energy, counts
0, 0
2, 0
4, 0
6, 0
8, 0
10, 0
12, 0
14, 0
16, 0
18, 0
20, 0
22, 0
24, 0
26, 0
28, 0
30, 0
32, 0
34, 0
36, 0
38, 0
40, 3012.72
42, 3080.9
44, 3199.97
46, 3351.34
48, 3618.84
50, 3999.28
52, 4437.42
54, 4979.09
56, 5684.52
58, 6343.29
60, 7221.81
62, 8107.64
64, 9036.7
66, 10089.8
68, 11107.2
70, 12103.6
72, 12993.4
74, 13851.4
76, 14727.9
78, 15352.1
80, 16035
82, 16599.4
84, 17142.9
86, 17434.3
88, 17831.3
90, 18110.3
92, 18164.6
94, 18287.1
96, 18277.5
98, 18151.5
100, 17955.2
102, 17839.6
104, 17669.9
106, 17465.5
108, 17108.5
110, 16935.2
112, 16507.2
114, 16183
116, 15646.4
118, 15353.2
120, 14980.3
122, 14505.9
124, 14184
126, 13715.3
128, 13252.9
130, 12948.9
132, 12472.9
134, 12073
136, 11628.1
138, 11329.2
140, 10928.6
142, 10558.7
144, 10145.4
146, 9761
148, 9365.82
150, 9094.61
152, 8762.63
154, 8437.68
156, 8086.66
158, 7809.3
160, 7538.09
162, 7250.88
164, 7021.66
166, 6752.75
168, 6493.01
170, 6193.81
172, 6013.03
174, 5726.06
176, 5536.79
178, 5369.45
180, 5189.09
182, 5042.27
184, 4805.19
186, 4617.73
188, 4464.85
190, 4329.31
192, 4155.15
194, 3984.94
196, 3849.48
198, 3735.95
200, 3625.19
202, 3456.61
204, 3309.55
206, 3224.6
208, 3104.4
210, 2993.68
212, 2932.25
214, 2811.95
216, 2721.11
218, 2610.62
220, 2569.57
222, 2485.49
224, 2395.98
226, 2271.73
228, 2247.96
230, 2184.12
232, 2111.84
234, 2013.02
236, 1944.85
238, 1929.9
240, 1922.66
242, 1838.6
244, 1717.9
246, 1668.04
248, 1624.02
250, 1591.43
252, 1581.26
254, 1505.23
256, 1455.42
258, 1421.37
260, 1379.87
262, 1345.92
264, 1284.22
266, 1232.86
268, 1204.23
270, 1188.98
272, 1161.73
274, 1110.87
276, 1095.09
278, 1069.76
280, 1047.03
282, 1004.81
284, 988.223
286, 960.284
288, 943.513
290, 904.57
292, 889.989
294, 1015.55
296, 866.293
298, 798.558
300, 805.351
302, 780.927
304, 757.361
306, 751.944
308, 721.993
310, 739.95
312, 724.449
314, 692.22
316, 669.825
318, 667.915
320, 626.717
322, 620.159
324, 604.768
326, 595.52
328, 589.441
330, 566.587
332, 568.654
334, 546.691
336, 534.745
338, 513.56
340, 520.422
342, 497.752
344, 502.975
346, 476.57
348, 463.676
350, 629.628
352, 613.838
354, 456.931
356, 456.519
358, 426.807
360, 417.626
362, 418.541
364, 399.488
366, 394.209
368, 383.332
370, 385.53
372, 371.33
374, 368.713
376, 367.456
378, 368.679
380, 351.405
382, 345.126
384, 344.993
386, 331.904
388, 321.272
390, 310.675
392, 311.591
394, 309.156
396, 299.691
398, 294.417
400, 292.949
402, 284.012
404, 290.555
406, 284.029
408, 276.888
410, 266.381
412, 261.161
414, 263.74
416, 261.837
418, 248.509
420, 248.062
422, 251.576
424, 241.633
426, 237.053
428, 233.605
430, 227.461
432, 222.487
434, 221.045
436, 221.567
438, 217.22
440, 214.362
442, 207.171
444, 205.23
446, 200.68
448, 204.974
450, 197.943
452, 190.729
454, 191.951
456, 186.071
458, 187.679
460, 189.492
462, 182.16
464, 179.333
466, 179.976
468, 174.164
470, 174.645
472, 171.84
474, 170.93
476, 170.114
478, 168.099
480, 169.906
482, 166.436
484, 163.178
486, 162.646
488, 160.176
490, 158.794
492, 155.209
494, 156.32
496, 154.598
498, 153.196
500, 154.756
502, 154.636
504, 148.96
506, 150.66
508, 153.634
510, 177.611
512, 148.201
514, 143.715
516, 144.24
518, 144.798
520, 142.602
522, 142.971
524, 141.001
526, 141.233
528, 140.681
530, 140.672
532, 141.677
534, 139.151
536, 139.443
538, 139.095
540, 138.584
542, 138.075
544, 137.982
546, 139.779
548, 138.77
550, 138.771
552, 137.41
554, 138.2
556, 137.785
558, 138.305
560, 138.111
562, 138.18
564, 138.066
566, 138.241
568, 137.908
570, 137.997
572, 138.114
574, 137.349
576, 138.131
578, 137.466
580, 138.397
582, 137.493
584, 136.889
586, 136.733
588, 136.406
590, 136.3
592, 136.362
594, 136.279
596, 136.71
598, 136.849
