energy, counts
0, 0
2, 0
4, 0
6, 0
8, 0
10, 0
12, 0
14, 0
16, 0
18, 0
20, 0
22, 0
24, 0
26, 0
28, 0
30, 0
32, 0
34, 0
36, 0
38, 0
40, 2872.35
42, 2890.14
44, 2971.17
46, 3049.07
48, 3209.35
50, 3510.5
52, 3821.06
54, 4234.38
56, 4772.78
58, 5336.01
60, 6108.46
62, 6849.88
64, 7690.3
66, 8564.32
68, 9517.27
70, 10442.9
72, 11272.8
74, 12070.6
76, 12953.8
78, 13551.7
80, 14244.4
82, 14815.3
84, 15414.2
86, 15706.1
88, 16150.5
90, 16480.2
92, 16575.6
94, 16738.1
96, 16803.4
98, 16688.9
100, 16604.5
102, 16516.6
104, 16447.5
106, 16246.2
108, 16021.7
110, 15849.1
112, 15482.9
114, 15150.2
116, 14704
118, 14456.8
120, 14154.8
122, 13706
124, 13402.5
126, 12989
128, 12592.6
130, 12306.7
132, 11871
134, 11483.6
136, 11063.5
138, 10804.5
140, 10410.3
142, 10084.6
144, 9680.41
146, 9328.83
148, 8975.78
150, 8702.86
152, 8406.54
154, 8094.42
156, 7757.97
158, 7490.74
160, 7221.67
162, 6956.71
164, 6733.05
166, 6489.39
168, 6225.93
170, 5969.8
172, 5789.09
174, 5516.53
176, 5329.42
178, 5167.9
180, 5007.54
182, 4852.79
184, 4622.93
186, 4456.63
188, 4303.01
190, 4174.15
192, 4005.39
194, 3850.64
196, 3723.35
198, 3607.95
200, 3506.18
202, 3335.75
204, 3195.02
206, 3116.63
208, 2989.5
210, 2892.5
212, 2839.56
214, 2713.65
216, 2627.89
218, 2528.53
220, 2482.8
222, 2400.34
224, 2312.47
226, 2203.25
228, 2169.8
230, 2112.57
232, 2029.66
234, 1949.32
236, 1882.38
238, 1870.52
240, 1862.59
242, 1779.76
244, 1660.63
246, 1618.61
248, 1565.71
250, 1543.78
252, 1532.03
254, 1457.99
256, 1412.57
258, 1375.09
260, 1336.19
262, 1303.49
264, 1241.44
266, 1194.16
268, 1168.29
270, 1154.28
272, 1121.65
274, 1075.53
276, 1063.05
278, 1035.85
280, 1014.68
282, 974.354
284, 959.453
286, 932.323
288, 917.943
290, 877.285
292, 863.362
294, 986.522
296, 840.667
298, 775.238
300, 778.779
302, 758.797
304, 729.157
306, 729.505
308, 700.415
310, 718.65
312, 703.698
314, 674.132
316, 650.411
318, 648.616
320, 608.473
322, 603.8
324, 587.973
326, 576.151
328, 575.044
330, 552.937
332, 554.56
334, 531.743
336, 518.14
338, 496.983
340, 503.758
342, 483.519
344, 487.251
346, 463.684
348, 448.961
350, 610.712
352, 593.768
354, 442.093
356, 444.102
358, 414.827
360, 406.212
362, 406.958
364, 388.272
366, 382.114
368, 374.612
370, 373.002
372, 359.94
374, 359.64
376, 357.672
378, 359.481
380, 341.681
382, 335.307
384, 334.254
386, 322.117
388, 312.511
390, 302.066
392, 303.366
394, 299.707
396, 288.937
398, 285.488
400, 283.143
402, 276.994
404, 282.741
406, 277.678
408, 268.3
410, 258.975
412, 253.996
414, 255.857
416, 254.948
418, 242.399
420, 241.027
422, 243.999
424, 233.634
426, 230.624
428, 227.164
430, 221.136
432, 217.588
434, 214.471
436, 215.192
438, 211.63
440, 208.389
442, 201.637
444, 200.148
446, 194.685
448, 199.056
450, 192.636
452, 185.9
454, 185.784
456, 180.361
458, 182.393
460, 184.238
462, 177.087
464, 174.579
466, 174.375
468, 169.826
470, 170.177
472, 166.485
474, 166.31
476, 165.327
478, 163.752
480, 165.08
482, 162.107
484, 158.898
486, 158.728
488, 156.239
490, 154.485
492, 150.827
494, 152.485
496, 150.3
498, 149.415
500, 150.825
502, 151.153
504, 145.337
506, 146.783
508, 150.316
510, 174.047
512, 145.049
514, 140.441
516, 141.086
518, 141.49
520, 139.44
522, 139.954
524, 138.24
526, 138.19
528, 137.861
530, 137.334
532, 138.594
534, 136.342
536, 136.397
538, 135.895
540, 135.841
542, 135.409
544, 134.886
546, 137.036
548, 135.982
550, 135.739
552, 134.694
554, 135.362
556, 135.137
558, 135.545
560, 135.464
562, 135.11
564, 135.039
566, 135.136
568, 134.874
570, 135.143
572, 135.088
574, 134.628
576, 134.868
578, 134.464
580, 135.432
582, 134.634
584, 134.032
586, 133.649
588, 133.301
590, 133.368
592, 133.357
594, 133.519
596, 133.657
598, 134.07
