energy, counts
0, 0
2, 0
4, 0
6, 0
8, 0
10, 0
12, 0
14, 0
16, 0
18, 0
20, 0
22, 0
24, 0
26, 0
28, 0
30, 0
32, 0
34, 0
36, 0
38, 0
40, 4576.89
42, 4797.68
44, 5095.69
46, 5521.8
48, 6013.4
50, 6731.22
52, 7529.78
54, 8368.74
56, 9307.47
58, 10320.4
60, 11425.6
62, 12544.2
64, 13615.5
66, 14923.9
68, 16051.1
70, 17157.1
72, 18034.6
74, 18871.5
76, 19757.6
78, 20316.6
80, 20898.8
82, 21408
84, 21816.6
86, 21994.2
88, 22258
90, 22348.6
92, 22240.2
94, 22204.4
96, 21997.9
98, 21724.5
100, 21397.3
102, 21036.6
104, 20734.3
106, 20358.6
108, 19861.1
110, 19583.5
112, 18985.3
114, 18537.2
116, 17879.5
118, 17442.7
120, 17040.8
122, 16370.3
124, 15962.6
126, 15415.8
128, 14848.6
130, 14485.8
132, 13899.2
134, 13437.4
136, 12914.4
138, 12573
140, 12087.6
142, 11652
144, 11163.9
146, 10773.1
148, 10346.8
150, 9982.95
152, 9633.69
154, 9256.93
156, 8832.74
158, 8555.54
160, 8226.69
162, 7920.37
164, 7653.16
166, 7359.98
168, 7059.43
170, 6724
172, 6539.09
174, 6241.4
176, 6001.77
178, 5809.13
180, 5616.39
182, 5470.23
184, 5192.42
186, 4993.06
188, 4827.54
190, 4665.72
192, 4489.33
194, 4304.68
196, 4169.42
198, 4038.74
200, 3907.3
202, 3726.07
204, 3574.68
206, 3469.32
208, 3346.39
210, 3232.43
212, 3148.43
214, 3024.44
216, 2940.87
218, 2805.83
220, 2762.23
222, 2683.16
224, 2579.06
226, 2453.64
228, 2410.05
230, 2356.76
232, 2273.9
234, 2167.03
236, 2094.02
238, 2068.41
240, 2050.96
242, 1980.25
244, 1841.88
246, 1791.14
248, 1742.43
250, 1697.23
252, 1688.95
254, 1604.77
256, 1558.89
258, 1526.61
260, 1475.22
262, 1431.31
264, 1369.93
266, 1312.85
268, 1286.34
270, 1269.98
272, 1235.48
274, 1186.91
276, 1171.57
278, 1138.33
280, 1115.77
282, 1071.43
284, 1057.53
286, 1025.59
288, 1004.68
290, 966.485
292, 945.408
294, 1087.25
296, 926.808
298, 855.647
300, 858.341
302, 832.596
304, 804.312
306, 801.056
308, 771.769
310, 780.368
312, 772.028
314, 731.758
316, 712.936
318, 710.423
320, 670.522
322, 659
324, 642.073
326, 625.837
328, 620.15
330, 601.488
332, 604.494
334, 583.052
336, 565.599
338, 546.862
340, 553.555
342, 528.397
344, 533.163
346, 504.705
348, 492.603
350, 672.28
352, 653.699
354, 482.478
356, 482.05
358, 447.215
360, 441.852
362, 445.119
364, 423.733
366, 416.411
368, 406.409
370, 405.089
372, 392.161
374, 387.002
376, 387.987
378, 389.572
380, 370.111
382, 362.645
384, 360.706
386, 349.88
388, 336.475
390, 326.209
392, 328.06
394, 326.27
396, 316.338
398, 309.864
400, 308.98
402, 300.722
404, 302.38
406, 296.903
408, 292.918
410, 280.376
412, 274.313
414, 277.602
416, 275.381
418, 261.888
420, 259.237
422, 263.423
424, 254.099
426, 248.156
428, 246.03
430, 239.925
432, 233.21
434, 233.19
436, 232.167
438, 227.322
440, 226.456
442, 218.025
444, 215.126
446, 211.903
448, 215.676
450, 208.48
452, 201.279
454, 199.469
456, 195.45
458, 196.343
460, 197.626
462, 190.649
464, 187.846
466, 188.126
468, 184.243
470, 183.607
472, 180.086
474, 179.818
476, 177.646
478, 176.04
480, 178.802
482, 174.227
484, 170.927
486, 170.503
488, 168.524
490, 166.458
492, 162.894
494, 163.224
496, 161.901
498, 159.861
500, 161.486
502, 161.17
504, 156.013
506, 157.494
508, 160.727
510, 185.05
512, 155.155
514, 150.297
516, 151.113
518, 151.437
520, 149.127
522, 149.425
524, 147.545
526, 147.544
528, 147.432
530, 147.024
532, 148.71
534, 145.764
536, 145.912
538, 145.391
540, 144.968
542, 144.227
544, 144.733
546, 146.09
548, 144.852
550, 144.692
552, 143.733
554, 144.678
556, 144.394
558, 144.589
560, 144.116
562, 144.427
564, 144.452
566, 144.257
568, 144.567
570, 144.334
572, 144.617
574, 143.575
576, 144.598
578, 143.86
580, 144.794
582, 143.915
584, 142.97
586, 143.576
588, 143.13
590, 142.834
592, 142.784
594, 143.046
596, 143.267
598, 143.376
