energy, counts
0, 0
2, 0
4, 0
6, 0
8, 0
10, 0
12, 0
14, 0
16, 0
18, 0
20, 0
22, 0
24, 0
26, 0
28, 0
30, 0
32, 0
34, 0
36, 0
38, 0
40, 27090.7
42, 25551.5
44, 24347.5
46, 23364.8
48, 22602.4
50, 22184.2
52, 21857.6
54, 21686.5
56, 21652.1
58, 21727.1
60, 22044.1
62, 22384.7
64, 22748.3
66, 23363.3
68, 23810.2
70, 24363
72, 24685
74, 25020.7
76, 25441.6
78, 25587.7
80, 25713.2
82, 25821.6
84, 25898.2
86, 25819.6
88, 25680.3
90, 25553.3
92, 25161
94, 24954.6
96, 24495.6
98, 24128.5
100, 23585.3
102, 23180.7
104, 22597.9
106, 22117.9
108, 21521.7
110, 21119.9
112, 20391.3
114, 19844.8
116, 19227.7
118, 18625.6
120, 18143.9
122, 17375.8
124, 16969.4
126, 16328.2
128, 15740.6
130, 15346.4
132, 14689.3
134, 14190
136, 13647.2
138, 13236.6
140, 12739.3
142, 12296.1
144, 11747.6
146, 11318.4
148, 10847.5
150, 10493.8
152, 10107.8
154, 9703.12
156, 9252.51
158, 8995.03
160, 8625.46
162, 8313.07
164, 8022.26
166, 7732.74
168, 7406.27
170, 7051.94
172, 6862.32
174, 6510.75
176, 6300.01
178, 6085.42
180, 5891.1
182, 5726.57
184, 5438.51
186, 5219.96
188, 5047.72
190, 4897.69
192, 4700.3
194, 4513.6
196, 4363.13
198, 4232.28
200, 4086.55
202, 3896.54
204, 3745.09
206, 3636.18
208, 3499.5
210, 3387.33
212, 3288.4
214, 3173.03
216, 3089.23
218, 2931.08
220, 2884.3
222, 2815.29
224, 2701.92
226, 2549.52
228, 2522.29
230, 2452.71
232, 2377.25
234, 2272.44
236, 2192.7
238, 2163.99
240, 2133.2
242, 2072.12
244, 1929.78
246, 1872.38
248, 1822.11
250, 1783.24
252, 1763.83
254, 1680.35
256, 1627.99
258, 1596.96
260, 1541.45
262, 1498.36
264, 1437.02
266, 1369.26
268, 1344.37
270, 1318.66
272, 1289.56
274, 1244.66
276, 1226.3
278, 1190.36
280, 1170.16
282, 1118.83
284, 1105.95
286, 1068.47
288, 1046.63
290, 1010.79
292, 990.662
294, 1126.71
296, 962.025
298, 897.723
300, 897.039
302, 867.717
304, 837.706
306, 834.231
308, 806.278
310, 817.145
312, 804.037
314, 761.758
316, 743.476
318, 735.613
320, 700.238
322, 689.987
324, 666.103
326, 651.18
328, 644.369
330, 627.034
332, 627.987
334, 607.448
336, 593.385
338, 571.445
340, 577.084
342, 552.431
344, 556.196
346, 527.543
348, 514.572
350, 693.302
352, 672.746
354, 502.347
356, 503.905
358, 465.899
360, 460.85
362, 460.736
364, 439.971
366, 434.599
368, 423.707
370, 421.442
372, 409.887
374, 404.618
376, 404.993
378, 406.05
380, 388.343
382, 375.754
384, 375.006
386, 364.499
388, 352.765
390, 343.027
392, 342.001
394, 339.196
396, 329.947
398, 323.814
400, 324.9
402, 313.789
404, 315.972
406, 311.027
408, 307.456
410, 294.563
412, 288.361
414, 289.911
416, 287.61
418, 275.116
420, 271.733
422, 274.794
424, 265.81
426, 259.62
428, 259.114
430, 253.007
432, 245.925
434, 244.444
436, 242.484
438, 237.433
440, 238.411
442, 228.213
444, 226.02
446, 222.231
448, 226.024
450, 219.85
452, 211.967
454, 210.282
456, 206.023
458, 207.342
460, 208.447
462, 200.955
464, 198.137
466, 197.732
468, 193.802
470, 194.298
472, 190.275
474, 189.882
476, 188.008
478, 185.702
480, 188.874
482, 183.977
484, 180.81
486, 180.079
488, 177.948
490, 176.28
492, 171.795
494, 172.565
496, 171.027
498, 169.317
500, 170.794
502, 169.101
504, 165.21
506, 166.755
508, 169.116
510, 190.977
512, 163.603
514, 159.537
516, 159.63
518, 159.759
520, 158.052
522, 158.155
524, 156.137
526, 156.179
528, 156.056
530, 155.215
532, 156.929
534, 154.5
536, 154.349
538, 153.816
540, 153.537
542, 152.773
544, 153.083
546, 154.456
548, 152.959
550, 152.738
552, 152.271
554, 152.912
556, 152.31
558, 152.75
560, 152.284
562, 152.473
564, 152.436
566, 152.383
568, 152.573
570, 151.823
572, 152.258
574, 151.586
576, 151.982
578, 151.708
580, 152.324
582, 151.594
584, 150.808
586, 151.244
588, 150.455
590, 150.639
592, 149.856
594, 150.787
596, 150.771
598, 151.002
