energy, counts
0, 0
2, 0
4, 0
6, 0
8, 0
10, 0
12, 0
14, 0
16, 0
18, 0
20, 0
22, 0
24, 0
26, 0
28, 0
30, 0
32, 0
34, 0
36, 0
38, 0
40, 3547.61
42, 3804.17
44, 4138.38
46, 4573.59
48, 5095.07
50, 5846.58
52, 6640.94
54, 7536.48
56, 8485.83
58, 9520.88
60, 10665
62, 11827.3
64, 12932.4
66, 14269.3
68, 15420
70, 16576.7
72, 17497.4
74, 18370
76, 19261.5
78, 19882.3
80, 20481
82, 20993.4
84, 21449.9
86, 21635.6
88, 21931.9
90, 22035.5
92, 21960.4
94, 21921.3
96, 21734.9
98, 21486.7
100, 21169.3
102, 20854.2
104, 20546.1
106, 20177
108, 19695.8
110, 19419.1
112, 18842
114, 18407.4
116, 17743.6
118, 17318.6
120, 16905.8
122, 16260.4
124, 15837.6
126, 15315.8
128, 14752.2
130, 14394.5
132, 13824.4
134, 13349.7
136, 12833.5
138, 12503.1
140, 12013.6
142, 11582.8
144, 11106.6
146, 10717
148, 10285.1
150, 9927.26
152, 9582.31
154, 9197.34
156, 8778.09
158, 8510.3
160, 8179
162, 7869.76
164, 7611.34
166, 7324.27
168, 7019.17
170, 6692.84
172, 6505.72
174, 6201.78
176, 5969
178, 5776.89
180, 5587.46
182, 5440.19
184, 5163.15
186, 4969.99
188, 4802.21
190, 4650.36
192, 4466.43
194, 4283.95
196, 4143.59
198, 4016.21
200, 3892.3
202, 3703.3
204, 3554.06
206, 3454.92
208, 3331.88
210, 3217.4
212, 3137.86
214, 3009.93
216, 2925.19
218, 2790.85
220, 2747.63
222, 2668.94
224, 2567.53
226, 2438.96
228, 2397.48
230, 2342.54
232, 2258.48
234, 2153.84
236, 2084.75
238, 2063.06
240, 2041.12
242, 1967.81
244, 1834.91
246, 1784.08
248, 1731.69
250, 1690.62
252, 1683
254, 1596.11
256, 1549.51
258, 1517.76
260, 1470.21
262, 1425.33
264, 1361.25
266, 1307.86
268, 1279.47
270, 1265.06
272, 1229.31
274, 1181.45
276, 1168.03
278, 1132.89
280, 1111.55
282, 1068.28
284, 1054.09
286, 1020.74
288, 1000.6
290, 962.952
292, 940.895
294, 1082.54
296, 919.978
298, 851.443
300, 854.138
302, 828.062
304, 799.719
306, 797.902
308, 766.563
310, 777.976
312, 767.685
314, 728.755
316, 709.038
318, 707.154
320, 668.003
322, 657.778
324, 640.617
326, 624.621
328, 618.525
330, 598.787
332, 599.618
334, 580.608
336, 564.24
338, 543.91
340, 552.307
342, 525.898
344, 532.599
346, 502.516
348, 490.53
350, 670.948
352, 651.297
354, 481.806
356, 481.287
358, 445.221
360, 441.522
362, 443.193
364, 422.185
366, 415.486
368, 405.134
370, 404.195
372, 390.156
374, 386.077
376, 386.968
378, 387.859
380, 368.595
382, 361.16
384, 359.054
386, 348.442
388, 334.277
390, 325.326
392, 327.859
394, 324.346
396, 316.152
398, 308.864
400, 308.181
402, 297.992
404, 302.203
406, 296.367
408, 291.377
410, 279.304
412, 274.058
414, 276.408
416, 274.596
418, 261.271
420, 258.436
422, 262.14
424, 252.978
426, 247.177
428, 244.887
430, 239.314
432, 232.754
434, 232.023
436, 231.092
438, 226.361
440, 226.017
442, 217.065
444, 214.322
446, 210.818
448, 215.119
450, 207.45
452, 200.696
454, 199.314
456, 194.121
458, 195.773
460, 197.164
462, 190.183
464, 186.825
466, 186.999
468, 183.391
470, 182.815
472, 179.173
474, 179.379
476, 177.2
478, 175.413
480, 178.079
482, 173.584
484, 170.137
486, 169.862
488, 167.762
490, 165.782
492, 161.899
494, 162.606
496, 161.277
498, 159.271
500, 161.004
502, 160.535
504, 155.349
506, 156.857
508, 160.149
510, 184.683
512, 154.44
514, 149.652
516, 150.404
518, 150.779
520, 148.517
522, 148.941
524, 146.954
526, 147.001
528, 146.783
530, 146.486
532, 148.031
534, 145.226
536, 145.314
538, 144.722
540, 144.427
542, 143.651
544, 143.982
546, 145.427
548, 144.326
550, 144.033
552, 143.232
554, 144.11
556, 143.474
558, 143.866
560, 143.599
562, 143.697
564, 143.597
566, 143.575
568, 143.932
570, 143.475
572, 143.734
574, 142.946
576, 143.693
578, 143.242
580, 144.05
582, 143.426
584, 142.406
586, 142.805
588, 142.398
590, 142.124
592, 142.096
594, 142.403
596, 142.643
598, 142.7
