energy, counts
0, 0
2, 0
4, 0
6, 0
8, 0
10, 0
12, 0
14, 0
16, 0
18, 0
20, 0
22, 0
24, 0
26, 0
28, 0
30, 0
32, 0
34, 0
36, 0
38, 0
40, 6385.28
42, 7295.93
44, 8277.69
46, 9431.12
48, 10638.1
50, 11947.2
52, 13355.3
54, 14830.8
56, 16227.6
58, 17674.9
60, 19132.8
62, 20542.9
64, 21953.8
66, 23288.3
68, 24537.5
70, 25647.1
72, 26452.2
74, 27108.2
76, 27822.1
78, 28273.9
80, 28517.2
82, 28827.4
84, 28918.2
86, 28825.1
88, 28794.7
90, 28567.9
92, 28194
94, 27837.1
96, 27334.7
98, 26819
100, 26224
102, 25578.7
104, 24986.5
106, 24371.8
108, 23690.5
110, 23166.5
112, 22375.9
114, 21738.3
116, 20893.7
118, 20242.6
120, 19707.4
122, 18900.7
124, 18329.5
126, 17621.4
128, 16994.6
130, 16442
132, 15758.2
134, 15214.8
136, 14575.5
138, 14157.2
140, 13589.1
142, 13078.2
144, 12505.8
146, 12035.1
148, 11538.4
150, 11110.9
152, 10698.8
154, 10268.3
156, 9774.56
158, 9490.14
160, 9100.43
162, 8741.95
164, 8442.74
166, 8098.68
168, 7783.26
170, 7385.29
172, 7194.57
174, 6828.14
176, 6583.8
178, 6354.38
180, 6152.02
182, 5960.44
184, 5670.93
186, 5449.84
188, 5266.91
190, 5096.04
192, 4891.36
194, 4683.59
196, 4532.54
198, 4398.83
200, 4231.3
202, 4040.73
204, 3903.13
206, 3761.15
208, 3632.19
210, 3503.19
212, 3416.69
214, 3269.02
216, 3188.71
218, 3041.56
220, 3009.22
222, 2904.96
224, 2788.8
226, 2654.87
228, 2604.92
230, 2533.22
232, 2457.22
234, 2350.04
236, 2270.49
238, 2226.86
240, 2216.92
242, 2131.54
244, 1986.82
246, 1928.61
248, 1878.2
250, 1833.49
252, 1807.25
254, 1719.29
256, 1666.88
258, 1638.11
260, 1584.86
262, 1541.71
264, 1467.84
266, 1412.5
268, 1383.57
270, 1356.41
272, 1320.5
274, 1271.12
276, 1259.69
278, 1223.65
280, 1200.31
282, 1151.97
284, 1122.03
286, 1091.09
288, 1072.72
290, 1034.08
292, 1015.87
294, 1164.46
296, 985.666
298, 914.192
300, 918.552
302, 890.72
304, 858.552
306, 855.252
308, 819.982
310, 831.643
312, 830.341
314, 776.824
316, 760.031
318, 756.157
320, 714.053
322, 702.773
324, 682.273
326, 665.887
328, 657.639
330, 641.857
332, 640.664
334, 622.268
336, 600.984
338, 578.94
340, 586.679
342, 563.136
344, 566.736
346, 534.986
348, 524.57
350, 720.695
352, 697.304
354, 508.282
356, 509.444
358, 475.024
360, 464.166
362, 469.552
364, 447.805
366, 439.09
368, 426.251
370, 430.712
372, 412.583
374, 409.921
376, 408.039
378, 410.141
380, 388.435
382, 378.718
384, 378.754
386, 368.235
388, 354.853
390, 344.704
392, 345.281
394, 341.347
396, 332.236
398, 325.435
400, 324.947
402, 313.069
404, 318.649
406, 310.688
408, 305.614
410, 294.756
412, 289.545
414, 292.018
416, 285.799
418, 274.65
420, 272.929
422, 275.052
424, 267.095
426, 261.774
428, 260.21
430, 252.84
432, 244.849
434, 244.012
436, 242.187
438, 238.886
440, 239.194
442, 229.382
444, 226.704
446, 223.103
448, 227.046
450, 220.316
452, 212.781
454, 211.085
456, 206.889
458, 206.97
460, 207.269
462, 201.749
464, 199.317
466, 198.784
468, 194.868
470, 193.592
472, 191.242
474, 190.904
476, 188.189
478, 186.76
480, 189.572
482, 183.28
484, 181.734
486, 179.665
488, 177.495
490, 175.235
492, 170.626
494, 170.462
496, 169.623
498, 168.241
500, 169.846
502, 168.485
504, 162.736
506, 164.572
508, 168.462
510, 193.017
512, 162.485
514, 157.478
516, 158.392
518, 158.358
520, 155.807
522, 156.77
524, 154.717
526, 154.644
528, 154.231
530, 154.455
532, 155.695
534, 152.788
536, 152.791
538, 152.193
540, 151.641
542, 151.681
544, 151.426
546, 152.829
548, 151.916
550, 151.56
552, 151.047
554, 151.865
556, 151.275
558, 151.477
560, 151.417
562, 151.178
564, 151.185
566, 151.13
568, 151.441
570, 151.071
572, 151.437
574, 150.649
576, 151.336
578, 150.911
580, 151.94
582, 150.961
584, 150.262
586, 150.685
588, 149.607
590, 149.591
592, 149.663
594, 150.162
596, 150.214
598, 150.551
