energy, counts
0, 0
2, 0
4, 0
6, 0
8, 0
10, 0
12, 0
14, 0
16, 0
18, 0
20, 0
22, 0
24, 0
26, 0
28, 0
30, 0
32, 0
34, 0
36, 0
38, 0
40, 7964.23
42, 9101.74
44, 10272.4
46, 11605.7
48, 12922.6
50, 14353.3
52, 15890.4
54, 17399.1
56, 18842.5
58, 20367.8
60, 21847.6
62, 23248.6
64, 24602.5
66, 25926
68, 27130.5
70, 28199.7
72, 28947.8
74, 29518.2
76, 30110.9
78, 30505.6
80, 30605.2
82, 30850.1
84, 30876.7
86, 30655.2
88, 30511.3
90, 30192.9
92, 29727.3
94, 29254.5
96, 28671.7
98, 28100
100, 27425.1
102, 26686
104, 26046.7
106, 25347.2
108, 24618.7
110, 24056.5
112, 23185.4
114, 22497.6
116, 21618.5
118, 20943.5
120, 20362.3
122, 19488.6
124, 18872.8
126, 18145.1
128, 17493
130, 16902.5
132, 16209.2
134, 15652.1
136, 14948.2
138, 14545.6
140, 13935
142, 13417.3
144, 12810.8
146, 12309.3
148, 11809.3
150, 11378.4
152, 10952.4
154, 10498.3
156, 10002.4
158, 9688.3
160, 9303.22
162, 8937.31
164, 8616.1
166, 8273.36
168, 7944.58
170, 7535.69
172, 7341.86
174, 6963.14
176, 6725.01
178, 6491.3
180, 6257.15
182, 6075.23
184, 5778.37
186, 5562.27
188, 5361.91
190, 5190.17
192, 4981.15
194, 4760.24
196, 4611.43
198, 4480.98
200, 4310.91
202, 4114.07
204, 3977.04
206, 3828.13
208, 3697.83
210, 3567.6
212, 3469.29
214, 3329.2
216, 3244.11
218, 3094.87
220, 3053.74
222, 2952.11
224, 2832.86
226, 2699.67
228, 2650.13
230, 2583.27
232, 2490.97
234, 2387.4
236, 2304.19
238, 2257.65
240, 2249.4
242, 2170.07
244, 2013.5
246, 1958.77
248, 1906.21
250, 1857.69
252, 1833.83
254, 1747.31
256, 1692.96
258, 1667.04
260, 1606.44
262, 1560.75
264, 1491.11
266, 1437.5
268, 1405.81
270, 1378.78
272, 1340.48
274, 1292.2
276, 1277.75
278, 1240.45
280, 1217.22
282, 1168.56
284, 1141.03
286, 1108.39
288, 1086.67
290, 1049.85
292, 1026.17
294, 1179.97
296, 997.561
298, 926.132
300, 930.352
302, 902.041
304, 869.888
306, 866.771
308, 829.084
310, 842.226
312, 841.743
314, 787.592
316, 771.558
318, 764.003
320, 722.863
322, 710.298
324, 690.6
326, 674.873
328, 667.055
330, 648.865
332, 650.489
334, 631.437
336, 610.171
338, 585.961
340, 594.151
342, 572.126
344, 574.355
346, 543.622
348, 531.9
350, 733.39
352, 708.345
354, 514.695
356, 516.813
358, 483.161
360, 471.91
362, 475.796
364, 454.562
366, 448.51
368, 434.481
370, 437.531
372, 419.387
374, 417.367
376, 414.158
378, 418.158
380, 396.461
382, 386.243
384, 384.677
386, 375.107
388, 361.482
390, 351.989
392, 352.542
394, 346.645
396, 337.352
398, 330.606
400, 329.899
402, 320.089
404, 323.056
406, 317.31
408, 310.56
410, 299.693
412, 294.749
414, 297.873
416, 291.21
418, 279.301
420, 276.097
422, 279.034
424, 272.029
426, 265.284
428, 262.706
430, 256.354
432, 247.561
434, 247.32
436, 244.552
438, 241.483
440, 240.937
442, 231.404
444, 228.471
446, 224.95
448, 228.67
450, 221.464
452, 213.878
454, 212.077
456, 207.093
458, 207.628
460, 208.159
462, 202.799
464, 199.784
466, 198.949
468, 194.807
470, 193.558
472, 191.508
474, 191.088
476, 187.73
478, 186.991
480, 189.696
482, 183.3
484, 182.204
486, 180.398
488, 178.308
490, 176.314
492, 171.635
494, 172.051
496, 171.293
498, 169.678
500, 171.321
502, 170.039
504, 164.156
506, 166.3
508, 169.941
510, 194.598
512, 163.959
514, 159.107
516, 160.016
518, 159.719
520, 157.259
522, 157.979
524, 156.055
526, 155.785
528, 155.774
530, 155.998
532, 157.031
534, 154.108
536, 154.316
538, 153.618
540, 152.961
542, 153.195
544, 152.835
546, 154.095
548, 153.185
550, 153.039
552, 152.465
554, 153.304
556, 152.661
558, 152.911
560, 152.856
562, 152.698
564, 152.518
566, 152.749
568, 152.911
570, 152.397
572, 152.927
574, 152.114
576, 152.674
578, 152.555
580, 153.217
582, 152.348
584, 151.414
586, 151.896
588, 151.138
590, 151.294
592, 150.94
594, 151.708
596, 151.667
598, 151.914
