lowedge, bincontent
4507, 1
4510, 1e-06
4511, 1
4512, 1e-06
4513, 1e-06
4514, 1e-06
4515, 1e-06
4516, 1e-06
4517, 1
4519, 1e-06
4520, 1e-06
4521, 2
4522, 1e-06
4523, 1
4524, 2
4526, 1e-06
4527, 1e-06
4528, 1e-06
4529, 1e-06
4530, 3
4531, 1
4534, 1e-06
4535, 1e-06
4536, 1
4537, 1e-06
4538, 1
4540, 4
4541, 2
4542, 1
4543, 2
4544, 1e-06
4545, 1
4546, 2
4547, 1
4549, 1e-06
4550, 1e-06
4551, 2
4556, 1e-06
4557, 1
4559, 2
4560, 1e-06
4561, 1
4562, 5
4563, 2
4564, 3
4565, 1
4566, 1e-06
4567, 3
4568, 1e-06
4569, 2
4571, 1e-06
4572, 1e-06
4573, 2
4574, 6
4575, 2
4577, 3
4579, 2
4581, 1e-06
4582, 3
4583, 2
4586, 1
4588, 3
4589, 1e-06
4590, 1e-06
4591, 2
4592, 1
4593, 1e-06
4594, 1e-06
4595, 1
4601, 1e-06
4602, 2
4603, 3
4604, 1e-06
4605, 1
4606, 2
4608, 3
4609, 1
4612, 4
4613, 3
4614, 1e-06
4615, 2
4616, 1e-06
4617, 4
4618, 3
4620, 1
4623, 1e-06
4624, 1
4625, 3
4626, 1
4627, 2
4628, 3
4629, 1e-06
4630, 1e-06
4631, 1
4632, 1e-06
4633, 1e-06
4634, 2
4635, 1e-06
4636, 1
4637, 1e-06
4638, 1
4639, 2
4641, 1
4642, 1e-06
4643, 2
4644, 4
4645, 1
4646, 2
4647, 3
4648, 1
4649, 2
4650, 1e-06
4651, 3
4652, 1e-06
4653, 5
4654, 1
4655, 1e-06
4656, 1
4657, 3
4659, 2
4660, 1
4662, 4
4663, 2
4664, 1
4666, 3
4667, 4
4668, 1e-06
4669, 1
4670, 2
4671, 1e-06
4672, 2
4674, 1
4676, 2
4677, 1
4678, 3
4679, 2
4682, 5
4683, 2
4684, 1
4692, 1e-06
4693, 1
4695, 2
4697, 1
4699, 3
4701, 1
4702, 3
4703, 1
4704, 2
4705, 1
4707, 2
4708, 3
4709, 1
4710, 2
4711, 1e-06
4712, 1e-06
4713, 1e-06
4714, 2
4715, 1
4716, 2
4718, 1e-06
4719, 2
4721, 1e-06
4722, 1e-06
4723, 1e-06
4724, 4
4725, 1
4730, 5
4731, 1
4732, 1e-06
4733, 3
4734, 4
4735, 2
4737, 1
4738, 2
4739, 1
4740, 6
4741, 3
4743, 2
4744, 1e-06
4745, 1e-06
4746, 4
4747, 3
4748, 2
4749, 3
4750, 1e-06
4751, 2
4753, 5
4754, 1
4756, 4
4757, 3
4759, 2
4761, 5
4763, 3
4764, 1e-06
4765, 1
4766, 1e-06
4767, 2
4768, 3
4769, 1
4770, 4
4771, 3
4772, 4
4773, 2
4776, 4
4777, 2
4778, 1
4780, 1e-06
4781, 2
4782, 1
4783, 4
4784, 1
4785, 5
4786, 1
4788, 1e-06
4789, 1e-06
4790, 2
4792, 1
4795, 3
4796, 1
4797, 2
4798, 5
4799, 1e-06
4800, 1
4803, 1e-06
4804, 2
4807, 1
4810, 1e-06
4811, 4
4812, 1
4813, 3
4815, 2
4816, 3
4817, 1
4820, 1e-06
4821, 2
4823, 4
4824, 2
4825, 5
4826, 1
4827, 4
4828, 3
4829, 4
4830, 2
4832, 1e-06
4833, 1
4834, 1e-06
4835, 2
4836, 3
4837, 5
4838, 1
4839, 4
4840, 2
4841, 1
4842, 4
4843, 1
4844, 3
4845, 1e-06
4846, 1
4849, 2
4850, 4
4851, 3
4852, 8
4853, 4
4854, 2
4856, 1e-06
4857, 3
4858, 4
4859, 1
4861, 2
4863, 1
4864, 3
4867, 5
4869, 4
4870, 2
4872, 3
4873, 4
4874, 1e-06
4875, 3
4876, 1e-06
4877, 2
4878, 3
4879, 2
4880, 3
4881, 4
4882, 1
4884, 3
4886, 2
4888, 1e-06
4889, 4
4890, 2
4891, 1
4892, 2
4893, 1
4894, 4
4895, 5
4896, 4
4897, 1
4900, 4
4901, 1
4902, 3
4903, 1
4904, 6
4905, 4
4906, 5
4907, 2
4908, 1
4909, 4
4910, 2
4913, 3
4914, 2
4915, 4
4916, 7
4917, 3
4918, 1
4919, 2
4920, 4
4921, 2
4922, 3
4923, 2
4924, 4
4927, 1
4928, 6
4929, 4
4930, 3
4931, 2
4932, 4
4933, 1e-06
4934, 2
4935, 4
4936, 7
4937, 4
4938, 1
4939, 2
4940, 3
4941, 2
4942, 4
4943, 6
4944, 7
4945, 1
4946, 3
4947, 5
4948, 4
4950, 1e-06
4951, 3
4952, 2
4954, 4
4956, 6
4957, 2
4958, 5
4959, 3
4960, 2
4961, 4
4962, 6
4964, 3
4966, 4
4967, 6
4968, 1
4969, 7
4970, 5
4971, 6
4972, 7
4973, 2
4975, 4
4977, 5
4978, 3
4980, 6
4981, 3
4982, 1
4983, 2
4984, 4
4985, 1
4986, 5
4987, 3
4988, 5
4989, 6
4990, 2
4993, 3
4994, 7
4997, 8
4998, 4
5000, 10
5001, 5
5002, 8
5003, 5
5004, 4
5005, 7
5006, 2
5007, 6
5009, 5
5010, 9
5011, 3
5012, 2
5013, 6
5014, 7
5015, 3
5017, 4
5018, 3
5019, 6
5020, 3
5021, 4
5022, 2
5023, 4
5024, 6
5026, 2
5027, 9
5028, 6
5029, 7
5030, 5
5032, 4
5033, 5
5034, 6
5035, 5
5036, 3
5037, 4
5038, 7
5039, 4
5040, 3
5041, 4
5042, 7
5043, 6
5044, 7
5045, 4
5046, 7
5048, 9
5049, 6
5052, 11
5053, 9
5054, 12
5055, 5
5056, 15
5057, 7
5058, 4
5059, 10
5060, 6
5061, 5
5062, 7
5063, 8
5064, 6
5065, 5
5066, 6
5067, 4
5068, 7
5069, 9
5071, 8
5072, 4
5074, 11
5075, 5
5076, 2
5077, 7
5079, 6
5080, 4
5081, 9
5082, 6
5083, 9
5084, 6
5086, 9
5089, 15
5090, 8
5092, 9
5093, 10
5094, 7
5095, 8
5097, 6
5098, 12
5099, 7
5100, 8
5101, 3
5102, 8
5103, 10
5104, 7
5106, 12
5107, 10
5108, 7
5109, 8
5110, 9
5111, 10
5112, 6
5113, 10
5114, 8
5115, 12
5116, 16
5117, 13
5118, 10
5119, 12
5120, 7
5121, 8
5122, 10
5123, 8
5124, 14
5125, 15
5126, 10
5128, 12
5129, 9
5131, 10
5133, 13
5134, 10
5135, 11
5136, 10
5138, 7
5139, 9
5140, 11
5141, 10
5142, 13
5143, 10
5144, 13
5145, 17
5146, 9
5147, 13
5148, 15
5149, 19
5150, 5
5151, 10
5152, 9
5153, 15
5154, 7
5155, 16
5156, 19
5157, 8
5158, 14
5160, 13
5161, 12
5162, 14
5163, 10
5164, 12
5165, 11
5166, 13
5167, 8
5168, 14
5169, 11
5170, 13
5171, 5
5172, 13
5173, 12
5174, 11
5175, 16
5176, 12
5177, 10
5178, 17
5179, 14
5180, 11
5181, 16
5182, 7
5183, 10
5184, 9
5187, 6
5188, 9
5189, 12
5190, 15
5191, 8
5193, 12
5194, 8
5195, 10
5197, 6
5198, 5
5199, 7
5201, 8
5202, 4
5204, 9
5205, 5
5206, 7
5207, 4
5208, 5
5210, 4
5211, 8
5212, 6
5213, 7
5214, 3
5215, 5
5216, 6
5218, 8
5219, 3
5220, 6
5221, 1
5222, 4
5223, 2
5224, 4
5226, 1
5227, 2
5228, 4
5229, 3
5232, 2
5233, 1
5234, 4
5235, 2
5236, 3
5237, 2
5238, 4
5239, 2
5240, 1
5241, 1e-06
5242, 1
5245, 1e-06
5246, 1
5247, 1e-06
5248, 2
5249, 1e-06
5250, 1
5251, 1e-06
5252, 1e-06
5253, 1
5254, 1e-06
5255, 1e-06
5256, 1e-06
5257, 1
5258, 1e-06
5259, 1
5260, 1e-06
5261, 1e-06
5262, 1
5263, 1e-06
5264, 1
5266, 1e-06
5267, 1
5268, 1e-06
5269, 1e-06
5270, 1e-06
5271, 1e-06
5272, 1e-06
5273, 1
5274, 1e-06
5275, 1e-06
5276, 1e-06
5277, 1e-06
5278, 1e-06
5279, 1e-06
5280, 1e-06
5281, 1
5282, 1e-06
5283, 1e-06
5284, 1e-06
5285, 1e-06
5286, 1e-06
5287, 1
5288, 1e-06
5289, 1e-06
5290, 1e-06
5291, 1e-06
5292, 1e-06
5293, 1e-06
5294, 1e-06
5295, 1e-06
5296, 1e-06
5297, 1
5298, 1e-06
5299, 1e-06
5300, 1e-06
5301, 1
5302, 1e-06
5303, 1e-06
5304, 1e-06
5305, 1e-06
5306, 1e-06
5307, 1e-06
5308, 1e-06
5309, 1e-06
5310, 1e-06
5311, 1e-06
5312, 1e-06
5313, 1e-06
5314, 1
5315, 1e-06
5316, 1e-06
5317, 1
5318, 1e-06
5319, 1e-06
5320, 1e-06
5321, 1e-06
5322, 1e-06
5323, 1e-06
5324, 1e-06
5325, 1e-06
5326, 1e-06
5327, 1e-06
5328, 1e-06
5329, 1e-06
5330, 1e-06
5331, 1e-06
5332, 1e-06
5333, 1e-06
5334, 1e-06
5335, 1e-06
5336, 1e-06
5337, 1e-06
5338, 1e-06
5339, 1e-06
5340, 1e-06
5341, 1e-06
5342, 1e-06
5343, 1e-06
5344, 1e-06
5345, 1e-06
5346, 1e-06
5347, 1e-06
5348, 1e-06
5349, 1e-06
5350, 1e-06
5351, 1e-06
5352, 1e-06
5353, 1e-06
5354, 1e-06
5355, 1e-06
5356, 1e-06
5357, 1e-06
5358, 1e-06
5359, 1e-06
5360, 1e-06
5361, 1
5362, 1e-06
5363, 1e-06
5364, 1
5365, 1e-06
5366, 1e-06
5367, 1e-06
5368, 1e-06
5369, 1e-06
5370, 1e-06
5371, 1e-06
5372, 1e-06
5373, 1e-06
5374, 1
5375, 1e-06
5376, 1e-06
5377, 1e-06
5378, 1e-06
5379, 1e-06
5380, 1e-06
5381, 1
5382, 1e-06
5383, 1e-06
5384, 1e-06
5385, 1
5386, 1e-06
5387, 1e-06
5388, 1e-06
5389, 1e-06
5390, 1e-06
5391, 1e-06
5392, 1e-06
5393, 1e-06
5394, 1e-06
5395, 1e-06
5396, 1e-06
5397, 1e-06
5398, 1e-06
5399, 1e-06
5400, 1e-06
5401, 1e-06
5402, 1e-06
5403, 1e-06
5404, 1
5405, 1e-06
5406, 1e-06
5407, 1e-06
5408, 1e-06
5409, 1e-06
5410, 1e-06
5411, 1e-06
5412, 1e-06
5413, 1e-06
5414, 1e-06
5415, 1e-06
5416, 1e-06
5417, 1e-06
5418, 1e-06
5419, 1e-06
5420, 1e-06
5421, 1e-06
5422, 1e-06
5423, 1e-06
5424, 1e-06
5425, 1e-06
5426, 1e-06
5427, 1e-06
5428, 1e-06
5429, 1e-06
5430, 1e-06
5431, 1e-06
5432, 1e-06
5433, 1e-06
5434, 1e-06
5435, 1e-06
5436, 1e-06
5437, 1
5438, 1e-06
5439, 1e-06
5440, 1e-06
5441, 1e-06
5442, 1e-06
5443, 1e-06
5444, 1e-06
5445, 1e-06
5446, 1e-06
5447, 1e-06
5448, 1e-06
5449, 1e-06
5450, 1
5451, 1e-06
5452, 1e-06
5453, 1e-06
5454, 1e-06
5455, 1e-06
5456, 1e-06
5457, 1e-06
5458, 1e-06
5459, 1e-06
5460, 1e-06
5461, 1e-06
5462, 1e-06
5463, 1e-06
5464, 1
5465, 1e-06
5466, 1e-06
5467, 1e-06
5468, 1e-06
5469, 1e-06
5470, 1e-06
5471, 1e-06
5472, 1e-06
5473, 1e-06
5474, 1e-06
5475, 1e-06
5476, 1e-06
5477, 1e-06
5478, 1e-06
5479, 1
5480, 1e-06
5481, 1e-06
5482, 1e-06
5483, 1e-06
5484, 1e-06
5485, 1e-06
5486, 1e-06
5487, 1e-06
5488, 1e-06
5489, 1e-06
5490, 1e-06
5491, 1e-06
5492, 1e-06
5493, 1e-06
5494, 1e-06
5495, 1e-06
5496, 1e-06
5497, 1e-06
5498, 1e-06
5499, 1e-06
5500, 1e-06
5501, 1e-06
5502, 1e-06
5503, 1e-06
5504, 1e-06
5505, 1e-06
5506, 1e-06
5507, 1e-06
5508, 1e-06
5509, 1e-06
5510, 1e-06
5511, 1e-06
5512, 1e-06
5513, 1
5514, 1e-06
5515, 1e-06
5516, 1e-06
5517, 1e-06
5518, 1e-06
5519, 1e-06
5520, 1e-06
5521, 1e-06
5522, 1e-06
5523, 1e-06
5524, 1e-06
5525, 1e-06
5526, 1e-06
5527, 1e-06
5528, 1e-06
5529, 1e-06
5530, 1e-06
5531, 1e-06
5532, 1e-06
5533, 1e-06
5534, 1e-06
5535, 1e-06
5536, 1e-06
5537, 1e-06
5538, 1e-06
5539, 1e-06
5540, 1e-06
5541, 1e-06
5542, 1e-06
5543, 1e-06
5544, 1e-06
5545, 1e-06
5546, 1e-06
5547, 1e-06
5548, 1e-06
5549, 1e-06
5550, 1e-06
5551, 1e-06
5552, 1e-06
5553, 1e-06
5554, 1e-06
5555, 1e-06
5556, 1
5557, 1e-06
5558, 1e-06
5559, 1e-06
5560, 1e-06
5561, 1e-06
5562, 1e-06
5563, 1e-06
5564, 1e-06
5565, 1e-06
5566, 1e-06
5567, 1e-06
5568, 1e-06
5569, 1e-06
5570, 1e-06
5571, 1e-06
5572, 1e-06
5573, 1e-06
5574, 1e-06
5575, 1e-06
5576, 1e-06
5577, 1e-06
5578, 1e-06
5579, 1e-06
5580, 1e-06
5581, 1e-06
5582, 1e-06
5583, 1e-06
5584, 1e-06
5585, 1e-06
5586, 1e-06
5587, 1e-06
5588, 1e-06
5589, 1e-06
5590, 1e-06
5591, 1e-06
5592, 1e-06
5593, 1e-06
5594, 1e-06
5595, 1e-06
5596, 1e-06
5597, 1e-06
5598, 1e-06
8000, 0
