xunit, xunit_low, fitted_data, total_model, Nnbb_bege, Ac228_cables, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_cables, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_cables, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_far, K40_holders, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, alpha_high_energy_bege, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
880.5, 875, 65.5455, 61.8189, 46.3308, 0.015863, 0.0120478, 0.16637, 0.0150861, 1.69816e-05, 0.00358799, 0.0840652, 0.00441871, 0.0136464, 0.00918834, 0.370772, 0.362157, 0.0653104, 2.36754, 9.4772e-05, 0.658337, 0.0944855, 8.90586, 0.867431, 2.50995e-05, 0.0567881, 0.296647, 0.336128, 0.571378, 0.0080322, 0.0495841, 0.020007, 0.0457261, 0.0875977, 64.2273, 59.4091, 66.5909, 57.0455, 68.8636, 54.7727, 1.57195
891.5, 886, 60.9091, 61.5162, 45.9864, 0.0151278, 0.0114979, 0.160174, 0.0146847, 2.53165e-05, 0.0051032, 0.128052, 0.00676461, 0.0169622, 0.009514, 0.37867, 0.359405, 0.0628078, 2.50218, 9.47469e-05, 0.654721, 0.0944606, 8.75752, 0.872555, 2.47381e-05, 0.0564938, 0.298077, 0.331112, 0.580706, 0.00799897, 0.0503588, 0.0202013, 0.0469141, 0.0876627, 63.9545, 59.1364, 66.3182, 56.7727, 68.5909, 54.4091, -0.25674
902.5, 897, 61.6364, 60.8731, 45.0176, 0.0207915, 0.0154523, 0.215569, 0.0199432, 1.59819e-05, 0.0033753, 0.0809996, 0.0042657, 0.0131271, 0.00970489, 0.389398, 0.356075, 0.0637178, 2.46358, 9.41142e-05, 0.66902, 0.0938297, 9.01071, 0.894478, 2.51277e-05, 0.0589655, 0.318449, 0.34127, 0.599414, 0.0082796, 0.0514177, 0.0202244, 0.0454962, 0.0877556, 63.2273, 58.5, 65.5909, 56.1364, 67.8636, 53.8636, 0.324476
911.5, 908, 70.5714, 65.7028, 44.6168, 0.451812, 0.310139, 4.7502, 0.413821, 1.58238e-05, 0.00343667, 0.0808852, 0.00423406, 0.0130464, 0.00996483, 0.397509, 0.357026, 0.0648728, 2.48053, 9.31824e-05, 0.667905, 0.0929007, 8.69285, 0.868245, 2.444e-05, 0.0602013, 0.280258, 0.326875, 0.557418, 0.0078658, 0.0496127, 0.0192383, 0.0371403, 0.0878132, 68.7857, 62.6429, 71.9286, 59.5, 74.9286, 56.5, 1.58915
921, 915, 57.6667, 58.9485, 43.778, 0.00942561, 0.00663524, 0.101361, 0.00861866, 1.5678e-05, 0.00341534, 0.0795008, 0.00415065, 0.0129472, 0.0102143, 0.409482, 0.369542, 0.0642472, 2.44451, 9.35957e-05, 0.662836, 0.0933128, 8.62162, 0.860824, 2.41338e-05, 0.0590145, 0.297809, 0.324217, 0.533618, 0.00752984, 0.0461579, 0.0182549, 0.0332343, 0.087887, 61.2083, 56.7083, 63.375, 54.4583, 65.5417, 52.2917, -0.578355
933, 927, 57.75, 58.6287, 43.0094, 0.00907353, 0.00641206, 0.0979836, 0.00853845, 1.57907e-05, 0.00344931, 0.0791567, 0.00416649, 0.0129251, 0.0105366, 0.421884, 0.366555, 0.0642151, 2.46044, 9.31342e-05, 0.682573, 0.0928527, 8.51665, 0.861814, 2.42409e-05, 0.0563712, 0.290274, 0.320733, 1.0026, 0.0132333, 0.0869808, 0.030521, 0.0312685, 0.0879683, 60.875, 56.375, 63.0417, 54.2083, 65.2083, 52.0417, -0.397529
945, 939, 56.25, 57.8622, 42.2132, 0.0128373, 0.00902515, 0.133571, 0.012073, 1.51615e-05, 0.00338164, 0.0771347, 0.00408648, 0.0126375, 0.0109779, 0.43937, 0.42569, 0.0716104, 2.8599, 0.00010121, 0.780804, 0.100904, 8.46553, 0.861709, 2.40519e-05, 0.0590145, 0.296498, 0.319078, 0.507818, 0.00708905, 0.0432736, 0.0168552, 0.029917, 0.0880385, 60.125, 55.625, 62.2917, 53.4583, 64.4583, 51.2917, -0.734176
956.5, 951, 57.4545, 56.3221, 41.2166, 0.0114062, 0.00804914, 0.121032, 0.0106443, 1.81245e-05, 0.00381248, 0.0911266, 0.00479698, 0.0136538, 0.0110414, 0.439858, 0.381633, 0.0672179, 2.56106, 9.48439e-05, 0.698687, 0.0945572, 8.3737, 0.860698, 2.38281e-05, 0.0573766, 0.296647, 0.320087, 0.495904, 0.00694207, 0.0428465, 0.016435, 0.0280332, 0.0881444, 58.5909, 54.0455, 60.8636, 51.7727, 63.0455, 49.5909, 0.500465
967.5, 962, 60.8182, 58.3342, 40.5731, 0.216802, 0.149563, 2.26625, 0.200369, 1.43524e-05, 0.00321391, 0.0705741, 0.00382661, 0.0121823, 0.00958474, 0.382962, 0.364546, 0.0651703, 2.60352, 9.29654e-05, 0.702714, 0.0926844, 8.33818, 0.853298, 2.36376e-05, 0.0581416, 0.315947, 0.316251, 0.548216, 0.00764489, 0.0469297, 0.0178469, 0.0263431, 0.0882286, 60.6818, 55.9545, 62.9545, 53.6818, 65.2273, 51.4091, 1.07866
980, 973, 52.7143, 54.3484, 39.5198, 0.0060715, 0.00377797, 0.0668969, 0.00518186, 1.50071e-05, 0.0032986, 0.0745461, 0.00401644, 0.0124355, 0.00879952, 0.35707, 0.385868, 0.0663854, 2.59391, 9.34617e-05, 0.689988, 0.0931792, 8.26244, 0.862991, 2.37003e-05, 0.0590916, 0.297949, 0.315412, 0.482915, 0.00680263, 0.0412741, 0.01585, 0.0239818, 0.0883118, 56.3214, 52.3214, 58.3214, 50.3929, 60.25, 48.4643, -0.829372
994, 987, 52.2857, 53.1795, 38.3963, 0.0062591, 0.00402785, 0.0674958, 0.00557345, 1.41292e-05, 0.00313269, 0.0697047, 0.00369915, 0.0117017, 0.00856288, 0.346656, 0.397189, 0.0667566, 2.60756, 9.37623e-05, 0.718204, 0.0934789, 8.17676, 0.87182, 2.3446e-05, 0.0596464, 0.300477, 0.312513, 0.479846, 0.00667819, 0.0406766, 0.0155881, 0.0206245, 0.0884206, 55.1786, 51.1786, 57.1071, 49.25, 58.9643, 47.3929, -0.458597
1008, 1001, 53.4286, 53.0887, 37.3277, 0.00506117, 0.00320432, 0.0559356, 0.00443504, 1.37077e-05, 0.00307591, 0.0682555, 0.00368417, 0.0116574, 0.00840966, 0.340667, 0.399294, 0.0675679, 2.73268, 9.45805e-05, 0.721175, 0.0942946, 8.90451, 0.968777, 2.41056e-05, 0.0661197, 0.324908, 0.342901, 0.465332, 0.00660308, 0.0401464, 0.0152919, 0.0183618, 0.0885198, 55.0357, 51.1071, 57.0357, 49.1786, 58.8929, 47.25, 0.174557
1022, 1015, 49.5, 51.3141, 36.363, 0.00561107, 0.00362344, 0.0597611, 0.00506777, 1.36478e-05, 0.0030938, 0.0683032, 0.0035918, 0.0114121, 0.00824666, 0.333757, 0.412776, 0.0678154, 2.69666, 9.4746e-05, 0.718011, 0.0944596, 8.25943, 0.894317, 2.36714e-05, 0.0612185, 0.301881, 0.319233, 0.457617, 0.00649702, 0.0388816, 0.0148423, 0.0161879, 0.0886313, 53.25, 49.3929, 55.1786, 47.4643, 57.0357, 45.6071, -0.947555
1036, 1029, 50.6429, 49.8818, 35.1231, 0.00671918, 0.00431188, 0.0723642, 0.00596305, 1.35672e-05, 0.00309328, 0.067003, 0.00358446, 0.0113436, 0.0081074, 0.329037, 0.415507, 0.0698366, 2.66709, 9.60581e-05, 0.750102, 0.0957678, 8.10191, 0.884007, 2.33407e-05, 0.0581668, 0.28784, 0.309584, 0.445857, 0.00622527, 0.0376654, 0.0143467, 0.0143919, 0.0887292, 51.8214, 47.9643, 53.6786, 46.1071, 55.5357, 44.25, 0.403178
1050, 1043, 47.9286, 48.8859, 34.0255, 0.00445574, 0.00293736, 0.049374, 0.00403797, 1.32259e-05, 0.00302358, 0.0667878, 0.00354395, 0.0112548, 0.00793886, 0.320152, 0.419546, 0.0686816, 2.79828, 9.60909e-05, 0.759723, 0.0958004, 8.06602, 0.893522, 2.33265e-05, 0.0589991, 0.291771, 0.311477, 0.460327, 0.00644577, 0.0390987, 0.0147643, 0.013389, 0.0888326, 50.8214, 46.9643, 52.6786, 45.1071, 54.4643, 43.3214, -0.512285
1064, 1057, 49.2143, 47.7664, 32.7705, 0.0068926, 0.003782, 0.079211, 0.00534975, 1.33813e-05, 0.00298478, 0.0659313, 0.00361335, 0.0110894, 0.00780062, 0.315477, 0.437124, 0.0705516, 2.83051, 9.80525e-05, 0.785809, 0.0977561, 8.1042, 0.896718, 2.30937e-05, 0.059184, 0.282785, 0.313926, 0.454117, 0.00635518, 0.0382916, 0.0144192, 0.0129973, 0.0889075, 49.6786, 45.8929, 51.4643, 44.0357, 53.25, 42.25, 0.783869
1078, 1071, 48.5, 46.909, 31.755, 0.00429832, 0.00287427, 0.0466073, 0.00388403, 2.29613e-05, 0.0047378, 0.113359, 0.00603278, 0.0152125, 0.00785825, 0.315288, 0.442301, 0.0704416, 2.94312, 9.9562e-05, 0.791878, 0.0992611, 8.10833, 0.912517, 2.31762e-05, 0.0577969, 0.317887, 0.3149, 0.417977, 0.0060399, 0.0355162, 0.0132808, 0.0134404, 0.0890476, 48.75, 45.0357, 50.6071, 43.25, 52.3929, 41.4643, 0.869169
1092, 1085, 46.5, 45.9023, 30.6276, 0.00521514, 0.00342598, 0.0570363, 0.0045586, 2.12574e-05, 0.00365338, 0.118502, 0.00482396, 0.0118016, 0.00789962, 0.318753, 0.452768, 0.0727241, 2.98749, 0.000100746, 0.827327, 0.100442, 8.13858, 0.916164, 2.31614e-05, 0.0586754, 0.288963, 0.316918, 0.41782, 0.00592965, 0.0358393, 0.0131854, 0.0169019, 0.0891388, 47.75, 44.0357, 49.5357, 42.25, 51.3214, 40.4643, 0.330106
1105.5, 1099, 43.8462, 44.9667, 29.4956, 0.00721064, 0.00446553, 0.0798568, 0.00621947, 1.31337e-05, 0.0029815, 0.064621, 0.00352307, 0.0107052, 0.008035, 0.322006, 0.467012, 0.0726469, 3.09152, 0.000103123, 0.842918, 0.102812, 8.16869, 0.935072, 2.31118e-05, 0.0608486, 0.298792, 0.317456, 0.439071, 0.00613929, 0.0377834, 0.0136554, 0.0176845, 0.0892345, 46.8846, 43.0385, 48.7308, 41.1923, 50.5, 39.4231, -0.602478
1121, 1112, 47.2778, 45.9052, 28.3264, 0.00522427, 0.00313618, 0.0586327, 0.00433452, 1.26946e-05, 0.00290859, 0.0622612, 0.00341966, 0.0105561, 0.00673841, 0.273211, 0.486041, 0.0749471, 3.14876, 0.000106215, 0.869368, 0.105894, 8.22917, 0.942667, 2.31751e-05, 0.0603091, 0.317575, 0.321757, 1.82988, 0.0230209, 0.156944, 0.0517045, 0.440855, 0.0893506, 47.5278, 44.3056, 49.1389, 42.6944, 50.6944, 41.1389, 0.859508
1137, 1130, 45.5714, 42.7681, 26.9086, 0.00384887, 0.00261324, 0.0418825, 0.00344311, 1.26022e-05, 0.00289493, 0.0624238, 0.0034225, 0.0103488, 0.00566841, 0.23166, 0.492988, 0.0780592, 3.32154, 0.000109034, 0.911525, 0.108705, 8.32953, 0.977281, 2.33345e-05, 0.0614497, 0.324908, 0.324648, 0.418336, 0.00568659, 0.0349349, 0.0120658, 0, 0.0894723, 44.5357, 40.9643, 46.3214, 39.25, 47.9643, 37.5357, 1.60389
1151, 1144, 43.0714, 42.113, 25.7852, 0.0049561, 0.00339514, 0.0541216, 0.00454515, 1.25398e-05, 0.00287043, 0.0620652, 0.00335902, 0.0103088, 0.00533252, 0.220633, 0.524674, 0.0792829, 3.39585, 0.000112266, 0.952204, 0.111927, 8.44519, 0.984593, 2.35137e-05, 0.0644551, 0.313394, 0.329131, 0.591192, 0.00779037, 0.0500418, 0.0168275, 0, 0.0895834, 43.8929, 40.3214, 45.6071, 38.6071, 47.3214, 36.9643, 0.552588
1164, 1158, 40.9167, 41.2092, 24.7776, 0.00432118, 0.00269154, 0.0480863, 0.00370716, 1.2472e-05, 0.00284383, 0.0621273, 0.00335366, 0.0102858, 0.00532819, 0.221346, 0.548804, 0.0804494, 3.55485, 0.000116073, 0.978021, 0.115722, 8.56373, 0.996016, 2.33988e-05, 0.0645168, 0.314518, 0.335654, 0.37835, 0.00516644, 0.0311324, 0.0107462, 0, 0.0896687, 43.125, 39.2917, 44.9583, 37.4583, 46.7917, 35.7083, -0.157848
1174.5, 1170, 43.8889, 45.4983, 23.8241, 0.00402849, 0.00272442, 0.0433484, 0.00366725, 1.24247e-05, 0.00285115, 0.062372, 0.0034265, 0.0102406, 0.120685, 4.999, 0.56971, 0.0810215, 3.70231, 0.000119269, 1.00351, 0.118908, 8.68119, 1.02627, 2.32867e-05, 0.0655956, 0.318886, 0.34195, 0.375634, 0.00503569, 0.0311813, 0.0106905, 0, 0.0897439, 47.8333, 43.1667, 50.0556, 40.9444, 52.2778, 38.7222, -0.715778
1186.5, 1179, 42, 39.8904, 22.8742, 0.00360101, 0.00246592, 0.0386054, 0.00328611, 1.23711e-05, 0.00281569, 0.0619926, 0.00344424, 0.0102044, 0.0033776, 0.143802, 0.593974, 0.0854961, 3.79514, 0.000123814, 1.04511, 0.12344, 8.81407, 1.03843, 2.36402e-05, 0.0633947, 0.327623, 0.346971, 0.372243, 0.00520398, 0.0310634, 0.0104876, 0, 0.0898289, 41.5667, 38.2333, 43.1667, 36.6333, 44.7667, 35.0333, 1.29361
1201.5, 1194, 39.4, 39.417, 21.7384, 0.00361457, 0.00252946, 0.0384282, 0.00335725, 1.25174e-05, 0.00278633, 0.0620632, 0.00339423, 0.0100509, 0.00300483, 0.128036, 0.625141, 0.0903215, 4.09206, 0.000130157, 1.10996, 0.129764, 9.00979, 1.0751, 2.38218e-05, 0.066243, 0.359599, 0.355561, 0.370543, 0.00506889, 0.031238, 0.0108336, 0, 0.0899527, 41.1, 37.7667, 42.7, 36.1667, 44.2333, 34.5667, -0.0104785
1216.5, 1209, 37.3333, 38.7593, 20.4939, 0.00373599, 0.00255857, 0.0395408, 0.00347304, 1.2566e-05, 0.00284163, 0.0613348, 0.00340312, 0.0100766, 0.00255493, 0.111658, 0.668254, 0.0937352, 4.2591, 0.000137263, 1.15521, 0.136848, 9.3343, 1.10921, 2.41529e-05, 0.07181, 0.339155, 0.368183, 0.353959, 0.00489408, 0.0295324, 0.00976482, 0, 0.0900691, 40.3667, 37.1, 42.0333, 35.5, 43.5667, 33.9667, -0.887101
1231.5, 1224, 40.2667, 39.2323, 19.566, 0.00396039, 0.00275128, 0.0414354, 0.00372041, 1.25436e-05, 0.00282982, 0.0619736, 0.00338543, 0.0100089, 0.00225271, 0.0984341, 0.685457, 0.0970462, 4.55354, 0.000141905, 1.24344, 0.141476, 9.68053, 1.15018, 2.43978e-05, 0.0696954, 0.369558, 0.38145, 0.862758, 0.0111926, 0.0743917, 0.0244482, 0, 0.0901741, 40.9, 37.5667, 42.5, 35.9667, 44.0333, 34.3667, 0.639599
1246.5, 1239, 37.6, 36.604, 18.3503, 0.00959904, 0.00647197, 0.0966694, 0.00935149, 1.24728e-05, 0.00285949, 0.0619827, 0.00348461, 0.00991465, 0.00198839, 0.086237, 0.536366, 0.0795543, 3.56724, 0.000112302, 0.969478, 0.111962, 10.0447, 1.19244, 2.45185e-05, 0.0736225, 0.376635, 0.394692, 0.469379, 0.00628924, 0.039533, 0.0126937, 0, 0.0902856, 38.1667, 35.0333, 39.7667, 33.4333, 41.3, 31.9667, 0.637618
1261.5, 1254, 32, 34.7849, 17.253, 0.00362794, 0.0024967, 0.0380565, 0.00330006, 1.26575e-05, 0.00286485, 0.0624708, 0.00343218, 0.00984389, 0.00184467, 0.0812386, 0.433096, 0.0667722, 2.79186, 8.94234e-05, 0.786514, 0.0891531, 10.5518, 1.24795, 2.50284e-05, 0.077679, 0.394982, 0.412329, 0.338338, 0.00467684, 0.028012, 0.00901284, 0, 0.0904179, 36.3667, 33.2333, 37.8333, 31.7, 39.3667, 30.2333, -1.82878
1276.5, 1269, 34.4, 34.1216, 16.1801, 0.00367353, 0.00254407, 0.0386961, 0.00348838, 1.28423e-05, 0.00285124, 0.0637715, 0.00348612, 0.0099729, 0.00174775, 0.0782096, 0.397151, 0.0603555, 2.60111, 8.20716e-05, 0.72396, 0.0818236, 10.9966, 1.30991, 2.55124e-05, 0.0811746, 0.411232, 0.433786, 0.48587, 0.00632746, 0.0399591, 0.0131523, 0, 0.0905258, 35.6333, 32.5667, 37.1667, 31.1, 38.6333, 29.6333, 0.184559
1291.5, 1284, 33.3333, 33.3281, 15.2852, 0.00620768, 0.00431454, 0.0637703, 0.00605747, 1.26865e-05, 0.0028286, 0.0633481, 0.00344085, 0.00983631, 0.00171112, 0.0767457, 0.374798, 0.0585716, 2.40505, 7.54675e-05, 0.677556, 0.0752394, 11.4617, 1.34645, 2.5893e-05, 0.0824261, 0.42853, 0.450966, 0.313482, 0.00440034, 0.0263402, 0.00833677, 0, 0.0906569, 34.8333, 31.8333, 36.3667, 30.3, 37.7667, 28.9, 0.00350542
1306.5, 1299, 30, 29.8011, 14.1843, 0.00360138, 0.00246947, 0.0377678, 0.00344607, 1.2514e-05, 0.00281494, 0.0631204, 0.003411, 0.00968894, 0.00175101, 0.0762204, 0.343791, 0.0533998, 2.20617, 6.87526e-05, 0.623137, 0.0685448, 9.67547, 1.17279, 2.41949e-05, 0.0737088, 0.366413, 0.383056, 0.316132, 0.00440064, 0.0261446, 0.00841869, 0, 0.090766, 31.2333, 28.3667, 32.6333, 26.9667, 34.0333, 25.5667, 0.141145
1321.5, 1314, 26.7333, 25.8001, 13.2305, 0.00372886, 0.00253444, 0.0387589, 0.00348141, 1.2653e-05, 0.00281415, 0.0632449, 0.00344387, 0.00968809, 0.00186223, 0.0813748, 0.305403, 0.0483563, 1.94287, 6.16095e-05, 0.546058, 0.0614233, 7.41857, 0.948646, 2.18662e-05, 0.0586477, 0.282542, 0.296367, 0.320174, 0.00431459, 0.0260061, 0.00832786, 0, 0.0908726, 27.1667, 24.4333, 28.4333, 23.1667, 29.7, 21.9, 0.711601
1333.5, 1329, 26.8889, 28.5811, 12.5335, 0.00362186, 0.00248441, 0.0377405, 0.0033557, 1.26394e-05, 0.00284927, 0.0629311, 0.00340721, 0.00973496, 0.107205, 4.41826, 0.276183, 0.0417727, 1.72346, 5.55031e-05, 0.477497, 0.0553353, 6.8725, 0.89749, 2.12834e-05, 0.0520737, 0.270398, 0.274921, 0.323275, 0.00452369, 0.0269747, 0.00860501, 0, 0.0909471, 30.3889, 26.7222, 32.1667, 24.9444, 33.9444, 23.2778, -0.949616
1343.5, 1338, 23.3636, 22.6929, 11.8571, 0.00388461, 0.00261034, 0.0407196, 0.00365548, 1.31792e-05, 0.00282158, 0.065216, 0.00352278, 0.00968615, 0.00063756, 0.0346766, 0.230457, 0.0381852, 1.49841, 4.96668e-05, 0.430536, 0.0495167, 6.52801, 0.866764, 2.12068e-05, 0.0534338, 0.270914, 0.25986, 0.31305, 0.0042752, 0.0256851, 0.00808168, 0, 0.0910402, 24.1364, 21.2273, 25.5909, 19.7727, 27.0455, 18.4091, 0.467018
1354.5, 1349, 22.5455, 21.3891, 11.3018, 0.00420027, 0.00285049, 0.0431083, 0.00400296, 1.27926e-05, 0.00283854, 0.0634445, 0.0034986, 0.0097279, 0.000594875, 0.0329951, 0.208012, 0.0333027, 1.32999, 4.47851e-05, 0.371203, 0.0446497, 6.12549, 0.82655, 2.05154e-05, 0.0466663, 0.247683, 0.245648, 0.311444, 0.00419888, 0.025893, 0.00805678, 0, 0.0911209, 22.8636, 19.9545, 24.2273, 18.5909, 25.5909, 17.2273, 0.829265
1365.5, 1360, 23.3636, 20.0321, 10.6278, 0.00359803, 0.00242469, 0.0375112, 0.00326679, 1.27917e-05, 0.00281453, 0.0642532, 0.00349399, 0.00968174, 0.000583283, 0.0317931, 0.183323, 0.0283327, 1.19632, 4.04882e-05, 0.331839, 0.0403658, 5.73406, 0.779833, 2.02826e-05, 0.0449597, 0.231599, 0.232038, 0.312502, 0.00431459, 0.025893, 0.00814998, 0, 0.0912022, 21.4091, 18.6818, 22.7727, 17.3182, 24.0455, 15.9545, 2.46877
1376.5, 1371, 20.7273, 19.9373, 10.1171, 0.00447374, 0.00244944, 0.0502219, 0.0035591, 1.30036e-05, 0.00285222, 0.0651486, 0.00354172, 0.00968373, 0.000575375, 0.0309329, 0.160516, 0.0258126, 1.05444, 3.65978e-05, 0.285819, 0.0364872, 5.34441, 0.731461, 1.97692e-05, 0.0459601, 0.228025, 0.214489, 1.28339, 0.0168571, 0.101826, 0.0259413, 0, 0.0912876, 21.3182, 18.5909, 22.6818, 17.2273, 23.9545, 15.8636, 0.586755
1387.5, 1382, 15.6364, 17.6218, 9.47496, 0.00304117, 0.00209609, 0.031476, 0.00279186, 1.30675e-05, 0.00284703, 0.0642818, 0.00354329, 0.00971741, 0.000578625, 0.0321708, 0.146398, 0.0232576, 0.992669, 3.46443e-05, 0.263631, 0.0345396, 4.86311, 0.681848, 1.90621e-05, 0.0404284, 0.203722, 0.197495, 0.405171, 0.00538626, 0.0342118, 0.0109622, 0, 0.0913805, 18.9545, 16.3182, 20.2273, 15.0455, 21.4091, 13.8636, -1.56864
1398.5, 1393, 14.6364, 16.4185, 8.86571, 0.00304562, 0.00211149, 0.0317387, 0.00277728, 1.27165e-05, 0.00280534, 0.062672, 0.00341397, 0.00955071, 0.000592167, 0.0328812, 0.140171, 0.0229426, 0.91256, 3.33642e-05, 0.259768, 0.0332633, 4.39808, 0.620815, 1.85307e-05, 0.0366033, 0.167981, 0.176266, 0.480827, 0.00633156, 0.0408557, 0.0132103, 0, 0.0914552, 17.6818, 15.1364, 18.8636, 13.9545, 20.0455, 12.7727, -1.45871
1409.5, 1404, 13.0909, 15.6154, 8.446, 0.00277785, 0.00195527, 0.0290638, 0.00256677, 1.20272e-05, 0.00273367, 0.0591434, 0.00323865, 0.00920451, 0.00056205, 0.0310737, 0.135465, 0.0222426, 0.869128, 3.22613e-05, 0.246291, 0.0321638, 3.99344, 0.558241, 1.77546e-05, 0.0329547, 0.167624, 0.15852, 0.639917, 0.00820698, 0.0538626, 0.0174599, 0, 0.0915398, 16.8636, 14.4091, 18.0455, 13.2273, 19.2273, 12.0455, -2.11885
1420.5, 1415, 14.1818, 14.1057, 7.80873, 0.00258446, 0.00181127, 0.0268182, 0.00240698, 1.19428e-05, 0.00262243, 0.0584275, 0.00320721, 0.00917909, 0.000549916, 0.0303604, 0.130035, 0.0213151, 0.81894, 3.21466e-05, 0.249085, 0.0320495, 3.63618, 0.516809, 1.73831e-05, 0.0275996, 0.137601, 0.143375, 0.316664, 0.00417837, 0.0258152, 0.00764637, 0, 0.0916086, 15.3182, 12.9545, 16.4091, 11.7727, 17.5, 10.6818, 0.0672542
1431.5, 1426, 12.2727, 13.1772, 7.294, 0.00299305, 0.00186953, 0.0328057, 0.00260925, 1.17141e-05, 0.0025891, 0.0581421, 0.00324175, 0.00900472, 0.000531282, 0.0291944, 0.141329, 0.0201076, 0.839208, 3.13387e-05, 0.238895, 0.031244, 3.2775, 0.461015, 1.67191e-05, 0.0274231, 0.133313, 0.128533, 0.312521, 0.00419642, 0.0255485, 0.00764759, 0, 0.091705, 14.3182, 12.0455, 15.4091, 10.9545, 16.5, 9.86364, -0.826406
1442.5, 1437, 12.1818, 12.4314, 6.83497, 0.00215606, 0.00151226, 0.0229017, 0.00201194, 1.16655e-05, 0.00262694, 0.0581792, 0.00320312, 0.00898982, 0.000507665, 0.028544, 0.139302, 0.0226451, 0.92752, 3.17567e-05, 0.241196, 0.0316608, 2.98652, 0.42843, 1.63366e-05, 0.0230683, 0.107222, 0.117297, 0.311316, 0.00417755, 0.0259073, 0.00766762, 0, 0.0918105, 13.5, 11.3182, 14.5909, 10.2273, 15.5909, 9.22727, -0.234778
1452, 1448, 10, 11.9767, 6.46449, 0.00226327, 0.00158167, 0.0240928, 0.00207068, 1.14949e-05, 0.00257636, 0.0567924, 0.00322539, 0.00901448, 0.000514815, 0.028112, 0.157991, 0.0250492, 0.9648, 3.42355e-05, 0.267462, 0.034132, 2.82998, 0.407631, 1.61166e-05, 0.0233846, 0.112047, 0.111919, 0.317481, 0.00424181, 0.0261117, 0.00778483, 0, 0.0918671, 13.3125, 10.6875, 14.4375, 9.4375, 15.6875, 8.3125, -1.61553
1461, 1456, 108.7, 115.998, 6.12804, 0.00738185, 0.00534278, 0.0782609, 0.00693445, 1.13406e-05, 0.00253871, 0.0573745, 0.00309083, 0.00889923, 0.000511597, 0.0279067, 11.3587, 1.67387, 69.9768, 0.00182844, 20.9937, 1.82291, 2.76059, 0.393646, 1.59164e-05, 0.0195492, 0.114013, 0.109798, 0.316467, 0.00422974, 0.0260445, 0.00780595, 0, 0.0919353, 119.45, 112.55, 122.85, 109.15, 126.15, 105.85, -2.14285
1475, 1466, 9.55556, 9.36555, 5.528, 0.00185405, 0.00123667, 0.0204328, 0.00163445, 1.13127e-05, 0.00250934, 0.0557658, 0.00308451, 0.00879319, 0.000493364, 0.0274228, 0, 0, 0, 6.37044e-10, 5.02206e-05, 6.35118e-07, 2.64487, 0.380903, 1.57137e-05, 0.0190961, 0.100908, 0.105487, 0.331106, 0.00440685, 0.0272337, 0.00819114, 0, 0.0920475, 10.1389, 8.63889, 10.8056, 7.91667, 11.5278, 7.19444, 0.263407
1493, 1484, 7.77778, 8.81519, 4.89273, 0.0053413, 0.00395085, 0.056177, 0.00507889, 1.10772e-05, 0.00249726, 0.055163, 0.00300744, 0.00868537, 0.000457613, 0.0253108, 0, 0, 0, 0, 0, 0, 2.67695, 0.373475, 1.54981e-05, 0.0209661, 0.109426, 0.104011, 0.339115, 0.00449486, 0.027778, 0.00834493, 0, 0.0921994, 9.52778, 8.08333, 10.25, 7.41667, 10.9167, 6.69444, -1.48242
1511, 1502, 7.61111, 8.51015, 4.28297, 0.00185474, 0.00135889, 0.0194616, 0.00177938, 1.68798e-05, 0.00356063, 0.0870528, 0.00439274, 0.0102602, 0.000431131, 0.0244645, 0, 0, 0, 0, 0, 0, 2.76148, 0.389891, 1.54282e-05, 0.0217573, 0.115105, 0.107436, 0.521109, 0.00672336, 0.0430902, 0.0136017, 0, 0.0923405, 9.25, 7.80556, 9.91667, 7.08333, 10.5833, 6.41667, -1.30751
1525, 1520, 176.6, 172.781, 3.84751, 0.00100209, 0.000768899, 0.0108704, 0.000909528, 1.07901e-05, 0.0023913, 0.0516116, 0.00290423, 0.00843846, 0.000415665, 0.0241876, 0, 0, 0, 0, 0, 0, 133.671, 20.2138, 0.000183546, 1.4906, 7.16982, 5.80885, 0.342468, 0.00439672, 0.0282553, 0.00820999, 0, 0.0924426, 176.95, 168.55, 181.15, 164.45, 185.15, 160.35, 0.91876
1545, 1530, 4.1, 4.10324, 3.29106, 0.00158254, 0.00115565, 0.016906, 0.00149705, 1.0484e-05, 0.00233491, 0.0512536, 0.00289763, 0.00837074, 0.000451972, 0.0249108, 0, 0, 0, 0, 0, 0, 0.0538933, 0.151328, 1.49351e-05, 0.00069048, 0.00353832, 0.00229767, 0.35511, 0.00456642, 0.0284637, 0.00829102, 0, 0.0926102, 4.48333, 3.71667, 4.85, 3.35, 5.21667, 2.98333, -0.00875117
