xunit, xunit_low, fitted_data, total_model, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
702, 692, 9.3, 10.1645, 0.0395999, 0.30807, 0.0351816, 0.0280035, 0.455374, 0.0246824, 0.0234148, 0.29494, 0.193298, 0.0345477, 1.05214, 0.28945, 0.139628, 0.0467882, 4.11868, 0.389324, 0.00484519, 0.100646, 0.281756, 1.17721, 0.904717, 0.0217261, 0.0907422, 0.0175073, 0.0922818, 10.925, 9.425, 11.625, 8.725, 12.325, 8.025, -1.21272
717, 712, 9.3, 10.0515, 0.0392575, 0.305255, 0.0347121, 0.0277596, 0.45147, 0.024264, 0.0226061, 0.294656, 0.190096, 0.0334439, 1.0422, 0.291263, 0.138309, 0.0465525, 4.04148, 0.38672, 0.00472444, 0.0954827, 0.281201, 1.1544, 0.919856, 0.0222606, 0.0919206, 0.0173907, 0.0942516, 11.15, 9.05, 12.15, 8.05, 13.05, 7.05, -0.749601
727, 722, 9.5, 10.4759, 0.0405145, 0.316112, 0.0360748, 0.0499336, 0.882081, 0.0448808, 0.0403545, 0.295678, 0.193515, 0.0343744, 1.04401, 0.291176, 0.138548, 0.0460221, 3.98659, 0.382983, 0.00473434, 0.096578, 0.281518, 1.13757, 0.906627, 0.0220946, 0.0913334, 0.0166706, 0.0958997, 11.55, 9.45, 12.55, 8.35, 13.55, 7.35, -0.953448
743, 732, 10, 9.82379, 0.0396217, 0.308915, 0.0349284, 0.0228635, 0.368833, 0.0200004, 0.0187258, 0.296235, 0.195664, 0.0340567, 1.0372, 0.290846, 0.137645, 0.0455136, 3.94754, 0.3794, 0.0047401, 0.0998886, 0.282873, 1.12253, 0.90786, 0.0220076, 0.0909185, 0.0165343, 0.0984536, 10.5227, 9.11364, 11.1591, 8.47727, 11.8409, 7.79545, 0.263688
765, 754, 9.68182, 9.85093, 0.041933, 0.327889, 0.0371008, 0.0219477, 0.35798, 0.0193184, 0.0182777, 0.298006, 0.193979, 0.0344092, 1.05265, 0.291164, 0.139696, 0.0452545, 3.86612, 0.378603, 0.00463642, 0.0997464, 0.279703, 1.10364, 0.996572, 0.0234713, 0.0984014, 0.0186062, 0.101821, 10.5227, 9.15909, 11.2045, 8.47727, 11.8409, 7.84091, -0.252722
787, 776, 8.81818, 9.65375, 0.0442321, 0.347391, 0.0393118, 0.0210371, 0.343306, 0.0183519, 0.0176566, 0.300633, 0.197481, 0.0339945, 1.05353, 0.294839, 0.139813, 0.0443677, 3.78988, 0.378419, 0.00463668, 0.099782, 0.279487, 1.08455, 0.889595, 0.0213643, 0.0876718, 0.0154446, 0.106977, 10.3409, 8.97727, 10.9773, 8.29545, 11.6591, 7.65909, -1.26138
809, 798, 9.09091, 9.40308, 0.0377294, 0.294288, 0.0325757, 0.0185597, 0.304047, 0.0160718, 0.0152824, 0.30474, 0.193738, 0.0336172, 1.0569, 0.290906, 0.140259, 0.0441507, 3.72347, 0.376714, 0.00456024, 0.0985551, 0.278045, 1.06734, 0.84233, 0.0201126, 0.0827896, 0.0150362, 0.111269, 10.0682, 8.75, 10.75, 8.06818, 11.3864, 7.43182, -0.477498
831, 820, 9.63636, 9.39411, 0.0411227, 0.32187, 0.0357216, 0.018156, 0.298678, 0.0156262, 0.014623, 0.310601, 0.195183, 0.0337043, 1.0658, 0.295494, 0.141441, 0.0438591, 3.66567, 0.376076, 0.00456368, 0.100795, 0.282224, 1.0518, 0.846548, 0.0203704, 0.0829324, 0.0141781, 0.117073, 10.0682, 8.70455, 10.7045, 8.06818, 11.3409, 7.43182, 0.370728
853, 842, 8.54545, 9.30943, 0.0354847, 0.275853, 0.030206, 0.0237034, 0.401905, 0.0209388, 0.0199837, 0.314702, 0.198269, 0.0336379, 1.07657, 0.300381, 0.142871, 0.0433855, 3.60868, 0.376168, 0.00458643, 0.0997286, 0.281216, 1.03926, 0.752251, 0.0180709, 0.0741494, 0.0132836, 0.124135, 9.97727, 8.65909, 10.6136, 7.97727, 11.25, 7.34091, -1.17443
875, 864, 8.45455, 9.06839, 0.0360781, 0.280742, 0.0306354, 0.0146105, 0.2402, 0.0125625, 0.0121413, 0.321597, 0.203215, 0.0350519, 1.07891, 0.30058, 0.14318, 0.0430737, 3.56634, 0.376554, 0.00450338, 0.100404, 0.27891, 1.02745, 0.727729, 0.0173658, 0.0715661, 0.0129871, 0.132004, 9.75, 8.38636, 10.3864, 7.75, 10.9773, 7.15909, -0.956097
897, 886, 8.45455, 9.09753, 0.0377431, 0.29497, 0.0320344, 0.0142899, 0.236629, 0.012325, 0.0121257, 0.331255, 0.203609, 0.035761, 1.09956, 0.306261, 0.145921, 0.0430568, 3.54576, 0.383809, 0.00463086, 0.103053, 0.282657, 1.02448, 0.706872, 0.0167554, 0.0694155, 0.0129402, 0.141616, 9.75, 8.43182, 10.3864, 7.79545, 11.0227, 7.15909, -0.999888
911.5, 908, 9.71429, 10.5441, 0.185393, 1.53788, 0.165139, 0.0137912, 0.227417, 0.0117731, 0.0113202, 0.337739, 0.206426, 0.0364126, 1.11517, 0.308026, 0.147992, 0.0432409, 3.48514, 0.379105, 0.00456542, 0.100305, 0.279435, 1.01045, 0.690657, 0.0164845, 0.068203, 0.012811, 0.149175, 11.7857, 9.21429, 13.0714, 8.07143, 14.2143, 6.78571, -0.676085
927, 915, 10.3333, 8.96551, 0.0253506, 0.196291, 0.020939, 0.0131046, 0.214012, 0.0110978, 0.0110027, 0.346252, 0.207687, 0.0362134, 1.12612, 0.315991, 0.149445, 0.0428104, 3.45631, 0.383363, 0.00450148, 0.102696, 0.281492, 1.00531, 0.756704, 0.0174128, 0.0736262, 0.014453, 0.153319, 9.60417, 8.35417, 10.1875, 7.72917, 10.8125, 7.14583, 2.23795
950.5, 939, 8.82609, 8.97414, 0.0259596, 0.202619, 0.0216556, 0.0124592, 0.204409, 0.010606, 0.0108011, 0.360602, 0.225216, 0.0385494, 1.20553, 0.341662, 0.159983, 0.0443467, 3.42003, 0.385823, 0.00453047, 0.102876, 0.291181, 0.993521, 0.662017, 0.0155552, 0.0647327, 0.0120079, 0.157463, 9.63043, 8.32609, 10.2391, 7.71739, 10.8478, 7.1087, -0.237012
967.5, 962, 9.90909, 9.62946, 0.0979019, 0.805592, 0.0870162, 0.0118261, 0.193141, 0.00998851, 0.0102935, 0.371846, 0.216763, 0.0373782, 1.15059, 0.328508, 0.152693, 0.0430144, 3.39793, 0.392297, 0.00451501, 0.10789, 0.295122, 0.997826, 0.66711, 0.0154994, 0.064796, 0.0122262, 0.157699, 10.5909, 8.68182, 11.5, 7.68182, 12.4091, 6.77273, 0.298866
987, 973, 9.21429, 8.76992, 0.0158172, 0.12253, 0.012667, 0.011318, 0.185116, 0.00963777, 0.0100912, 0.383527, 0.220544, 0.0383512, 1.19176, 0.33164, 0.158157, 0.0431874, 3.36583, 0.393218, 0.00462091, 0.106089, 0.28504, 0.989785, 0.646155, 0.0150864, 0.0629584, 0.011625, 0.15517, 9.33929, 8.19643, 9.91071, 7.625, 10.4464, 7.08929, 0.794003
1015, 1001, 8.89286, 9.07236, 0.0152261, 0.117519, 0.0121999, 0.0111204, 0.181683, 0.00943507, 0.0102409, 0.40044, 0.230002, 0.0402083, 1.23318, 0.347949, 0.163654, 0.0436937, 3.49299, 0.434532, 0.00482873, 0.118313, 0.314704, 1.02828, 0.628586, 0.0147291, 0.0614004, 0.011369, 0.146077, 9.66071, 8.48214, 10.2321, 7.91071, 10.7679, 7.375, -0.315342
1043, 1029, 9.28571, 8.84154, 0.0151283, 0.116348, 0.0120763, 0.00981768, 0.163476, 0.00843521, 0.00919138, 0.409167, 0.233906, 0.0414367, 1.26905, 0.358, 0.168413, 0.0440604, 3.32014, 0.413104, 0.00467744, 0.113032, 0.307967, 0.979813, 0.618624, 0.0142919, 0.0598771, 0.0111513, 0.140366, 9.41071, 8.26786, 9.98214, 7.69643, 10.5179, 7.16071, 0.790435
1071, 1057, 9.78571, 8.99425, 0.0171516, 0.132399, 0.0133684, 0.00976856, 0.163591, 0.00847616, 0.00961288, 0.411702, 0.248299, 0.0438965, 1.33114, 0.382254, 0.176653, 0.0446467, 3.32552, 0.42489, 0.00471734, 0.113605, 0.311307, 0.98831, 0.61042, 0.0141495, 0.0589816, 0.0108434, 0.13855, 9.58929, 8.41071, 10.1607, 7.83929, 10.6964, 7.30357, 1.39646
1098.5, 1085, 9.51852, 9.18468, 0.0151695, 0.11709, 0.0118915, 0.0136156, 0.227812, 0.0112498, 0.00906572, 0.418379, 0.25853, 0.0461947, 1.39499, 0.395813, 0.185127, 0.045568, 3.3218, 0.440632, 0.00488279, 0.119449, 0.331291, 0.990464, 0.599368, 0.013782, 0.0576637, 0.0106378, 0.144203, 9.7963, 8.57407, 10.3519, 8.01852, 10.9444, 7.42593, 0.572387
1121, 1112, 10.2778, 10.8249, 0.0155954, 0.120466, 0.0120877, 0.00788734, 0.130881, 0.00676739, 0.00819266, 0.425943, 0.263915, 0.0479956, 1.45357, 0.421224, 0.192901, 0.0462386, 3.33227, 0.455556, 0.00499367, 0.123238, 0.338689, 1.00349, 1.03251, 0.0218378, 0.0983064, 0.0227565, 1.23757, 11.6389, 10.0278, 12.4167, 9.25, 13.1389, 8.47222, -0.705491
1144, 1130, 8.5, 9.1963, 0.0101442, 0.0786372, 0.00818714, 0.00765747, 0.126745, 0.00656783, 0.00802655, 0.439619, 0.283569, 0.0503867, 1.52843, 0.437754, 0.202835, 0.0474037, 3.35071, 0.470199, 0.00512529, 0.128916, 0.354162, 1.01671, 0.555293, 0.0126092, 0.0528001, 0.00933922, 0.00448258, 9.80357, 8.58929, 10.375, 8.01786, 10.9107, 7.48214, -1.21499
