xunit, xunit_low, fitted_data, total_model, Nnbb_semicoax, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, alpha_high_energy_coax, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
1363.5, 1355, 11.7059, 11.9211, 6.70695, 0.00163333, 0.0168591, 0.00233522, 0.00145572, 0.0277325, 0.00191671, 0.00542218, 0.0170309, 0.0767001, 0.0145749, 0.586403, 0.136551, 0.0778207, 0.022183, 1.72792, 0.378251, 0.00086395, 0.0398525, 1.10866, 0.816331, 0.115847, 0.00230846, 0.0146795, 0.00454997, 0, 0.0162529, 12.7941, 11.0294, 13.6176, 10.2059, 14.4412, 9.38235, -0.256991
1380.5, 1372, 10.8824, 11.1656, 6.17063, 0.00150824, 0.0184527, 0.00240033, 0.00147943, 0.0275361, 0.00193199, 0.00544865, 0.0166946, 0.0678065, 0.0122781, 0.464553, 0.111513, 0.0616501, 0.0187866, 1.54686, 0.335108, 0.000779746, 0.0350205, 0.966554, 0.735925, 0.461555, 0.00903591, 0.0599995, 0.0156747, 0, 0.0164284, 12.0294, 10.3235, 12.7941, 9.5, 13.6176, 8.73529, -0.34951
1397.5, 1389, 10.3529, 9.6718, 5.60049, 0.00124465, 0.0121601, 0.00179824, 0.00146022, 0.0268644, 0.00188999, 0.00524795, 0.0184347, 0.0567037, 0.0108292, 0.386765, 0.0938788, 0.051327, 0.017279, 1.37163, 0.287363, 0.000666104, 0.0267371, 0.822774, 0.639669, 0.184348, 0.00351933, 0.024128, 0.00799043, 0, 0.0166076, 10.4412, 8.91176, 11.2059, 8.14706, 11.9118, 7.38235, 0.903043
1414.5, 1406, 9.70588, 8.66992, 5.10224, 0.00115689, 0.0113513, 0.00161558, 0.00134168, 0.0249624, 0.00179607, 0.00511772, 0.0175203, 0.0487165, 0.0101316, 0.355215, 0.0897145, 0.04714, 0.0161494, 1.16294, 0.241046, 0.000544932, 0.0277955, 0.694285, 0.541614, 0.209919, 0.00402714, 0.0278832, 0.00891922, 0, 0.0167781, 9.44118, 7.91176, 10.1471, 7.20588, 10.7941, 6.5, 1.45064
1431.5, 1423, 8.05882, 7.5584, 4.56783, 0.00117678, 0.0129441, 0.00175469, 0.00134528, 0.0246516, 0.00174666, 0.00502707, 0.0168335, 0.0466772, 0.00924077, 0.32992, 0.0778382, 0.0437832, 0.0148262, 1.00538, 0.199252, 0.000420337, 0.0176713, 0.566729, 0.459595, 0.115349, 0.00222271, 0.0148655, 0.00435647, 0, 0.0169671, 8.26471, 6.85294, 8.91176, 6.20588, 9.55882, 5.55882, 0.750491
1446, 1440, 6.66667, 6.88361, 4.18958, 0.000950718, 0.00905988, 0.00126926, 0.00132547, 0.0244109, 0.00171374, 0.00493534, 0.0167001, 0.0461437, 0.00869698, 0.320967, 0.0728341, 0.042595, 0.0145249, 0.903045, 0.16296, 0.00040442, 0.0169504, 0.481878, 0.407114, 0.117047, 0.00221091, 0.0147904, 0.00436248, 0, 0.0171392, 7.70833, 6.125, 8.45833, 5.29167, 9.20833, 4.625, -0.286439
1461.5, 1452, 42.0526, 46.6825, 3.82071, 0.00262785, 0.0245467, 0.00351147, 0.00131137, 0.0238405, 0.0017031, 0.0048884, 0.0163915, 3.59914, 0.634403, 26.2886, 6.07629, 3.48872, 0.692631, 0.854334, 0.153851, 0.000331377, 0.0144112, 0.447506, 0.376192, 0.11748, 0.00225898, 0.0151765, 0.00442029, 0, 0.0172863, 48.2895, 45.0789, 49.8158, 43.5526, 51.3421, 42.0263, -2.95374
1476.5, 1471, 5.36364, 5.35489, 3.40417, 0.00080667, 0.00903475, 0.00114157, 0.00128046, 0.0234598, 0.00166723, 0.0048517, 0.0154636, 0.000350182, 4.97602e-05, 0.00336274, 0.000476732, 0.000446265, 6.12869e-05, 0.802768, 0.143211, 0.000316342, 0.0128017, 0.413862, 0.351133, 0.123713, 0.00243274, 0.0158427, 0.00473506, 0, 0.0174512, 6.13636, 4.59091, 6.77273, 3.95455, 7.5, 3.22727, 0.0125341
1487.5, 1482, 4.54545, 5.03027, 3.18459, 0.00078234, 0.00734903, 0.00106707, 0.00124583, 0.0228161, 0.00159497, 0.00480934, 0.0156441, 0, 0, 0, 0, 0, 0, 0.782164, 0.134625, 0.00033327, 0.0148642, 0.360256, 0.333097, 0.12435, 0.00238064, 0.0160762, 0.00466273, 0, 0.017565, 5.77273, 4.31818, 6.40909, 3.59091, 7.04545, 2.95455, -0.716932
1498.5, 1493, 4.81818, 4.7772, 2.95261, 0.00498534, 0.0446878, 0.00636258, 0.00121839, 0.0229207, 0.0016021, 0.00474431, 0.015031, 0, 0, 0, 0, 0, 0, 0.748959, 0.124347, 0.000302588, 0.0131573, 0.344405, 0.321147, 0.128999, 0.00240481, 0.0168227, 0.0047925, 0, 0.017706, 5.5, 4.04545, 6.13636, 3.40909, 6.77273, 2.77273, 0.0621853
1509.5, 1504, 5.18182, 4.68691, 2.73081, 0.00069439, 0.00636533, 0.000905673, 0.00259569, 0.0523318, 0.00354864, 0.00686962, 0.0144956, 0, 0, 0, 0, 0, 0, 0.756338, 0.120324, 0.000307878, 0.0126594, 0.326536, 0.311977, 0.269847, 0.00498884, 0.0356513, 0.0118553, 0, 0.0178132, 5.40909, 3.95455, 6.04545, 3.31818, 6.68182, 2.68182, 0.758187
1525, 1515, 72.05, 72.0589, 2.40127, 0.000474681, 0.00452744, 0.000590125, 0.00128645, 0.0232624, 0.00167979, 0.00482598, 0.0142486, 0, 0, 0, 0, 0, 0, 26.6947, 7.51314, 0.0171527, 0.817568, 20.6012, 13.7926, 0.128464, 0.00244357, 0.0166487, 0.00477078, 0, 0.0179857, 73.975, 70.125, 75.875, 68.225, 77.725, 66.425, -0.00470937
1547.5, 1535, 2.6, 2.51113, 2.03145, 0.000839634, 0.00758881, 0.00109313, 0.0011727, 0.0214809, 0.00151132, 0.00463634, 0.0152268, 0, 0, 0, 0, 0, 0, 0.0209538, 0.0408105, 8.84488e-06, 0.000469395, 0.165107, 0.00927065, 0.14465, 0.0027269, 0.0187027, 0.00519091, 0, 0.0182328, 2.86, 2.18, 3.18, 1.86, 3.46, 1.54, 0.280424
1572.5, 1560, 2.4, 2.09171, 1.64044, 0.00197945, 0.0183109, 0.00265262, 0.00118829, 0.0215412, 0.00151252, 0.00455507, 0.0141476, 0, 0, 0, 0, 0, 0, 0.015784, 0.0417927, 8.84488e-06, 0.000344223, 0.166121, 0.00817428, 0.113239, 0.00220646, 0.0147921, 0.00441799, 0, 0.0185047, 2.42, 1.78, 2.7, 1.5, 2.98, 1.22, 1.06581
1597.5, 1585, 2.08, 1.81332, 1.31072, 0.00574232, 0.0518141, 0.00749006, 0.00161041, 0.0305991, 0.0022757, 0.00647907, 0.012007, 0, 0, 0, 0, 0, 0, 0.0154344, 0.04162, 6.51728e-06, 0.000563274, 0.17132, 0.00855466, 0.10829, 0.00208744, 0.0138354, 0.00413035, 0, 0.0187318, 2.1, 1.54, 2.38, 1.3, 2.66, 1.06, 0.989808
1622.5, 1610, 1.8, 1.52908, 1.02089, 0.0038836, 0.0349629, 0.00507982, 0.00432875, 0.0855508, 0.00575139, 0.0100581, 0.0110414, 0, 0, 0, 0, 0, 0, 0.0146852, 0.041933, 8.84488e-06, 0.000594567, 0.165994, 0.00892011, 0.0816216, 0.00157691, 0.0103133, 0.00288149, 0, 0.0190064, 1.78, 1.26, 2.02, 1.02, 2.3, 0.82, 1.08937
1647.5, 1635, 1.2, 1.1842, 0.785436, 0.00118314, 0.010654, 0.00155603, 0.00116511, 0.0219191, 0.00157536, 0.00467609, 0.0103046, 0, 0, 0, 0, 0, 0, 0.0150598, 0.0400657, 1.0707e-05, 0.000469395, 0.168277, 0.00907674, 0.0790149, 0.00156132, 0.00997786, 0.00295932, 0, 0.0192568, 1.38, 0.94, 1.62, 0.74, 1.9, 0.58, 0.102211
1672.5, 1660, 1, 0.995859, 0.601214, 0.000534247, 0.00522576, 0.00075214, 0.00130362, 0.0247082, 0.00174743, 0.00495592, 0.00981977, 0, 0, 0, 0, 0, 0, 0.0140858, 0.0397743, 8.84488e-06, 0.000657153, 0.153694, 0.00859195, 0.092114, 0.00184593, 0.011792, 0.00352083, 0, 0.0195138, 1.18, 0.78, 1.42, 0.62, 1.62, 0.42, 0.0533159
1697.5, 1685, 0.92, 0.771563, 0.439479, 0.000263579, 0.0024075, 0.000353356, 0.00121416, 0.0219737, 0.00160039, 0.00475306, 0.00920757, 0, 0, 0, 0, 0, 0, 0.0140608, 0.0367845, 1.21035e-05, 0.000688446, 0.137969, 0.00798783, 0.061775, 0.0012382, 0.00768291, 0.00233322, 0, 0.0197789, 0.94, 0.58, 1.14, 0.42, 1.34, 0.3, 0.853802
1717.5, 1710, 0.6, 0.639737, 0.329182, 0.000103797, 0.0011129, 0.00016005, 0.00122539, 0.022602, 0.00162324, 0.0047813, 0.00899347, 0, 0, 0, 0, 0, 0, 0.0129869, 0.0349531, 9.3104e-06, 0.000678015, 0.130614, 0.00687405, 0.0542081, 0.00103122, 0.00667031, 0.00195193, 0, 0.0199757, 0.833333, 0.366667, 1.1, 0.233333, 1.3, 0.1, -0.140592
1730, 1725, 1.3, 1.04943, 0.278223, 8.82454e-05, 0.000964459, 0.000145195, 0.00122395, 0.0226812, 0.00162738, 0.00472343, 0.00886792, 0, 0, 0, 0, 0, 0, 0.0106767, 0.0342426, 8.1466e-06, 0.000391162, 0.124591, 0.006526, 0.455332, 0.00862999, 0.0573877, 0.012984, 0, 0.0201188, 1.35, 0.65, 1.75, 0.45, 2.15, 0.15, 0.790697
1747.5, 1735, 0.6, 0.518045, 0.225673, 0.000159131, 0.00148733, 0.000213624, 0.00122149, 0.0230157, 0.00166881, 0.00482616, 0.00861729, 0, 0, 0, 0, 0, 0, 0.010839, 0.0328664, 4.6552e-06, 0.000250344, 0.10652, 0.00580255, 0.0639444, 0.00110268, 0.00737962, 0.0021654, 0, 0.0202868, 0.66, 0.34, 0.82, 0.22, 0.98, 0.14, 0.597441
1765, 1760, 2.9, 2.57182, 0.161555, 3.9602e-05, 0.000326894, 6.1097e-05, 0.00127027, 0.0241867, 0.0017566, 0.00492565, 0.00838858, 0, 0, 0, 0, 0, 0, 0.00961528, 0.0310585, 1.04742e-05, 0.000469395, 0.114763, 0.00609715, 1.84647, 0.0390032, 0.240659, 0.0606995, 0, 0.0204671, 3.05, 1.95, 3.65, 1.55, 4.15, 1.15, 0.66438
1802.5, 1770, 0.292308, 0.335738, 0.0892243, 6.76586e-05, 0.000606741, 8.69181e-05, 0.00134078, 0.0258227, 0.00185069, 0.00507837, 0.00820052, 0, 0, 0, 0, 0, 0, 0.00869313, 0.030114, 5.37138e-06, 0.00022868, 0.098668, 0.00473888, 0.0341309, 0.00062075, 0.00421877, 0.0011742, 0, 0.0208663, 0.407692, 0.253846, 0.484615, 0.192308, 0.561538, 0.130769, -0.581264
1839, 1835, 0.25, 0.469266, 0.0429112, 9.85528e-05, 0.000942963, 0.000146453, 0.00127524, 0.0241175, 0.00177333, 0.00503177, 0.00791351, 0, 0, 0, 0, 0, 0, 0.00905335, 0.0520789, 2.18212e-05, 0.000488953, 0.210425, 0.0100221, 0.0687741, 0.00125159, 0.00885545, 0.00282785, 0, 0.0212555, 0.6875, 0.1875, 0.9375, 0, 1.3125, 0, -0.903336
1848, 1843, 0.7, 0.549932, 0.0295836, 4.57502e-05, 0.000517515, 6.1097e-05, 0.00128404, 0.0240887, 0.00180541, 0.0050258, 0.00785102, 0, 0, 0, 0, 0, 0, 0.00755486, 0.0276045, 4.6552e-06, 0.000391162, 0.0770371, 0.00374779, 0.290418, 0.00577334, 0.0369662, 0.00881344, 0, 0.0213573, 0.75, 0.25, 1.05, 0.05, 1.35, 0, 0.675432
2026.5, 1853, 0.15562, 0.193476, 0.0026476, 2.9355e-05, 0.000264688, 3.8508e-05, 0.00155674, 0.0311735, 0.00229777, 0.00617778, 0.00758904, 0, 0, 0, 0, 0, 0, 0.00838849, 0.0223422, 3.45451e-06, 0.000180363, 0.048979, 0.00390593, 0.0293467, 0.000561312, 0.00372146, 0.0010491, 0, 0.023223, 0.217579, 0.168588, 0.240634, 0.145533, 0.263689, 0.122478, -1.60321
2204, 2200, 0.75, 0.877161, 0, 0, 0, 0, 0.00172417, 0.0364883, 0.00260444, 0.00679419, 0.00772091, 0, 0, 0, 0, 0, 0, 0.00366817, 0.0182816, 2.9095e-06, 0, 0.0313062, 0.00156158, 0.625489, 0.0135526, 0.0811404, 0.0216897, 0, 0.0251369, 1.1875, 0.4375, 1.5625, 0.1875, 2.0625, 0.0625, -0.328595
2409, 2208, 0.144279, 0.117344, 0, 0, 0, 0, 0.00159546, 0.0356472, 0.00260076, 0.00650152, 0.00652715, 0, 0, 0, 0, 0, 0, 0.00293546, 0.012234, 1.82387e-06, 4.6706e-05, 0.0106543, 0.00136086, 0.00825031, 0.000159023, 0.00103355, 0.000276622, 0, 0.0275195, 0.133085, 0.0982587, 0.152985, 0.0833333, 0.170398, 0.068408, 1.5418
2615, 2610, 1.7, 1.5974, 0, 0, 0, 0, 0.0610241, 1.16983, 0.0894228, 0.233247, 0, 0, 0, 0, 0, 0, 0, 0.000249747, 0.00639518, 0, 0, 0.00665753, 0.000186457, 0.000288707, 9.16913e-06, 4.36767e-05, 1.20352e-05, 0, 0.0300389, 1.95, 1.15, 2.45, 0.85, 2.95, 0.55, 0.293631
3560, 2620, 0.0632979, 0.0589689, 0, 0, 0, 0, 6.90857e-05, 0.00342715, 0.000182814, 6.54289e-05, 0, 0, 0, 0, 0, 0, 0, 8.03709e-05, 0.00104175, 3.09521e-08, 8.3226e-07, 0.00047891, 4.38373e-05, 0.000125048, 2.5142e-06, 1.52868e-05, 3.93705e-06, 0, 0.0534319, 0.0646277, 0.0529255, 0.0704787, 0.0476064, 0.0757979, 0.0422872, 0.772959
4880, 4500, 0.522368, 0.533824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.533824, 0.561184, 0.507237, 0.5875, 0.480921, 0.6125, 0.454605, -0.432256
5284.2, 5260, 0.00657895, 0.00890928, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00890928, 0.0125, 0.00460526, 0.0164474, 0.00197368, 0.0203947, 0.000657895, -0.643696
