energy, data, model, 1sig_l, 1sig_u, 2sig_l, 2sig_u, 3sig_l, 3sig_u
40, 470, 514.019, 490.5, 537.5, 468.5, 559.5, 446.5, 581.5
44, 509, 515.967, 492.5, 539.5, 470.5, 561.5, 448.5, 583.5
48, 549, 575.44, 550.5, 599.5, 527.5, 623.5, 503.5, 647.5
52, 644, 645.161, 619.5, 671.5, 593.5, 696.5, 569.5, 721.5
56, 768, 759.329, 731.5, 787.5, 703.5, 814.5, 677.5, 841.5
60, 851, 845.998, 816.5, 875.5, 787.5, 904.5, 759.5, 932.5
64, 1034, 1042.64, 1009.5, 1075.5, 977.5, 1107.5, 946.5, 1138.5
68, 1200, 1173.46, 1138.5, 1208.5, 1104.5, 1242.5, 1071.5, 1275.5
72, 1328, 1298.09, 1261.5, 1334.5, 1225.5, 1370.5, 1190.5, 1405.5
76, 1408, 1430.68, 1392.5, 1468.5, 1354.5, 1506.5, 1317.5, 1543.5
80, 1452, 1493.57, 1454.5, 1532.5, 1415.5, 1571.5, 1378.5, 1608.5
84, 1519, 1584.38, 1544.5, 1624.5, 1504.5, 1664.5, 1465.5, 1703.5
88, 1557, 1605.5, 1564.5, 1646.5, 1525.5, 1685.5, 1486.5, 1724.5
92, 1621, 1574.3, 1534.5, 1614.5, 1494.5, 1653.5, 1456.5, 1692.5
96, 1556, 1588.67, 1548.5, 1628.5, 1508.5, 1668.5, 1469.5, 1707.5
100, 1528, 1552.65, 1512.5, 1592.5, 1473.5, 1631.5, 1435.5, 1670.5
104, 1535, 1529.18, 1489.5, 1568.5, 1450.5, 1607.5, 1412.5, 1645.5
108, 1430, 1454.18, 1415.5, 1492.5, 1377.5, 1530.5, 1340.5, 1567.5
112, 1366, 1394.98, 1357.5, 1432.5, 1319.5, 1470.5, 1283.5, 1506.5
116, 1280, 1337.96, 1300.5, 1374.5, 1264.5, 1411.5, 1228.5, 1447.5
120, 1246, 1230.88, 1195.5, 1266.5, 1160.5, 1301.5, 1126.5, 1335.5
124, 1122, 1182.57, 1147.5, 1217.5, 1113.5, 1251.5, 1080.5, 1285.5
128, 1112, 1069.64, 1036.5, 1102.5, 1003.5, 1135.5, 972.5, 1167.5
132, 1044, 1028.77, 996.5, 1061.5, 964.5, 1093.5, 933.5, 1124.5
136, 933, 954.981, 923.5, 986.5, 892.5, 1017.5, 862.5, 1047.5
140, 910, 890.449, 860.5, 920.5, 830.5, 950.5, 801.5, 979.5
144, 814, 832.595, 803.5, 861.5, 774.5, 890.5, 746.5, 918.5
148, 771, 769.232, 741.5, 797.5, 713.5, 825.5, 686.5, 852.5
152, 680, 714.458, 687.5, 741.5, 660.5, 768.5, 634.5, 794.5
156, 649, 637.925, 612.5, 663.5, 587.5, 688.5, 562.5, 713.5
160, 628, 613.106, 587.5, 638.5, 563.5, 663.5, 539.5, 687.5
164, 552, 564.47, 540.5, 588.5, 516.5, 612.5, 493.5, 635.5
168, 512, 508.48, 485.5, 531.5, 462.5, 553.5, 441.5, 575.5
172, 492, 474.053, 451.5, 496.5, 430.5, 517.5, 408.5, 539.5
176, 465, 435.525, 414.5, 456.5, 393.5, 477.5, 373.5, 497.5
180, 417, 415.3, 394.5, 436.5, 374.5, 456.5, 354.5, 476.5
184, 375, 382.458, 362.5, 402.5, 342.5, 421.5, 323.5, 440.5
188, 368, 353.161, 333.5, 372.5, 315.5, 391.5, 296.5, 409.5
192, 381, 335.228, 316.5, 354.5, 298.5, 372.5, 280.5, 390.5
196, 327, 313.834, 295.5, 332.5, 277.5, 349.5, 260.5, 366.5
200, 293, 288.121, 270.5, 305.5, 253.5, 322.5, 237.5, 338.5
204, 270, 261.972, 245.5, 278.5, 229.5, 294.5, 213.5, 310.5
208, 228, 240.571, 224.5, 256.5, 209.5, 272.5, 194.5, 287.5
212, 240, 225.39, 209.5, 240.5, 194.5, 255.5, 180.5, 270.5
216, 223, 203.283, 188.5, 218.5, 174.5, 232.5, 160.5, 246.5
220, 207, 203.518, 188.5, 218.5, 174.5, 232.5, 160.5, 246.5
224, 179, 179.513, 165.5, 193.5, 152.5, 206.5, 139.5, 219.5
228, 180, 173.383, 159.5, 187.5, 146.5, 200.5, 133.5, 212.5
232, 164, 166.677, 153.5, 180.5, 140.5, 192.5, 127.5, 205.5
236, 162, 154.962, 142.5, 167.5, 129.5, 180.5, 117.5, 192.5
240, 152, 146.254, 133.5, 158.5, 121.5, 170.5, 109.5, 182.5
244, 134, 135.747, 123.5, 147.5, 111.5, 159.5, 100.5, 170.5
248, 134, 126.594, 114.5, 138.5, 103.5, 149.5, 92.5, 160.5
