xunit, xunit_low, fitted_data, total_model, Nnbb_semicoax, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, alpha_high_energy_coax, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
397.5, 390, 1932, 620.914, 362.161, 0.352329, 2.70117, 0.416035, 0.23869, 4.42016, 0.328662, 1.02198, 2.6904, 4.14668, 0.833268, 27.7334, 6.40561, 3.68046, 1.59797, 108.62, 10.3022, 0.0288855, 1.31822, 25.53, 43.4688, 10.0746, 0.216002, 1.32744, 0.736835, 0.461882, 0.101648, 646.5, 595.5, 671.5, 570.5, 695.5, 546.5, 52.6157
412.5, 405, 1704, 620.603, 375.048, 0.411667, 3.42946, 0.529503, 0.213178, 3.77447, 0.279587, 0.910734, 2.58865, 3.67866, 0.76649, 26.6699, 6.15128, 3.53932, 1.50254, 102.352, 9.75954, 0.0270234, 1.21808, 24.0495, 40.9652, 9.95606, 0.21023, 1.32022, 0.70889, 0.439224, 0.103532, 645.5, 595.5, 670.5, 570.5, 695.5, 546.5, 43.4892
427.5, 420, 1378, 617.059, 385.814, 0.32015, 2.48115, 0.378543, 0.198003, 3.45937, 0.255964, 0.837416, 2.50514, 3.56021, 0.74569, 25.3753, 5.89519, 3.36751, 1.41369, 96.3407, 9.25332, 0.0260342, 1.23764, 23.0541, 38.5787, 9.34358, 0.19726, 1.2274, 0.660007, 0.426394, 0.105625, 642.5, 591.5, 667.5, 566.5, 691.5, 542.5, 30.6329
442.5, 435, 1256, 617.655, 397.74, 0.318409, 2.53302, 0.380376, 0.186656, 3.25784, 0.240255, 0.790911, 2.41115, 3.40517, 0.741676, 24.9591, 5.67931, 3.31229, 1.36508, 91.1722, 8.80674, 0.0256385, 1.16175, 22.1918, 36.5587, 8.07142, 0.176529, 1.06154, 0.591393, 0.408314, 0.107508, 642.5, 592.5, 667.5, 567.5, 691.5, 543.5, 25.6852
457.5, 450, 1061, 618.394, 407.705, 0.440938, 3.90577, 0.606427, 0.190223, 3.43588, 0.248246, 0.758558, 2.34319, 3.24531, 0.690772, 23.3316, 5.38215, 3.0963, 1.28602, 86.0205, 8.5431, 0.0245096, 1.08587, 20.9902, 34.6976, 8.05224, 0.17387, 1.05937, 0.574697, 0.396136, 0.109285, 643.5, 593.5, 668.5, 568.5, 692.5, 544.5, 17.7986
472.5, 465, 976, 616.322, 417.949, 0.31743, 2.61462, 0.401587, 0.168142, 2.92313, 0.216604, 0.704494, 2.2818, 3.07967, 0.684386, 22.1063, 5.23619, 2.93369, 1.23034, 81.3222, 8.1235, 0.0222286, 1.06005, 20.3435, 32.8841, 7.52886, 0.166117, 0.991287, 0.534506, 0.387195, 0.111312, 641.5, 591.5, 666.5, 566.5, 690.5, 542.5, 14.4881
487.5, 480, 815, 617.64, 427.275, 0.279944, 2.25509, 0.337047, 0.161094, 2.80065, 0.205325, 0.670844, 2.21178, 3.08256, 0.636948, 21.1399, 4.88047, 2.80544, 1.1702, 77.7595, 7.82587, 0.0221355, 1.02406, 19.7951, 31.429, 7.68785, 0.167268, 1.01316, 0.513722, 0.376477, 0.113121, 642.5, 592.5, 667.5, 567.5, 691.5, 543.5, 7.94132
502.5, 495, 754, 625.304, 433.467, 0.292333, 2.43882, 0.370715, 0.215955, 4.17153, 0.316273, 0.90089, 2.15877, 3.04886, 0.642239, 21.4266, 4.93815, 2.84349, 1.15981, 77.3243, 8.05119, 0.0222635, 1.03814, 20.5908, 31.3628, 6.54993, 0.146596, 0.859033, 0.478954, 0.372964, 0.11513, 650.5, 599.5, 675.5, 574.5, 700.5, 550.5, 5.1466
517.5, 510, 816, 636.958, 441.538, 0.280977, 2.34033, 0.354808, 0.300219, 6.14973, 0.472768, 1.24355, 2.15658, 3.1856, 0.660667, 22.4854, 5.08061, 2.984, 1.17715, 76.7811, 8.18368, 0.0210997, 1.04988, 20.2357, 31.4714, 6.78894, 0.149292, 0.882654, 0.489729, 0.375727, 0.11761, 662.5, 611.5, 687.5, 586.5, 712.5, 561.5, 7.09415
532.5, 525, 625, 616.836, 448.351, 0.26134, 2.16177, 0.32183, 0.139006, 2.48799, 0.176415, 0.529592, 2.07064, 2.87744, 0.587685, 19.2626, 4.53174, 2.55632, 1.03682, 67.5473, 7.18473, 0.019063, 0.971647, 18.1972, 27.395, 6.3, 0.139994, 0.824704, 0.432274, 0.3522, 0.119138, 642.5, 591.5, 666.5, 566.5, 691.5, 542.5, 0.328722
547.5, 540, 624, 619.706, 456.455, 0.271675, 2.31068, 0.349094, 0.127026, 2.27081, 0.162484, 0.496711, 2.04246, 2.73396, 0.567068, 19.7204, 4.48804, 2.61706, 1.0011, 64.9081, 6.95186, 0.0192842, 0.832393, 17.4839, 26.3609, 5.7696, 0.129335, 0.757983, 0.409471, 0.348371, 0.121162, 645.5, 594.5, 669.5, 569.5, 694.5, 545.5, 0.172506
562.5, 555, 571, 620.541, 462.393, 0.296139, 2.57003, 0.387254, 0.12112, 2.14596, 0.153076, 0.477575, 2.02141, 2.64729, 0.560317, 19.0684, 4.36393, 2.53054, 0.963855, 61.9617, 6.74328, 0.0184229, 0.865251, 17.5632, 25.4566, 5.53369, 0.12249, 0.714673, 0.391792, 0.346851, 0.123126, 645.5, 595.5, 670.5, 570.5, 694.5, 546.5, -1.98874
577.5, 570, 722, 644.213, 466.817, 0.275315, 2.38049, 0.359653, 0.982987, 22.1222, 1.62383, 2.51333, 1.97621, 2.6261, 0.571264, 18.213, 4.20835, 2.41702, 0.93785, 59.6984, 6.64883, 0.0173639, 0.866816, 16.7738, 24.5178, 5.90426, 0.130115, 0.77748, 0.393868, 0.335068, 0.125328, 670.5, 618.5, 695.5, 593.5, 720.5, 568.5, 3.06472
592.5, 585, 609, 620.455, 470.143, 0.250178, 2.15108, 0.322535, 0.170261, 3.67921, 0.27694, 0.529319, 1.94916, 2.58662, 0.557033, 18.3379, 4.13231, 2.43359, 0.912847, 57.7223, 6.46022, 0.0164678, 0.862122, 16.3585, 23.8152, 5.17754, 0.115339, 0.670874, 0.363393, 0.334495, 0.127092, 645.5, 595.5, 670.5, 570.5, 694.5, 546.5, -0.45988
607.5, 600, 638, 674.002, 475.217, 0.253487, 2.20542, 0.329529, 0.0711094, 1.35484, 0.0947848, 0.270598, 1.94242, 2.48069, 0.511419, 17.5935, 4.04317, 2.3348, 0.883828, 55.886, 6.31909, 0.0165609, 0.810488, 16.1366, 23.0717, 51.6983, 0.908569, 7.12192, 1.98024, 0.336943, 0.129454, 700.5, 647.5, 726.5, 621.5, 751.5, 596.5, -1.38676
622.5, 615, 663, 616.644, 477.957, 0.255273, 2.24486, 0.335149, 0.069323, 1.33784, 0.0914348, 0.264156, 1.93043, 2.45372, 0.517623, 17.6489, 3.95139, 2.34216, 0.861115, 53.8268, 6.25676, 0.0154785, 0.746338, 16.2539, 22.324, 3.69998, 0.0812248, 0.483938, 0.237117, 0.32733, 0.131455, 641.5, 591.5, 666.5, 566.5, 690.5, 542.5, 1.86675
637.5, 630, 646, 614.554, 479.412, 0.241004, 2.12898, 0.316339, 0.0677912, 1.30183, 0.0905553, 0.256273, 1.91557, 2.42002, 0.50777, 17.2004, 3.85088, 2.28264, 0.837619, 52.3745, 6.02605, 0.0156647, 0.766678, 15.8861, 21.7025, 3.70844, 0.0796018, 0.4737, 0.231236, 0.325988, 0.133584, 639.5, 589.5, 664.5, 564.5, 688.5, 540.5, 1.2685
652.5, 645, 595, 613.605, 481.106, 0.245874, 2.21186, 0.325712, 0.0672537, 1.28438, 0.0896745, 0.249255, 1.91044, 2.42194, 0.492809, 16.9831, 3.92168, 2.2538, 0.822332, 50.9179, 5.9737, 0.015851, 0.749467, 15.6579, 21.125, 3.56388, 0.0772637, 0.45464, 0.222628, 0.324824, 0.135616, 638.5, 588.5, 663.5, 563.5, 687.5, 539.5, -0.751072
667.5, 660, 641, 614.391, 483.284, 0.257452, 2.34875, 0.346298, 0.0626375, 1.197, 0.0834499, 0.233923, 1.90479, 2.4152, 0.505398, 16.9184, 3.91032, 2.24521, 0.804347, 49.4881, 5.92459, 0.0156997, 0.711915, 15.5279, 20.5728, 4.25451, 0.087501, 0.566382, 0.265406, 0.321547, 0.13777, 639.5, 589.5, 664.5, 564.5, 688.5, 540.5, 1.07349
682.5, 675, 569, 611.055, 484.039, 0.259084, 2.41062, 0.357978, 0.059776, 1.17879, 0.0811043, 0.22425, 1.89493, 2.33046, 0.491167, 16.2387, 3.93042, 2.15501, 0.785243, 48.245, 5.86603, 0.0158277, 0.685316, 15.1665, 20.0041, 3.4453, 0.0739949, 0.441624, 0.210315, 0.325297, 0.139983, 636.5, 585.5, 660.5, 561.5, 684.5, 537.5, -1.70131
697.5, 690, 650, 607.054, 482.041, 0.256382, 2.40529, 0.353809, 0.05766, 1.12947, 0.0785068, 0.215589, 1.88079, 2.25727, 0.499012, 16.5901, 3.68395, 2.20165, 0.773772, 46.7415, 5.76241, 0.0157229, 0.719739, 14.9002, 19.6524, 3.60141, 0.0758792, 0.472372, 0.222086, 0.323363, 0.142283, 632.5, 581.5, 656.5, 557.5, 680.5, 533.5, 1.74306
712.5, 705, 595, 605.538, 481.631, 0.239574, 2.22164, 0.328134, 0.0562593, 1.09366, 0.075249, 0.209534, 1.90883, 2.27846, 0.463616, 16.7935, 3.82379, 2.22865, 0.757791, 45.7319, 5.67337, 0.0150596, 0.678275, 15.4264, 19.1443, 3.54037, 0.0743708, 0.466118, 0.211355, 0.322021, 0.144424, 630.5, 580.5, 655.5, 555.5, 679.5, 532.5, -0.428231
727.5, 720, 613, 610.218, 479.558, 0.235369, 2.18247, 0.32275, 0.433851, 9.28126, 0.625614, 0.775649, 1.89828, 2.27846, 0.476388, 16.7103, 3.77047, 2.2176, 0.743683, 44.4357, 5.57326, 0.014629, 0.668888, 14.7417, 18.6588, 3.41602, 0.0724361, 0.447284, 0.203518, 0.328811, 0.146569, 635.5, 585.5, 660.5, 560.5, 684.5, 536.5, 0.112629
742.5, 735, 571, 596.494, 477.439, 0.210285, 1.94373, 0.283332, 0.0422562, 0.86307, 0.0583587, 0.168603, 1.91434, 2.26209, 0.475293, 16.2156, 3.71366, 2.15194, 0.73718, 43.7657, 5.57865, 0.0146522, 0.708786, 15.1601, 18.2599, 3.34982, 0.0706803, 0.433203, 0.194937, 0.329956, 0.148869, 621.5, 571.5, 645.5, 547.5, 669.5, 523.5, -1.04386
757.5, 750, 551, 591.983, 474.453, 0.229704, 2.13923, 0.317108, 0.0520883, 1.05024, 0.0768072, 0.201489, 1.90951, 2.21586, 0.470002, 16.1231, 3.75824, 2.13967, 0.72335, 42.8548, 5.5371, 0.0137328, 0.663411, 14.5958, 17.9241, 3.35333, 0.0701622, 0.435439, 0.194241, 0.330528, 0.15097, 616.5, 567.5, 641.5, 542.5, 664.5, 519.5, -1.68442
772.5, 765, 633, 589.755, 469.012, 0.239198, 2.20087, 0.331016, 0.0410707, 0.822527, 0.0573948, 0.161372, 1.93988, 2.22164, 0.468542, 16.3774, 3.746, 2.17342, 0.711086, 41.8121, 5.39246, 0.014885, 0.672799, 14.5166, 17.5548, 7.3115, 0.139802, 0.991426, 0.355346, 0.336331, 0.153042, 614.5, 565.5, 638.5, 540.5, 662.5, 517.5, 1.78075
787.5, 780, 607, 583.992, 466.429, 0.269205, 2.48672, 0.377112, 0.073423, 1.55674, 0.110037, 0.238065, 1.94978, 2.21297, 0.46763, 15.596, 3.84651, 2.06972, 0.701777, 40.9392, 5.44184, 0.0145591, 0.658717, 14.5927, 17.3167, 5.14517, 0.103868, 0.679627, 0.226599, 0.333252, 0.155296, 608.5, 559.5, 632.5, 535.5, 656.5, 511.5, 0.952066
802.5, 795, 580, 573.355, 459.504, 0.216353, 1.98536, 0.303156, 0.0357988, 0.708062, 0.0482991, 0.140922, 1.98364, 2.20816, 0.464528, 15.7532, 3.71541, 2.09058, 0.691863, 39.8828, 5.50526, 0.0143613, 0.627424, 14.7829, 17.0178, 4.27286, 0.0854242, 0.582822, 0.231614, 0.343693, 0.158123, 597.5, 548.5, 621.5, 525.5, 644.5, 501.5, 0.27752
817.5, 810, 531, 565.501, 455.216, 0.139484, 1.22842, 0.175859, 0.0351541, 0.712195, 0.0476676, 0.139465, 2.08297, 2.22838, 0.453764, 15.4758, 3.70405, 2.05377, 0.686489, 39.4944, 5.3814, 0.0138376, 0.680622, 14.3898, 16.7685, 3.21681, 0.0658665, 0.422878, 0.175216, 0.351983, 0.159839, 589.5, 541.5, 613.5, 517.5, 636.5, 494.5, -1.45081
832.5, 825, 545, 559.029, 447.696, 0.243297, 2.24404, 0.336666, 0.0339397, 0.689626, 0.0467591, 0.135048, 2.06472, 2.16193, 0.450662, 15.7116, 3.64112, 2.08506, 0.681463, 38.7377, 5.35873, 0.0148035, 0.663411, 14.4563, 16.4338, 3.84021, 0.0788637, 0.507384, 0.187254, 0.366766, 0.161964, 583.5, 534.5, 606.5, 511.5, 629.5, 488.5, -0.593348
847.5, 840, 577, 551.063, 443.177, 0.131979, 1.17094, 0.17018, 0.0337225, 0.664386, 0.0457348, 0.132382, 2.12519, 2.1523, 0.460879, 15.4434, 3.60441, 2.04947, 0.670736, 38.0559, 5.38113, 0.0138376, 0.614125, 14.1615, 16.2656, 3.33291, 0.0660315, 0.431229, 0.16971, 0.37399, 0.164313, 575.5, 527.5, 598.5, 503.5, 621.5, 480.5, 1.10491
862.5, 855, 557, 547.136, 435.638, 0.102907, 0.888057, 0.127168, 0.191386, 4.17182, 0.295224, 0.485743, 2.17911, 2.22646, 0.443364, 15.7532, 3.67171, 2.09058, 0.670934, 37.7668, 5.33121, 0.0133371, 0.579703, 14.282, 16.043, 3.00276, 0.0613644, 0.393003, 0.166052, 0.394478, 0.166451, 570.5, 523.5, 594.5, 499.5, 617.5, 477.5, 0.421713
877.5, 870, 516, 534.391, 428.179, 0.111705, 0.986676, 0.141364, 0.02882, 0.583729, 0.039288, 0.113993, 2.23177, 2.28616, 0.455953, 15.6376, 3.64374, 2.07524, 0.661089, 37.0394, 5.33877, 0.0136514, 0.572662, 14.2091, 15.7989, 3.03266, 0.0617404, 0.400533, 0.166771, 0.411532, 0.16889, 557.5, 510.5, 581.5, 487.5, 603.5, 465.5, -0.795563
892.5, 885, 505, 528.287, 420.056, 0.0963648, 0.843524, 0.118823, 0.0407514, 0.83152, 0.0575048, 0.142065, 2.30381, 2.20142, 0.463799, 16.1925, 3.69531, 2.14888, 0.662596, 37.2068, 5.48718, 0.0138841, 0.63603, 14.8526, 15.9277, 3.06669, 0.0621851, 0.408342, 0.166179, 0.434052, 0.171039, 551.5, 504.5, 574.5, 481.5, 596.5, 459.5, -1.01317
907.5, 900, 489, 536.913, 411.462, 1.67471, 15.6922, 2.31865, 0.0274774, 0.54176, 0.0372539, 0.106845, 2.3929, 2.23512, 0.444094, 16.1786, 3.81855, 2.14703, 0.658958, 36.3226, 5.39084, 0.0125574, 0.654023, 14.8812, 15.6445, 3.07844, 0.0616166, 0.408604, 0.166233, 0.382813, 0.173304, 560.5, 513.5, 583.5, 490.5, 606.5, 467.5, -2.06776
922.5, 915, 525, 506.897, 401.739, 0.076656, 0.758394, 0.111146, 0.0271965, 0.557036, 0.0377974, 0.110056, 2.51058, 2.20912, 0.463981, 16.4606, 3.82466, 2.18447, 0.654843, 35.5597, 5.28723, 0.0127436, 0.610213, 14.3961, 15.3406, 2.88356, 0.0590538, 0.375288, 0.154298, 0.317698, 0.175381, 529.5, 483.5, 552.5, 461.5, 574.5, 439.5, 0.80406
937.5, 930, 502, 499.83, 391.813, 0.066562, 0.633866, 0.0889285, 0.026121, 0.521212, 0.0351391, 0.104914, 2.65124, 2.28327, 0.46836, 16.6826, 3.78184, 2.21392, 0.661288, 35.2044, 5.33823, 0.0130578, 0.62273, 14.469, 15.1696, 5.42563, 0.103561, 0.720683, 0.264717, 0.288743, 0.177604, 522.5, 477.5, 544.5, 454.5, 566.5, 432.5, 0.0970618
952.5, 945, 482, 491.485, 383.181, 0.0761334, 0.727222, 0.104799, 0.0309645, 0.612786, 0.0425196, 0.11561, 2.73238, 2.56639, 0.519447, 19.2858, 4.36655, 2.55938, 0.725967, 34.8585, 5.30153, 0.0133255, 0.629771, 14.3327, 15.018, 2.68085, 0.0557621, 0.353048, 0.140715, 0.273723, 0.179979, 514.5, 468.5, 536.5, 446.5, 557.5, 425.5, -0.427851
967.5, 960, 477, 490.746, 372.876, 1.24583, 11.6816, 1.73145, 0.0248011, 0.492795, 0.0330862, 0.0990964, 2.42943, 2.36898, 0.441904, 16.5809, 3.91643, 2.20042, 0.656172, 34.6187, 5.34443, 0.0125807, 0.605519, 14.5515, 14.8472, 2.9576, 0.0598469, 0.384547, 0.149795, 0.253196, 0.182179, 513.5, 468.5, 535.5, 446.5, 556.5, 424.5, -0.620518
982.5, 975, 482, 466.866, 362.687, 0.0442041, 0.470817, 0.0669767, 0.0264021, 0.499532, 0.0348505, 0.103594, 2.21363, 2.44313, 0.473651, 17.2837, 3.92954, 2.29369, 0.657471, 33.9394, 5.30342, 0.0132324, 0.626642, 15.4043, 14.7965, 2.61692, 0.0532818, 0.340958, 0.133357, 0.224911, 0.184636, 488.5, 444.5, 510.5, 423.5, 531.5, 402.5, 0.70043
997.5, 990, 447, 454.099, 351.043, 0.0289456, 0.315384, 0.0426673, 0.0244059, 0.452124, 0.0318556, 0.0972002, 2.18349, 2.31505, 0.458325, 17.0617, 3.95402, 2.26424, 0.663538, 34.108, 5.45372, 0.0124643, 0.610213, 14.8463, 14.688, 2.55093, 0.0517918, 0.331314, 0.131117, 0.192186, 0.186829, 475.5, 432.5, 497.5, 411.5, 517.5, 390.5, -0.333128
1012.5, 1005, 475, 454.762, 340.683, 0.0342132, 0.369155, 0.0525003, 0.0241398, 0.460524, 0.0313656, 0.0950839, 2.13621, 2.53654, 0.465623, 17.7923, 4.06764, 2.36119, 0.66567, 37.3653, 6.41758, 0.0160721, 0.728344, 18.3209, 16.7662, 2.51196, 0.0511638, 0.32354, 0.129141, 0.166942, 0.189159, 476.5, 432.5, 497.5, 411.5, 518.5, 390.5, 0.949035
1027.5, 1020, 410, 435.91, 331.167, 0.0354157, 0.371126, 0.051954, 0.0239752, 0.458453, 0.0307121, 0.0944588, 2.08297, 2.44024, 0.478395, 17.2698, 4.12008, 2.29185, 0.673125, 34.025, 5.67984, 0.0131742, 0.623513, 15.6008, 15.0428, 2.50309, 0.0500726, 0.317914, 0.12669, 0.14596, 0.191542, 457.5, 414.5, 478.5, 393.5, 498.5, 373.5, -1.24098
1042.5, 1035, 430, 424.913, 319.809, 0.032658, 0.354935, 0.0487626, 0.0237329, 0.443794, 0.0308937, 0.0933275, 2.03846, 2.45565, 0.470367, 18.4905, 4.20661, 2.45384, 0.680045, 33.5161, 5.56489, 0.0135117, 0.641506, 15.6103, 14.7719, 2.36492, 0.0490732, 0.306244, 0.120522, 0.127999, 0.193649, 445.5, 403.5, 466.5, 383.5, 486.5, 363.5, 0.24676
1057.5, 1050, 426, 414.463, 307.981, 0.0320957, 0.375011, 0.050078, 0.0232284, 0.430715, 0.0305419, 0.0919888, 2.00682, 2.70892, 0.484781, 19.2256, 4.2809, 2.55141, 0.687371, 33.3251, 5.7581, 0.0131277, 0.621166, 15.6706, 14.8137, 2.4835, 0.0505357, 0.32644, 0.126617, 0.117617, 0.196022, 435.5, 393.5, 455.5, 373.5, 475.5, 353.5, 0.566704
1072.5, 1065, 395, 404.899, 297.708, 0.0333669, 0.385467, 0.0506674, 0.0381689, 0.721506, 0.0523904, 0.129345, 2.0024, 2.66944, 0.499742, 19.0268, 4.48716, 2.52502, 0.701479, 33.7609, 5.82475, 0.0137445, 0.600825, 15.6198, 14.7892, 2.45504, 0.0506961, 0.321845, 0.122361, 0.109801, 0.198367, 425.5, 384.5, 445.5, 364.5, 465.5, 344.5, -0.491931
1087.5, 1080, 405, 395.271, 286.853, 0.0269908, 0.287156, 0.0394687, 0.0338355, 0.84915, 0.0540236, 0.108062, 2.00319, 2.64825, 0.498465, 19.9747, 4.48104, 2.65081, 0.719275, 33.3869, 5.87763, 0.0141402, 0.632901, 16.1841, 14.8698, 2.28738, 0.0460153, 0.290922, 0.111894, 0.14146, 0.200685, 415.5, 374.5, 435.5, 355.5, 454.5, 335.5, 0.489337
1102.5, 1095, 400, 386.025, 275.423, 0.0375929, 0.39817, 0.0545776, 0.0255368, 0.546592, 0.0364338, 0.0923085, 2.03521, 2.83218, 0.517075, 20.622, 4.69081, 2.73672, 0.723588, 33.7378, 6.00311, 0.0141053, 0.630554, 16.7326, 14.9483, 2.34389, 0.0480004, 0.308235, 0.115077, 0.168777, 0.202874, 406.5, 365.5, 425.5, 346.5, 444.5, 327.5, 0.711273
1117.5, 1110, 368, 397.656, 264.648, 0.0439256, 0.523428, 0.0680046, 0.0222305, 0.41257, 0.0284892, 0.0871622, 1.84357, 2.93619, 0.50631, 21.0289, 4.78258, 2.79072, 0.742632, 33.8133, 6.02497, 0.0138259, 0.667323, 17.224, 15.1577, 14.2594, 0.264144, 1.94211, 0.667903, 6.95182, 0.205159, 418.5, 377.5, 437.5, 357.5, 457.5, 337.5, -1.48717
1132.5, 1125, 350, 366.886, 253.492, 0.0237467, 0.251141, 0.0335171, 0.0221507, 0.407619, 0.0278562, 0.0870795, 1.50676, 3.07582, 0.544078, 21.7364, 5.07187, 2.8846, 0.769202, 33.8926, 6.22033, 0.014885, 0.670452, 17.6488, 15.4198, 2.40761, 0.0464279, 0.314472, 0.109447, 0.000197377, 0.207508, 386.5, 347.5, 405.5, 328.5, 424.5, 309.5, -0.881575
1147.5, 1140, 339, 358.258, 241.45, 0.0301572, 0.312163, 0.0432783, 0.0217628, 0.396451, 0.0280385, 0.0852493, 1.39754, 3.13071, 0.566885, 23.2622, 5.23706, 3.08709, 0.791598, 34.3871, 6.42352, 0.0145126, 0.668105, 17.8612, 15.5996, 2.7256, 0.0528738, 0.353974, 0.12206, 0, 0.209852, 377.5, 338.5, 396.5, 319.5, 414.5, 301.5, -1.01748
1162.5, 1155, 345, 353.253, 231.108, 0.0269528, 0.300588, 0.0398928, 0.0217184, 0.398984, 0.0283335, 0.0845302, 2.17024, 3.32524, 0.572176, 24.7326, 5.60065, 3.28222, 0.827041, 34.7112, 6.52795, 0.0154669, 0.679058, 19.3385, 15.907, 2.79695, 0.0540658, 0.366133, 0.125002, 0, 0.212017, 372.5, 333.5, 391.5, 315.5, 409.5, 296.5, -0.439084
1177.5, 1170, 346, 364.124, 218.382, 0.0245912, 0.250978, 0.0341928, 0.0216215, 0.397871, 0.0281571, 0.0839253, 24.7277, 3.56406, 0.579839, 25.1256, 5.8209, 3.33438, 0.862335, 35.1907, 6.74921, 0.0164445, 0.646983, 19.5066, 16.139, 2.02693, 0.0411281, 0.263772, 0.0912067, 0, 0.214399, 383.5, 344.5, 402.5, 325.5, 421.5, 306.5, -0.949797
1192.5, 1185, 325, 335.249, 208.752, 0.0214429, 0.221874, 0.0305341, 0.0221803, 0.403826, 0.0281059, 0.0833165, 0.918669, 3.6151, 0.60812, 27.1785, 6.09009, 3.60682, 0.904013, 35.7645, 7.0687, 0.0157346, 0.716609, 20.0423, 16.62, 1.94753, 0.0392576, 0.248748, 0.0841528, 0, 0.216611, 354.5, 316.5, 372.5, 298.5, 390.5, 280.5, -0.559743
1207.5, 1200, 357, 329.395, 197.359, 0.0219239, 0.22275, 0.0309798, 0.0213881, 0.398942, 0.0280029, 0.0830137, 0.804379, 3.9406, 0.643881, 28.7969, 6.60576, 3.82159, 0.956846, 36.6042, 7.27486, 0.0165492, 0.722868, 21.3516, 16.9711, 2.08941, 0.041041, 0.271529, 0.0966292, 0, 0.219209, 348.5, 310.5, 366.5, 292.5, 383.5, 275.5, 1.52098
1222.5, 1215, 326, 323.507, 187.574, 0.0239492, 0.238625, 0.0339843, 0.0215499, 0.400393, 0.0278426, 0.0833237, 0.706797, 4.13608, 0.674351, 29.6708, 6.85573, 3.93756, 1.00678, 37.7568, 7.59597, 0.0168635, 0.722086, 21.9445, 17.5824, 1.90423, 0.0398307, 0.247629, 0.0829459, 0, 0.2216, 341.5, 305.5, 359.5, 287.5, 377.5, 269.5, 0.138605
1237.5, 1230, 299, 322.962, 177.535, 0.0291789, 0.302235, 0.0439683, 0.0219039, 0.407135, 0.0276263, 0.0833054, 0.617673, 4.1149, 0.69734, 30.2718, 6.87233, 4.01733, 0.991654, 38.8189, 7.85771, 0.0182484, 0.781542, 23.146, 18.3597, 6.43218, 0.122761, 0.868398, 0.298864, 0, 0.223702, 341.5, 304.5, 359.5, 286.5, 376.5, 269.5, -1.33334
1252.5, 1245, 293, 299.179, 166.586, 0.0625765, 0.6107, 0.0928818, 0.0215314, 0.401907, 0.0278538, 0.0823262, 0.561692, 3.04115, 0.542071, 22.7721, 5.30261, 3.02205, 0.750584, 39.8965, 8.33857, 0.0179342, 0.77059, 24.5029, 19.0477, 2.10282, 0.0425081, 0.270743, 0.0851423, 0, 0.225878, 316.5, 281.5, 334.5, 264.5, 351.5, 247.5, -0.35725
1267.5, 1260, 288, 291.188, 157.893, 0.0215225, 0.218719, 0.0293338, 0.0216775, 0.3968, 0.0279779, 0.0815643, 0.522283, 2.74166, 0.47803, 20.6544, 4.69955, 2.74101, 0.673383, 41.5368, 8.81564, 0.0194005, 0.860557, 26.3606, 20.0201, 1.79947, 0.0361768, 0.235662, 0.0734414, 0, 0.228776, 308.5, 273.5, 325.5, 256.5, 342.5, 240.5, -0.18682
1282.5, 1275, 297, 284.281, 147.479, 0.0437593, 0.420614, 0.0628509, 0.0222114, 0.417155, 0.0291916, 0.082896, 0.496946, 2.56351, 0.465076, 19.2441, 4.27565, 2.55386, 0.629107, 42.9778, 9.2231, 0.0206807, 0.858992, 27.5939, 21.0611, 2.95533, 0.0572612, 0.387674, 0.128018, 0, 0.231361, 301.5, 266.5, 318.5, 250.5, 334.5, 233.5, 0.754334
1297.5, 1290, 273, 271.83, 138.361, 0.0217286, 0.217908, 0.0308504, 0.0212686, 0.40553, 0.0281255, 0.0809574, 0.49205, 2.41809, 0.433876, 17.1958, 4.04229, 2.28203, 0.579457, 42.8791, 9.40119, 0.0202734, 0.889503, 28.4086, 21.2694, 1.78524, 0.0349252, 0.225948, 0.0711848, 0, 0.233586, 288.5, 254.5, 305.5, 238.5, 321.5, 222.5, 0.0709676
1312.5, 1305, 225, 238.619, 128.746, 0.0229547, 0.230002, 0.0330068, 0.0212756, 0.403905, 0.0279946, 0.0813326, 0.464042, 2.15808, 0.394101, 16.0075, 3.65685, 2.12433, 0.524295, 34.4271, 7.46078, 0.0159091, 0.741644, 22.0237, 16.6329, 1.84401, 0.0355671, 0.23402, 0.071713, 0, 0.235582, 254.5, 222.5, 269.5, 207.5, 284.5, 192.5, -0.881639
1327.5, 1320, 250, 239.068, 120.632, 0.0211916, 0.212903, 0.0297578, 0.0217421, 0.409609, 0.0282946, 0.0812788, 21.5859, 1.91252, 0.341189, 13.8806, 3.19887, 1.84207, 0.467716, 30.5329, 6.61537, 0.0146173, 0.672017, 19.5541, 14.6663, 1.77431, 0.0348748, 0.229425, 0.0708271, 0, 0.238251, 255.5, 223.5, 270.5, 207.5, 285.5, 192.5, 0.707007
