xunit, xunit_low, fitted_data, total_model, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
3412.5, 3405, 0, 0.139151, 0, 0, 0, 0.00590485, 0.119067, 0.00434383, 0.000372676, 0, 0, 0, 0, 0, 0, 0, 0.00249747, 0.00310315, 2.3276e-05, 0.00234697, 0, 0.00149166, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 2.5, 0, -0.612179
3427.5, 3420, 0, 0.136852, 0, 0, 0, 0.00539315, 0.114091, 0.00391483, 0.000409034, 0, 0, 0, 0, 0, 0, 0, 0.0040584, 0.00242855, 1.1638e-05, 0.000391162, 0.00475538, 0.00139843, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 2.5, 0, -0.61199
3442.5, 3435, 0, 0.330739, 0, 0, 0, 0.00509369, 0.108999, 0.00380854, 0.000366183, 0, 0, 0, 0, 0, 0, 0, 0.0490129, 0.057071, 0.000500434, 0.0273814, 0.0491389, 0.029367, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 3.5, 0, -0.855103
3457.5, 3450, 0, 0.128469, 0, 0, 0, 0.0051344, 0.106322, 0.00344741, 0.00034281, 0, 0, 0, 0, 0, 0, 0, 0.00124874, 0.00296823, 1.7457e-05, 0.000782325, 0.0063405, 0.00186457, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 2.5, 0, -0.596159
3472.5, 3465, 0, 0.965427, 0, 0, 0, 0.0542804, 0.869027, 0.0376782, 0.00444095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 0, 3.5, 0, 5.5, 0, -1.36724
3487.5, 3480, 0, 0.0666633, 0, 0, 0, 0.0028841, 0.0615704, 0.00204001, 0.000168808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 1.5, 0, -0.479019
3502.5, 3495, 0, 0.0570585, 0, 0, 0, 0.00207876, 0.0533358, 0.00158027, 6.36276e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 1.5, 0, -0.460571
3517.5, 3510, 0, 0.0533938, 0, 0, 0, 0.00235205, 0.0494658, 0.00152393, 5.19409e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 1.5, 0, -0.458708
3532.5, 3525, 0, 0.0504431, 0, 0, 0, 0.00218633, 0.0467307, 0.00145862, 6.75231e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 1.5, 0, -0.443056
3547.5, 3540, 0, 0.0458294, 0, 0, 0, 0.0019741, 0.0424533, 0.00133056, 7.14187e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.44037
3562.5, 3555, 1, 0.0363462, 0, 0, 0, 0.00158742, 0.033695, 0.000998877, 6.49261e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, 0.369143
3577.5, 3570, 0, 0.0342286, 0, 0, 0, 0.00139844, 0.0318036, 0.000970704, 5.58364e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.404598
3592.5, 3585, 1, 0.0357955, 0, 0, 0, 0.00160486, 0.0330548, 0.00104754, 8.82995e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, 0.366678
3607.5, 3600, 0, 0.0268071, 0, 0, 0, 0.00122691, 0.0248202, 0.000718423, 4.15527e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.370789
3622.5, 3615, 0, 0.0249472, 0, 0, 0, 0.00104665, 0.0231907, 0.000685127, 2.46719e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.369022
3637.5, 3630, 0, 0.0245076, 0, 0, 0, 0.00096815, 0.0228707, 0.000644148, 2.46719e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.36858
3652.5, 3645, 0, 0.0225737, 0, 0, 0, 0.000860578, 0.0211248, 0.000553224, 3.50601e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.352933
3667.5, 3660, 0, 0.0218825, 0, 0, 0, 0.000843134, 0.0203974, 0.000615974, 2.59704e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.352216
3682.5, 3675, 0, 0.0194992, 0, 0, 0, 0.00081406, 0.0181278, 0.000539138, 1.81793e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.349515
3697.5, 3690, 0, 0.0254774, 0, 0, 0, 0.0011455, 0.0235399, 0.00075428, 3.76571e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.369543
3712.5, 3705, 1, 0.170239, 0, 0, 0, 0.0077452, 0.157505, 0.0047818, 0.000206465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 1.5, 0, 2.5, 0, 0.476558
3727.5, 3720, 0, 0.00519919, 0, 0, 0, 0.000226774, 0.00483019, 0.000137025, 5.19409e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.257805
3742.5, 3735, 0, 0.00493177, 0, 0, 0, 0.000212237, 0.00456832, 0.000143429, 7.79113e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.257012
3757.5, 3750, 0, 0.00412008, 0, 0, 0, 0.000168627, 0.00381178, 0.000133184, 6.49261e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.25431
3772.5, 3765, 0, 0.00482094, 0, 0, 0, 0.0001977, 0.00448102, 0.000137025, 5.19409e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.25667
3787.5, 3780, 0, 0.00389929, 0, 0, 0, 0.000156997, 0.00363719, 9.86071e-05, 6.49261e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.253484
3802.5, 3795, 0, 0.00436356, 0, 0, 0, 0.000145368, 0.00410275, 0.000102449, 1.29852e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.255172
3817.5, 3810, 0, 0.00314495, 0, 0, 0, 0.000116294, 0.00293885, 7.81173e-05, 1.16867e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.237663
3832.5, 3825, 0, 0.00295575, 0, 0, 0, 0.000130831, 0.00273517, 8.19591e-05, 7.79113e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.236845
3847.5, 3840, 0, 0.00279521, 0, 0, 0, 0.000133739, 0.00258968, 6.65918e-05, 5.19409e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.23611
3862.5, 3855, 0, 0.00199156, 0, 0, 0, 9.30355e-05, 0.00183315, 6.01887e-05, 5.19409e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.219156
3877.5, 3870, 0, 0.00229642, 0, 0, 0, 0.000101758, 0.00212412, 6.275e-05, 7.79113e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.220783
3892.5, 3885, 0, 0.00277863, 0, 0, 0, 0.000145368, 0.00250239, 0.000112694, 1.81793e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.236032
3907.5, 3900, 0, 0.00194118, 0, 0, 0, 7.55913e-05, 0.00180405, 5.63469e-05, 5.19409e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.218864
3922.5, 3915, 0, 0.0031666, 0, 0, 0, 0.000148275, 0.00293885, 7.42755e-05, 5.19409e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.237754
3937.5, 3930, 1, 0.00162987, 0, 0, 0, 8.43134e-05, 0.00148398, 5.37857e-05, 7.79113e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0.198358
3952.5, 3945, 0, 0.0044159, 0, 0, 0, 0.000183164, 0.00407366, 0.000138306, 2.07764e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.255351
3967.5, 3960, 0, 0.00901291, 0, 0, 0, 0.00040703, 0.0082928, 0.000268928, 4.41497e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 1.5, 0, -0.293355
3982.5, 3975, 1, 0.000618234, 0, 0, 0, 4.36104e-05, 0.000552853, 2.17704e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0.177001
3997.5, 3990, 0, 0.000892038, 0, 0, 0, 4.65177e-05, 0.000814731, 2.68928e-05, 3.89557e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.198105
4012.5, 4005, 0, 0.000675173, 0, 0, 0, 1.45368e-05, 0.000640146, 2.04898e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.182981
4027.5, 4020, 0, 0.000437962, 0, 0, 0, 2.03515e-05, 0.000407366, 1.02449e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.179519
4042.5, 4035, 0, 0.000294689, 0, 0, 0, 1.74442e-05, 0.000261878, 1.53673e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164097
4057.5, 4050, 0, 0.000225903, 0, 0, 0, 1.45368e-05, 0.000203683, 7.68367e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.162365
4072.5, 4065, 0, 0.000429586, 0, 0, 0, 1.45368e-05, 0.000407366, 7.68367e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.179366
4087.5, 4080, 0, 0.00045903, 0, 0, 0, 1.74442e-05, 0.000436463, 5.12245e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.179891
4102.5, 4095, 0, 0.000315411, 0, 0, 0, 1.16294e-05, 0.000290975, 1.28061e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.164543
4117.5, 4110, 0, 0.000779563, 0, 0, 0, 2.90736e-05, 0.000727439, 2.3051e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.196822
4132.5, 4125, 0, 0.000711712, 0, 0, 0, 2.32589e-05, 0.000669244, 1.92092e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.183408
4147.5, 4140, 0, 0.000123486, 0, 0, 0, 5.81472e-06, 0.00011639, 1.28061e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.158519
4162.5, 4155, 0, 0.000222061, 0, 0, 0, 1.45368e-05, 0.000203683, 3.84184e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.162255
4177.5, 4170, 0, 0.000835069, 0, 0, 0, 4.65177e-05, 0.000756536, 3.20153e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.197476
4192.5, 4185, 0, 0.000150956, 0, 0, 0, 2.90736e-06, 0.000145488, 2.56122e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159785
4207.5, 4200, 0, 0.000102418, 0, 0, 0, 8.72208e-06, 8.72926e-05, 6.40306e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.145223
4222.5, 4215, 0, 0.000155144, 0, 0, 0, 5.81472e-06, 0.000145488, 3.84184e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159958
4237.5, 4230, 0, 9.98566e-05, 0, 0, 0, 8.72208e-06, 8.72926e-05, 3.84184e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.145092
4252.5, 4245, 0, 3.58467e-05, 0, 0, 0, 2.90736e-06, 2.90975e-05, 3.84184e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.139937
4267.5, 4260, 0, 8.72926e-05, 0, 0, 0, 0, 8.72926e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.144401
4282.5, 4275, 0, 0.000149676, 0, 0, 0, 2.90736e-06, 0.000145488, 1.28061e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.159731
4297.5, 4290, 0, 0.000285725, 0, 0, 0, 1.74442e-05, 0.000261878, 6.40306e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.163894
4312.5, 4305, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4327.5, 4320, 0, 6.78696e-05, 0, 0, 0, 5.81472e-06, 5.81951e-05, 2.56122e-06, 1.29852e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.143119
4342.5, 4335, 0, 8.85733e-05, 0, 0, 0, 0, 8.72926e-05, 1.28061e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.144476
4357.5, 4350, 0, 0.000465087, 0, 0, 0, 1.45368e-05, 0.000436463, 1.40867e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.179995
4372.5, 4365, 0, 5.81472e-06, 0, 0, 0, 5.81472e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.10883
4387.5, 4380, 0, 6.81978e-05, 0, 0, 0, 8.72208e-06, 5.81951e-05, 1.28061e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.143143
4402.5, 4395, 0, 8.72926e-05, 0, 0, 0, 0, 8.72926e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.144401
4417.5, 4410, 0, 5.81951e-05, 0, 0, 0, 0, 5.81951e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.142343
4432.5, 4425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4447.5, 4440, 0, 1.28061e-06, 0, 0, 0, 0, 0, 1.28061e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.104562
4462.5, 4455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4477.5, 4470, 0, 0.000242437, 0, 0, 0, 5.81472e-06, 0.00023278, 3.84184e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.162823
4492.5, 4485, 0, 2.90975e-05, 0, 0, 0, 0, 2.90975e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, -0.126904
4507.5, 4500, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4522.5, 4515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4537.5, 4530, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4552.5, 4545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4567.5, 4560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4582.5, 4575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4597.5, 4590, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4612.5, 4605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4627.5, 4620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4642.5, 4635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4657.5, 4650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4672.5, 4665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4687.5, 4680, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4702.5, 4695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4717.5, 4710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4732.5, 4725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4747.5, 4740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4762.5, 4755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4777.5, 4770, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4792.5, 4785, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4807.5, 4800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4822.5, 4815, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4837.5, 4830, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4852.5, 4845, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4867.5, 4860, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4882.5, 4875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4897.5, 4890, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
4912.5, 4905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.5, 0, 0.5, 0, 0.5, 0, 0
