energy, EnrBEGe, EnrCoax, EnrCoax_2, EnrInvCoax, EnrBEGe_2, EnrAll
139, 4.44342, 4.10606, 6.21693, 3.27714, 9.46515, 27.5087
140, 4.23137, 3.95185, 6.19765, 3.36389, 9.64829, 27.393
141, 4.26992, 3.8169, 5.77355, 3.60485, 8.66514, 26.1304
142, 4.52053, 4.05787, 5.59042, 3.38317, 8.41454, 25.9665
143, 4.99282, 3.80727, 6.14946, 3.82654, 8.64587, 27.422
144, 5.16631, 3.63377, 6.02415, 3.15184, 8.28924, 26.2653
145, 5.11812, 4.29884, 5.6868, 2.80485, 8.62659, 26.5352
146, 6.39042, 4.2892, 5.83138, 3.04581, 7.96152, 27.5183
147, 6.87236, 4.49161, 6.2362, 3.08437, 8.29888, 28.9834
148, 8.17357, 4.77113, 5.78319, 3.0169, 8.05791, 29.8027
149, 8.77117, 5.18559, 5.67716, 2.92051, 8.00008, 30.5545
150, 9.68684, 5.6868, 5.58078, 2.86268, 8.08682, 31.9039
151, 10.6796, 6.03379, 5.80247, 3.11328, 7.83622, 33.4654
152, 11.4025, 5.55186, 5.83138, 2.63135, 7.64345, 33.0606
153, 11.5375, 5.91813, 6.09162, 2.60243, 7.60489, 33.7545
154, 11.8073, 6.54464, 5.59042, 2.87232, 7.20971, 34.0244
155, 11.4893, 5.80247, 5.91813, 2.66991, 7.31573, 33.1955
156, 11.711, 6.25548, 5.80247, 2.53496, 7.21935, 33.5232
157, 11.1616, 6.1591, 5.388, 2.61207, 6.92055, 32.2413
158, 11.5567, 6.44825, 5.27234, 2.68918, 7.18079, 33.1473
159, 12.1061, 6.80488, 5.42656, 2.28436, 6.90127, 33.5232
160, 11.2097, 6.10126, 5.5615, 2.55424, 6.77597, 32.2027
161, 11.5953, 6.86272, 5.16631, 2.5446, 6.43862, 32.6075
162, 11.2676, 6.47717, 5.61933, 2.36147, 6.51573, 32.2413
163, 11.6628, 6.64103, 4.86752, 2.40966, 6.73741, 32.3184
164, 11.364, 6.50609, 5.45547, 2.38075, 6.59283, 32.2991
165, 10.6796, 6.26512, 5.06029, 2.26508, 6.43862, 30.7087
166, 10.8435, 6.96874, 4.66511, 2.23617, 6.10126, 30.8148
167, 10.6122, 5.72536, 5.14704, 2.25544, 6.12054, 29.8605
168, 10.9977, 6.65067, 4.80005, 2.38075, 5.96632, 30.7955
169, 10.5158, 6.73741, 5.32053, 2.07231, 5.86994, 30.516
170, 10.3326, 7.08441, 4.88679, 2.31328, 5.86994, 30.487
171, 10.0435, 6.98802, 4.93499, 2.03375, 5.53258, 29.5328
172, 9.39768, 7.5567, 5.0121, 1.96628, 5.84102, 29.7738
173, 9.89889, 7.14224, 4.80968, 2.15906, 5.75427, 29.7641
174, 9.78323, 7.44104, 4.48197, 2.19761, 5.57114, 29.475
175, 9.8025, 7.73983, 4.53016, 2.08195, 5.6868, 29.8413
176, 9.75431, 8.37598, 4.94463, 2.02412, 5.69644, 30.7955
177, 9.59045, 8.14466, 4.73258, 1.8699, 5.63861, 29.9762
178, 9.60973, 8.67478, 4.29884, 1.83134, 5.41692, 29.8316
179, 9.06033, 9.16635, 4.68438, 2.15906, 5.11812, 30.1882
180, 9.32057, 9.05069, 4.54944, 2.13978, 5.57114, 30.6316
181, 9.14708, 9.79287, 4.588, 1.90845, 5.32053, 30.7569
182, 8.91575, 9.34949, 4.02895, 1.93737, 4.75185, 28.9834
183, 8.85792, 9.1278, 4.50125, 1.88917, 4.98318, 29.3593
184, 8.75189, 9.59045, 4.42414, 1.71568, 5.07957, 29.5617
185, 8.52056, 9.51334, 4.49161, 1.65785, 4.89643, 29.0798
186, 9.22419, 9.38804, 4.31811, 1.63857, 4.98318, 29.5521
187, 7.74947, 9.13744, 4.42414, 1.6964, 4.80005, 27.8075
188, 8.11574, 9.27238, 4.32775, 1.80243, 4.62655, 28.1448
189, 7.94225, 9.64829, 4.55908, 1.47471, 4.7133, 28.3376
190, 7.88441, 9.60009, 4.2892, 1.72532, 4.54944, 28.0485
191, 7.73019, 10.1206, 4.50125, 1.61929, 4.52053, 28.4918
192, 7.4314, 10.2362, 4.34703, 1.56146, 4.588, 28.1641
193, 7.86514, 10.1013, 3.77835, 1.63857, 4.02895, 27.4123
194, 7.64345, 9.92781, 4.23137, 1.50363, 4.27956, 27.5858
195, 7.70128, 9.63865, 4.241, 1.65785, 4.27956, 27.5183
196, 7.01694, 9.52298, 3.80727, 1.55182, 4.22173, 26.1207
197, 6.76633, 9.65792, 4.29884, 1.40724, 4.40486, 26.5352
198, 6.68922, 9.36877, 3.57594, 1.81207, 4.19281, 25.6388
199, 6.46753, 9.22419, 3.90365, 1.43616, 4.08679, 25.1183
200, 6.68922, 9.40732, 3.6916, 1.50363, 4.00968, 25.3014
201, 6.66994, 9.30129, 3.71088, 1.46507, 3.88437, 25.0316
202, 7.11332, 9.56154, 3.74943, 1.31086, 4.21209, 25.9472
203, 6.32295, 8.77117, 3.6916, 1.35905, 3.82654, 23.9713
204, 6.49645, 9.20491, 3.84582, 1.41688, 3.36389, 24.3279
