energy, EnrBEGe, EnrCoax, EnrCoax_2, EnrInvCoax, EnrBEGe_2, EnrAll
1964, 0.00321288, 0.00257031, 0.000642576, 0, 0.00192773, 0.00835349
1979, 0.00257031, 0.00257031, 0, 0.00128515, 0.00128515, 0.00771092
1994, 0.000642576, 0.00321288, 0.00192773, 0, 0.000642576, 0.00642576
2009, 0.00257031, 0.00192773, 0.00128515, 0.00128515, 0.00128515, 0.00835349
2024, 0.00128515, 0, 0, 0.000642576, 0.00192773, 0.00385546
2039, 0.000642576, 0.00192773, 0, 0, 0.00128515, 0.00385546
2054, 0.00385546, 0.00321288, 0.000642576, 0.000642576, 0.00128515, 0.00963865
2069, 0, 0.00192773, 0.000642576, 0.000642576, 0.000642576, 0.00385546
2084, 0.00514061, 0.00128515, 0.000642576, 0, 0.00192773, 0.00899607
2099, 0.00321288, 0.00128515, 0, 0, 0.00257031, 0.00706834
2114, 0.00192773, 0.00321288, 0.000642576, 0.000642576, 0.00385546, 0.0102812
2129, 0, 0.000642576, 0, 0.000642576, 0.00128515, 0.00257031
2144, 0.000642576, 0.00128515, 0.000642576, 0.000642576, 0, 0.00321288
2159, 0, 0, 0, 0.000642576, 0.00128515, 0.00192773
2174, 0.00128515, 0.000642576, 0, 0, 0.00128515, 0.00321288
2189, 0.00321288, 0.00321288, 0.000642576, 0.000642576, 0.00321288, 0.0109238
2204, 0.00835349, 0.00257031, 0.000642576, 0.00192773, 0.00192773, 0.0154218
2219, 0.000642576, 0.00128515, 0.000642576, 0, 0.00192773, 0.00449804
2234, 0, 0, 0.00128515, 0.000642576, 0.00128515, 0.00321288
2249, 0.000642576, 0, 0, 0, 0.000642576, 0.00128515
2264, 0.00257031, 0.000642576, 0, 0, 0.000642576, 0.00385546
2279, 0.00128515, 0.00192773, 0.000642576, 0.000642576, 0, 0.00449804
2294, 0, 0.000642576, 0.000642576, 0, 0, 0.00128515
2309, 0.00257031, 0.00192773, 0, 0.000642576, 0, 0.00514061
2324, 0.000642576, 0.00128515, 0.00128515, 0, 0.00128515, 0.00449804
2339, 0.00128515, 0.000642576, 0, 0, 0.00128515, 0.00321288
2354, 0.000642576, 0.00128515, 0.00257031, 0, 0, 0.00449804
2369, 0.000642576, 0.000642576, 0.00128515, 0, 0, 0.00257031
2384, 0.00192773, 0.000642576, 0, 0, 0.00128515, 0.00385546
2399, 0, 0.00128515, 0, 0.00128515, 0, 0.00257031
2414, 0.00128515, 0.00257031, 0.000642576, 0.00128515, 0.00128515, 0.00706834
2429, 0.00128515, 0.00128515, 0, 0.00128515, 0, 0.00385546
2444, 0.00385546, 0.00385546, 0, 0.000642576, 0.00385546, 0.012209
2459, 0.00257031, 0, 0, 0, 0, 0.00257031
2474, 0.000642576, 0.00257031, 0, 0, 0.00192773, 0.00514061
2489, 0.00128515, 0.00128515, 0.000642576, 0, 0, 0.00321288
2504, 0.000642576, 0.00257031, 0, 0.00192773, 0.00321288, 0.00835349
2519, 0, 0.000642576, 0, 0.00128515, 0.000642576, 0.00257031
2534, 0.000642576, 0.00257031, 0, 0, 0.000642576, 0.00385546
2549, 0.00192773, 0.000642576, 0, 0, 0.00128515, 0.00385546
2564, 0.000642576, 0.00192773, 0, 0, 0.000642576, 0.00321288
2579, 0.00128515, 0.00128515, 0, 0, 0, 0.00257031
2594, 0.000642576, 0.00257031, 0.000642576, 0, 0.000642576, 0.00449804
2609, 0.00449804, 0.00192773, 0.00128515, 0.000642576, 0.000642576, 0.00899607
2624, 0.00192773, 0.00128515, 0.000642576, 0, 0.000642576, 0.00449804
2639, 0, 0.00128515, 0.000642576, 0, 0, 0.00192773
2654, 0, 0.00128515, 0.000642576, 0.000642576, 0.000642576, 0.00321288
2669, 0.00192773, 0.00128515, 0, 0.000642576, 0.00192773, 0.00578319
2684, 0.00321288, 0.000642576, 0.000642576, 0.000642576, 0.000642576, 0.00578319
2699, 0.00128515, 0.000642576, 0.000642576, 0.000642576, 0, 0.00321288
2714, 0, 0.00128515, 0.000642576, 0, 0, 0.00192773
2729, 0, 0.00128515, 0, 0, 0, 0.00128515
2744, 0.00192773, 0, 0.000642576, 0, 0, 0.00257031
2759, 0.000642576, 0.00128515, 0.000642576, 0, 0.000642576, 0.00321288
2774, 0.00128515, 0.000642576, 0, 0, 0, 0.00192773
2789, 0.00257031, 0.000642576, 0, 0, 0, 0.00321288
2804, 0, 0.000642576, 0, 0, 0.00192773, 0.00257031
2819, 0.00192773, 0.00192773, 0.000642576, 0, 0.000642576, 0.00514061
2834, 0, 0.000642576, 0, 0, 0.000642576, 0.00128515
2849, 0.00128515, 0.00128515, 0, 0.000642576, 0.00128515, 0.00449804
