energy, EnrBEGe, EnrCoax, EnrCoax_2, EnrInvCoax, EnrBEGe_2, EnrAll
520, 397, 349, 159, 106, 241, 1252
525, 357, 333, 151, 106, 235, 1182
530, 376, 330, 151, 135, 264, 1256
535, 366, 359, 143, 80, 244, 1192
540, 369, 319, 158, 118, 248, 1212
545, 371, 335, 148, 105, 250, 1209
550, 358, 311, 142, 113, 244, 1168
555, 388, 360, 135, 120, 248, 1251
560, 342, 318, 141, 110, 235, 1146
565, 404, 339, 129, 121, 223, 1216
570, 354, 345, 177, 90, 279, 1245
575, 333, 322, 172, 120, 263, 1210
580, 405, 352, 182, 124, 256, 1319
585, 383, 334, 153, 131, 261, 1262
590, 360, 319, 158, 102, 243, 1182
595, 363, 331, 148, 115, 264, 1221
600, 401, 341, 155, 125, 285, 1307
605, 400, 352, 141, 114, 306, 1313
610, 385, 331, 134, 125, 263, 1238
615, 368, 341, 178, 103, 245, 1235
620, 371, 325, 162, 117, 249, 1224
625, 367, 355, 167, 104, 244, 1237
630, 359, 350, 170, 108, 281, 1268
635, 439, 325, 160, 125, 278, 1327
640, 399, 342, 164, 122, 244, 1271
645, 375, 327, 163, 112, 251, 1228
650, 409, 357, 151, 113, 286, 1316
655, 379, 401, 159, 94, 262, 1295
660, 424, 353, 164, 138, 337, 1416
665, 390, 325, 187, 113, 247, 1262
670, 365, 379, 146, 143, 288, 1321
675, 394, 355, 148, 108, 274, 1279
680, 377, 338, 151, 116, 273, 1255
685, 366, 329, 153, 114, 265, 1227
690, 364, 353, 170, 120, 262, 1269
695, 389, 307, 169, 119, 289, 1273
700, 371, 362, 172, 110, 272, 1287
705, 358, 350, 154, 131, 299, 1292
710, 396, 349, 162, 113, 263, 1283
715, 379, 352, 146, 121, 238, 1236
720, 374, 355, 142, 124, 273, 1268
725, 391, 337, 168, 116, 268, 1280
730, 371, 323, 157, 96, 276, 1223
735, 367, 322, 146, 120, 278, 1233
740, 383, 328, 151, 101, 255, 1218
745, 377, 363, 144, 109, 266, 1259
750, 357, 355, 154, 98, 259, 1223
755, 341, 321, 128, 103, 258, 1151
760, 378, 334, 144, 107, 252, 1215
765, 382, 323, 158, 123, 244, 1230
770, 376, 335, 169, 95, 247, 1222
775, 351, 322, 166, 116, 259, 1214
780, 393, 341, 160, 124, 261, 1279
785, 362, 340, 173, 101, 274, 1250
790, 344, 319, 161, 103, 234, 1161
795, 358, 340, 156, 116, 247, 1217
800, 377, 327, 149, 92, 244, 1189
805, 356, 294, 152, 115, 237, 1154
810, 333, 323, 152, 131, 229, 1168
815, 357, 311, 150, 110, 273, 1201
820, 353, 314, 134, 108, 240, 1149
825, 329, 328, 146, 124, 234, 1161
830, 352, 290, 147, 100, 252, 1141
835, 387, 336, 155, 101, 226, 1205
840, 375, 340, 150, 124, 247, 1236
845, 348, 304, 157, 112, 227, 1148
850, 341, 270, 154, 98, 237, 1100
855, 358, 333, 144, 108, 235, 1178
860, 316, 324, 130, 95, 217, 1082
865, 348, 321, 160, 103, 226, 1158
870, 325, 313, 137, 109, 215, 1099
875, 335, 318, 145, 104, 249, 1151
880, 342, 298, 134, 90, 228, 1092
885, 321, 300, 141, 104, 223, 1089
890, 335, 294, 135, 86, 235, 1085
895, 314, 305, 132, 97, 219, 1067
900, 327, 310, 116, 116, 214, 1083
905, 339, 311, 125, 100, 237, 1112
910, 353, 289, 139, 96, 243, 1120
915, 320, 285, 144, 100, 234, 1083
920, 310, 288, 128, 98, 215, 1039
925, 313, 279, 148, 88, 193, 1021
930, 300, 274, 147, 78, 224, 1023
935, 267, 294, 123, 65, 220, 969
940, 288, 270, 128, 85, 202, 973
945, 353, 278, 129, 94, 196, 1050
950, 302, 295, 120, 85, 215, 1017
955, 296, 258, 123, 89, 221, 987
960, 271, 286, 129, 81, 226, 993
965, 298, 270, 115, 103, 193, 979
970, 289, 275, 110, 96, 214, 984
975, 303, 270, 115, 80, 178, 946
980, 283, 260, 150, 70, 192, 955
985, 273, 265, 112, 92, 208, 950
990, 292, 242, 122, 88, 161, 905
995, 244, 258, 118, 80, 198, 898
1000, 309, 257, 109, 83, 193, 951
1005, 294, 225, 116, 72, 171, 878
1010, 262, 254, 112, 79, 186, 893
1015, 276, 231, 125, 75, 170, 877
1020, 246, 234, 94, 83, 178, 835
1025, 267, 218, 92, 82, 190, 849
1030, 236, 216, 102, 72, 177, 803
1035, 262, 218, 105, 73, 187, 845
1040, 238, 232, 127, 73, 182, 852
1045, 258, 214, 111, 67, 165, 815
1050, 252, 207, 88, 71, 164, 782
1055, 226, 223, 110, 69, 155, 783
1060, 249, 221, 97, 81, 176, 824
1065, 252, 216, 104, 56, 182, 810
1070, 241, 239, 93, 68, 162, 803
1075, 201, 224, 96, 68, 169, 758
1080, 237, 222, 105, 67, 166, 797
1085, 225, 208, 82, 56, 143, 714
1090, 224, 193, 99, 65, 180, 761
1095, 257, 188, 99, 53, 148, 745
1100, 215, 204, 93, 63, 141, 716
1105, 238, 205, 96, 68, 139, 746
1110, 213, 206, 87, 66, 162, 734
1115, 200, 207, 81, 97, 145, 730
1120, 215, 216, 69, 125, 138, 763
1125, 188, 200, 79, 82, 161, 710
1130, 191, 179, 73, 69, 146, 658
1135, 223, 160, 90, 51, 148, 672
1140, 194, 162, 67, 52, 131, 606
1145, 187, 164, 82, 56, 141, 630
1150, 180, 163, 73, 58, 140, 614
1155, 204, 176, 72, 54, 131, 637
1160, 156, 169, 86, 61, 122, 594
1165, 190, 152, 70, 62, 122, 596
1170, 199, 174, 77, 57, 117, 624
1175, 164, 141, 71, 54, 122, 552
1180, 181, 136, 78, 77, 123, 595
1185, 195, 157, 90, 34, 125, 601
1190, 175, 196, 69, 55, 129, 624
1195, 183, 164, 62, 49, 120, 578
1200, 208, 143, 78, 62, 107, 598
1205, 194, 126, 81, 43, 110, 554
1210, 166, 154, 73, 52, 101, 546
1215, 172, 139, 66, 45, 107, 529
1220, 164, 161, 80, 45, 115, 565
1225, 141, 125, 56, 47, 110, 479
1230, 180, 144, 62, 46, 101, 533
1235, 161, 137, 64, 51, 104, 517
1240, 151, 116, 60, 41, 98, 466
1245, 146, 136, 55, 32, 87, 456
1250, 114, 136, 57, 37, 90, 434
1255, 129, 132, 52, 46, 79, 438
1260, 150, 112, 51, 38, 91, 442
1265, 137, 116, 68, 37, 89, 447
1270, 134, 116, 51, 28, 81, 410
1275, 127, 97, 66, 40, 92, 422
1280, 139, 129, 48, 32, 91, 439
1285, 103, 147, 53, 38, 80, 421
1290, 138, 119, 58, 37, 85, 437
1295, 145, 116, 51, 32, 92, 436
1300, 116, 118, 56, 34, 92, 416
1305, 110, 104, 42, 36, 70, 362
1310, 124, 108, 50, 42, 65, 389
1315, 109, 122, 40, 39, 71, 381
1320, 127, 95, 50, 28, 85, 385
1325, 109, 94, 37, 34, 71, 345
1330, 111, 113, 55, 31, 89, 399
1335, 105, 102, 41, 37, 87, 372
1340, 103, 105, 47, 34, 67, 356
1345, 110, 103, 42, 38, 67, 360
1350, 97, 82, 41, 29, 67, 316
1355, 92, 84, 28, 34, 65, 303
1360, 95, 88, 38, 24, 68, 313
1365, 92, 90, 48, 36, 70, 336
1370, 103, 78, 33, 37, 61, 312
1375, 92, 67, 37, 39, 71, 306
1380, 96, 86, 34, 30, 47, 293
1385, 84, 74, 36, 23, 50, 267
1390, 74, 86, 31, 24, 37, 252
1395, 79, 67, 26, 26, 45, 243
1400, 72, 62, 33, 27, 51, 245
1405, 85, 79, 33, 22, 46, 265
1410, 66, 64, 34, 19, 32, 215
1415, 64, 69, 30, 25, 57, 245
1420, 62, 69, 31, 21, 43, 226
1425, 59, 70, 32, 21, 38, 220
1430, 58, 67, 26, 21, 43, 215
1435, 66, 52, 31, 26, 41, 216
1440, 59, 71, 28, 22, 47, 227
1445, 59, 48, 24, 22, 34, 187
1450, 53, 56, 22, 22, 35, 188
1455, 360, 511, 230, 157, 191, 1449
1460, 1246, 1277, 471, 719, 829, 4542
1465, 43, 51, 36, 14, 31, 175
1470, 42, 42, 14, 11, 39, 148
1475, 43, 43, 16, 16, 31, 149
1480, 49, 31, 21, 12, 34, 147
1485, 31, 48, 11, 10, 28, 128
1490, 33, 37, 17, 12, 36, 135
1495, 30, 35, 18, 10, 13, 106
1500, 30, 39, 17, 11, 22, 119
1505, 28, 33, 23, 4, 28, 116
1510, 45, 37, 18, 11, 19, 130
1515, 35, 38, 34, 8, 31, 146
1520, 311, 390, 133, 89, 208, 1131
1525, 261, 341, 125, 95, 162, 984
1530, 27, 22, 9, 9, 15, 82
1535, 28, 23, 13, 15, 24, 103
1540, 31, 30, 12, 7, 15, 95
1545, 22, 24, 10, 6, 17, 79
1550, 18, 22, 12, 9, 13, 74
1555, 34, 18, 6, 12, 14, 84
1560, 28, 10, 8, 6, 16, 68
1565, 29, 19, 15, 5, 12, 80
1570, 17, 21, 11, 4, 15, 68
1575, 15, 23, 8, 4, 12, 62
1580, 17, 31, 15, 6, 10, 79
1585, 20, 19, 11, 8, 12, 70
1590, 12, 10, 13, 4, 8, 47
1595, 11, 11, 9, 5, 11, 47
1600, 18, 14, 5, 5, 15, 57
1605, 12, 11, 8, 2, 9, 42
1610, 23, 12, 11, 6, 10, 62
1615, 13, 11, 7, 4, 14, 49
1620, 15, 15, 3, 4, 15, 52
1625, 15, 11, 11, 4, 9, 50
1630, 14, 13, 8, 6, 14, 55
1635, 11, 4, 3, 6, 9, 33
1640, 11, 13, 9, 2, 6, 41
1645, 9, 15, 3, 5, 6, 38
1650, 3, 13, 4, 2, 6, 28
1655, 12, 7, 5, 6, 5, 35
1660, 16, 9, 4, 4, 7, 40
1665, 7, 6, 6, 5, 7, 31
1670, 10, 11, 2, 2, 6, 31
1675, 9, 8, 5, 2, 5, 29
1680, 8, 6, 3, 1, 7, 25
1685, 7, 3, 7, 1, 7, 25
1690, 10, 8, 4, 2, 1, 25
1695, 8, 3, 3, 1, 0, 15
1700, 6, 6, 2, 3, 3, 20
1705, 9, 6, 2, 1, 4, 22
1710, 4, 7, 2, 1, 4, 18
1715, 5, 2, 1, 1, 5, 14
1720, 5, 4, 1, 0, 5, 15
1725, 6, 11, 6, 3, 6, 32
1730, 9, 8, 3, 0, 7, 27
1735, 6, 3, 0, 0, 1, 10
1740, 5, 5, 3, 1, 2, 16
1745, 5, 3, 0, 0, 1, 9
1750, 6, 3, 1, 1, 3, 14
1755, 5, 3, 3, 0, 1, 12
1760, 16, 20, 4, 6, 5, 51
1765, 7, 12, 9, 4, 9, 41
1770, 3, 4, 0, 2, 0, 9
1775, 2, 4, 2, 0, 0, 8
1780, 1, 5, 2, 0, 1, 9
1785, 4, 1, 1, 1, 2, 9
1790, 3, 1, 1, 0, 1, 6
1795, 2, 1, 1, 1, 2, 7
1800, 3, 3, 0, 2, 1, 9
1805, 3, 1, 0, 1, 2, 7
1810, 1, 3, 2, 1, 2, 9
1815, 1, 0, 0, 1, 1, 3
1820, 1, 2, 0, 0, 1, 4
1825, 1, 0, 0, 0, 1, 2
1830, 1, 2, 0, 0, 1, 4
1835, 1, 0, 1, 1, 2, 5
1840, 0, 3, 0, 0, 1, 4
1845, 2, 3, 1, 0, 5, 11
1850, 2, 1, 0, 1, 0, 4
1855, 4, 2, 0, 0, 2, 8
1860, 0, 4, 1, 0, 1, 6
1865, 1, 2, 1, 1, 0, 5
1870, 0, 1, 0, 0, 2, 3
1875, 0, 2, 1, 0, 3, 6
1880, 2, 1, 0, 0, 1, 4
1885, 1, 2, 0, 2, 1, 6
1890, 2, 1, 0, 1, 1, 5
1895, 1, 2, 1, 0, 0, 4
1900, 0, 2, 0, 0, 1, 3
1905, 1, 2, 0, 1, 0, 4
1910, 2, 1, 0, 1, 0, 4
1915, 1, 2, 1, 0, 0, 4
1920, 3, 1, 0, 0, 1, 5
1925, 0, 2, 0, 0, 1, 3
1930, 0, 2, 0, 0, 2, 4
1935, 2, 0, 0, 0, 1, 3
1940, 1, 0, 1, 0, 1, 3
1945, 1, 1, 0, 0, 0, 2
1950, 1, 1, 0, 0, 2, 4
1955, 2, 2, 0, 0, 1, 5
1960, 1, 2, 0, 1, 3, 7
1965, 1, 1, 0, 0, 1, 3
1970, 2, 3, 0, 0, 1, 6
1975, 3, 1, 1, 0, 0, 5
1980, 1, 2, 0, 0, 1, 4
1985, 1, 1, 0, 2, 1, 5
1990, 1, 1, 1, 0, 0, 3
1995, 1, 1, 1, 0, 0, 3
2000, 0, 1, 1, 0, 1, 3
2005, 0, 2, 0, 0, 0, 2
2010, 1, 1, 0, 1, 2, 5
2015, 1, 2, 2, 1, 0, 6
2020, 2, 0, 0, 0, 0, 2
2025, 1, 0, 0, 1, 1, 3
2030, 1, 0, 0, 0, 0, 1
2035, 0, 0, 0, 0, 2, 2
2040, 1, 1, 0, 0, 0, 2
2045, 0, 1, 0, 0, 2, 3
2050, 2, 1, 0, 0, 0, 3
2055, 3, 1, 0, 1, 1, 6
2060, 0, 3, 0, 0, 1, 4
2065, 1, 1, 1, 0, 0, 3
2070, 0, 3, 1, 0, 0, 4
2075, 0, 0, 0, 0, 1, 1
2080, 0, 0, 0, 1, 0, 1
2085, 2, 1, 0, 0, 1, 4
2090, 4, 0, 0, 0, 1, 5
2095, 4, 1, 1, 0, 1, 7
2100, 1, 1, 0, 0, 1, 3
2105, 1, 0, 0, 0, 3, 4
2110, 1, 1, 0, 0, 1, 3
2115, 1, 1, 0, 1, 4, 7
2120, 1, 3, 1, 0, 1, 6
2125, 1, 1, 0, 0, 0, 2
2130, 0, 1, 0, 0, 1, 2
2135, 0, 0, 0, 0, 1, 1
2140, 0, 0, 0, 1, 0, 1
2145, 1, 0, 1, 1, 0, 3
2150, 0, 1, 0, 0, 0, 1
2155, 0, 1, 0, 0, 0, 1
2160, 0, 0, 0, 0, 1, 1
2165, 0, 0, 0, 1, 1, 2
2170, 0, 0, 0, 0, 0, 0
2175, 1, 1, 0, 0, 2, 4
2180, 1, 0, 0, 0, 0, 1
2185, 0, 0, 0, 0, 0, 0
2190, 0, 1, 0, 0, 0, 1
2195, 1, 1, 0, 0, 1, 3
2200, 8, 3, 1, 2, 5, 19
2205, 5, 4, 1, 1, 1, 12
2210, 3, 0, 0, 1, 0, 4
2215, 1, 0, 1, 0, 1, 3
2220, 1, 0, 0, 0, 2, 3
2225, 0, 2, 0, 0, 1, 3
2230, 0, 0, 0, 0, 0, 0
2235, 0, 0, 1, 1, 0, 2
2240, 0, 0, 1, 0, 2, 3
2245, 0, 0, 0, 0, 0, 0
2250, 0, 0, 0, 0, 1, 1
2255, 0, 0, 0, 0, 0, 0
2260, 1, 1, 0, 0, 0, 2
2265, 0, 0, 0, 0, 0, 0
2270, 2, 0, 0, 0, 1, 3
2275, 2, 0, 0, 0, 0, 2
2280, 2, 1, 0, 0, 0, 3
2285, 0, 1, 1, 1, 0, 3
2290, 0, 2, 0, 0, 0, 2
2295, 0, 0, 0, 0, 0, 0
2300, 0, 0, 0, 0, 0, 0
2305, 2, 0, 1, 0, 0, 3
2310, 0, 1, 0, 0, 0, 1
2315, 1, 0, 0, 0, 0, 1
2320, 1, 2, 1, 1, 0, 5
2325, 0, 0, 0, 0, 2, 2
2330, 0, 1, 1, 0, 0, 2
2335, 1, 1, 0, 0, 0, 2
2340, 1, 0, 0, 0, 0, 1
2345, 0, 0, 0, 0, 2, 2
2350, 1, 1, 1, 0, 0, 3
2355, 0, 0, 0, 0, 0, 0
2360, 0, 2, 1, 0, 0, 3
2365, 1, 0, 2, 0, 0, 3
2370, 1, 0, 0, 0, 0, 1
2375, 0, 1, 1, 0, 0, 2
2380, 0, 0, 1, 0, 0, 1
2385, 0, 0, 0, 0, 1, 1
2390, 2, 1, 0, 0, 0, 3
2395, 1, 0, 0, 0, 1, 2
2400, 0, 1, 0, 0, 0, 1
2405, 0, 1, 0, 1, 0, 2
2410, 1, 1, 0, 1, 1, 4
2415, 0, 1, 0, 0, 1, 2
2420, 0, 2, 1, 2, 0, 5
2425, 1, 0, 0, 0, 0, 1
2430, 0, 1, 0, 0, 0, 1
2435, 1, 1, 0, 2, 0, 4
2440, 1, 0, 0, 0, 1, 2
2445, 4, 4, 0, 0, 5, 13
2450, 0, 1, 0, 1, 0, 2
2455, 2, 1, 0, 0, 0, 3
2460, 0, 0, 0, 0, 0, 0
2465, 1, 0, 0, 0, 0, 1
2470, 3, 0, 0, 0, 1, 4
2475, 0, 0, 0, 0, 1, 1
2480, 0, 2, 0, 0, 0, 2
2485, 1, 2, 0, 0, 1, 4
2490, 2, 1, 1, 0, 0, 4
2495, 0, 1, 0, 0, 0, 1
2500, 0, 1, 0, 1, 0, 2
2505, 0, 1, 0, 1, 4, 6
2510, 0, 0, 0, 0, 1, 1
2515, 1, 2, 0, 1, 0, 4
2520, 0, 1, 0, 0, 0, 1
2525, 0, 0, 0, 1, 0, 1
2530, 0, 1, 0, 1, 1, 3
2535, 0, 0, 0, 0, 1, 1
2540, 0, 2, 0, 0, 0, 2
2545, 2, 1, 0, 0, 0, 3
2550, 1, 1, 0, 0, 1, 3
2555, 1, 0, 0, 0, 0, 1
2560, 0, 0, 0, 0, 1, 1
2565, 0, 1, 0, 0, 0, 1
2570, 1, 1, 0, 0, 0, 2
2575, 0, 1, 0, 0, 1, 2
2580, 1, 1, 0, 0, 0, 2
2585, 0, 1, 0, 0, 0, 1
2590, 1, 0, 0, 0, 0, 1
2595, 0, 1, 0, 0, 0, 1
2600, 0, 1, 0, 0, 1, 2
2605, 1, 2, 1, 0, 0, 4
2610, 3, 1, 2, 0, 0, 6
2615, 3, 2, 0, 1, 1, 7
2620, 1, 1, 0, 0, 0, 2
2625, 2, 1, 1, 0, 1, 5
2630, 1, 0, 0, 0, 0, 1
2635, 0, 0, 0, 0, 0, 0
2640, 0, 1, 1, 0, 0, 2
2645, 0, 0, 0, 0, 0, 0
2650, 0, 1, 0, 0, 0, 1
2655, 0, 0, 1, 0, 0, 1
2660, 0, 1, 0, 1, 1, 3
2665, 1, 1, 0, 0, 0, 2
2670, 1, 0, 0, 0, 1, 2
2675, 1, 0, 0, 0, 2, 3
2680, 0, 2, 0, 1, 0, 3
2685, 2, 0, 1, 0, 0, 3
2690, 2, 1, 0, 0, 0, 3
2695, 1, 0, 0, 1, 1, 3
2700, 1, 1, 0, 0, 0, 2
2705, 1, 0, 0, 0, 0, 1
2710, 0, 0, 1, 1, 0, 2
2715, 0, 1, 0, 0, 0, 1
2720, 0, 1, 1, 0, 0, 2
2725, 0, 0, 0, 0, 0, 0
2730, 0, 2, 0, 0, 0, 2
2735, 0, 0, 0, 0, 0, 0
2740, 0, 0, 0, 0, 0, 0
2745, 1, 0, 1, 0, 0, 2
2750, 0, 0, 0, 0, 0, 0
2755, 2, 0, 0, 0, 0, 2
2760, 0, 0, 0, 0, 0, 0
2765, 1, 2, 1, 0, 1, 5
2770, 0, 1, 0, 0, 0, 1
2775, 0, 0, 0, 0, 0, 0
2780, 2, 0, 0, 0, 0, 2
2785, 1, 1, 0, 0, 0, 2
2790, 0, 0, 0, 0, 0, 0
2795, 2, 0, 0, 0, 0, 2
2800, 1, 0, 0, 0, 0, 1
2805, 0, 1, 0, 0, 1, 2
2810, 0, 0, 0, 0, 1, 1
2815, 0, 0, 0, 0, 1, 1
2820, 2, 1, 0, 0, 0, 3
2825, 1, 2, 1, 0, 0, 4
2830, 0, 0, 0, 0, 1, 1
2835, 0, 0, 0, 0, 0, 0
2840, 0, 0, 0, 0, 0, 0
2845, 0, 1, 0, 0, 1, 2
2850, 2, 0, 0, 0, 1, 3
2855, 0, 1, 0, 0, 0, 1
2860, 0, 1, 0, 1, 1, 3
2865, 2, 1, 0, 0, 0, 3
2870, 1, 0, 0, 0, 0, 1
2875, 0, 1, 0, 1, 1, 3
2880, 1, 0, 1, 0, 0, 2
2885, 1, 2, 1, 0, 0, 4
2890, 2, 0, 1, 0, 0, 3
2895, 0, 0, 1, 0, 1, 2
2900, 1, 0, 0, 0, 0, 1
2905, 0, 1, 0, 0, 0, 1
2910, 1, 0, 0, 0, 0, 1
2915, 1, 0, 0, 0, 0, 1
2920, 2, 1, 1, 0, 0, 4
2925, 1, 1, 1, 0, 1, 4
2930, 3, 1, 0, 0, 0, 4
2935, 0, 2, 1, 0, 0, 3
2940, 1, 3, 0, 0, 0, 4
2945, 0, 1, 0, 0, 1, 2
2950, 2, 2, 0, 0, 0, 4
2955, 0, 0, 0, 0, 1, 1
2960, 1, 2, 0, 0, 0, 3
2965, 1, 2, 0, 0, 1, 4
2970, 3, 0, 0, 0, 0, 3
2975, 0, 0, 0, 0, 0, 0
2980, 1, 0, 1, 0, 1, 3
2985, 1, 0, 1, 0, 1, 3
2990, 2, 0, 0, 0, 0, 2
2995, 0, 1, 0, 0, 0, 1
3000, 0, 1, 0, 1, 0, 2
3005, 1, 0, 0, 0, 0, 1
3010, 0, 1, 0, 0, 0, 1
3015, 0, 1, 1, 0, 0, 2
3020, 1, 1, 0, 0, 0, 2
3025, 1, 0, 1, 0, 1, 3
3030, 1, 0, 1, 0, 0, 2
3035, 0, 1, 0, 0, 1, 2
3040, 0, 1, 0, 0, 0, 1
3045, 0, 3, 0, 0, 0, 3
3050, 0, 0, 0, 0, 1, 1
3055, 0, 0, 0, 0, 0, 0
3060, 0, 1, 0, 0, 0, 1
3065, 1, 0, 0, 0, 1, 2
3070, 0, 1, 0, 0, 0, 1
3075, 2, 0, 0, 0, 0, 2
3080, 0, 0, 1, 0, 0, 1
3085, 1, 0, 0, 0, 0, 1
3090, 0, 0, 1, 0, 0, 1
3095, 0, 1, 0, 0, 0, 1
3100, 1, 4, 0, 0, 0, 5
3105, 1, 2, 0, 0, 1, 4
3110, 0, 2, 0, 0, 1, 3
3115, 0, 0, 0, 0, 0, 0
3120, 1, 0, 0, 0, 1, 2
3125, 1, 0, 0, 0, 0, 1
3130, 1, 1, 0, 0, 1, 3
3135, 0, 1, 0, 0, 0, 1
3140, 0, 0, 0, 0, 0, 0
3145, 1, 1, 0, 0, 1, 3
3150, 1, 0, 0, 0, 0, 1
3155, 1, 1, 0, 1, 1, 4
3160, 1, 0, 0, 0, 0, 1
3165, 0, 0, 1, 0, 2, 3
3170, 1, 0, 0, 0, 0, 1
3175, 0, 2, 0, 0, 0, 2
3180, 0, 2, 0, 0, 0, 2
3185, 0, 2, 0, 1, 0, 3
3190, 0, 0, 0, 0, 0, 0
3195, 2, 2, 1, 0, 0, 5
3200, 1, 0, 0, 0, 2, 3
3205, 1, 2, 0, 0, 1, 4
3210, 2, 0, 0, 0, 0, 2
3215, 1, 0, 1, 0, 1, 3
3220, 2, 0, 0, 0, 0, 2
3225, 2, 0, 0, 0, 0, 2
3230, 1, 0, 0, 0, 0, 1
3235, 2, 0, 0, 0, 0, 2
