energy, EnrBEGe, EnrCoax, EnrCoax_2, EnrInvCoax, EnrBEGe_2, EnrAll
680, 316, 220, 98, 97, 232, 963
685, 325, 210, 92, 91, 224, 942
690, 310, 245, 108, 112, 225, 1000
695, 334, 216, 99, 108, 245, 1002
700, 322, 235, 112, 98, 228, 995
705, 302, 228, 99, 125, 241, 995
710, 334, 238, 99, 101, 222, 994
715, 311, 245, 95, 103, 208, 962
720, 335, 245, 82, 111, 230, 1003
725, 337, 229, 102, 101, 219, 988
730, 317, 214, 99, 89, 236, 955
735, 324, 229, 98, 109, 231, 991
740, 314, 215, 94, 92, 211, 926
745, 312, 252, 92, 91, 223, 970
750, 310, 241, 104, 86, 211, 952
755, 284, 208, 82, 88, 220, 882
760, 325, 220, 102, 96, 214, 957
765, 328, 235, 96, 106, 207, 972
770, 322, 219, 115, 91, 211, 958
775, 291, 227, 109, 102, 222, 951
780, 336, 219, 107, 106, 220, 988
785, 307, 222, 105, 87, 229, 950
790, 297, 210, 103, 87, 197, 894
795, 298, 219, 95, 105, 213, 930
800, 317, 229, 103, 82, 204, 935
805, 307, 185, 93, 101, 199, 885
810, 275, 214, 110, 116, 183, 898
815, 298, 222, 102, 86, 233, 941
820, 304, 204, 79, 101, 197, 885
825, 279, 222, 108, 111, 200, 920
830, 305, 195, 103, 85, 210, 898
835, 330, 231, 94, 82, 182, 919
840, 318, 227, 101, 91, 208, 945
845, 297, 215, 105, 100, 198, 915
850, 282, 179, 104, 89, 200, 854
855, 311, 220, 83, 94, 190, 898
860, 264, 236, 85, 86, 186, 857
865, 301, 217, 106, 92, 181, 897
870, 280, 213, 89, 95, 181, 858
875, 285, 227, 105, 91, 200, 908
880, 292, 212, 86, 81, 193, 864
885, 274, 209, 95, 91, 195, 864
890, 290, 195, 94, 80, 199, 858
895, 271, 201, 83, 89, 189, 833
900, 270, 210, 78, 103, 187, 848
905, 277, 214, 85, 86, 196, 858
910, 280, 186, 92, 78, 180, 816
915, 277, 193, 94, 90, 193, 847
920, 268, 185, 82, 91, 179, 805
925, 257, 202, 107, 79, 159, 804
930, 253, 181, 104, 71, 197, 806
935, 232, 186, 81, 56, 185, 740
940, 240, 177, 83, 77, 161, 738
945, 297, 184, 84, 82, 174, 821
950, 260, 207, 81, 75, 181, 804
955, 252, 181, 82, 78, 194, 787
960, 218, 199, 93, 73, 188, 771
965, 252, 182, 76, 91, 148, 749
970, 230, 182, 80, 85, 179, 756
975, 267, 186, 84, 70, 148, 755
980, 243, 188, 106, 66, 152, 755
985, 224, 191, 75, 83, 172, 745
990, 249, 165, 76, 81, 137, 708
995, 219, 177, 85, 72, 161, 714
1000, 268, 182, 77, 75, 162, 764
1005, 243, 159, 77, 65, 138, 682
1010, 225, 168, 74, 68, 159, 694
1015, 244, 166, 84, 72, 136, 702
1020, 218, 163, 57, 71, 146, 655
1025, 230, 144, 69, 78, 154, 675
1030, 197, 149, 68, 66, 151, 631
1035, 226, 148, 66, 65, 155, 660
1040, 203, 155, 88, 66, 159, 671
1045, 209, 146, 81, 59, 128, 623
1050, 218, 134, 61, 63, 142, 618
1055, 191, 153, 84, 61, 127, 616
1060, 207, 148, 72, 71, 142, 640
1065, 226, 145, 78, 49, 154, 652
1070, 200, 158, 57, 60, 131, 606
1075, 169, 161, 72, 60, 147, 609
1080, 194, 160, 67, 61, 133, 615
1085, 191, 132, 58, 51, 123, 555
1090, 197, 138, 63, 57, 145, 600
1095, 216, 134, 60, 47, 127, 584
1100, 186, 133, 60, 58, 117, 554
1105, 201, 143, 64, 56, 114, 578
1110, 168, 152, 53, 55, 128, 556
1115, 157, 147, 56, 81, 115, 556
1120, 174, 144, 46, 66, 114, 544
1125, 157, 129, 49, 44, 134, 513
1130, 162, 117, 53, 55, 127, 514
1135, 191, 106, 55, 45, 121, 518
1140, 161, 114, 47, 49, 108, 479
1145, 159, 103, 47, 49, 115, 473
1150, 153, 112, 51, 50, 117, 483
1155, 170, 117, 49, 50, 101, 487
1160, 130, 108, 62, 53, 99, 452
1165, 153, 115, 43, 56, 102, 469
1170, 158, 124, 48, 47, 97, 474
1175, 136, 97, 48, 42, 100, 423
1180, 153, 95, 49, 73, 96, 466
1185, 162, 92, 63, 29, 105, 451
1190, 136, 133, 44, 51, 105, 469
1195, 150, 108, 42, 42, 99, 441
1200, 172, 102, 48, 50, 91, 463
1205, 149, 87, 56, 37, 87, 416
1210, 134, 103, 54, 44, 78, 413
1215, 138, 91, 38, 37, 85, 389
1220, 137, 110, 55, 39, 95, 436
1225, 119, 79, 39, 37, 93, 367
1230, 145, 96, 44, 40, 86, 411
1235, 131, 86, 48, 44, 79, 388
1240, 126, 80, 44, 34, 71, 355
1245, 114, 90, 34, 28, 65, 331
1250, 97, 100, 40, 35, 79, 351
1255, 106, 90, 37, 43, 56, 332
1260, 117, 81, 42, 31, 68, 339
1265, 104, 71, 42, 25, 66, 308
1270, 104, 78, 34, 21, 58, 295
1275, 99, 68, 39, 35, 72, 313
1280, 107, 82, 35, 25, 74, 323
1285, 85, 96, 39, 33, 67, 320
1290, 110, 83, 39, 30, 69, 331
1295, 109, 77, 32, 26, 71, 315
1300, 88, 91, 35, 28, 70, 312
1305, 88, 67, 31, 28, 55, 269
1310, 83, 74, 28, 24, 43, 252
1315, 80, 81, 30, 29, 56, 276
1320, 101, 66, 38, 20, 65, 290
1325, 97, 60, 30, 24, 55, 266
1330, 82, 71, 29, 21, 67, 270
1335, 83, 70, 33, 30, 57, 273
1340, 82, 67, 37, 25, 49, 260
1345, 80, 69, 28, 21, 52, 250
1350, 69, 52, 27, 22, 49, 219
1355, 64, 55, 24, 24, 48, 215
1360, 66, 55, 24, 16, 53, 214
1365, 60, 64, 23, 28, 52, 227
1370, 71, 49, 24, 28, 47, 219
1375, 61, 37, 20, 31, 53, 202
1380, 68, 56, 21, 20, 36, 201
1385, 54, 47, 22, 15, 39, 177
1390, 55, 48, 23, 22, 26, 174
1395, 57, 48, 16, 19, 32, 172
1400, 54, 41, 20, 19, 39, 173
1405, 60, 54, 21, 16, 37, 188
1410, 46, 39, 20, 15, 23, 143
1415, 44, 49, 21, 17, 37, 168
1420, 45, 45, 20, 14, 29, 153
1425, 43, 48, 17, 18, 29, 155
1430, 44, 43, 19, 15, 36, 157
1435, 47, 33, 19, 22, 30, 151
1440, 47, 46, 19, 11, 31, 154
1445, 43, 30, 18, 14, 23, 128
1450, 33, 33, 12, 15, 20, 113
1455, 84, 172, 82, 33, 53, 424
1460, 247, 444, 162, 98, 133, 1084
1465, 33, 36, 20, 10, 25, 124
1470, 32, 34, 6, 9, 28, 109
1475, 36, 27, 11, 12, 26, 112
1480, 38, 20, 15, 10, 25, 108
1485, 25, 29, 7, 7, 22, 90
1490, 20, 23, 12, 11, 27, 93
1495, 24, 24, 10, 7, 10, 75
1500, 25, 27, 10, 9, 18, 89
1505, 20, 26, 11, 3, 21, 81
1510, 31, 21, 11, 9, 15, 87
1515, 28, 23, 16, 7, 24, 98
1520, 67, 129, 41, 20, 42, 299
1525, 48, 134, 39, 20, 31, 272
1530, 22, 16, 6, 8, 13, 65
1535, 23, 12, 8, 14, 18, 75
1540, 27, 18, 8, 7, 14, 74
1545, 18, 15, 6, 5, 11, 55
1550, 13, 13, 10, 8, 10, 54
1555, 23, 9, 2, 10, 10, 54
1560, 20, 9, 7, 4, 11, 51
1565, 19, 14, 10, 5, 10, 58
1570, 10, 15, 6, 4, 10, 45
1575, 10, 19, 4, 4, 11, 48
1580, 12, 19, 6, 4, 9, 50
1585, 10, 9, 4, 6, 8, 37
1590, 9, 3, 6, 3, 7, 28
1595, 9, 5, 5, 2, 8, 29
1600, 16, 8, 4, 5, 11, 44
1605, 8, 8, 6, 2, 8, 32
1610, 21, 8, 5, 3, 10, 47
1615, 12, 7, 6, 4, 10, 39
1620, 10, 13, 3, 3, 10, 39
1625, 10, 6, 8, 3, 8, 35
1630, 9, 5, 3, 4, 8, 29
1635, 7, 2, 3, 3, 6, 21
1640, 10, 8, 7, 2, 3, 30
1645, 6, 7, 2, 3, 4, 22
1650, 2, 9, 3, 1, 6, 21
1655, 9, 2, 4, 5, 5, 25
1660, 11, 8, 3, 4, 4, 30
1665, 5, 3, 1, 4, 5, 18
1670, 10, 9, 2, 2, 4, 27
1675, 5, 5, 3, 1, 4, 18
1680, 4, 3, 2, 1, 5, 15
1685, 3, 2, 3, 0, 5, 13
1690, 5, 3, 2, 2, 1, 13
1695, 5, 1, 2, 1, 0, 9
1700, 4, 4, 1, 3, 2, 14
1705, 7, 4, 2, 1, 2, 16
1710, 4, 4, 1, 1, 2, 12
1715, 2, 1, 0, 1, 4, 8
1720, 2, 3, 1, 0, 2, 8
1725, 3, 5, 4, 1, 2, 15
1730, 4, 3, 2, 0, 4, 13
1735, 5, 3, 0, 0, 1, 9
1740, 2, 4, 1, 1, 2, 10
1745, 2, 1, 0, 0, 0, 3
1750, 1, 2, 0, 1, 1, 5
1755, 4, 2, 0, 0, 0, 6
1760, 3, 9, 1, 1, 0, 14
1765, 2, 5, 4, 2, 1, 14
1770, 1, 2, 0, 1, 0, 4
1775, 1, 0, 2, 0, 0, 3
1780, 1, 4, 2, 0, 1, 8
1785, 2, 1, 1, 0, 2, 6
1790, 0, 0, 0, 0, 0, 0
1795, 0, 0, 0, 1, 1, 2
1800, 1, 1, 0, 1, 0, 3
1805, 3, 1, 0, 0, 2, 6
1810, 1, 0, 1, 0, 0, 2
1815, 0, 0, 0, 0, 0, 0
1820, 0, 1, 0, 0, 1, 2
1825, 0, 0, 0, 0, 1, 1
1830, 0, 1, 0, 0, 0, 1
1835, 0, 0, 0, 1, 0, 1
1840, 0, 0, 0, 0, 0, 0
1845, 0, 0, 0, 0, 3, 3
1850, 0, 0, 0, 0, 0, 0
1855, 2, 0, 0, 0, 0, 2
1860, 0, 1, 1, 0, 1, 3
1865, 0, 0, 0, 0, 0, 0
1870, 0, 0, 0, 0, 0, 0
1875, 0, 0, 1, 0, 0, 1
1880, 1, 0, 0, 0, 1, 2
1885, 0, 0, 0, 0, 0, 0
1890, 0, 0, 0, 0, 0, 0
1895, 0, 0, 0, 0, 0, 0
1900, 0, 1, 0, 0, 0, 1
1905, 0, 0, 0, 0, 0, 0
1910, 0, 0, 0, 0, 0, 0
1915, 0, 0, 0, 0, 0, 0
1920, 0, 0, 0, 0, 0, 0
1925, 0, 0, 0, 0, 0, 0
1930, 0, 0, 0, 0, 0, 0
1935, 0, 0, 0, 0, 0, 0
1940, 0, 0, 0, 0, 0, 0
1945, 0, 0, 0, 0, 0, 0
1950, 0, 1, 0, 0, 0, 1
1955, 1, 1, 0, 0, 0, 2
1960, 0, 1, 0, 0, 0, 1
1965, 0, 0, 0, 0, 0, 0
1970, 0, 0, 0, 0, 1, 1
1975, 0, 0, 0, 0, 0, 0
1980, 0, 0, 0, 0, 0, 0
1985, 0, 0, 0, 0, 0, 0
1990, 0, 0, 0, 0, 0, 0
1995, 0, 1, 0, 0, 0, 1
2000, 0, 0, 0, 0, 0, 0
2005, 0, 0, 0, 0, 0, 0
2010, 0, 0, 0, 0, 1, 1
2015, 1, 0, 1, 0, 0, 2
2020, 0, 0, 0, 0, 0, 0
2025, 0, 0, 0, 0, 0, 0
2030, 0, 0, 0, 0, 0, 0
2035, 0, 0, 0, 0, 0, 0
2040, 1, 0, 0, 0, 0, 1
2045, 0, 0, 0, 0, 0, 0
2050, 0, 0, 0, 0, 0, 0
2055, 1, 0, 0, 1, 0, 2
2060, 0, 0, 0, 0, 0, 0
2065, 1, 0, 0, 0, 0, 1
2070, 0, 0, 0, 0, 0, 0
2075, 0, 0, 0, 0, 0, 0
2080, 0, 0, 0, 0, 0, 0
2085, 0, 0, 0, 0, 0, 0
2090, 0, 0, 0, 0, 0, 0
2095, 0, 0, 0, 0, 0, 0
2100, 0, 0, 0, 0, 0, 0
2105, 0, 0, 0, 0, 0, 0
2110, 0, 0, 0, 0, 0, 0
2115, 0, 0, 0, 0, 1, 1
2120, 0, 0, 0, 0, 0, 0
2125, 0, 0, 0, 0, 0, 0
2130, 0, 0, 0, 0, 0, 0
2135, 0, 0, 0, 0, 0, 0
2140, 0, 0, 0, 0, 0, 0
2145, 0, 0, 0, 0, 0, 0
2150, 0, 0, 0, 0, 0, 0
2155, 0, 0, 0, 0, 0, 0
2160, 0, 0, 0, 0, 0, 0
2165, 0, 0, 0, 0, 0, 0
2170, 0, 0, 0, 0, 0, 0
2175, 0, 0, 0, 0, 0, 0
2180, 0, 0, 0, 0, 0, 0
2185, 0, 0, 0, 0, 0, 0
2190, 0, 0, 0, 0, 0, 0
2195, 0, 0, 0, 0, 0, 0
2200, 1, 2, 0, 0, 0, 3
2205, 1, 1, 1, 0, 0, 3
2210, 0, 0, 0, 0, 0, 0
2215, 0, 0, 0, 0, 0, 0
2220, 0, 0, 0, 0, 0, 0
2225, 0, 0, 0, 0, 0, 0
2230, 0, 0, 0, 0, 0, 0
2235, 0, 0, 0, 0, 0, 0
2240, 0, 0, 0, 0, 0, 0
2245, 0, 0, 0, 0, 0, 0
2250, 0, 0, 0, 0, 1, 1
2255, 0, 0, 0, 0, 0, 0
2260, 0, 0, 0, 0, 0, 0
2265, 0, 0, 0, 0, 0, 0
2270, 0, 0, 0, 0, 0, 0
2275, 0, 0, 0, 0, 0, 0
2280, 0, 0, 0, 0, 0, 0
2285, 0, 0, 1, 0, 0, 1
2290, 0, 0, 0, 0, 0, 0
2295, 0, 0, 0, 0, 0, 0
2300, 0, 0, 0, 0, 0, 0
2305, 0, 0, 0, 0, 0, 0
2310, 0, 0, 0, 0, 0, 0
2315, 0, 0, 0, 0, 0, 0
2320, 0, 0, 0, 0, 0, 0
2325, 0, 0, 0, 0, 0, 0
2330, 0, 0, 0, 0, 0, 0
2335, 0, 0, 0, 0, 0, 0
2340, 0, 0, 0, 0, 0, 0
2345, 0, 0, 0, 0, 1, 1
2350, 0, 0, 0, 0, 0, 0
2355, 0, 0, 0, 0, 0, 0
2360, 0, 0, 1, 0, 0, 1
2365, 0, 0, 1, 0, 0, 1
2370, 0, 0, 0, 0, 0, 0
2375, 0, 0, 0, 0, 0, 0
2380, 0, 0, 0, 0, 0, 0
2385, 0, 0, 0, 0, 1, 1
2390, 0, 0, 0, 0, 0, 0
2395, 0, 0, 0, 0, 0, 0
2400, 0, 0, 0, 0, 0, 0
2405, 0, 0, 0, 0, 0, 0
2410, 0, 0, 0, 1, 0, 1
2415, 0, 0, 0, 0, 0, 0
2420, 0, 0, 0, 0, 0, 0
2425, 0, 0, 0, 0, 0, 0
2430, 0, 0, 0, 0, 0, 0
2435, 0, 0, 0, 0, 0, 0
2440, 0, 0, 0, 0, 0, 0
2445, 0, 0, 0, 0, 0, 0
2450, 0, 0, 0, 0, 0, 0
2455, 0, 0, 0, 0, 0, 0
2460, 0, 0, 0, 0, 0, 0
2465, 0, 0, 0, 0, 0, 0
2470, 0, 0, 0, 0, 0, 0
2475, 0, 0, 0, 0, 0, 0
2480, 0, 0, 0, 0, 0, 0
2485, 0, 1, 0, 0, 0, 1
2490, 0, 0, 0, 0, 0, 0
2495, 0, 0, 0, 0, 0, 0
2500, 0, 0, 0, 0, 0, 0
2505, 0, 0, 0, 0, 0, 0
2510, 0, 0, 0, 0, 0, 0
2515, 0, 0, 0, 0, 0, 0
2520, 0, 0, 0, 0, 0, 0
2525, 0, 0, 0, 0, 0, 0
2530, 0, 0, 0, 0, 0, 0
2535, 0, 0, 0, 0, 0, 0
2540, 0, 0, 0, 0, 0, 0
2545, 0, 0, 0, 0, 0, 0
2550, 0, 0, 0, 0, 0, 0
2555, 0, 0, 0, 0, 0, 0
2560, 0, 0, 0, 0, 1, 1
2565, 0, 0, 0, 0, 0, 0
2570, 1, 0, 0, 0, 0, 1
2575, 0, 0, 0, 0, 1, 1
2580, 0, 0, 0, 0, 0, 0
2585, 0, 0, 0, 0, 0, 0
2590, 1, 0, 0, 0, 0, 1
2595, 0, 0, 0, 0, 0, 0
2600, 0, 0, 0, 0, 0, 0
2605, 0, 0, 0, 0, 0, 0
2610, 2, 0, 0, 0, 0, 2
2615, 0, 0, 0, 0, 1, 1
2620, 0, 0, 0, 0, 0, 0
2625, 0, 0, 0, 0, 0, 0
2630, 0, 0, 0, 0, 0, 0
2635, 0, 0, 0, 0, 0, 0
2640, 0, 0, 0, 0, 0, 0
2645, 0, 0, 0, 0, 0, 0
2650, 0, 0, 0, 0, 0, 0
2655, 0, 0, 0, 0, 0, 0
2660, 0, 0, 0, 0, 0, 0
2665, 0, 0, 0, 0, 0, 0
2670, 0, 0, 0, 0, 0, 0
2675, 0, 0, 0, 0, 0, 0
2680, 0, 0, 0, 0, 0, 0
2685, 0, 0, 0, 0, 0, 0
2690, 0, 0, 0, 0, 0, 0
2695, 0, 0, 0, 0, 0, 0
2700, 0, 0, 0, 0, 0, 0
2705, 0, 0, 0, 0, 0, 0
2710, 0, 0, 0, 0, 0, 0
2715, 0, 0, 0, 0, 0, 0
2720, 0, 0, 0, 0, 0, 0
2725, 0, 0, 0, 0, 0, 0
2730, 0, 0, 0, 0, 0, 0
2735, 0, 0, 0, 0, 0, 0
2740, 0, 0, 0, 0, 0, 0
2745, 0, 0, 0, 0, 0, 0
2750, 0, 0, 0, 0, 0, 0
2755, 0, 0, 0, 0, 0, 0
2760, 0, 0, 0, 0, 0, 0
2765, 0, 0, 0, 0, 0, 0
2770, 0, 0, 0, 0, 0, 0
2775, 0, 0, 0, 0, 0, 0
2780, 0, 0, 0, 0, 0, 0
2785, 0, 0, 0, 0, 0, 0
2790, 0, 0, 0, 0, 0, 0
2795, 0, 0, 0, 0, 0, 0
2800, 0, 0, 0, 0, 0, 0
2805, 0, 0, 0, 0, 0, 0
2810, 0, 0, 0, 0, 0, 0
2815, 0, 0, 0, 0, 0, 0
2820, 0, 0, 0, 0, 0, 0
2825, 0, 0, 0, 0, 0, 0
2830, 0, 0, 0, 0, 0, 0
2835, 0, 0, 0, 0, 0, 0
2840, 0, 0, 0, 0, 0, 0
2845, 0, 0, 0, 0, 0, 0
2850, 0, 0, 0, 0, 0, 0
2855, 0, 0, 0, 0, 0, 0
2860, 0, 0, 0, 0, 0, 0
2865, 0, 0, 0, 0, 0, 0
2870, 0, 0, 0, 0, 0, 0
2875, 0, 0, 0, 0, 0, 0
2880, 0, 0, 0, 0, 0, 0
2885, 0, 0, 0, 0, 0, 0
2890, 0, 0, 0, 0, 0, 0
2895, 0, 0, 0, 0, 0, 0
2900, 0, 0, 0, 0, 0, 0
2905, 0, 0, 0, 0, 0, 0
2910, 0, 0, 0, 0, 0, 0
2915, 0, 0, 0, 0, 0, 0
2920, 0, 0, 0, 0, 0, 0
2925, 0, 0, 0, 0, 0, 0
2930, 0, 0, 0, 0, 0, 0
2935, 0, 0, 0, 0, 0, 0
2940, 0, 1, 0, 0, 0, 1
2945, 0, 0, 0, 0, 0, 0
2950, 0, 0, 0, 0, 0, 0
2955, 0, 0, 0, 0, 0, 0
2960, 0, 0, 0, 0, 0, 0
2965, 0, 0, 0, 0, 0, 0
2970, 0, 0, 0, 0, 0, 0
2975, 0, 0, 0, 0, 0, 0
2980, 0, 0, 0, 0, 0, 0
2985, 0, 0, 0, 0, 0, 0
2990, 1, 0, 0, 0, 0, 1
2995, 0, 0, 0, 0, 0, 0
3000, 0, 0, 0, 0, 0, 0
3005, 0, 0, 0, 0, 0, 0
3010, 0, 0, 0, 0, 0, 0
3015, 0, 0, 0, 0, 0, 0
3020, 0, 0, 0, 0, 0, 0
3025, 0, 0, 0, 0, 0, 0
3030, 0, 0, 0, 0, 0, 0
3035, 0, 0, 0, 0, 0, 0
3040, 0, 0, 0, 0, 0, 0
3045, 0, 1, 0, 0, 0, 1
3050, 0, 0, 0, 0, 0, 0
3055, 0, 0, 0, 0, 0, 0
3060, 0, 0, 0, 0, 0, 0
3065, 0, 0, 0, 0, 0, 0
3070, 0, 0, 0, 0, 0, 0
3075, 0, 0, 0, 0, 0, 0
3080, 0, 0, 0, 0, 0, 0
3085, 0, 0, 0, 0, 0, 0
3090, 0, 0, 0, 0, 0, 0
3095, 0, 0, 0, 0, 0, 0
3100, 0, 0, 0, 0, 0, 0
3105, 0, 0, 0, 0, 0, 0
3110, 0, 0, 0, 0, 0, 0
3115, 0, 0, 0, 0, 0, 0
3120, 0, 0, 0, 0, 0, 0
3125, 0, 0, 0, 0, 0, 0
3130, 0, 0, 0, 0, 0, 0
3135, 0, 0, 0, 0, 0, 0
3140, 0, 0, 0, 0, 0, 0
3145, 0, 0, 0, 0, 0, 0
3150, 0, 0, 0, 0, 0, 0
3155, 0, 0, 0, 0, 0, 0
3160, 0, 0, 0, 0, 0, 0
3165, 0, 0, 0, 0, 0, 0
3170, 0, 0, 0, 0, 0, 0
3175, 0, 0, 0, 0, 0, 0
3180, 0, 0, 0, 0, 0, 0
3185, 0, 0, 0, 0, 0, 0
3190, 0, 0, 0, 0, 0, 0
3195, 0, 0, 0, 0, 0, 0
3200, 0, 0, 0, 0, 0, 0
3205, 0, 0, 0, 0, 0, 0
3210, 0, 0, 0, 0, 0, 0
3215, 0, 0, 0, 0, 0, 0
3220, 0, 0, 0, 0, 0, 0
3225, 0, 0, 0, 0, 0, 0
3230, 0, 0, 0, 0, 0, 0
3235, 0, 0, 0, 0, 0, 0
3240, 0, 0, 0, 0, 0, 0
3245, 0, 1, 0, 0, 0, 1
3250, 0, 0, 0, 0, 0, 0
3255, 0, 0, 0, 0, 0, 0
3260, 0, 0, 0, 0, 0, 0
3265, 0, 0, 0, 0, 0, 0
3270, 0, 0, 0, 0, 0, 0
3275, 0, 0, 0, 0, 0, 0
3280, 0, 0, 0, 0, 0, 0
