energy, EnrBEGe, EnrCoax, EnrCoax_2, EnrInvCoax, EnrBEGe_2, EnrAll
500, 569, 530, 230, 167, 379, 1875
505, 581, 580, 266, 165, 392, 1984
510, 767, 760, 318, 245, 527, 2617
515, 551, 508, 270, 137, 398, 1864
520, 563, 500, 225, 145, 350, 1783
525, 540, 467, 200, 150, 360, 1717
530, 534, 474, 222, 189, 372, 1791
535, 547, 525, 198, 125, 348, 1743
540, 547, 444, 217, 175, 354, 1737
545, 522, 479, 202, 135, 382, 1720
550, 525, 450, 201, 148, 360, 1684
555, 550, 513, 196, 150, 352, 1761
560, 503, 469, 189, 152, 335, 1648
565, 576, 479, 183, 163, 330, 1731
570, 507, 477, 221, 130, 394, 1729
575, 485, 452, 226, 161, 398, 1722
580, 619, 521, 273, 178, 399, 1990
585, 547, 458, 209, 169, 379, 1762
590, 526, 434, 211, 152, 347, 1670
595, 507, 462, 186, 150, 366, 1671
600, 564, 461, 202, 165, 399, 1791
605, 651, 561, 227, 178, 476, 2093
610, 587, 514, 204, 174, 397, 1876
615, 527, 474, 234, 135, 335, 1705
620, 517, 437, 212, 157, 350, 1673
625, 524, 469, 218, 148, 349, 1708
630, 491, 455, 224, 141, 377, 1688
635, 548, 422, 207, 146, 359, 1682
640, 546, 445, 211, 157, 336, 1695
645, 514, 460, 203, 146, 342, 1665
650, 555, 480, 188, 139, 384, 1746
655, 507, 514, 204, 123, 365, 1713
660, 549, 479, 211, 169, 415, 1823
665, 541, 449, 237, 147, 332, 1706
670, 504, 498, 190, 176, 369, 1737
675, 537, 464, 196, 142, 380, 1719
680, 504, 465, 192, 146, 367, 1674
685, 504, 444, 178, 143, 345, 1614
690, 498, 457, 208, 147, 351, 1661
695, 522, 397, 216, 157, 366, 1658
700, 501, 456, 218, 136, 362, 1673
705, 473, 459, 193, 155, 378, 1658
710, 542, 452, 208, 144, 356, 1702
715, 512, 473, 192, 158, 324, 1659
720, 486, 469, 186, 160, 372, 1673
725, 528, 468, 224, 155, 371, 1746
730, 487, 431, 198, 125, 344, 1585
735, 478, 417, 190, 143, 351, 1579
740, 513, 440, 199, 131, 338, 1621
745, 474, 468, 178, 143, 338, 1601
750, 490, 458, 197, 131, 336, 1612
755, 458, 429, 170, 134, 337, 1528
760, 469, 425, 182, 130, 303, 1509
765, 520, 412, 208, 144, 329, 1613
770, 481, 435, 214, 126, 352, 1608
775, 458, 426, 207, 133, 331, 1555
780, 511, 454, 200, 150, 348, 1663
785, 470, 445, 205, 135, 367, 1622
790, 454, 412, 202, 137, 322, 1527
795, 463, 451, 205, 134, 330, 1583
800, 480, 434, 189, 122, 309, 1534
805, 473, 397, 182, 143, 306, 1501
810, 452, 406, 187, 164, 313, 1522
815, 467, 393, 181, 142, 356, 1539
820, 458, 412, 162, 139, 313, 1484
825, 432, 447, 167, 161, 314, 1521
830, 465, 394, 178, 120, 321, 1478
835, 508, 414, 197, 127, 312, 1558
840, 473, 435, 182, 157, 313, 1560
845, 454, 393, 201, 144, 306, 1498
850, 455, 361, 193, 126, 315, 1450
855, 468, 429, 187, 139, 320, 1543
860, 451, 417, 165, 125, 292, 1450
865, 453, 406, 203, 127, 295, 1484
870, 419, 399, 168, 142, 287, 1415
875, 448, 434, 182, 134, 338, 1536
880, 442, 390, 166, 118, 310, 1426
885, 433, 398, 177, 136, 297, 1441
890, 451, 379, 173, 109, 306, 1418
895, 421, 389, 153, 136, 312, 1411
900, 429, 409, 145, 152, 294, 1429
905, 454, 389, 164, 131, 309, 1447
910, 504, 409, 178, 141, 346, 1578
915, 430, 386, 176, 128, 289, 1409
920, 420, 381, 157, 123, 282, 1363
925, 422, 369, 190, 116, 250, 1347
930, 393, 360, 188, 116, 305, 1362
935, 371, 375, 158, 92, 287, 1283
940, 404, 371, 153, 111, 283, 1322
945, 472, 370, 163, 119, 274, 1398
950, 407, 374, 160, 108, 273, 1322
955, 380, 338, 158, 110, 282, 1268
960, 385, 369, 169, 114, 305, 1342
965, 421, 370, 158, 136, 294, 1379
970, 391, 353, 149, 123, 280, 1296
975, 417, 350, 153, 107, 248, 1275
980, 351, 338, 176, 93, 256, 1214
985, 371, 355, 151, 115, 273, 1265
990, 383, 331, 144, 116, 229, 1203
995, 359, 342, 146, 104, 271, 1222
1000, 410, 344, 153, 113, 265, 1285
1005, 394, 308, 151, 94, 244, 1191
1010, 374, 337, 155, 107, 273, 1246
1015, 381, 318, 169, 94, 232, 1194
1020, 364, 327, 140, 103, 244, 1178
1025, 363, 292, 136, 98, 254, 1143
1030, 331, 307, 134, 104, 243, 1119
1035, 376, 299, 131, 95, 248, 1149
1040, 320, 322, 163, 97, 255, 1157
1045, 357, 304, 134, 87, 242, 1124
1050, 350, 292, 128, 90, 218, 1078
1055, 309, 322, 161, 98, 228, 1118
1060, 349, 315, 134, 110, 242, 1150
1065, 362, 279, 133, 75, 243, 1092
1070, 331, 318, 129, 95, 222, 1095
1075, 292, 321, 132, 96, 246, 1087
1080, 346, 313, 143, 87, 243, 1132
1085, 340, 293, 122, 84, 214, 1053
1090, 333, 262, 140, 79, 250, 1064
1095, 349, 274, 129, 89, 219, 1060
1100, 323, 287, 130, 97, 219, 1056
1105, 342, 281, 137, 92, 204, 1056
1110, 297, 299, 123, 92, 228, 1039
1115, 326, 289, 132, 131, 231, 1109
1120, 327, 323, 111, 169, 217, 1147
1125, 293, 299, 116, 110, 233, 1051
1130, 286, 255, 109, 93, 230, 973
1135, 327, 230, 124, 81, 221, 983
1140, 299, 242, 102, 81, 210, 934
1145, 300, 253, 120, 76, 222, 971
1150, 302, 266, 113, 83, 205, 969
1155, 309, 264, 106, 77, 213, 969
1160, 261, 257, 127, 96, 191, 932
1165, 292, 244, 109, 89, 199, 933
1170, 321, 313, 117, 87, 215, 1053
1175, 274, 235, 116, 92, 215, 932
1180, 291, 239, 110, 95, 214, 949
1185, 325, 234, 129, 61, 197, 946
1190, 297, 291, 105, 91, 190, 974
1195, 274, 248, 88, 76, 205, 891
1200, 327, 238, 113, 89, 187, 954
1205, 307, 222, 121, 77, 180, 907
1210, 271, 249, 121, 83, 184, 908
1215, 294, 227, 100, 75, 185, 881
1220, 284, 278, 121, 69, 184, 936
1225, 249, 220, 103, 75, 200, 847
1230, 307, 243, 104, 85, 187, 926
1235, 310, 250, 98, 84, 193, 935
1240, 269, 203, 97, 80, 172, 821
1245, 254, 226, 95, 68, 177, 820
1250, 252, 232, 99, 65, 196, 844
1255, 226, 231, 97, 73, 148, 775
1260, 274, 196, 97, 61, 143, 771
1265, 259, 209, 99, 69, 168, 804
1270, 263, 215, 89, 59, 160, 786
1275, 235, 197, 104, 72, 177, 785
1280, 249, 218, 91, 61, 174, 793
1285, 228, 258, 102, 74, 152, 814
1290, 244, 216, 95, 70, 164, 789
1295, 277, 224, 87, 63, 170, 821
1300, 193, 199, 89, 66, 162, 709
1305, 199, 207, 75, 61, 143, 685
1310, 217, 179, 75, 67, 116, 654
1315, 183, 188, 72, 54, 125, 622
1320, 202, 155, 80, 51, 151, 639
1325, 196, 156, 74, 58, 120, 604
1330, 202, 219, 96, 60, 151, 728
1335, 168, 172, 75, 57, 134, 606
1340, 176, 172, 75, 55, 100, 578
1345, 170, 159, 70, 54, 113, 566
1350, 160, 135, 70, 41, 115, 521
1355, 139, 141, 45, 57, 103, 485
1360, 147, 142, 57, 40, 110, 496
1365, 143, 131, 76, 49, 116, 515
1370, 153, 134, 56, 48, 92, 483
1375, 144, 127, 55, 58, 116, 500
1380, 143, 147, 53, 41, 83, 467
1385, 133, 108, 54, 35, 79, 409
1390, 109, 138, 53, 32, 65, 397
1395, 126, 103, 44, 46, 68, 387
1400, 109, 106, 53, 38, 77, 383
1405, 126, 128, 54, 35, 76, 419
1410, 101, 96, 51, 30, 51, 329
1415, 83, 90, 46, 41, 77, 337
1420, 87, 102, 43, 32, 59, 323
1425, 88, 102, 43, 29, 74, 336
1430, 88, 93, 36, 35, 53, 305
1435, 85, 73, 39, 36, 60, 293
1440, 84, 102, 36, 30, 58, 310
1445, 76, 80, 37, 30, 51, 274
1450, 76, 79, 31, 33, 50, 269
1455, 384, 539, 242, 174, 217, 1556
1460, 1297, 1324, 486, 748, 864, 4719
1465, 58, 69, 44, 26, 43, 240
1470, 62, 71, 23, 17, 47, 220
1475, 63, 62, 22, 21, 46, 214
1480, 72, 46, 32, 23, 46, 219
1485, 53, 61, 18, 15, 41, 188
1490, 49, 54, 25, 21, 48, 197
1495, 47, 45, 21, 21, 18, 152
1500, 45, 58, 24, 17, 40, 184
1505, 50, 52, 27, 18, 39, 186
1510, 65, 58, 24, 19, 32, 198
1515, 59, 74, 88, 20, 40, 281
1520, 1418, 1773, 731, 580, 983, 5485
1525, 1104, 1430, 587, 494, 741, 4356
1530, 38, 29, 24, 12, 25, 128
1535, 38, 31, 18, 19, 27, 133
1540, 34, 40, 14, 10, 17, 115
1545, 29, 30, 12, 7, 22, 100
1550, 31, 25, 12, 10, 15, 93
1555, 37, 27, 9, 12, 15, 100
1560, 30, 19, 9, 7, 19, 84
1565, 31, 21, 15, 6, 16, 89
1570, 20, 23, 11, 7, 16, 77
1575, 18, 27, 11, 4, 14, 74
1580, 25, 35, 15, 10, 12, 97
1585, 31, 24, 12, 9, 16, 92
1590, 23, 14, 15, 4, 12, 68
1595, 13, 15, 11, 8, 14, 61
1600, 22, 18, 5, 8, 18, 71
1605, 13, 13, 8, 4, 12, 50
1610, 25, 13, 11, 7, 13, 69
1615, 18, 17, 8, 5, 17, 65
1620, 20, 22, 3, 10, 19, 74
1625, 21, 16, 13, 7, 12, 69
1630, 16, 17, 10, 6, 18, 67
1635, 15, 7, 3, 7, 10, 42
1640, 15, 19, 10, 4, 6, 54
1645, 9, 20, 5, 5, 8, 47
1650, 5, 18, 6, 4, 8, 41
1655, 15, 11, 6, 8, 6, 46
1660, 19, 12, 4, 5, 10, 50
1665, 12, 8, 8, 5, 10, 43
1670, 13, 15, 3, 2, 6, 39
1675, 14, 12, 6, 3, 9, 44
1680, 10, 9, 4, 1, 11, 35
1685, 9, 4, 8, 2, 8, 31
1690, 13, 12, 5, 2, 3, 35
1695, 9, 4, 5, 4, 0, 22
1700, 7, 8, 2, 3, 5, 25
1705, 11, 10, 3, 1, 5, 30
1710, 5, 9, 4, 2, 6, 26
1715, 6, 4, 1, 3, 6, 20
1720, 9, 5, 4, 3, 7, 28
1725, 11, 16, 9, 8, 9, 53
1730, 13, 15, 4, 3, 10, 45
1735, 7, 5, 2, 3, 6, 23
1740, 8, 5, 6, 2, 5, 26
1745, 6, 4, 1, 1, 2, 14
1750, 10, 6, 1, 1, 5, 23
1755, 8, 3, 5, 1, 3, 20
1760, 29, 41, 15, 18, 12, 115
1765, 22, 20, 14, 8, 15, 79
1770, 6, 6, 1, 4, 1, 18
1775, 2, 4, 2, 0, 2, 10
1780, 5, 8, 3, 1, 2, 19
1785, 9, 2, 1, 2, 4, 18
1790, 7, 3, 3, 3, 2, 18
1795, 3, 2, 2, 2, 2, 11
1800, 4, 4, 2, 2, 2, 14
1805, 4, 1, 2, 2, 2, 11
1810, 1, 4, 2, 4, 6, 17
1815, 1, 2, 1, 3, 3, 10
1820, 1, 3, 0, 0, 4, 8
1825, 3, 1, 0, 1, 1, 6
1830, 2, 5, 0, 1, 2, 10
1835, 4, 3, 1, 3, 3, 14
1840, 2, 5, 2, 1, 3, 13
1845, 3, 4, 5, 1, 9, 22
1850, 4, 4, 0, 1, 3, 12
1855, 5, 4, 0, 1, 4, 14
1860, 0, 7, 1, 0, 1, 9
1865, 2, 2, 1, 2, 0, 7
1870, 1, 2, 2, 1, 3, 9
1875, 1, 3, 1, 1, 4, 10
1880, 3, 2, 0, 1, 3, 9
1885, 1, 3, 0, 2, 1, 7
1890, 6, 2, 0, 1, 3, 12
1895, 3, 3, 1, 2, 2, 11
1900, 2, 5, 2, 1, 2, 12
1905, 2, 2, 1, 1, 1, 7
1910, 4, 5, 4, 2, 2, 17
1915, 1, 2, 3, 0, 0, 6
1920, 8, 4, 2, 2, 4, 20
1925, 3, 3, 1, 2, 1, 10
1930, 0, 2, 2, 1, 3, 8
1935, 6, 3, 0, 0, 2, 11
1940, 2, 1, 2, 0, 1, 6
1945, 2, 2, 0, 0, 0, 4
1950, 3, 3, 0, 1, 3, 10
1955, 3, 2, 0, 0, 1, 6
1960, 4, 2, 0, 4, 4, 14
1965, 3, 3, 1, 2, 2, 11
1970, 6, 7, 0, 0, 1, 14
1975, 3, 3, 1, 0, 1, 8
1980, 2, 4, 0, 1, 3, 10
1985, 3, 3, 0, 3, 2, 11
1990, 3, 3, 1, 0, 1, 8
1995, 3, 2, 1, 3, 0, 9
2000, 1, 3, 1, 0, 2, 7
2005, 0, 2, 0, 0, 0, 2
2010, 2, 2, 1, 2, 2, 9
2015, 1, 3, 2, 1, 0, 7
2020, 3, 1, 0, 0, 2, 6
2025, 1, 0, 0, 2, 1, 4
2030, 3, 2, 0, 2, 1, 8
2035, 3, 3, 0, 3, 2, 11
2040, 1, 2, 0, 2, 2, 7
2045, 2, 2, 0, 0, 2, 6
2050, 6, 4, 0, 0, 1, 11
2055, 3, 1, 0, 3, 2, 9
2060, 3, 5, 1, 0, 2, 11
2065, 1, 1, 1, 0, 1, 4
2070, 0, 6, 2, 1, 0, 9
2075, 0, 1, 0, 0, 2, 3
2080, 0, 2, 0, 1, 1, 4
2085, 3, 2, 1, 0, 2, 8
2090, 5, 1, 0, 0, 3, 9
2095, 6, 2, 2, 0, 3, 13
2100, 5, 4, 1, 2, 4, 16
2105, 3, 1, 0, 1, 3, 8
2110, 2, 3, 4, 1, 5, 15
2115, 1, 4, 0, 1, 8, 14
2120, 2, 6, 2, 0, 2, 12
2125, 2, 1, 0, 0, 4, 7
2130, 0, 1, 0, 0, 2, 3
2135, 2, 1, 0, 2, 2, 7
2140, 0, 1, 0, 1, 0, 2
2145, 1, 0, 2, 2, 1, 6
2150, 2, 2, 2, 0, 3, 9
2155, 2, 2, 1, 0, 0, 5
2160, 2, 1, 0, 0, 1, 4
2165, 3, 1, 0, 2, 1, 7
2170, 1, 0, 0, 1, 0, 2
2175, 2, 3, 0, 0, 2, 7
2180, 2, 2, 2, 0, 1, 7
2185, 1, 0, 0, 0, 0, 1
2190, 0, 2, 0, 1, 2, 5
2195, 3, 1, 0, 3, 1, 8
2200, 11, 6, 3, 10, 8, 38
2205, 9, 7, 3, 2, 1, 22
2210, 6, 1, 0, 1, 2, 10
2215, 3, 1, 3, 0, 2, 9
2220, 1, 0, 1, 0, 3, 5
2225, 0, 2, 0, 1, 1, 4
2230, 3, 1, 2, 0, 1, 7
2235, 0, 2, 1, 2, 1, 6
2240, 1, 2, 3, 0, 3, 9
2245, 3, 0, 1, 2, 1, 7
2250, 2, 1, 2, 1, 3, 9
2255, 1, 2, 0, 1, 2, 6
2260, 3, 2, 2, 0, 1, 8
2265, 5, 2, 0, 0, 0, 7
2270, 4, 2, 0, 0, 2, 8
2275, 3, 0, 0, 1, 2, 6
2280, 3, 2, 1, 1, 2, 9
2285, 2, 2, 3, 1, 1, 9
2290, 1, 3, 0, 0, 1, 5
2295, 0, 1, 0, 0, 0, 1
2300, 0, 1, 0, 0, 3, 4
2305, 3, 0, 2, 1, 1, 7
2310, 1, 1, 1, 1, 1, 5
2315, 1, 2, 0, 0, 1, 4
2320, 2, 2, 1, 2, 2, 9
2325, 0, 1, 0, 1, 3, 5
2330, 1, 3, 1, 0, 0, 5
2335, 2, 2, 0, 0, 0, 4
2340, 5, 1, 1, 1, 0, 8
2345, 0, 1, 0, 1, 3, 5
2350, 2, 1, 2, 0, 0, 5
2355, 0, 0, 0, 0, 2, 2
2360, 2, 2, 2, 0, 2, 8
2365, 2, 1, 3, 1, 0, 7
2370, 3, 3, 1, 0, 3, 10
2375, 0, 3, 1, 0, 0, 4
2380, 2, 1, 1, 0, 2, 6
2385, 1, 3, 1, 0, 3, 8
2390, 3, 1, 1, 0, 0, 5
2395, 3, 3, 1, 1, 5, 13
2400, 1, 1, 2, 1, 0, 5
2405, 1, 1, 0, 2, 1, 5
2410, 2, 2, 0, 1, 3, 8
2415, 1, 5, 1, 0, 2, 9
2420, 0, 2, 1, 3, 2, 8
2425, 2, 0, 0, 0, 1, 3
2430, 1, 3, 1, 0, 0, 5
2435, 2, 1, 0, 2, 1, 6
2440, 1, 2, 1, 0, 2, 6
2445, 8, 4, 0, 0, 7, 19
2450, 0, 2, 0, 1, 0, 3
2455, 2, 1, 1, 0, 1, 5
2460, 0, 0, 0, 1, 1, 2
2465, 3, 0, 1, 0, 0, 4
2470, 3, 2, 0, 0, 2, 7
2475, 0, 0, 1, 0, 1, 2
2480, 0, 2, 0, 0, 0, 2
2485, 1, 2, 0, 0, 1, 4
2490, 3, 1, 2, 0, 0, 6
2495, 0, 2, 0, 1, 0, 3
2500, 0, 1, 0, 1, 1, 3
2505, 0, 2, 1, 1, 4, 8
2510, 0, 0, 0, 0, 1, 1
2515, 2, 4, 0, 1, 0, 7
2520, 0, 2, 0, 1, 0, 3
2525, 0, 0, 0, 1, 1, 2
2530, 0, 1, 0, 1, 2, 4
2535, 0, 0, 1, 0, 1, 2
2540, 0, 3, 0, 0, 0, 3
2545, 4, 1, 0, 0, 2, 7
2550, 1, 1, 0, 0, 1, 3
2555, 1, 0, 0, 0, 2, 3
2560, 0, 1, 0, 0, 1, 2
2565, 0, 1, 0, 0, 0, 1
2570, 1, 1, 0, 0, 0, 2
2575, 0, 1, 0, 0, 1, 2
2580, 1, 3, 0, 0, 0, 4
2585, 0, 1, 0, 0, 0, 1
2590, 1, 1, 0, 0, 0, 2
2595, 0, 3, 0, 0, 0, 3
2600, 0, 2, 0, 0, 1, 3
2605, 1, 6, 5, 0, 0, 12
2610, 20, 24, 10, 8, 12, 74
2615, 11, 13, 6, 7, 7, 44
2620, 2, 1, 0, 0, 0, 3
2625, 3, 1, 1, 1, 1, 7
2630, 1, 0, 0, 0, 0, 1
2635, 0, 1, 0, 0, 0, 1
2640, 0, 2, 1, 0, 0, 3
2645, 0, 0, 0, 0, 0, 0
2650, 0, 1, 0, 0, 0, 1
2655, 0, 1, 1, 0, 0, 2
2660, 1, 2, 0, 1, 1, 5
2665, 1, 1, 0, 0, 0, 2
2670, 1, 1, 0, 0, 1, 3
2675, 1, 0, 0, 0, 2, 3
2680, 0, 2, 0, 1, 0, 3
2685, 2, 2, 1, 0, 0, 5
2690, 2, 1, 0, 1, 1, 5
2695, 2, 0, 0, 1, 1, 4
2700, 1, 1, 0, 0, 1, 3
2705, 1, 0, 0, 0, 0, 1
2710, 0, 0, 1, 1, 0, 2
2715, 0, 1, 0, 0, 0, 1
2720, 0, 1, 1, 0, 0, 2
2725, 0, 0, 0, 1, 0, 1
2730, 0, 3, 0, 0, 1, 4
2735, 0, 0, 0, 0, 0, 0
2740, 0, 0, 0, 0, 0, 0
2745, 1, 0, 1, 0, 0, 2
2750, 0, 0, 0, 0, 0, 0
2755, 3, 0, 0, 0, 0, 3
2760, 0, 0, 0, 0, 0, 0
2765, 1, 2, 1, 0, 1, 5
2770, 0, 1, 1, 0, 0, 2
2775, 1, 1, 0, 0, 0, 2
2780, 2, 0, 0, 0, 0, 2
2785, 1, 1, 0, 0, 0, 2
2790, 0, 0, 0, 1, 0, 1
2795, 2, 0, 0, 0, 0, 2
2800, 1, 0, 0, 0, 0, 1
2805, 1, 1, 0, 0, 1, 3
2810, 0, 0, 0, 0, 1, 1
2815, 0, 0, 1, 0, 1, 2
2820, 3, 1, 0, 0, 0, 4
2825, 2, 3, 1, 0, 1, 7
2830, 0, 0, 0, 0, 1, 1
2835, 0, 0, 0, 0, 0, 0
2840, 0, 0, 0, 0, 0, 0
2845, 0, 1, 0, 0, 1, 2
2850, 2, 0, 0, 0, 1, 3
2855, 0, 2, 0, 0, 0, 2
2860, 0, 1, 1, 1, 1, 4
2865, 2, 1, 1, 0, 0, 4
2870, 1, 1, 0, 0, 0, 2
2875, 0, 1, 0, 1, 1, 3
2880, 1, 0, 1, 0, 0, 2
2885, 1, 2, 2, 0, 0, 5
2890, 2, 0, 1, 0, 1, 4
2895, 0, 0, 1, 0, 1, 2
2900, 1, 0, 0, 0, 0, 1
2905, 0, 1, 0, 0, 0, 1
2910, 1, 1, 0, 0, 0, 2
2915, 1, 0, 0, 0, 0, 1
2920, 2, 1, 1, 0, 0, 4
2925, 1, 1, 1, 0, 2, 5
2930, 3, 2, 0, 0, 0, 5
2935, 1, 2, 2, 0, 0, 5
2940, 1, 3, 0, 0, 0, 4
2945, 0, 1, 0, 0, 1, 2
2950, 2, 3, 0, 0, 0, 5
2955, 0, 0, 0, 0, 1, 1
2960, 1, 2, 0, 0, 0, 3
2965, 1, 3, 0, 0, 1, 5
2970, 3, 0, 0, 0, 0, 3
2975, 0, 0, 0, 0, 0, 0
2980, 1, 0, 1, 0, 2, 4
2985, 2, 0, 1, 1, 1, 5
2990, 2, 0, 0, 0, 0, 2
2995, 0, 1, 0, 0, 0, 1
3000, 0, 1, 0, 1, 0, 2
3005, 1, 0, 0, 0, 0, 1
3010, 0, 1, 0, 0, 0, 1
3015, 1, 1, 1, 0, 1, 4
3020, 1, 2, 0, 0, 0, 3
3025, 1, 0, 1, 0, 1, 3
3030, 1, 0, 1, 0, 1, 3
3035, 0, 1, 0, 0, 1, 2
3040, 0, 1, 0, 0, 0, 1
3045, 0, 3, 0, 0, 0, 3
3050, 1, 0, 0, 0, 2, 3
3055, 0, 0, 0, 0, 0, 0
3060, 1, 2, 0, 0, 0, 3
3065, 1, 0, 0, 0, 1, 2
3070, 0, 2, 0, 0, 0, 2
3075, 2, 0, 0, 0, 0, 2
3080, 0, 0, 1, 0, 0, 1
3085, 1, 0, 0, 0, 0, 1
3090, 0, 0, 1, 0, 0, 1
3095, 0, 1, 0, 0, 0, 1
3100, 1, 4, 0, 0, 0, 5
3105, 1, 2, 0, 0, 1, 4
3110, 0, 2, 0, 0, 1, 3
3115, 0, 0, 0, 0, 0, 0
3120, 1, 0, 0, 1, 1, 3
3125, 1, 0, 0, 0, 0, 1
3130, 1, 1, 0, 0, 1, 3
3135, 0, 1, 0, 0, 0, 1
3140, 0, 0, 0, 0, 0, 0
3145, 1, 1, 0, 0, 1, 3
3150, 1, 0, 0, 0, 0, 1
3155, 1, 1, 0, 1, 1, 4
3160, 1, 0, 0, 0, 0, 1
3165, 0, 0, 1, 0, 2, 3
3170, 1, 0, 0, 0, 0, 1
3175, 0, 2, 0, 0, 0, 2
3180, 0, 2, 0, 0, 0, 2
3185, 0, 2, 0, 1, 0, 3
3190, 0, 1, 0, 0, 0, 1
3195, 2, 4, 1, 0, 0, 7
3200, 1, 0, 0, 0, 2, 3
3205, 1, 2, 0, 0, 1, 4
3210, 2, 0, 0, 0, 0, 2
