par, 0_30_40, 0_30_40_err, 0_30_0, 0_30_0_err, 0_30_-30, 0_30_-30_err, 0_20_0, 0_20_0_err, 0_20_-30, 0_20_-30_err, 0_0_20, 0_0_20_err, 0_0_-27, 0_0_-27_err, 0_0_-40, 0_0_-40_err, 0_0_-70, 0_0_-70_err, 0_0_-95, 0_0_-95_err, 11_0_-24, 11_0_-24_err, 7_0_-5, 7_0_-5_err, -7_0_6, -7_0_6_err
0.5, 0.997627, 0.0212671, 1.00771, 0.0207983, 1.00132, 0.0194708, 1, 0.0136796, 0.961329, 0.0106943, 1.05073, 0.0197208, 0.973638, 0.00981138, 0.964335, 0.00884521, 0.951456, 0.00643719, 0.993305, 0.00441927, 1.00295, 0.0230556, 0.915412, 0.0397244, 0.989477, 0.0327275
0.8, 0.982178, 0.0164816, 0.98655, 0.016073, 0.998414, 0.0151853, 1, 0.0106833, 0.978442, 0.00842509, 0.98872, 0.0149414, 0.977342, 0.00767582, 0.970708, 0.00692913, 0.984079, 0.0051097, 0.99832, 0.00327705, 1.00456, 0.0180222, 0.946632, 0.031553, 0.999344, 0.0256899
1.0, 1, 0.0148642, 1, 0.0144635, 1, 0.0135832, 1, 0.00954808, 1, 0.00761172, 1, 0.0134303, 1, 0.00693841, 1, 0.00628447, 1, 0.00460171, 1, 0.00292815, 1, 0.0160717, 1, 0.0289868, 1, 0.0229696
1.1, 1.01526, 0.0142395, 0.99251, 0.0136996, 0.991911, 0.0128619, 1, 0.00907752, 1.00213, 0.00724402, 0.990432, 0.0127076, 1.00575, 0.00661501, 1.00662, 0.00599398, 1.02565, 0.00442952, 1.002, 0.00293567, 0.98432, 0.0151599, 1.02019, 0.0278365, 0.985062, 0.021675
1.3, 1.01088, 0.0128989, 0.977573, 0.0123428, 1.01067, 0.0117859, 1, 0.00824011, 1.00971, 0.00660004, 0.969895, 0.0114159, 0.990023, 0.00595707, 1.00329, 0.00543111, 1.0223, 0.00401259, 0.98714, 0.00250644, 0.973018, 0.0136834, 1.01743, 0.0252372, 0.95424, 0.0193673
