par, 0_30_40, 0_30_40_err, 0_30_0, 0_30_0_err, 0_30_-30, 0_30_-30_err, 0_20_0, 0_20_0_err, 0_20_-30, 0_20_-30_err, 0_0_20, 0_0_20_err, 0_0_-27, 0_0_-27_err, 0_0_-40, 0_0_-40_err, 0_0_-70, 0_0_-70_err, 0_0_-95, 0_0_-95_err, 11_0_-24, 11_0_-24_err, 7_0_-5, 7_0_-5_err, -7_0_6, -7_0_6_err
0.5, 1.00631, 0.0155541, 0.949625, 0.0147026, 0.966963, 0.0139332, 1, 0.00996016, 1.02127, 0.00802429, 0.971441, 0.0138082, 1.01024, 0.00727504, 1.03914, 0.00668286, 1.08084, 0.00499041, 1.0885, 0.00335905, 0.770373, 0.0147152, 0.605303, 0.023525, 0.656869, 0.0194196
0.75, 0.986916, 0.0150453, 0.955525, 0.0144052, 0.97293, 0.0136511, 1, 0.0097284, 1.01188, 0.00780141, 0.97214, 0.0134919, 0.985602, 0.0070186, 1.01679, 0.00645674, 1.03952, 0.00478025, 1.03745, 0.00303875, 0.88492, 0.0154043, 0.76417, 0.0258178, 0.799244, 0.0209228
1.0, 1, 0.0148642, 1, 0.0144635, 1, 0.0135832, 1, 0.00954808, 1, 0.00761172, 1, 0.0134303, 1, 0.00693841, 1, 0.00628447, 1, 0.00460171, 1, 0.00292815, 1, 0.0160717, 1, 0.0289868, 1, 0.0229696
1.25, 1.00154, 0.0143867, 1.00487, 0.0140221, 0.990114, 0.0130717, 1, 0.00923406, 0.975278, 0.00726983, 0.978085, 0.0128458, 0.970754, 0.00661136, 0.959819, 0.00595445, 0.951296, 0.00434062, 0.941836, 0.00274826, 1.12148, 0.0164601, 1.27101, 0.0316052, 1.20044, 0.0243392
1.5, 0.999894, 0.0138959, 1.0137, 0.0136143, 0.995781, 0.0126722, 1, 0.00892618, 0.945592, 0.0069197, 0.969868, 0.0123655, 0.972069, 0.00639502, 0.910521, 0.00560627, 0.901115, 0.00408376, 0.882989, 0.00257234, 1.33601, 0.0173662, 1.68872, 0.035216, 1.51436, 0.0264254
