xunit, xunit_low, fitted_data, total_model, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
1010.5, 1010, 8, 8.91631, 0.0158306, 0.160584, 0.0125406, 0.0105558, 0.170877, 0.00927442, 0.0093489, 0.383819, 0.214387, 0.0456627, 1.19917, 0.373213, 0.174726, 0.0429778, 3.57976, 0.453658, 0.00243791, 0.113219, 0.357113, 0.729728, 0.625292, 0.0146979, 0.0613547, 0.0113401, 0.144746, 11.5, 5.5, 15.5, 3.5, 19.5, 1.5, -0.255473
1011.5, 1011, 13, 9.22004, 0.0157608, 0.159928, 0.0123891, 0.0107977, 0.175318, 0.00910902, 0.009465, 0.382256, 0.214387, 0.050229, 1.20414, 0.37139, 0.175451, 0.0428077, 3.74197, 0.511591, 0.00249222, 0.118899, 0.378706, 0.788391, 0.612305, 0.0143719, 0.0611336, 0.0115195, 0.145238, 12.5, 5.5, 15.5, 3.5, 19.5, 1.5, 1.21631
1012.5, 1012, 14, 9.87179, 0.0153145, 0.155663, 0.0121937, 0.0107589, 0.17625, 0.00920034, 0.00954805, 0.380906, 0.198474, 0.0470761, 1.23191, 0.370478, 0.179497, 0.0434881, 4.16443, 0.597585, 0.00319523, 0.148434, 0.405282, 0.873173, 0.610669, 0.0146523, 0.061035, 0.0115468, 0.141025, 13.5, 6.5, 16.5, 3.5, 20.5, 1.5, 1.27816
1013.5, 1013, 7, 10.4588, 0.0153151, 0.153285, 0.0123121, 0.0108476, 0.173584, 0.00906392, 0.00941907, 0.381005, 0.218808, 0.0452279, 1.23067, 0.351795, 0.179316, 0.0424286, 4.58525, 0.683881, 0.00316204, 0.161309, 0.390333, 0.946968, 0.619872, 0.014552, 0.061509, 0.0116903, 0.147207, 13.5, 6.5, 17.5, 4.5, 20.5, 1.5, -1.08003
1014.5, 1014, 10, 10.1076, 0.015392, 0.155972, 0.0123611, 0.0107572, 0.172481, 0.00899532, 0.00937164, 0.385465, 0.200684, 0.0454453, 1.22155, 0.355896, 0.177987, 0.0424869, 4.29538, 0.631832, 0.00305644, 0.140482, 0.441823, 0.911936, 0.637358, 0.0145634, 0.0613006, 0.0115417, 0.143446, 13.5, 6.5, 16.5, 3.5, 20.5, 1.5, 0.0174379
1015.5, 1015, 8, 9.35975, 0.0159093, 0.160505, 0.0128085, 0.0107104, 0.17426, 0.00911524, 0.00950314, 0.390106, 0.207315, 0.043597, 1.19419, 0.378225, 0.174001, 0.0418357, 3.8716, 0.52366, 0.00251635, 0.109054, 0.365418, 0.804836, 0.633063, 0.0145269, 0.0614963, 0.0116527, 0.139843, 12.5, 5.5, 16.5, 3.5, 19.5, 1.5, -0.399307
1016.5, 1016, 5, 8.97171, 0.0164748, 0.165299, 0.0133444, 0.0104527, 0.176246, 0.00913372, 0.00941296, 0.385564, 0.217481, 0.042836, 1.1917, 0.357263, 0.173639, 0.0430701, 3.68209, 0.468895, 0.00259782, 0.10451, 0.310605, 0.745413, 0.616191, 0.0146728, 0.0613388, 0.0116408, 0.141832, 11.5, 5.5, 15.5, 3.5, 19.5, 1.5, -1.38121
1017.5, 1017, 10, 8.8194, 0.0161671, 0.162103, 0.0129574, 0.0104923, 0.170027, 0.0092669, 0.00956138, 0.38637, 0.22367, 0.0474023, 1.18756, 0.359542, 0.173035, 0.0424966, 3.52251, 0.464671, 0.00258273, 0.102995, 0.323893, 0.739886, 0.623554, 0.0146523, 0.0605927, 0.0114836, 0.14193, 11.5, 5.5, 15.5, 3.5, 18.5, 0.5, 0.440797
1018.5, 1018, 5, 8.80111, 0.0150115, 0.151777, 0.0123637, 0.0106875, 0.177478, 0.00895357, 0.00973066, 0.386288, 0.20422, 0.0462063, 1.17057, 0.37458, 0.170559, 0.0427251, 3.5485, 0.455016, 0.00237153, 0.112083, 0.323893, 0.741544, 0.607499, 0.0143833, 0.0610015, 0.0115622, 0.142107, 11.5, 5.5, 14.5, 2.5, 18.5, 0.5, -1.32839
1019.5, 1019, 10, 8.92558, 0.014732, 0.14809, 0.0119551, 0.0112317, 0.179386, 0.00979874, 0.0101673, 0.389086, 0.227206, 0.0467499, 1.23647, 0.376402, 0.180162, 0.0426619, 3.5791, 0.465727, 0.00246808, 0.104888, 0.295656, 0.729452, 0.6302, 0.0146569, 0.0615281, 0.0117194, 0.146084, 11.5, 5.5, 15.5, 3.5, 19.5, 1.5, 0.404402
1020.5, 1020, 4, 9.03065, 0.0146756, 0.147086, 0.0117527, 0.0129579, 0.211193, 0.0110469, 0.0121104, 0.385432, 0.210409, 0.0543604, 1.21823, 0.36182, 0.177504, 0.0433083, 3.55805, 0.496504, 0.00242282, 0.120413, 0.348808, 0.754603, 0.64196, 0.014837, 0.0631507, 0.0119141, 0.146104, 11.5, 5.5, 15.5, 3.5, 19.5, 1.5, -1.81347
1021.5, 1021, 13, 9.53356, 0.0144953, 0.146547, 0.0118043, 0.014835, 0.230153, 0.0124351, 0.0140798, 0.385498, 0.233837, 0.0533819, 1.34839, 0.413314, 0.196469, 0.0446545, 3.7956, 0.505556, 0.00261894, 0.117384, 0.31891, 0.781758, 0.645129, 0.0161502, 0.0656961, 0.012184, 0.15268, 12.5, 5.5, 16.5, 3.5, 19.5, 1.5, 1.10815
1022.5, 1022, 15, 9.64097, 0.0145658, 0.144341, 0.0114625, 0.0146154, 0.224498, 0.0120528, 0.0144272, 0.393727, 0.208641, 0.0546866, 1.31191, 0.39782, 0.191154, 0.0446254, 3.87029, 0.525772, 0.00251334, 0.12988, 0.380367, 0.794886, 0.650549, 0.0158766, 0.0655656, 0.0124539, 0.154294, 12.5, 5.5, 16.5, 3.5, 20.5, 1.5, 1.63407
1023.5, 1023, 8, 9.2276, 0.0140761, 0.143736, 0.0113861, 0.012449, 0.203142, 0.0105925, 0.0120848, 0.386699, 0.22367, 0.0497941, 1.23357, 0.385061, 0.179739, 0.0430653, 3.76204, 0.484586, 0.00243187, 0.106403, 0.338842, 0.759923, 0.626724, 0.0151698, 0.0627721, 0.0117074, 0.147935, 12.5, 5.5, 15.5, 3.5, 19.5, 1.5, -0.356917
1024.5, 1024, 6, 8.84725, 0.0140068, 0.142159, 0.011262, 0.0111482, 0.179789, 0.00940969, 0.010096, 0.389398, 0.214387, 0.0466412, 1.26632, 0.349061, 0.18451, 0.0425404, 3.51165, 0.460296, 0.0024198, 0.108296, 0.295656, 0.739609, 0.627746, 0.0147435, 0.0615186, 0.0117142, 0.142875, 11.5, 5.5, 15.5, 3.5, 18.5, 0.5, -0.953594
1025.5, 1025, 7, 8.83801, 0.0140085, 0.140162, 0.0111755, 0.0106389, 0.172725, 0.00885894, 0.00961931, 0.389826, 0.229416, 0.0499028, 1.19958, 0.362276, 0.174786, 0.043109, 3.50836, 0.449132, 0.00235644, 0.122685, 0.357113, 0.732699, 0.618645, 0.0142465, 0.0605529, 0.0113418, 0.144785, 11.5, 5.5, 15.5, 3.5, 18.5, 0.5, -0.581791
1026.5, 1026, 13, 8.69056, 0.0140074, 0.142032, 0.0112582, 0.0104147, 0.170567, 0.00879656, 0.00912357, 0.390188, 0.207757, 0.0490331, 1.17803, 0.357263, 0.171646, 0.0421856, 3.53238, 0.443701, 0.00234437, 0.114734, 0.254132, 0.732907, 0.616293, 0.0142693, 0.0603541, 0.0113999, 0.14575, 11.5, 5.5, 14.5, 2.5, 18.5, 0.5, 1.40461
1027.5, 1027, 5, 8.70363, 0.0139997, 0.14108, 0.0111252, 0.0103445, 0.168997, 0.0088197, 0.00922216, 0.385185, 0.206431, 0.0478372, 1.23896, 0.352706, 0.180524, 0.043075, 3.44815, 0.45924, 0.0025073, 0.111326, 0.323893, 0.721229, 0.590525, 0.014071, 0.0599516, 0.0113367, 0.143092, 11.5, 5.5, 14.5, 2.5, 18.5, 0.5, -1.29793
1028.5, 1028, 9, 8.77222, 0.0140414, 0.140966, 0.0112118, 0.0103026, 0.167466, 0.00852343, 0.00908299, 0.390155, 0.199358, 0.0507726, 1.24186, 0.349517, 0.180947, 0.0428466, 3.48632, 0.45924, 0.00248618, 0.104888, 0.325554, 0.72807, 0.621304, 0.0143195, 0.0593439, 0.011282, 0.142363, 11.5, 5.5, 14.5, 2.5, 18.5, 0.5, 0.130785
1029.5, 1029, 11, 8.77296, 0.0139938, 0.140255, 0.0111347, 0.00999328, 0.168906, 0.00873772, 0.00906375, 0.390748, 0.216597, 0.049468, 1.2116, 0.373213, 0.176538, 0.042691, 3.52481, 0.464822, 0.00240773, 0.112462, 0.287351, 0.723648, 0.606784, 0.0139433, 0.0595619, 0.0114255, 0.142796, 11.5, 5.5, 14.5, 2.5, 18.5, 0.5, 0.772282
1030.5, 1030, 5, 8.77387, 0.01418, 0.144585, 0.0114364, 0.0103211, 0.174864, 0.00856931, 0.00924071, 0.389267, 0.217923, 0.0506639, 1.21865, 0.365466, 0.177565, 0.0435367, 3.50935, 0.453809, 0.00249825, 0.104131, 0.295656, 0.731248, 0.614555, 0.0142602, 0.0599102, 0.0111607, 0.141025, 11.5, 5.5, 14.5, 2.5, 18.5, 0.5, -1.3199
1031.5, 1031, 5, 8.85193, 0.014941, 0.151856, 0.0120429, 0.0102046, 0.167886, 0.00864824, 0.00915777, 0.389003, 0.198916, 0.0509901, 1.22487, 0.379592, 0.178471, 0.0433423, 3.53304, 0.455016, 0.00226291, 0.105267, 0.337181, 0.729867, 0.617827, 0.0142397, 0.06086, 0.0116459, 0.144805, 11.5, 5.5, 15.5, 3.5, 18.5, 0.5, -1.34419
1032.5, 1032, 9, 8.89301, 0.0163674, 0.16701, 0.0134182, 0.0102544, 0.171573, 0.00855315, 0.00923495, 0.395916, 0.220576, 0.0467499, 1.23274, 0.367744, 0.179618, 0.0428417, 3.50211, 0.471008, 0.00225989, 0.113976, 0.343825, 0.721229, 0.625701, 0.0140345, 0.0609045, 0.0117399, 0.143623, 11.5, 5.5, 15.5, 3.5, 18.5, 0.5, 0.089969
1033.5, 1033, 11, 8.88277, 0.0173228, 0.173649, 0.0137982, 0.0100894, 0.162888, 0.00857411, 0.00897244, 0.39292, 0.217923, 0.0508813, 1.23398, 0.351339, 0.179799, 0.0431479, 3.54686, 0.463615, 0.0023142, 0.119656, 0.327215, 0.719778, 0.612817, 0.0142921, 0.060055, 0.0113691, 0.139509, 11.5, 5.5, 15.5, 3.5, 18.5, 0.5, 0.73391
1034.5, 1034, 13, 8.78793, 0.0161395, 0.164006, 0.0131388, 0.00995272, 0.163152, 0.00867639, 0.00916862, 0.392443, 0.220134, 0.0510988, 1.22155, 0.360909, 0.177987, 0.0435027, 3.50442, 0.456675, 0.00241377, 0.09315, 0.315588, 0.719018, 0.619259, 0.0145133, 0.0599627, 0.0113128, 0.139765, 11.5, 5.5, 14.5, 2.5, 18.5, 0.5, 1.36944
1035.5, 1035, 7, 8.84121, 0.0154396, 0.154327, 0.0123045, 0.00994051, 0.171928, 0.00853157, 0.00918929, 0.390419, 0.211735, 0.0492505, 1.2373, 0.376858, 0.180282, 0.0430798, 3.46954, 0.467387, 0.00233532, 0.0988299, 0.367079, 0.72959, 0.607806, 0.0141234, 0.0600741, 0.0113367, 0.142521, 11.5, 5.5, 15.5, 3.5, 18.5, 0.5, -0.58283
1036.5, 1036, 10, 8.78478, 0.0151389, 0.149938, 0.0119977, 0.00966923, 0.162989, 0.00861964, 0.00905828, 0.393612, 0.202452, 0.0460976, 1.18383, 0.381415, 0.172491, 0.0431236, 3.53501, 0.470857, 0.0024711, 0.110568, 0.317249, 0.723579, 0.60433, 0.0143035, 0.0596144, 0.0114443, 0.144923, 11.5, 5.5, 14.5, 2.5, 18.5, 0.5, 0.452726
1037.5, 1037, 5, 8.90643, 0.0151559, 0.151096, 0.0121422, 0.00987052, 0.161783, 0.00856705, 0.00922048, 0.393101, 0.205989, 0.0505552, 1.26839, 0.368656, 0.184812, 0.0426959, 3.56167, 0.46799, 0.00251032, 0.118142, 0.303961, 0.723371, 0.620077, 0.0144494, 0.0593232, 0.0112547, 0.141655, 11.5, 5.5, 15.5, 3.5, 19.5, 1.5, -1.36107
1038.5, 1038, 15, 9.00615, 0.0164179, 0.165405, 0.0130065, 0.0100907, 0.167116, 0.00867721, 0.00897049, 0.400672, 0.228974, 0.0492505, 1.28041, 0.395086, 0.186564, 0.0428223, 3.54357, 0.451244, 0.00240773, 0.103374, 0.360435, 0.731594, 0.618339, 0.0140436, 0.0596509, 0.0110821, 0.136949, 11.5, 5.5, 15.5, 3.5, 19.5, 1.5, 1.85804
1039.5, 1039, 4, 8.85791, 0.0179898, 0.18036, 0.0142392, 0.00991034, 0.163079, 0.00848258, 0.00906016, 0.392641, 0.220134, 0.0501203, 1.25678, 0.376402, 0.183121, 0.042866, 3.51494, 0.464068, 0.00246204, 0.112462, 0.293995, 0.721299, 0.59799, 0.0142579, 0.0597607, 0.0111932, 0.140296, 11.5, 5.5, 15.5, 3.5, 18.5, 0.5, -1.76136
1040.5, 1040, 8, 8.82571, 0.0175518, 0.176487, 0.0138223, 0.0102357, 0.158689, 0.00849423, 0.00901854, 0.391933, 0.221018, 0.0524034, 1.22238, 0.35863, 0.178108, 0.0431139, 3.48402, 0.460145, 0.00229912, 0.119278, 0.345486, 0.713974, 0.613839, 0.0142511, 0.0598689, 0.0113196, 0.139351, 11.5, 5.5, 15.5, 3.5, 18.5, 0.5, -0.225513
1041.5, 1041, 7, 8.72435, 0.0154255, 0.15688, 0.0125253, 0.00994788, 0.162306, 0.00847573, 0.00893751, 0.392394, 0.199358, 0.0488156, 1.23771, 0.354985, 0.180343, 0.0430798, 3.46921, 0.456977, 0.00246506, 0.105267, 0.307283, 0.725859, 0.602898, 0.0141667, 0.0591085, 0.0114443, 0.138485, 11.5, 5.5, 14.5, 2.5, 18.5, 0.5, -0.544713
1042.5, 1042, 8, 8.8415, 0.0142593, 0.144502, 0.0114122, 0.00989139, 0.162151, 0.00853906, 0.00902186, 0.394023, 0.202894, 0.0445755, 1.25637, 0.377314, 0.183061, 0.043527, 3.53041, 0.452753, 0.00241377, 0.109811, 0.325554, 0.730834, 0.601262, 0.0142009, 0.0596112, 0.0111197, 0.141989, 11.5, 5.5, 15.5, 3.5, 18.5, 0.5, -0.230747
1043.5, 1043, 9, 8.75744, 0.0135957, 0.138355, 0.0109935, 0.00960701, 0.159624, 0.00855321, 0.00884192, 0.393513, 0.217923, 0.0467499, 1.26217, 0.355441, 0.183906, 0.0432888, 3.47941, 0.448528, 0.00241075, 0.109811, 0.312266, 0.723648, 0.602591, 0.0145133, 0.0596382, 0.0112957, 0.140769, 11.5, 5.5, 14.5, 2.5, 18.5, 0.5, 0.135803
1044.5, 1044, 18, 8.82566, 0.013709, 0.136252, 0.0108967, 0.00965033, 0.160181, 0.00840429, 0.00897499, 0.394895, 0.213061, 0.0470761, 1.27253, 0.36182, 0.185416, 0.0431965, 3.51955, 0.463012, 0.00228101, 0.103752, 0.322232, 0.721851, 0.603307, 0.0142625, 0.0597273, 0.0113674, 0.138249, 11.5, 5.5, 15.5, 3.5, 18.5, 0.5, 2.68868
1045.5, 1045, 15, 8.7465, 0.0136075, 0.13531, 0.0107313, 0.00969232, 0.163303, 0.00846763, 0.0090269, 0.393727, 0.219692, 0.0488156, 1.25056, 0.357719, 0.182215, 0.043493, 3.45078, 0.463917, 0.00237455, 0.102238, 0.310605, 0.740991, 0.603307, 0.0140824, 0.0594935, 0.011417, 0.140926, 11.5, 5.5, 14.5, 2.5, 18.5, 0.5, 1.95224
1046.5, 1046, 7, 8.8333, 0.0134742, 0.134922, 0.0108293, 0.00967719, 0.16553, 0.00831461, 0.00900408, 0.394385, 0.204662, 0.0474023, 1.25844, 0.370478, 0.183363, 0.0435367, 3.52481, 0.47312, 0.00257972, 0.115491, 0.305622, 0.726895, 0.608113, 0.0140413, 0.0596573, 0.0109745, 0.137973, 11.5, 5.5, 15.5, 3.5, 18.5, 0.5, -0.580261
1047.5, 1047, 9, 8.81969, 0.0135711, 0.136015, 0.0106912, 0.00992421, 0.162304, 0.00832186, 0.00878671, 0.397265, 0.216597, 0.0512075, 1.29243, 0.375947, 0.188315, 0.0428077, 3.46526, 0.45577, 0.00239868, 0.112083, 0.315588, 0.717015, 0.614146, 0.0140938, 0.0597082, 0.0110531, 0.138386, 11.5, 5.5, 15.5, 3.5, 18.5, 0.5, 0.114701
1048.5, 1048, 13, 8.71512, 0.0135957, 0.136722, 0.0108089, 0.00978554, 0.158155, 0.00842582, 0.00917111, 0.390353, 0.213503, 0.0501203, 1.22569, 0.366377, 0.178591, 0.0429097, 3.44552, 0.449283, 0.00252842, 0.101859, 0.338842, 0.739747, 0.601057, 0.0141029, 0.0588762, 0.0110138, 0.138071, 11.5, 5.5, 14.5, 2.5, 18.5, 0.5, 1.39572
1049.5, 1049, 9, 8.8101, 0.0135035, 0.13563, 0.0108605, 0.00950311, 0.162744, 0.00844125, 0.00894592, 0.393118, 0.207315, 0.0459889, 1.28373, 0.390529, 0.187047, 0.0437797, 3.41361, 0.484737, 0.00247713, 0.100723, 0.353791, 0.719157, 0.610874, 0.0141143, 0.0592819, 0.0114546, 0.13876, 11.5, 5.5, 15.5, 3.5, 18.5, 0.5, 0.117944
1050.5, 1050, 8, 8.84423, 0.0135793, 0.135217, 0.0108452, 0.00989861, 0.164727, 0.00844209, 0.00895869, 0.397035, 0.217039, 0.0533819, 1.25761, 0.362276, 0.183242, 0.0428417, 3.49389, 0.459391, 0.00232024, 0.102238, 0.338842, 0.728899, 0.626928, 0.0142784, 0.0614374, 0.0119534, 0.138957, 11.5, 5.5, 15.5, 3.5, 18.5, 0.5, -0.231652
1051.5, 1051, 11, 8.87517, 0.0136997, 0.134351, 0.0107892, 0.00992751, 0.164336, 0.00837477, 0.00885649, 0.393826, 0.208199, 0.0501203, 1.25761, 0.406478, 0.183242, 0.0431236, 3.46757, 0.467085, 0.0023836, 0.114355, 0.337181, 0.728208, 0.635926, 0.0143696, 0.0626624, 0.0125804, 0.139922, 11.5, 5.5, 15.5, 3.5, 18.5, 0.5, 0.736554
1052.5, 1052, 11, 8.92196, 0.0140074, 0.137798, 0.0109776, 0.00960114, 0.162184, 0.00844756, 0.00888741, 0.393546, 0.216597, 0.0487069, 1.29492, 0.378225, 0.188677, 0.0430361, 3.47118, 0.454865, 0.00243187, 0.128365, 0.362096, 0.723648, 0.635926, 0.0149282, 0.0622185, 0.012319, 0.138367, 11.5, 5.5, 15.5, 3.5, 19.5, 1.5, 0.720293
1053.5, 1053, 14, 8.88072, 0.0141195, 0.140898, 0.0112951, 0.00965995, 0.156367, 0.00832999, 0.00894626, 0.393562, 0.234279, 0.0504465, 1.29492, 0.381871, 0.188677, 0.0433277, 3.50277, 0.470404, 0.00247411, 0.105646, 0.284029, 0.73263, 0.623247, 0.0143286, 0.0607677, 0.0115895, 0.136142, 11.5, 5.5, 15.5, 3.5, 18.5, 0.5, 1.62401
1054.5, 1054, 9, 8.91327, 0.0143567, 0.142571, 0.0114498, 0.00934137, 0.156807, 0.00835928, 0.00889401, 0.391159, 0.218808, 0.0526209, 1.30735, 0.365466, 0.190489, 0.043736, 3.49751, 0.467839, 0.00265816, 0.118142, 0.322232, 0.728968, 0.631223, 0.0139615, 0.0598053, 0.0111983, 0.138327, 11.5, 5.5, 15.5, 3.5, 19.5, 1.5, 0.0831592
1055.5, 1055, 6, 8.8036, 0.0138729, 0.139671, 0.0110272, 0.00945298, 0.158275, 0.00815852, 0.00900943, 0.393496, 0.220576, 0.0478372, 1.20373, 0.396453, 0.17539, 0.0436096, 3.55048, 0.460749, 0.00242886, 0.109432, 0.287351, 0.728623, 0.611692, 0.014185, 0.0590926, 0.0109386, 0.138071, 11.5, 5.5, 14.5, 2.5, 18.5, 0.5, -0.939705
1056.5, 1056, 3, 8.85299, 0.0136433, 0.136162, 0.0107109, 0.00946405, 0.164076, 0.00834164, 0.00902025, 0.395043, 0.219692, 0.0513162, 1.2916, 0.395997, 0.188194, 0.0435075, 3.46658, 0.459089, 0.00264006, 0.113219, 0.317249, 0.728139, 0.60617, 0.0136538, 0.0586455, 0.0111078, 0.139725, 11.5, 5.5, 15.5, 3.5, 18.5, 0.5, -2.21309
1057.5, 1057, 13, 8.91416, 0.0135599, 0.135437, 0.0108114, 0.00958098, 0.159611, 0.00816313, 0.00892244, 0.39483, 0.220576, 0.0499028, 1.30321, 0.385972, 0.189885, 0.0435902, 3.49751, 0.477495, 0.00234136, 0.106403, 0.33552, 0.724132, 0.614351, 0.0138909, 0.0594187, 0.0112598, 0.137796, 11.5, 5.5, 15.5, 3.5, 19.5, 1.5, 1.32421
1058.5, 1058, 10, 8.87922, 0.0136873, 0.136558, 0.0109998, 0.00972111, 0.160264, 0.00827821, 0.00888897, 0.395603, 0.24754, 0.0518598, 1.24808, 0.389617, 0.181853, 0.0444844, 3.47744, 0.478702, 0.00262497, 0.107539, 0.345486, 0.738089, 0.600444, 0.0141531, 0.0588794, 0.0109899, 0.137441, 11.5, 5.5, 15.5, 3.5, 18.5, 0.5, 0.420259
1059.5, 1059, 4, 8.82061, 0.0137948, 0.136324, 0.0109031, 0.00969279, 0.16057, 0.00802626, 0.00890152, 0.39529, 0.208199, 0.052947, 1.25015, 0.381415, 0.182155, 0.0441442, 3.51363, 0.473572, 0.0024892, 0.108675, 0.307283, 0.72959, 0.59983, 0.0145315, 0.0585278, 0.0111505, 0.138819, 11.5, 5.5, 15.5, 3.5, 18.5, 0.5, -1.75003
1060.5, 1060, 8, 8.94408, 0.0139457, 0.139228, 0.0110495, 0.00977155, 0.161757, 0.00831323, 0.00897443, 0.393628, 0.236931, 0.0533819, 1.29077, 0.409212, 0.188073, 0.0432742, 3.50507, 0.474779, 0.00252239, 0.110947, 0.322232, 0.733943, 0.603614, 0.0140436, 0.0590623, 0.0111471, 0.138406, 11.5, 5.5, 15.5, 3.5, 19.5, 1.5, -0.264617
1061.5, 1061, 11, 8.92299, 0.0146274, 0.146595, 0.0117101, 0.00943187, 0.159706, 0.00810044, 0.0089195, 0.39636, 0.216155, 0.0522947, 1.27212, 0.404655, 0.185356, 0.0434978, 3.57516, 0.45758, 0.00234136, 0.10451, 0.298978, 0.730834, 0.602182, 0.0140254, 0.0589255, 0.0108942, 0.138032, 11.5, 5.5, 15.5, 3.5, 19.5, 1.5, 0.719936
1062.5, 1062, 12, 8.93808, 0.0177091, 0.178882, 0.0140992, 0.00920991, 0.158548, 0.00824434, 0.00862405, 0.389514, 0.217923, 0.0499028, 1.32559, 0.385972, 0.193147, 0.0437457, 3.49685, 0.469952, 0.00242282, 0.105646, 0.300639, 0.737329, 0.597274, 0.0142784, 0.0602491, 0.0109728, 0.141359, 11.5, 5.5, 15.5, 3.5, 19.5, 1.5, 1.01962
1063.5, 1063, 10, 9.0842, 0.0273318, 0.276892, 0.0208108, 0.00959149, 0.160817, 0.00823718, 0.00867355, 0.394945, 0.218365, 0.0503377, 1.29119, 0.387339, 0.188134, 0.0427153, 3.5416, 0.458486, 0.00251937, 0.110568, 0.3023, 0.736569, 0.622838, 0.0144152, 0.0606054, 0.011364, 0.137559, 11.5, 5.5, 15.5, 3.5, 19.5, 1.5, 0.350568
1064.5, 1064, 12, 9.358, 0.0420221, 0.432555, 0.0306702, 0.00948949, 0.159661, 0.00823003, 0.00891383, 0.392986, 0.236489, 0.0550127, 1.30777, 0.401466, 0.19055, 0.0441588, 3.5156, 0.485189, 0.00239868, 0.11284, 0.350469, 0.723302, 0.624781, 0.0144335, 0.0601409, 0.0109215, 0.137953, 12.5, 5.5, 16.5, 3.5, 19.5, 1.5, 0.874237
1065.5, 1065, 9, 9.38037, 0.0454625, 0.467127, 0.0326017, 0.00937224, 0.158042, 0.00823908, 0.00876209, 0.394089, 0.217923, 0.0503377, 1.35088, 0.418782, 0.196831, 0.0431236, 3.48303, 0.481719, 0.00235644, 0.11852, 0.330537, 0.731939, 0.606272, 0.0140755, 0.0604527, 0.0111949, 0.138701, 12.5, 5.5, 16.5, 3.5, 19.5, 1.5, -0.0710807
1066.5, 1066, 7, 9.12961, 0.0315609, 0.322041, 0.0235041, 0.00963411, 0.153567, 0.00815943, 0.00893457, 0.392213, 0.217039, 0.0503377, 1.3173, 0.401921, 0.191939, 0.043629, 3.49915, 0.459843, 0.00249523, 0.107539, 0.325554, 0.7365, 0.603921, 0.0142739, 0.0593837, 0.0112393, 0.137934, 11.5, 5.5, 15.5, 3.5, 19.5, 1.5, -0.675528
1067.5, 1067, 11, 8.94108, 0.0193181, 0.196754, 0.0149793, 0.00945984, 0.156895, 0.00812263, 0.00876648, 0.39687, 0.212619, 0.0538168, 1.30528, 0.385061, 0.190187, 0.0438818, 3.45704, 0.476439, 0.00248015, 0.0939074, 0.350469, 0.72427, 0.613328, 0.0139547, 0.0592962, 0.0111778, 0.136713, 11.5, 5.5, 15.5, 3.5, 19.5, 1.5, 0.713662
1068.5, 1068, 11, 8.95709, 0.0146045, 0.147901, 0.0119309, 0.0091773, 0.153883, 0.00817394, 0.00885625, 0.397084, 0.218808, 0.0516424, 1.32974, 0.405111, 0.193751, 0.0432499, 3.49652, 0.476137, 0.00244696, 0.113976, 0.297317, 0.730765, 0.62386, 0.0137883, 0.0601043, 0.0114973, 0.136772, 11.5, 5.5, 15.5, 3.5, 19.5, 1.5, 0.708119
1069.5, 1069, 10, 8.96961, 0.0133303, 0.133606, 0.0108229, 0.009472, 0.157683, 0.00799905, 0.00891313, 0.393019, 0.222786, 0.0540342, 1.28994, 0.411491, 0.187953, 0.0427591, 3.50935, 0.4609, 0.00244092, 0.107918, 0.353791, 0.735394, 0.629689, 0.0144882, 0.062166, 0.0120064, 0.137658, 11.5, 5.5, 15.5, 3.5, 19.5, 1.5, 0.389395
1070.5, 1070, 14, 8.94038, 0.0125634, 0.126616, 0.0100395, 0.0092437, 0.155547, 0.00807738, 0.00877118, 0.39376, 0.239141, 0.054904, 1.27999, 0.396909, 0.186503, 0.043979, 3.52613, 0.479758, 0.00228101, 0.101102, 0.308944, 0.729314, 0.640835, 0.0145725, 0.0625351, 0.0120251, 0.136831, 11.5, 5.5, 15.5, 3.5, 19.5, 1.5, 1.60252
1071.5, 1071, 8, 8.95659, 0.0124694, 0.122555, 0.00989437, 0.00916037, 0.154486, 0.00807469, 0.00885142, 0.39608, 0.216597, 0.0512075, 1.31316, 0.39463, 0.191335, 0.0428271, 3.54028, 0.471762, 0.00254653, 0.106403, 0.322232, 0.732216, 0.623963, 0.0143377, 0.0600534, 0.0115673, 0.139902, 11.5, 5.5, 15.5, 3.5, 19.5, 1.5, -0.268727
1072.5, 1072, 15, 8.93861, 0.0123326, 0.122421, 0.00994019, 0.00956196, 0.158704, 0.00828542, 0.00901231, 0.396212, 0.235163, 0.0557738, 1.29782, 0.396909, 0.1891, 0.0444698, 3.50935, 0.482474, 0.00239567, 0.111326, 0.33552, 0.734289, 0.593695, 0.0139843, 0.0584928, 0.0112769, 0.140099, 11.5, 5.5, 15.5, 3.5, 19.5, 1.5, 1.8824
