xunit, xunit_low, fitted_data, total_model, Nnbb_bege, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, alpha_high_energy_bege, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
31.5, 31, 0, 0.0840313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0840313, 0.5, 0, 1.5, 0, 2.5, 0, -0.513801
32.5, 32, 0, 0.0840364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0840364, 0.5, 0, 1.5, 0, 2.5, 0, -0.513802
33.5, 33, 0, 0.0840146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0840146, 0.5, 0, 1.5, 0, 2.5, 0, -0.513796
34.5, 34, 0, 0.0838993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0838993, 0.5, 0, 1.5, 0, 2.5, 0, -0.513763
35.5, 35, 0, 0.0839425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0839425, 0.5, 0, 1.5, 0, 2.5, 0, -0.513776
36.5, 36, 0, 0.0838643, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0838643, 0.5, 0, 1.5, 0, 2.5, 0, -0.513753
37.5, 37, 0, 0.0838247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0838247, 0.5, 0, 1.5, 0, 2.5, 0, -0.513742
38.5, 38, 0, 0.0837657, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0837657, 0.5, 0, 1.5, 0, 2.5, 0, -0.513725
39.5, 39, 0, 0.0838455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0838455, 0.5, 0, 1.5, 0, 2.5, 0, -0.513748
40.5, 40, 3946, 143.478, 12.8125, 0.160351, 1.78971, 0.184031, 0.0787494, 1.48388, 0.0944991, 0.343326, 0.893938, 2.10674, 0.341601, 11.1664, 3.52068, 1.62701, 0.595526, 71.7676, 8.85259, 0.155881, 0.462721, 1.91678, 13.2501, 8.39926, 0.139223, 0.756867, 0.369857, 0.124506, 0.083829, 155.5, 131.5, 167.5, 119.5, 179.5, 107.5, 317.453
41.5, 41, 3942, 142.778, 12.9953, 0.158961, 1.78076, 0.184857, 0.0786745, 1.41689, 0.0934592, 0.342332, 0.871456, 2.0811, 0.361388, 10.984, 3.59633, 1.60044, 0.592192, 71.2623, 8.80642, 0.155543, 0.452119, 1.94004, 13.1955, 8.3559, 0.137965, 0.759405, 0.369248, 0.121908, 0.0837685, 155.5, 130.5, 167.5, 118.5, 178.5, 106.5, 317.954
42.5, 42, 3712, 142.035, 12.8765, 0.159167, 1.77038, 0.180349, 0.078389, 1.4336, 0.092376, 0.33989, 0.878006, 2.04397, 0.369216, 10.9749, 3.59906, 1.59911, 0.585427, 70.9234, 8.71319, 0.151705, 0.475595, 1.91014, 13.0923, 8.32155, 0.136948, 0.755432, 0.368558, 0.122104, 0.0838247, 154.5, 129.5, 166.5, 117.5, 177.5, 106.5, 299.548
43.5, 43, 3634, 141.634, 12.9492, 0.158397, 1.75951, 0.180839, 0.077634, 1.41905, 0.0926043, 0.341544, 0.871917, 2.1147, 0.358344, 11.3944, 3.51704, 1.66023, 0.583891, 70.4404, 8.5409, 0.151983, 0.483169, 1.74072, 12.9733, 8.36531, 0.135503, 0.753087, 0.362907, 0.123857, 0.0837739, 154.5, 129.5, 165.5, 117.5, 177.5, 105.5, 293.451
44.5, 44, 3650, 140.043, 12.9041, 0.156405, 1.74868, 0.179334, 0.0789813, 1.40638, 0.0909159, 0.337575, 0.884655, 2.0926, 0.364867, 10.6466, 3.42225, 1.55127, 0.576689, 69.9284, 8.6806, 0.14908, 0.483926, 1.70085, 12.9273, 8.2788, 0.136556, 0.750358, 0.362904, 0.119506, 0.0838164, 152.5, 127.5, 164.5, 115.5, 175.5, 104.5, 296.599
45.5, 45, 3657, 140.247, 12.9264, 0.155473, 1.74233, 0.17981, 0.0767201, 1.39417, 0.0916115, 0.33438, 0.871522, 2.06342, 0.369651, 10.9384, 3.51157, 1.59379, 0.57837, 69.6145, 8.66974, 0.148495, 0.486955, 1.93671, 12.9367, 8.17798, 0.135635, 0.746315, 0.36059, 0.121947, 0.0838142, 152.5, 127.5, 164.5, 116.5, 175.5, 104.5, 296.958
46.5, 46, 3636, 139.953, 12.9926, 0.154774, 1.72598, 0.178956, 0.0761473, 1.39288, 0.0916565, 0.334032, 0.866946, 2.03867, 0.366607, 11.2895, 3.42681, 1.64495, 0.57455, 69.269, 8.58103, 0.144518, 0.480139, 1.84038, 12.8323, 8.21316, 0.134372, 0.740401, 0.358903, 0.120273, 0.0837426, 152.5, 127.5, 164.5, 115.5, 175.5, 104.5, 295.519
47.5, 47, 3587, 139.584, 12.9823, 0.154254, 1.72234, 0.176716, 0.0758074, 1.38557, 0.0905488, 0.333109, 0.85931, 2.02364, 0.348559, 11.2895, 3.54347, 1.64495, 0.567552, 68.9907, 8.58646, 0.145894, 0.467265, 1.80051, 12.8149, 8.14771, 0.132466, 0.741136, 0.356292, 0.119171, 0.0837758, 151.5, 127.5, 163.5, 115.5, 175.5, 104.5, 291.794
48.5, 48, 3599, 138.493, 13.0837, 0.153511, 1.7167, 0.176275, 0.0754887, 1.38411, 0.0907991, 0.329415, 0.856413, 2.10586, 0.360518, 10.8381, 3.60453, 1.57918, 0.566939, 68.5834, 8.49835, 0.142032, 0.458934, 1.7075, 12.647, 8.1062, 0.132539, 0.739263, 0.355356, 0.117143, 0.0837061, 150.5, 126.5, 162.5, 114.5, 173.5, 103.5, 294.053
49.5, 49, 3709, 137.882, 12.9801, 0.153893, 1.71121, 0.175358, 0.0765085, 1.37661, 0.0901058, 0.32754, 0.854076, 2.07403, 0.347037, 10.8837, 3.62367, 1.58582, 0.564597, 67.9773, 8.54754, 0.142008, 0.4347, 1.85034, 12.6487, 8.03871, 0.132995, 0.730881, 0.354256, 0.116749, 0.0837248, 150.5, 125.5, 161.5, 113.5, 173.5, 102.5, 304.124
50.5, 50, 3779, 137.178, 12.9313, 0.151842, 1.70107, 0.175253, 0.0747677, 1.385, 0.0892075, 0.328292, 0.850916, 2.05546, 0.38248, 10.6466, 3.57537, 1.55127, 0.560028, 67.8556, 8.39305, 0.140445, 0.461206, 1.8138, 12.6304, 8.00762, 0.131071, 0.731056, 0.351034, 0.119742, 0.0836844, 149.5, 124.5, 161.5, 113.5, 172.5, 101.5, 310.941
51.5, 51, 3725, 137.977, 13.2751, 0.15171, 1.6996, 0.172963, 0.075013, 1.37654, 0.0899767, 0.326324, 0.846933, 2.06696, 0.36117, 11.1664, 3.58357, 1.62701, 0.558891, 67.5989, 8.56624, 0.139027, 0.489984, 1.77394, 12.5525, 8.07675, 0.129712, 0.720662, 0.35074, 0.116769, 0.0837126, 150.5, 125.5, 161.5, 114.5, 173.5, 102.5, 305.373
52.5, 52, 3862, 137.653, 13.2795, 0.150486, 1.69503, 0.175771, 0.0743294, 1.38792, 0.0886739, 0.325171, 0.844432, 2.15271, 0.34421, 11.2165, 3.51522, 1.63432, 0.559426, 67.0166, 8.48659, 0.138128, 0.491499, 1.83373, 12.5561, 8.27267, 0.131682, 0.732264, 0.348205, 0.118187, 0.0837121, 149.5, 125.5, 161.5, 113.5, 172.5, 102.5, 317.437
53.5, 53, 3983, 137.352, 13.1851, 0.150452, 1.68735, 0.171885, 0.0745867, 1.38367, 0.0899555, 0.322244, 0.843642, 2.07315, 0.35269, 10.87, 3.61273, 1.58383, 0.555693, 67.137, 8.53698, 0.136698, 0.436972, 1.89685, 12.4265, 8.40703, 0.132156, 0.738336, 0.348068, 0.115115, 0.0836874, 149.5, 125.5, 161.5, 113.5, 172.5, 102.5, 328.134
54.5, 54, 4065, 137.236, 13.4454, 0.149558, 1.67363, 0.173005, 0.0749483, 1.38579, 0.0897608, 0.324825, 0.836203, 2.11823, 0.360301, 10.9794, 3.56899, 1.59977, 0.557919, 67.0804, 8.47784, 0.13773, 0.471051, 1.83041, 12.4364, 8.06345, 0.130756, 0.723094, 0.346596, 0.117123, 0.0836899, 149.5, 125.5, 161.5, 113.5, 172.5, 101.5, 335.282
55.5, 55, 4193, 137.54, 13.5094, 0.151342, 1.67902, 0.171556, 0.0751369, 1.38137, 0.0890981, 0.323027, 0.841601, 2.11912, 0.346602, 10.911, 3.68018, 1.58981, 0.552738, 67.3844, 8.58254, 0.136112, 0.461964, 1.86031, 12.4522, 7.8481, 0.129767, 0.718667, 0.345451, 0.115982, 0.0835899, 149.5, 125.5, 161.5, 113.5, 172.5, 102.5, 345.8
56.5, 56, 4249, 137.889, 13.4568, 0.150616, 1.69439, 0.173566, 0.0743278, 1.39561, 0.0892238, 0.321619, 0.842885, 2.22079, 0.357691, 11.2029, 3.50792, 1.63233, 0.557346, 67.3897, 8.59431, 0.136565, 0.46878, 1.89353, 12.4922, 7.84442, 0.127988, 0.718719, 0.345543, 0.115292, 0.0836516, 150.5, 125.5, 161.5, 113.5, 173.5, 102.5, 350.102
57.5, 57, 4591, 137.894, 13.5805, 0.149871, 1.77037, 0.174826, 0.0736531, 1.383, 0.0889944, 0.32378, 0.840054, 2.20929, 0.368781, 10.9794, 3.69111, 1.59977, 0.554352, 67.0837, 8.65616, 0.133675, 0.449847, 1.92011, 12.5396, 7.93298, 0.129552, 0.715919, 0.34775, 0.11358, 0.0836077, 150.5, 125.5, 161.5, 113.5, 173.5, 102.5, 379.219
58.5, 58, 4630, 138.107, 13.5317, 0.150535, 1.72417, 0.174938, 0.074339, 1.38988, 0.0884596, 0.323577, 0.834293, 2.11735, 0.365519, 10.9156, 3.66195, 1.59047, 0.55648, 67.5469, 8.75302, 0.132588, 0.482411, 1.84702, 12.5796, 7.86794, 0.130391, 0.719507, 0.348058, 0.116297, 0.0836346, 150.5, 125.5, 162.5, 114.5, 173.5, 102.5, 382.228
59.5, 59, 4798, 138.57, 13.613, 0.149572, 1.67592, 0.172872, 0.0745032, 1.39667, 0.0900189, 0.325589, 0.841502, 2.14741, 0.351821, 11.3123, 3.72392, 1.64827, 0.560028, 67.6693, 8.7856, 0.130422, 0.43773, 1.63109, 12.5695, 7.86099, 0.128513, 0.721659, 0.350371, 0.117458, 0.083632, 150.5, 126.5, 162.5, 114.5, 174.5, 103.5, 395.821
60.5, 60, 4970, 139.503, 13.6147, 0.150488, 1.67046, 0.172151, 0.0744306, 1.39331, 0.0905563, 0.325201, 0.828665, 2.13592, 0.367259, 11.5129, 3.65557, 1.6775, 0.564091, 68.1135, 8.78229, 0.131369, 0.478625, 1.8138, 12.6646, 7.88676, 0.129466, 0.719647, 0.351345, 0.114584, 0.0836242, 151.5, 127.5, 163.5, 115.5, 175.5, 103.5, 408.978
61.5, 61, 5161, 140.938, 13.69, 0.151406, 1.6675, 0.175148, 0.0750238, 1.38977, 0.0906399, 0.330369, 0.84769, 2.33218, 0.371608, 11.6269, 3.73668, 1.69411, 0.561671, 68.4518, 8.97509, 0.131231, 0.453633, 1.98654, 12.9079, 7.89044, 0.128526, 0.721169, 0.353193, 0.113757, 0.0836165, 153.5, 128.5, 165.5, 116.5, 176.5, 105.5, 422.859
62.5, 62, 5334, 141.904, 13.8381, 0.151467, 1.67631, 0.175897, 0.0756538, 1.39803, 0.0908543, 0.330848, 0.838046, 2.24642, 0.365302, 11.8868, 3.80777, 1.73198, 0.562653, 69.0447, 8.906, 0.130313, 0.463478, 1.83373, 12.9586, 7.9792, 0.13092, 0.726541, 0.355243, 0.11547, 0.0836434, 154.5, 129.5, 166.5, 117.5, 177.5, 106.5, 435.858
63.5, 63, 5563, 142.969, 13.9688, 0.153491, 1.68733, 0.176163, 0.0747626, 1.41875, 0.0910834, 0.33184, 0.840021, 2.33837, 0.351603, 11.6543, 3.94539, 1.6981, 0.575396, 69.6889, 8.99622, 0.131381, 0.493014, 1.92343, 13.0246, 7.98083, 0.130328, 0.734818, 0.359852, 0.116316, 0.0836252, 155.5, 130.5, 167.5, 118.5, 178.5, 106.5, 453.296
64.5, 64, 5616, 143.921, 13.8322, 0.152702, 1.69736, 0.175449, 0.0753798, 1.42813, 0.0932805, 0.336087, 0.842193, 2.27825, 0.372477, 11.9871, 3.85152, 1.7466, 0.577437, 70.0317, 9.27019, 0.129022, 0.506645, 1.80716, 13.29, 8.01008, 0.131189, 0.735448, 0.361308, 0.118226, 0.0837051, 156.5, 131.5, 168.5, 119.5, 180.5, 107.5, 456.132
65.5, 65, 5923, 145.567, 14.0171, 0.154443, 1.7008, 0.177976, 0.0768875, 1.43891, 0.0927512, 0.340548, 0.852628, 2.36047, 0.385089, 11.7956, 3.94812, 1.71869, 0.584523, 71.3261, 9.22071, 0.128871, 0.528608, 1.86695, 13.3594, 8.0612, 0.132808, 0.731826, 0.36768, 0.114643, 0.083653, 158.5, 133.5, 170.5, 120.5, 181.5, 109.5, 478.854
66.5, 66, 6140, 147.7, 13.9032, 0.154413, 1.71725, 0.177857, 0.0780018, 1.44547, 0.0953746, 0.346348, 0.856973, 2.31892, 0.375304, 12.3473, 3.89982, 1.79908, 0.594263, 72.4764, 9.35196, 0.128461, 0.536181, 1.95, 13.5827, 8.11438, 0.133323, 0.740593, 0.372631, 0.119919, 0.08363, 160.5, 135.5, 172.5, 122.5, 184.5, 111.5, 493.064
67.5, 67, 6327, 148.115, 13.9135, 0.15703, 1.73036, 0.180671, 0.0780443, 1.45963, 0.0949874, 0.351201, 0.86451, 2.39318, 0.372912, 12.0555, 4.13131, 1.75656, 0.599813, 72.685, 9.36101, 0.126518, 0.524064, 1.88024, 13.7948, 8.13974, 0.133519, 0.749518, 0.378559, 0.119584, 0.0835684, 160.5, 135.5, 172.5, 123.5, 184.5, 111.5, 507.703
68.5, 68, 6755, 151.369, 14.1229, 0.15965, 1.74139, 0.183541, 0.0797702, 1.47874, 0.0968386, 0.355636, 0.867736, 2.51253, 0.398788, 12.5844, 3.94539, 1.83363, 0.610039, 74.4511, 9.68055, 0.125353, 0.508917, 1.89021, 13.9733, 8.2833, 0.137308, 0.759352, 0.384641, 0.120155, 0.0836143, 164.5, 138.5, 176.5, 126.5, 188.5, 114.5, 536.741
69.5, 69, 6925, 153.1, 14.2368, 0.161313, 1.7602, 0.186293, 0.0811229, 1.49777, 0.0970811, 0.360736, 0.870929, 2.40379, 0.382915, 12.5023, 4.09121, 1.82167, 0.622062, 75.7922, 9.62473, 0.127912, 0.494528, 1.93671, 14.2709, 8.28371, 0.135243, 0.762939, 0.390295, 0.121022, 0.0836822, 165.5, 140.5, 178.5, 127.5, 190.5, 115.5, 547.297
70.5, 70, 7031, 155.657, 14.3968, 0.164258, 1.77974, 0.188659, 0.0815775, 1.49557, 0.0981342, 0.370034, 0.875537, 2.45153, 0.384002, 12.7759, 4.12402, 1.86153, 0.631559, 76.9754, 9.78012, 0.125691, 0.546026, 2.06959, 14.574, 8.3919, 0.14003, 0.771041, 0.397932, 0.123207, 0.0837091, 168.5, 142.5, 181.5, 130.5, 193.5, 118.5, 551.073
71.5, 71, 7205, 158.503, 14.4304, 0.165203, 1.79861, 0.19099, 0.082779, 1.50225, 0.100027, 0.374447, 0.89295, 2.53021, 0.400527, 12.8397, 4.30812, 1.87083, 0.647763, 78.8192, 9.83112, 0.125395, 0.568745, 2.16925, 14.8414, 8.47943, 0.141781, 0.775714, 0.407803, 0.12494, 0.0836388, 171.5, 145.5, 184.5, 132.5, 196.5, 120.5, 559.698
72.5, 72, 7451, 160.649, 14.4776, 0.166929, 1.82815, 0.192166, 0.0827715, 1.52873, 0.100804, 0.383083, 0.900817, 2.53198, 0.41814, 13.1361, 4.24615, 1.91401, 0.656433, 79.878, 9.93612, 0.124967, 0.552084, 2.27888, 15.1453, 8.61113, 0.143933, 0.79393, 0.412767, 0.124467, 0.0835931, 173.5, 147.5, 186.5, 134.5, 198.5, 122.5, 575.187
73.5, 73, 7669, 164.328, 14.5573, 0.170248, 1.84495, 0.196891, 0.084322, 1.54203, 0.102819, 0.390633, 0.914444, 2.62746, 0.43858, 13.8383, 4.45759, 2.01632, 0.667786, 81.9588, 9.90806, 0.124363, 0.582377, 2.21244, 15.4463, 8.66349, 0.144836, 0.805392, 0.421699, 0.12679, 0.083646, 177.5, 151.5, 190.5, 138.5, 202.5, 125.5, 585.432
74.5, 74, 7767, 165.678, 14.4749, 0.172658, 1.86465, 0.200336, 0.0860994, 1.56, 0.103084, 0.398612, 0.918032, 2.5921, 0.424881, 13.5738, 4.35096, 1.97779, 0.677234, 83.3479, 10.1051, 0.123995, 0.527093, 2.04634, 15.8073, 8.74018, 0.146966, 0.817326, 0.429499, 0.127676, 0.0837181, 179.5, 152.5, 191.5, 139.5, 204.5, 126.5, 590.55
