xunit, xunit_low, fitted_data, total_model, Nnbb_semicoax, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, alpha_high_energy_coax, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
51.5, 51, 1732, 25.1837, 3.16545, 0.0321816, 0.325614, 0.0392033, 0.0159699, 0.262443, 0.0197232, 0.0679564, 0.183179, 0.334179, 0.0761046, 2.09284, 0.615186, 0.30494, 0.118333, 8.72435, 1.22746, 0.00132757, 0.0878488, 3.42496, 2.50972, 1.25222, 0.0275811, 0.164578, 0.0725404, 0.0316188, 0.00618566, 30.5, 19.5, 35.5, 15.5, 41.5, 11.5, 3.43336
52.5, 52, 1683, 25.5812, 3.25194, 0.0317535, 0.327573, 0.0386432, 0.015768, 0.262642, 0.0197859, 0.0668965, 0.181631, 0.321802, 0.0787139, 2.2661, 0.624299, 0.330186, 0.118635, 8.5934, 1.23892, 0.00119482, 0.0916354, 3.61764, 2.50378, 1.2966, 0.0270932, 0.164421, 0.0716384, 0.0323866, 0.00615468, 30.5, 19.5, 36.5, 15.5, 41.5, 11.5, 3.43574
53.5, 53, 1700, 25.4926, 3.30717, 0.0317905, 0.331728, 0.0392943, 0.0155038, 0.263095, 0.0195119, 0.0667059, 0.185845, 0.32799, 0.0730604, 2.23419, 0.633413, 0.325535, 0.117138, 8.6138, 1.25914, 0.00106809, 0.11587, 3.40171, 2.51332, 1.31337, 0.0276495, 0.163896, 0.0720313, 0.0326623, 0.0061413, 30.5, 19.5, 36.5, 15.5, 41.5, 11.5, 3.43521
54.5, 54, 1745, 25.7953, 3.34357, 0.0320442, 0.327882, 0.0391543, 0.0157477, 0.262918, 0.0195842, 0.0675874, 0.183442, 0.293512, 0.0750174, 2.24331, 0.647995, 0.326864, 0.118227, 8.70527, 1.26698, 0.00121292, 0.105267, 3.61432, 2.4966, 1.30744, 0.0272209, 0.164333, 0.0722295, 0.0314219, 0.00612024, 30.5, 19.5, 36.5, 15.5, 41.5, 11.5, 3.43701
55.5, 55, 1782, 26.5396, 3.48915, 0.0316654, 0.3318, 0.0389653, 0.016033, 0.271201, 0.0195935, 0.0675222, 0.179624, 0.326222, 0.0787139, 2.40289, 0.676248, 0.350116, 0.117507, 8.70001, 1.2528, 0.00123706, 0.125715, 3.97641, 2.55353, 1.23279, 0.0273395, 0.163598, 0.0705826, 0.0322882, 0.00605137, 31.5, 20.5, 37.5, 16.5, 43.5, 12.5, 3.44131
56.5, 56, 1857, 26.2408, 3.48743, 0.0324564, 0.335831, 0.0384262, 0.0156675, 0.269704, 0.0196813, 0.0671493, 0.18071, 0.326222, 0.0691464, 2.20683, 0.634325, 0.321549, 0.118227, 8.5809, 1.30651, 0.00108016, 0.0999659, 4.03621, 2.5346, 1.2559, 0.0275948, 0.163161, 0.0723081, 0.0331545, 0.00609916, 31.5, 20.5, 36.5, 15.5, 42.5, 11.5, 3.4396
57.5, 57, 1905, 26.6308, 3.54866, 0.0321886, 0.338336, 0.0400503, 0.0158869, 0.270423, 0.0195964, 0.0680095, 0.182125, 0.312961, 0.0754522, 2.4804, 0.575996, 0.36141, 0.11812, 8.70395, 1.32824, 0.00135171, 0.10451, 3.96645, 2.54165, 1.24302, 0.0279049, 0.164298, 0.0725233, 0.0313038, 0.00603101, 31.5, 20.5, 37.5, 16.5, 43.5, 12.5, 3.44183
58.5, 58, 1860, 27.0128, 3.62616, 0.0320389, 0.340212, 0.0394203, 0.0156987, 0.273728, 0.0199625, 0.067731, 0.179229, 0.338599, 0.0806708, 2.3117, 0.67716, 0.336829, 0.118956, 8.69474, 1.37742, 0.00114051, 0.106782, 4.24217, 2.56611, 1.26224, 0.0275082, 0.164858, 0.0718605, 0.0337451, 0.00608542, 32.5, 21.5, 37.5, 16.5, 43.5, 12.5, 3.44398
59.5, 59, 1923, 27.3054, 3.64029, 0.0323031, 0.327398, 0.0390773, 0.0156453, 0.272278, 0.0200735, 0.0683857, 0.186075, 0.330642, 0.0724081, 2.55336, 0.651641, 0.37204, 0.118256, 8.75199, 1.35962, 0.00107413, 0.107539, 4.23885, 2.60093, 1.24015, 0.0278593, 0.166171, 0.0729641, 0.0323276, 0.0060682, 32.5, 21.5, 37.5, 16.5, 43.5, 12.5, 3.4456
60.5, 60, 1897, 27.4637, 3.73748, 0.0322045, 0.331532, 0.0393573, 0.0162013, 0.27799, 0.0196289, 0.0690848, 0.18489, 0.344788, 0.0830627, 2.3345, 0.705413, 0.340151, 0.12124, 8.76449, 1.3919, 0.00125516, 0.107539, 4.35844, 2.6171, 1.27778, 0.0278045, 0.168463, 0.0736098, 0.0317763, 0.00605221, 32.5, 21.5, 38.5, 17.5, 43.5, 12.5, 3.44647
