bin_low_edge, bin_center, fitted_data, total_model, Nnbb, K40, K42, Co60, Ac228, Bi212Tl208, Pb214Bi214, alpha
30630, 30637.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30645, 30652.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30660, 30667.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30675, 30682.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30690, 30697.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30705, 30712.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30720, 30727.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30735, 30742.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30750, 30757.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30765, 30772.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30780, 30787.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30795, 30802.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30810, 30817.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30825, 30832.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30840, 30847.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30855, 30862.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30870, 30877.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30885, 30892.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30900, 30907.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30915, 30922.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30930, 30937.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30945, 30952.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30960, 30967.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30975, 30982.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
30990, 30997.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31005, 31012.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31020, 31027.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31035, 31042.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31050, 31057.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31065, 31072.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31080, 31087.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31095, 31102.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31110, 31117.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31125, 31132.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31140, 31147.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31155, 31162.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31170, 31177.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31185, 31192.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31200, 31207.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31215, 31222.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31230, 31237.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31245, 31252.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31260, 31267.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31275, 31282.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31290, 31297.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31305, 31312.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31320, 31327.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31335, 31342.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31350, 31357.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31365, 31372.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31380, 31387.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31395, 31402.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31410, 31417.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31425, 31432.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31440, 31447.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31455, 31462.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31470, 31477.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31485, 31492.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31500, 31507.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31515, 31522.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31530, 31537.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31545, 31552.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31560, 31567.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31575, 31582.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31590, 31597.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31605, 31612.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31620, 31627.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31635, 31642.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31650, 31657.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31665, 31672.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31680, 31687.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31695, 31702.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31710, 31717.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31725, 31732.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31740, 31747.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31755, 31762.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31770, 31777.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31785, 31792.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31800, 31807.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31815, 31822.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31830, 31837.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31845, 31852.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31860, 31867.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31875, 31882.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31890, 31897.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31905, 31912.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31920, 31927.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31935, 31942.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31950, 31957.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31965, 31972.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31980, 31987.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
31995, 32002.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32010, 32017.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32025, 32032.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32040, 32047.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32055, 32062.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32070, 32077.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32085, 32092.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32100, 32107.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32115, 32122.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32130, 32137.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32145, 32152.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32160, 32167.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32175, 32182.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32190, 32197.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32205, 32212.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32220, 32227.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32235, 32242.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32250, 32257.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32265, 32272.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32280, 32287.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32295, 32302.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32310, 32317.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32325, 32332.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32340, 32347.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32355, 32362.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32370, 32377.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32385, 32392.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32400, 32407.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32415, 32422.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32430, 32437.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32445, 32452.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32460, 32467.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32475, 32482.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32490, 32497.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32505, 32512.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32520, 32527.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32535, 32542.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32550, 32557.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32565, 32572.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32580, 32587.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32595, 32602.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32610, 32617.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32625, 32632.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32640, 32647.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32655, 32662.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32670, 32677.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32685, 32692.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32700, 32707.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32715, 32722.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32730, 32737.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32745, 32752.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32760, 32767.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32775, 32782.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32790, 32797.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32805, 32812.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32820, 32827.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32835, 32842.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32850, 32857.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32865, 32872.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32880, 32887.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32895, 32902.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32910, 32917.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32925, 32932.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32940, 32947.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32955, 32962.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32970, 32977.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
32985, 32992.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33000, 33007.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33015, 33022.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33030, 33037.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33045, 33052.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33060, 33067.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33075, 33082.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33090, 33097.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33105, 33112.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33120, 33127.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33135, 33142.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33150, 33157.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33165, 33172.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33180, 33187.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33195, 33202.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33210, 33217.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33225, 33232.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33240, 33247.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33255, 33262.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33270, 33277.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33285, 33292.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33300, 33307.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33315, 33322.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33330, 33337.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33345, 33352.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33360, 33367.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33375, 33382.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33390, 33397.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33405, 33412.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33420, 33427.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33435, 33442.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33450, 33457.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33465, 33472.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33480, 33487.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33495, 33502.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33510, 33517.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33525, 33532.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33540, 33547.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33555, 33562.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33570, 33577.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33585, 33592.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33600, 33607.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33615, 33622.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33630, 33637.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33645, 33652.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33660, 33667.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33675, 33682.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33690, 33697.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33705, 33712.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33720, 33727.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33735, 33742.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33750, 33757.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33765, 33772.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33780, 33787.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33795, 33802.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33810, 33817.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33825, 33832.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33840, 33847.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33855, 33862.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33870, 33877.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33885, 33892.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33900, 33907.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33915, 33922.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33930, 33937.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33945, 33952.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33960, 33967.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33975, 33982.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
33990, 33997.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34005, 34012.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34020, 34027.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34035, 34042.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34050, 34057.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34065, 34072.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34080, 34087.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34095, 34102.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34110, 34117.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34125, 34132.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34140, 34147.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34155, 34162.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34170, 34177.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34185, 34192.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34200, 34207.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34215, 34222.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34230, 34237.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34245, 34252.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34260, 34267.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34275, 34282.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34290, 34297.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34305, 34312.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34320, 34327.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34335, 34342.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34350, 34357.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34365, 34372.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34380, 34387.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34395, 34402.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34410, 34417.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34425, 34432.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34440, 34447.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34455, 34462.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34470, 34477.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34485, 34492.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34500, 34507.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34515, 34522.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34530, 34537.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34545, 34552.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34560, 34567.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34575, 34582.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34590, 34597.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34605, 34612.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34620, 34627.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34635, 34642.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34650, 34657.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34665, 34672.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34680, 34687.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34695, 34702.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
34710, 34717.5, 0, 9.93244e-09, 0, 0, 0, 0, 0, 0, 0, 9.93244e-09
