xunit, xunit_low, fitted_data, total_model, Nnbb_bege, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, alpha_high_energy_bege, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
911.5, 908, 70.5714, 66.0187, 44.7525, 0.329062, 5.5071, 0.415345, 0.00347933, 0.0835034, 0.0043442, 0.0131028, 0.396847, 0.396316, 0.0732778, 2.13062, 0.673384, 0.310445, 0.078989, 7.32018, 1.03642, 0.0171041, 0.0704305, 0.23681, 1.39913, 0.567781, 0.00794676, 0.0497147, 0.0196852, 0.0376011, 0.0876243, 69.2143, 62.9286, 72.2143, 59.7857, 75.2143, 56.7857, 1.48247
921, 915, 57.6667, 58.9424, 43.9111, 0.00704008, 0.117512, 0.00865039, 0.00345774, 0.0820742, 0.00425862, 0.0130032, 0.4088, 0.410209, 0.0725711, 2.09968, 0.668274, 0.305936, 0.0793394, 7.2602, 1.02756, 0.0168898, 0.0690421, 0.25164, 1.38775, 0.543539, 0.00760734, 0.0462528, 0.0186789, 0.0336466, 0.0876979, 61.2083, 56.7083, 63.375, 54.4583, 65.5417, 52.2917, -0.575624
933, 927, 57.75, 58.6346, 43.1401, 0.00680329, 0.113596, 0.00856988, 0.00349213, 0.081719, 0.00427487, 0.012981, 0.421182, 0.406894, 0.0725349, 2.11336, 0.688172, 0.30793, 0.0789481, 7.17181, 1.02874, 0.0169648, 0.0659497, 0.245273, 1.37283, 1.02124, 0.0133696, 0.0871596, 0.03123, 0.0316565, 0.0877791, 60.875, 56.375, 63.125, 54.2083, 65.2083, 52.0417, -0.400173
945, 939, 56.25, 57.8602, 42.3415, 0.00957581, 0.154854, 0.0121174, 0.00342362, 0.0796315, 0.00419277, 0.0126921, 0.438638, 0.472536, 0.0808883, 2.45647, 0.78721, 0.357922, 0.0857936, 7.12876, 1.02861, 0.0168325, 0.0690421, 0.250533, 1.36575, 0.517259, 0.00716202, 0.0433625, 0.0172468, 0.0302882, 0.0878491, 60.125, 55.625, 62.2917, 53.4583, 64.4583, 51.2917, -0.733278
956.5, 951, 57.4545, 56.3334, 41.3419, 0.00854025, 0.140317, 0.0106835, 0.00385981, 0.0940764, 0.00492176, 0.0137128, 0.439126, 0.423631, 0.0759267, 2.19978, 0.704418, 0.320522, 0.0803974, 7.05142, 1.02741, 0.0166759, 0.0671259, 0.250659, 1.37007, 0.505123, 0.00701352, 0.0429346, 0.0168168, 0.028381, 0.0879548, 58.6818, 54.0455, 60.8636, 51.7727, 63.1364, 49.5909, 0.495432
967.5, 962, 60.8182, 58.4772, 40.6964, 0.158689, 2.62736, 0.201107, 0.00325381, 0.0728586, 0.00392615, 0.012235, 0.382324, 0.404663, 0.0736139, 2.23626, 0.708478, 0.325837, 0.078805, 7.02151, 1.01857, 0.0165425, 0.0680209, 0.266966, 1.35365, 0.558408, 0.00772358, 0.0470262, 0.0182614, 0.02667, 0.0880388, 60.8636, 56.1364, 63.1364, 53.8636, 65.4091, 51.5909, 1.01531
980, 973, 52.7143, 54.3551, 39.6399, 0.00400848, 0.0775562, 0.00520093, 0.00333955, 0.0769592, 0.00412092, 0.0124893, 0.356475, 0.428332, 0.0749863, 2.228, 0.695648, 0.324633, 0.0792257, 6.95774, 1.03014, 0.0165865, 0.0691323, 0.251759, 1.35006, 0.491892, 0.00687265, 0.0413589, 0.0162182, 0.0242794, 0.0881218, 56.3929, 52.3214, 58.3214, 50.3929, 60.25, 48.4643, -0.832719
994, 987, 52.2857, 53.1892, 38.513, 0.0042736, 0.0782506, 0.00559397, 0.00317158, 0.071961, 0.00379537, 0.0117522, 0.346078, 0.440899, 0.0754056, 2.23972, 0.724096, 0.326342, 0.0794805, 6.88559, 1.04068, 0.0164085, 0.0697814, 0.253894, 1.33765, 0.488766, 0.00674693, 0.0407602, 0.0159502, 0.0208804, 0.0882304, 55.1786, 51.1786, 57.1071, 49.25, 59.0357, 47.3929, -0.463532
1008, 1001, 53.4286, 53.0938, 37.4411, 0.00339983, 0.0648484, 0.00445137, 0.00311409, 0.0704649, 0.00378, 0.0117078, 0.340099, 0.443235, 0.076322, 2.3472, 0.727091, 0.342002, 0.0801741, 7.49842, 1.15642, 0.0168701, 0.0773546, 0.274538, 1.46772, 0.473983, 0.00667105, 0.040229, 0.0156471, 0.0185896, 0.0883294, 55.1071, 51.1071, 57.0357, 49.1786, 58.8929, 47.25, 0.171916
1022, 1015, 49.5, 51.3306, 36.4736, 0.00384452, 0.0692834, 0.00508643, 0.00313221, 0.0705141, 0.00368523, 0.0114614, 0.333201, 0.458201, 0.0766016, 2.31626, 0.723901, 0.337493, 0.0803144, 6.9552, 1.06754, 0.0165662, 0.0716206, 0.255081, 1.36641, 0.466124, 0.00656389, 0.0389615, 0.0151871, 0.0163888, 0.0884406, 53.25, 49.3929, 55.1786, 47.4643, 57.0357, 45.6071, -0.956043
1036, 1029, 50.6429, 49.8891, 35.2299, 0.00457497, 0.0838947, 0.005985, 0.00313168, 0.0691719, 0.0036777, 0.0113927, 0.328489, 0.461232, 0.0788847, 2.29086, 0.756255, 0.333792, 0.0814267, 6.82256, 1.05523, 0.0163348, 0.0680504, 0.243216, 1.32511, 0.454146, 0.00628934, 0.0377429, 0.0146799, 0.0145705, 0.0885383, 51.8214, 47.9643, 53.6786, 46.1071, 55.5357, 44.25, 0.399271
1050, 1043, 47.9286, 48.9003, 34.129, 0.00311659, 0.0572412, 0.00405284, 0.00306111, 0.0689497, 0.00363613, 0.0113034, 0.319618, 0.465716, 0.0775801, 2.40354, 0.765955, 0.350211, 0.0814544, 6.79233, 1.06659, 0.0163248, 0.0690241, 0.246538, 1.33322, 0.468885, 0.00651211, 0.039179, 0.0151073, 0.0135551, 0.0886415, 50.8214, 46.9643, 52.6786, 45.1071, 54.4643, 43.3214, -0.519947
1064, 1057, 49.2143, 47.7849, 32.8701, 0.00401275, 0.0918325, 0.00536945, 0.00302183, 0.0680654, 0.00370734, 0.0111373, 0.314951, 0.485229, 0.0796923, 2.43123, 0.792255, 0.354245, 0.0831173, 6.82448, 1.0704, 0.0161619, 0.0692405, 0.238945, 1.3437, 0.46256, 0.00642059, 0.0383703, 0.0147541, 0.0131586, 0.0887163, 49.6786, 45.8929, 51.5357, 44.0357, 53.3214, 42.25, 0.773716
1078, 1071, 48.5, 46.9212, 31.8515, 0.00304964, 0.0540337, 0.00389833, 0.00479661, 0.117028, 0.00618971, 0.0152782, 0.314763, 0.490975, 0.0795681, 2.52795, 0.798374, 0.368339, 0.0843969, 6.82796, 1.08926, 0.0162197, 0.0676176, 0.268606, 1.34787, 0.425748, 0.00610207, 0.0355892, 0.0135893, 0.0136072, 0.088856, 48.75, 45.0357, 50.6071, 43.25, 52.3929, 41.4643, 0.862411
1092, 1085, 46.5, 45.9199, 30.7207, 0.00363501, 0.0661245, 0.00457538, 0.00369872, 0.122338, 0.00494944, 0.0118526, 0.318222, 0.502594, 0.0821463, 2.56606, 0.834113, 0.373891, 0.0854008, 6.85344, 1.09362, 0.0162093, 0.0686454, 0.244166, 1.3565, 0.425587, 0.00599069, 0.035913, 0.0134917, 0.0171116, 0.088947, 47.75, 44.1071, 49.5357, 42.25, 51.3214, 40.5357, 0.320301
1105.5, 1099, 43.8462, 44.9802, 29.5852, 0.00473799, 0.0925812, 0.00624237, 0.00301851, 0.0667127, 0.00361471, 0.0107515, 0.32147, 0.518406, 0.0820591, 2.65542, 0.849832, 0.386911, 0.0874158, 6.87879, 1.11619, 0.0161746, 0.0711878, 0.252471, 1.35881, 0.447234, 0.00620248, 0.0378611, 0.0139725, 0.0179039, 0.0890426, 46.8846, 43.1154, 48.7308, 41.1923, 50.5769, 39.4231, -0.609683
1121, 1112, 47.2778, 45.9517, 28.4125, 0.00332753, 0.0679752, 0.00435047, 0.00294469, 0.0642766, 0.00350861, 0.0106017, 0.272756, 0.539529, 0.0846573, 2.70458, 0.8765, 0.394075, 0.0900364, 6.92972, 1.12525, 0.0162189, 0.0705567, 0.268342, 1.37722, 1.8639, 0.0232578, 0.157267, 0.0529055, 0.446325, 0.0891584, 47.5833, 44.3056, 49.1944, 42.75, 50.6944, 41.1944, 0.829944
1137, 1130, 45.5714, 42.775, 26.9904, 0.00277269, 0.048556, 0.00345579, 0.00293087, 0.0644445, 0.00351152, 0.0103935, 0.231274, 0.54724, 0.0881726, 2.85299, 0.919003, 0.415698, 0.0924264, 7.01424, 1.16657, 0.0163304, 0.0718911, 0.274538, 1.38959, 0.426113, 0.00574512, 0.0350068, 0.0123461, 0, 0.0892799, 44.5357, 40.9643, 46.3214, 39.25, 47.9643, 37.5357, 1.59985
1151, 1144, 43.0714, 42.1237, 25.8635, 0.00360229, 0.0627454, 0.00456188, 0.00290606, 0.0640743, 0.0034464, 0.0103533, 0.220266, 0.582413, 0.0895549, 2.91682, 0.960015, 0.424999, 0.0951661, 7.11163, 1.1753, 0.0164559, 0.0754072, 0.264809, 1.40878, 0.602182, 0.00787055, 0.0501447, 0.0172183, 0, 0.0893907, 43.8929, 40.3214, 45.6071, 38.6071, 47.3214, 36.9643, 0.546396
1164, 1158, 40.9167, 41.2168, 24.8529, 0.00285576, 0.0557484, 0.00372081, 0.00287913, 0.0641384, 0.00344089, 0.0103302, 0.220977, 0.609198, 0.0908725, 3.05339, 0.986044, 0.444898, 0.0983925, 7.21145, 1.18893, 0.0163754, 0.0754793, 0.265758, 1.4367, 0.385384, 0.00521962, 0.0311964, 0.0109959, 0, 0.0894758, 43.125, 39.2917, 44.9583, 37.4583, 46.7917, 35.7083, -0.161928
1174.5, 1170, 43.8889, 45.3863, 23.8966, 0.00289065, 0.0502555, 0.00368075, 0.00288655, 0.064391, 0.00351563, 0.0102848, 4.99067, 0.632405, 0.0915188, 3.18004, 1.01174, 0.463352, 0.101102, 7.31036, 1.22504, 0.016297, 0.0767415, 0.26945, 1.46365, 0.382617, 0.00508752, 0.0312455, 0.0109388, 0, 0.0895509, 47.7222, 43.0556, 49.9444, 40.8333, 52.0556, 38.6111, -0.666796
1186.5, 1179, 42, 39.8983, 22.9437, 0.00261638, 0.0447568, 0.00329821, 0.00285064, 0.0639993, 0.00353383, 0.0102484, 0.143563, 0.65934, 0.0965731, 3.25979, 1.05368, 0.474971, 0.104955, 7.42226, 1.23957, 0.0165444, 0.0741666, 0.276832, 1.48514, 0.379163, 0.00525754, 0.0311272, 0.0107312, 0, 0.0896356, 41.5667, 38.2333, 43.1667, 36.6333, 44.7667, 35.0333, 1.28864
1201.5, 1194, 39.4, 39.4207, 21.8045, 0.00268379, 0.0445513, 0.00336962, 0.00282091, 0.0640722, 0.00348252, 0.0100943, 0.127822, 0.693937, 0.102024, 3.51482, 1.11906, 0.512131, 0.110332, 7.58708, 1.28334, 0.0166715, 0.0774988, 0.303851, 1.52191, 0.377432, 0.00512106, 0.0313022, 0.0110852, 0, 0.0897592, 41.1, 37.7667, 42.7, 36.1667, 44.2333, 34.5667, -0.0127722
1216.5, 1209, 37.3333, 38.7624, 20.5562, 0.00271468, 0.0458413, 0.00348582, 0.00287691, 0.0633202, 0.00349164, 0.0101201, 0.111472, 0.741794, 0.10588, 3.65829, 1.16469, 0.533036, 0.116355, 7.86034, 1.32405, 0.0169032, 0.0840118, 0.286576, 1.57593, 0.360539, 0.00494445, 0.0295932, 0.00999163, 0, 0.0898754, 40.4333, 37.1, 42.0333, 35.5, 43.5667, 33.9667, -0.888967
1231.5, 1224, 40.2667, 39.2324, 19.6255, 0.00291915, 0.0480377, 0.00373411, 0.00286495, 0.0639797, 0.00347349, 0.0100521, 0.0982701, 0.76089, 0.10962, 3.9112, 1.25364, 0.569886, 0.12029, 8.1519, 1.37295, 0.0170746, 0.0815378, 0.312266, 1.63272, 0.878797, 0.0113078, 0.0745446, 0.0250161, 0, 0.0899801, 40.9, 37.5667, 42.5, 35.9667, 44.0333, 34.3667, 0.639492
1246.5, 1239, 37.6, 36.5894, 18.4061, 0.00686686, 0.112073, 0.00938592, 0.00289499, 0.0639891, 0.00357525, 0.00995749, 0.0860934, 0.595392, 0.0898614, 3.06403, 0.977431, 0.446448, 0.0951962, 8.45859, 1.4234, 0.0171591, 0.0861322, 0.318246, 1.6894, 0.478105, 0.00635398, 0.0396143, 0.0129886, 0, 0.0900914, 38.1667, 34.9667, 39.7667, 33.4333, 41.2333, 31.9, 0.647058
1261.5, 1254, 32, 34.749, 17.3054, 0.00264903, 0.0441204, 0.00331221, 0.00290041, 0.0644929, 0.00352146, 0.00988642, 0.0811033, 0.480758, 0.0754232, 2.39803, 0.792967, 0.349408, 0.0758025, 8.88562, 1.48966, 0.0175159, 0.0908781, 0.333748, 1.76489, 0.344628, 0.00472498, 0.0280696, 0.00922219, 0, 0.0902234, 36.3, 33.1667, 37.8333, 31.7, 39.3, 30.1667, -1.80613
1276.5, 1269, 34.4, 34.0949, 16.2293, 0.0026993, 0.0448619, 0.00350123, 0.00288664, 0.0658358, 0.0035768, 0.010016, 0.0780794, 0.440857, 0.0681752, 2.23419, 0.729899, 0.325535, 0.0695706, 9.26018, 1.56363, 0.0178547, 0.0949676, 0.347479, 1.85673, 0.494903, 0.00639258, 0.0400412, 0.0134578, 0, 0.0903311, 35.6333, 32.5667, 37.1667, 31.0333, 38.6333, 29.5667, 0.20234
1291.5, 1284, 33.3333, 33.2858, 15.3317, 0.00457779, 0.0739314, 0.00607977, 0.00286371, 0.0653986, 0.00353036, 0.0098788, 0.0766179, 0.416044, 0.0661602, 2.06579, 0.683114, 0.300998, 0.0639724, 9.6518, 1.60724, 0.018121, 0.0964318, 0.362096, 1.93027, 0.31931, 0.00444563, 0.0263943, 0.00853041, 0, 0.0904619, 34.8333, 31.7667, 36.3, 30.3, 37.7667, 28.8333, 0.0319351
1306.5, 1299, 30, 29.786, 14.2274, 0.00262014, 0.0437857, 0.00345876, 0.00284988, 0.0651636, 0.00349972, 0.0097308, 0.0760934, 0.381624, 0.0603183, 1.89496, 0.628249, 0.276107, 0.0582803, 8.14764, 1.39995, 0.0169326, 0.0862332, 0.309609, 1.6396, 0.322009, 0.00444593, 0.0261984, 0.00861424, 0, 0.0905708, 31.2333, 28.3667, 32.6333, 26.9667, 34.0333, 25.5667, 0.151886
1321.5, 1314, 26.7333, 25.8192, 13.2707, 0.00268908, 0.0449348, 0.00349423, 0.00284908, 0.0652922, 0.00353345, 0.00972994, 0.0812393, 0.339012, 0.0546213, 1.6688, 0.550538, 0.243155, 0.0522252, 6.24712, 1.13239, 0.0153029, 0.068613, 0.23874, 1.26854, 0.326127, 0.00435899, 0.0260595, 0.0085213, 0, 0.0906771, 27.1667, 24.5, 28.5, 23.1667, 29.7667, 21.9, 0.696722
1333.5, 1329, 26.8889, 28.4917, 12.5716, 0.00263599, 0.0437541, 0.00336806, 0.00288464, 0.0649682, 0.00349584, 0.00977702, 4.4109, 0.306576, 0.0471848, 1.48034, 0.481414, 0.215695, 0.0470489, 5.78728, 1.07133, 0.014895, 0.060922, 0.228478, 1.17674, 0.329285, 0.00457026, 0.0270301, 0.00880489, 0, 0.0907514, 30.2778, 26.6111, 32.0556, 24.8333, 33.8333, 23.1667, -0.900857
1343.5, 1338, 23.3636, 22.7131, 11.8932, 0.00276961, 0.0472078, 0.00366894, 0.0028566, 0.067327, 0.00361441, 0.009728, 0.0346188, 0.255818, 0.0431325, 1.28704, 0.434068, 0.18753, 0.0421016, 5.49718, 1.03465, 0.0148414, 0.0625131, 0.228915, 1.11228, 0.31887, 0.0043192, 0.0257379, 0.0082694, 0, 0.0908444, 24.2273, 21.2273, 25.5909, 19.7727, 27.0455, 18.4091, 0.452743
1354.5, 1349, 22.5455, 21.4186, 11.3362, 0.00302441, 0.0499772, 0.0040177, 0.00287378, 0.0654982, 0.0035896, 0.00976993, 0.0329401, 0.230903, 0.0376174, 1.14238, 0.374248, 0.166452, 0.0379635, 5.15823, 0.986645, 0.0143575, 0.0545957, 0.209285, 1.05145, 0.317234, 0.0042421, 0.0259463, 0.00824393, 0, 0.0909248, 22.8636, 19.9545, 24.2273, 18.5909, 25.5909, 17.2273, 0.807546
1365.5, 1360, 23.3636, 20.0685, 10.6602, 0.00257263, 0.0434882, 0.00327882, 0.00284947, 0.066333, 0.00358487, 0.00972357, 0.0317402, 0.203497, 0.0320034, 1.02756, 0.334561, 0.149722, 0.0343211, 4.82861, 0.930879, 0.0141946, 0.0525991, 0.195695, 0.993193, 0.318312, 0.00435899, 0.0259463, 0.00833928, 0, 0.091006, 21.5, 18.6818, 22.7727, 17.3182, 24.1364, 16.0455, 2.43955
1376.5, 1371, 20.7273, 19.9868, 10.1479, 0.00259889, 0.0582242, 0.00357221, 0.00288762, 0.0672574, 0.00363384, 0.00972556, 0.0308814, 0.17818, 0.0291569, 0.905696, 0.288164, 0.131965, 0.0310233, 4.50049, 0.873138, 0.0138353, 0.0537695, 0.192675, 0.918079, 1.30725, 0.0170306, 0.102035, 0.0265439, 0, 0.0910912, 21.4091, 18.5909, 22.6818, 17.2273, 24.0455, 15.9545, 0.549362
1387.5, 1382, 15.6364, 17.6629, 9.50376, 0.00222398, 0.0364914, 0.00280214, 0.00288237, 0.0663626, 0.00363546, 0.00975939, 0.0321172, 0.162508, 0.0262709, 0.852639, 0.265793, 0.124235, 0.0293673, 4.09519, 0.813915, 0.0133405, 0.0472979, 0.172139, 0.845339, 0.412703, 0.0054417, 0.0342822, 0.0112168, 0, 0.091184, 18.9545, 16.3182, 20.2273, 15.0455, 21.5, 13.8636, -1.59926
1398.5, 1393, 14.6364, 16.4564, 8.89266, 0.00224032, 0.0367959, 0.00278751, 0.00284016, 0.0647007, 0.00350277, 0.00959198, 0.0328264, 0.155596, 0.0259151, 0.783831, 0.261899, 0.114209, 0.0282822, 3.70359, 0.74106, 0.0129685, 0.0428229, 0.141939, 0.754471, 0.489766, 0.00639673, 0.0409397, 0.0135172, 0, 0.0912585, 17.6818, 15.2273, 18.9545, 13.9545, 20.1364, 12.7727, -1.48803
1409.5, 1404, 13.0909, 15.6475, 8.47168, 0.00207457, 0.0336949, 0.00257622, 0.0027676, 0.0610579, 0.0033229, 0.00924428, 0.031022, 0.150372, 0.0251244, 0.746525, 0.248311, 0.108773, 0.0273473, 3.36285, 0.666367, 0.0124254, 0.0385543, 0.141637, 0.678515, 0.651813, 0.00829146, 0.0539733, 0.0178654, 0, 0.0913429, 16.8636, 14.4091, 18.0455, 13.2273, 19.2273, 12.0455, -2.14357
1420.5, 1415, 14.1818, 14.1316, 7.83246, 0.00192178, 0.0310914, 0.00241584, 0.00265499, 0.0603188, 0.00329063, 0.00921874, 0.0303098, 0.144345, 0.0240767, 0.703417, 0.251128, 0.102492, 0.0272501, 3.062, 0.61691, 0.0121654, 0.0322893, 0.116269, 0.61369, 0.322551, 0.00422138, 0.0258683, 0.00782398, 0, 0.0914115, 15.3182, 12.9545, 16.4091, 11.8636, 17.5, 10.6818, 0.0443096
1431.5, 1426, 12.2727, 13.2002, 7.31617, 0.0019836, 0.038033, 0.00261886, 0.00262124, 0.0600242, 0.00332607, 0.00904362, 0.0291458, 0.156882, 0.0227128, 0.720826, 0.240854, 0.105029, 0.0265653, 2.75996, 0.550309, 0.0117007, 0.0320827, 0.112645, 0.550159, 0.31833, 0.00423961, 0.0256011, 0.00782522, 0, 0.0915077, 14.3182, 12.0455, 15.4091, 10.9545, 16.5, 9.86364, -0.846656
1442.5, 1437, 12.1818, 12.4567, 6.85575, 0.00160453, 0.0265508, 0.00201935, 0.00265955, 0.0600624, 0.00328644, 0.00902866, 0.0284964, 0.154632, 0.025579, 0.796681, 0.243174, 0.116081, 0.0269196, 2.51493, 0.511413, 0.011433, 0.026988, 0.0905995, 0.502068, 0.317103, 0.00422055, 0.0259606, 0.00784572, 0, 0.091613, 13.5909, 11.3182, 14.5909, 10.3182, 15.6818, 9.22727, -0.258304
1452, 1448, 10, 12.0048, 6.48414, 0.00167818, 0.0279318, 0.0020783, 0.00260834, 0.0586308, 0.00330929, 0.00905343, 0.0280652, 0.175378, 0.0282946, 0.828701, 0.269656, 0.120747, 0.0290208, 2.38311, 0.486585, 0.0112791, 0.0273581, 0.0946765, 0.479046, 0.323383, 0.00428547, 0.0261654, 0.00796566, 0, 0.0916695, 13.3125, 10.6875, 14.5625, 9.4375, 15.6875, 8.3125, -1.6366
1461, 1456, 108.7, 116.278, 6.14666, 0.00566877, 0.090731, 0.00695998, 0.00257022, 0.0592317, 0.00317123, 0.00893768, 0.0278603, 12.6087, 1.89074, 60.1056, 21.1659, 8.75776, 1.54994, 2.32467, 0.469891, 0.0111389, 0.022871, 0.0963374, 0.469967, 0.32235, 0.00427327, 0.026098, 0.00798727, 0, 0.0917375, 119.75, 112.85, 123.15, 109.45, 126.45, 106.15, -2.22225
1475, 1466, 9.55556, 9.39224, 5.5448, 0.00131212, 0.0236885, 0.00164047, 0.00254049, 0.0575709, 0.00316475, 0.00883118, 0.0273771, 0, 0, 0, 5.06326e-05, 0, 5.4001e-07, 2.22722, 0.45468, 0.0109971, 0.0223409, 0.0852642, 0.451515, 0.337261, 0.00445221, 0.0272897, 0.00838141, 0, 0.0918495, 10.1389, 8.63889, 10.8611, 7.91667, 11.5833, 7.19444, 0.226093
1493, 1484, 7.77778, 8.83, 4.90761, 0.00419191, 0.0651283, 0.00509759, 0.00252826, 0.0569486, 0.00308566, 0.0087229, 0.0252687, 0, 0, 0, 0, 0, 0, 2.25424, 0.445813, 0.0108462, 0.0245287, 0.0924618, 0.445197, 0.345419, 0.00454113, 0.0278351, 0.00853877, 0, 0.092001, 9.58333, 8.08333, 10.25, 7.41667, 10.9167, 6.75, -1.50232
1511, 1502, 7.61111, 8.52552, 4.29599, 0.0014418, 0.0225626, 0.00178593, 0.00360483, 0.0898707, 0.004507, 0.0103045, 0.0244238, 0, 0, 0, 0, 0, 0, 2.32542, 0.465409, 0.0107973, 0.0254543, 0.0972602, 0.45986, 0.530797, 0.00679256, 0.0431788, 0.0139176, 0, 0.0921419, 9.25, 7.80556, 9.91667, 7.13889, 10.5833, 6.47222, -1.32867
