xunit, xunit_low, fitted_data, total_model, Nnbb_semicoax, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, alpha_high_energy_coax, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
1008, 1001, 31.1429, 30.3891, 22.9885, 0.00188407, 0.0272587, 0.00285724, 0.00162261, 0.0305125, 0.00210378, 0.00630473, 0.138424, 0.149724, 0.0362972, 1.14217, 0.27615, 0.166421, 0.0435756, 2.57056, 0.470167, 0.000532322, 0.0456013, 1.2493, 0.814184, 0.167115, 0.00337216, 0.0217675, 0.00878439, 0.0113993, 0.012548, 31.8929, 28.8929, 33.3929, 27.3929, 34.8214, 25.9643, 0.511603
1022, 1015, 29.8571, 29.4917, 22.3702, 0.00216077, 0.0299928, 0.00327877, 0.00161451, 0.03096, 0.00210537, 0.00617008, 0.134289, 0.153323, 0.0382697, 1.15194, 0.287542, 0.167845, 0.0438415, 2.47575, 0.43689, 0.000471978, 0.0426802, 1.1271, 0.764592, 0.164354, 0.00333047, 0.02133, 0.00871947, 0.0102729, 0.0126886, 30.9643, 28.0357, 32.3929, 26.5357, 33.8214, 25.1786, 0.251781
1036, 1029, 27.0714, 28.6099, 21.6615, 0.00272991, 0.0378245, 0.00401334, 0.00157826, 0.0300186, 0.00203761, 0.00613568, 0.131858, 0.147071, 0.0374931, 1.2034, 0.28637, 0.175343, 0.0441053, 2.3519, 0.413549, 0.000462495, 0.0397592, 1.08819, 0.730419, 0.15984, 0.00330735, 0.0207476, 0.00840928, 0.00894816, 0.0128342, 30.1071, 27.1786, 31.4643, 25.75, 32.8929, 24.3214, -1.07619
1050, 1043, 28.7857, 27.9757, 21.0033, 0.0017215, 0.0239584, 0.00252421, 0.00154968, 0.0293517, 0.00205861, 0.00606847, 0.130367, 0.162038, 0.0375863, 1.20275, 0.300497, 0.175248, 0.0448086, 2.35096, 0.420273, 0.000460771, 0.0424098, 1.08368, 0.732236, 0.166399, 0.00343925, 0.0220438, 0.00880196, 0.00826752, 0.0129682, 29.3929, 26.5357, 30.8214, 25.1071, 32.1786, 23.75, 0.572998
1064, 1057, 28.2143, 27.2965, 20.2217, 0.00255022, 0.0414105, 0.00414385, 0.00159075, 0.0285056, 0.0020377, 0.00600796, 0.127127, 0.161469, 0.0397452, 1.26951, 0.300106, 0.184976, 0.0452565, 2.34992, 0.432429, 0.000477582, 0.0381363, 1.09412, 0.729531, 0.161827, 0.00332982, 0.0215825, 0.00839708, 0.00746594, 0.0131001, 28.75, 25.8929, 30.1071, 24.4643, 31.4643, 23.1071, 0.657288
1078, 1071, 26.9286, 26.7222, 19.6019, 0.00170652, 0.0232074, 0.0024162, 0.00284483, 0.0544786, 0.00402155, 0.00926105, 0.128512, 0.162795, 0.0397297, 1.27147, 0.307397, 0.185261, 0.0464083, 2.37122, 0.435985, 0.000467237, 0.0405706, 1.09151, 0.734674, 0.154669, 0.00315395, 0.0199864, 0.00781746, 0.00750391, 0.0132643, 28.1071, 25.3214, 29.5357, 23.9643, 30.8929, 22.6071, 0.149382
1092, 1085, 26.3571, 26.1961, 18.9558, 0.00213636, 0.0292947, 0.00307526, 0.00224488, 0.0618556, 0.00379365, 0.00669409, 0.128646, 0.166079, 0.039388, 1.3112, 0.319115, 0.19105, 0.0469339, 2.34851, 0.442494, 0.000490943, 0.0393805, 1.16103, 0.734002, 0.149234, 0.00308295, 0.0194439, 0.00756706, 0.0101435, 0.0134033, 27.6071, 24.8214, 28.9643, 23.4643, 30.3214, 22.1071, 0.117761
1105.5, 1099, 26.6154, 25.5874, 18.2121, 0.00288542, 0.0409911, 0.00427628, 0.0015501, 0.0288493, 0.00203023, 0.00585381, 0.130616, 0.173686, 0.0409292, 1.36191, 0.323262, 0.198438, 0.0475519, 2.3801, 0.449236, 0.000475327, 0.0414194, 1.17547, 0.74182, 0.156278, 0.00318717, 0.0207, 0.00788947, 0.022367, 0.0135389, 27.0385, 24.1154, 28.4231, 22.7308, 29.8077, 21.4231, 0.732736
1121, 1112, 24, 26.1095, 17.4987, 0.00212532, 0.0333651, 0.0033, 0.00148879, 0.0269872, 0.00187494, 0.00568696, 0.111677, 0.182119, 0.0410965, 1.39421, 0.340099, 0.203146, 0.0491188, 2.37689, 0.450674, 0.000483089, 0.0433354, 1.22083, 0.750288, 0.815976, 0.0151032, 0.111862, 0.0391966, 0.376173, 0.0136842, 27.3611, 24.8611, 28.5278, 23.6944, 29.6944, 22.5278, -1.75151
1137, 1130, 22.7143, 24.2118, 16.6889, 0.00151564, 0.0206125, 0.00213168, 0.00145171, 0.0270113, 0.00188084, 0.00566381, 0.0940439, 0.188244, 0.0436747, 1.45971, 0.353162, 0.212689, 0.050379, 2.38095, 0.468982, 0.000523271, 0.0445735, 1.20683, 0.765155, 0.149848, 0.0029885, 0.0199514, 0.00711825, 0, 0.0138654, 25.5357, 22.8929, 26.8929, 21.5357, 28.1786, 20.25, -1.13876
1151, 1144, 23.1429, 23.8495, 15.9741, 0.002138, 0.0283463, 0.00302225, 0.00147189, 0.0265678, 0.00188159, 0.00555461, 0.0883212, 0.195317, 0.0454298, 1.54797, 0.373213, 0.225549, 0.0523369, 2.41615, 0.48103, 0.000515512, 0.0415984, 1.2773, 0.773447, 0.228658, 0.0043844, 0.0305733, 0.0106648, 0, 0.0140042, 25.1786, 22.5357, 26.4643, 21.1786, 27.75, 19.9643, -0.541411
1164, 1158, 23, 23.4601, 15.3483, 0.00163627, 0.0246518, 0.00247471, 0.0014307, 0.0265811, 0.00189356, 0.00552891, 0.152374, 0.203852, 0.0453728, 1.6441, 0.390149, 0.239556, 0.0542548, 2.44886, 0.486446, 0.000527509, 0.0443031, 1.36395, 0.788276, 0.143652, 0.0028186, 0.0184804, 0.00645219, 0, 0.0141218, 24.875, 22.0417, 26.2917, 20.625, 27.625, 19.2917, -0.329058
1174.5, 1170, 23.4444, 25.2423, 14.7129, 0.00170742, 0.022944, 0.00237009, 0.00141903, 0.026931, 0.00188747, 0.00550382, 2.59283, 0.212668, 0.0461943, 1.62726, 0.393617, 0.237102, 0.055769, 2.46218, 0.501114, 0.000575282, 0.0387915, 1.33544, 0.789819, 0.132841, 0.00272868, 0.0173182, 0.00620135, 0, 0.0142327, 26.9444, 23.5, 28.6111, 21.8333, 30.2778, 20.1667, -1.07353
1186.5, 1179, 23.4667, 22.4833, 14.1776, 0.00140461, 0.0187923, 0.00198397, 0.00148437, 0.0265659, 0.00189776, 0.00550503, 0.064937, 0.219073, 0.0469529, 1.73355, 0.425739, 0.252589, 0.0580023, 2.50004, 0.517113, 0.000549133, 0.0458934, 1.39723, 0.814289, 0.131855, 0.00266525, 0.0172622, 0.00600956, 0, 0.0143557, 23.7667, 21.2333, 24.9667, 20.0333, 26.1667, 18.8333, 0.803228
1201.5, 1194, 21.3333, 22.1013, 13.4946, 0.00140872, 0.0187036, 0.00198957, 0.00143415, 0.0268292, 0.00187774, 0.00541447, 0.0548405, 0.235634, 0.0497216, 1.85362, 0.440382, 0.270083, 0.0611037, 2.53874, 0.536544, 0.000555167, 0.0469032, 1.45148, 0.831719, 0.136259, 0.00270416, 0.0178385, 0.00636922, 0, 0.014525, 23.3667, 20.8333, 24.5667, 19.6333, 25.7667, 18.4333, -0.632693
1216.5, 1209, 23.1333, 21.6732, 12.7468, 0.00145711, 0.0193201, 0.00208291, 0.00146252, 0.0263053, 0.00188116, 0.00546176, 0.0477767, 0.249838, 0.0529688, 1.93478, 0.469425, 0.281909, 0.0643463, 2.62235, 0.554628, 0.000571259, 0.0450856, 1.52014, 0.855553, 0.129005, 0.00264245, 0.0168795, 0.00583029, 0, 0.0146877, 22.9, 20.4333, 24.1, 19.2333, 25.3, 18.1, 1.2147
1231.5, 1224, 20.6, 21.6958, 12.1883, 0.00155212, 0.0203146, 0.00218092, 0.00144707, 0.0269717, 0.00184741, 0.00542657, 0.0414678, 0.257972, 0.0566218, 2.02414, 0.485951, 0.29493, 0.0671185, 2.7025, 0.578787, 0.000619936, 0.0491751, 1.5806, 0.892598, 0.332248, 0.00655855, 0.0456316, 0.0160415, 0, 0.0148251, 22.9, 20.4333, 24.1, 19.2333, 25.3, 18.1, -0.911178
1246.5, 1239, 19.2, 20.4889, 11.392, 0.00451131, 0.05824, 0.00688251, 0.00140804, 0.0269488, 0.00185557, 0.00540852, 0.0373664, 0.207403, 0.0469674, 1.68035, 0.414195, 0.244838, 0.0549475, 2.76949, 0.600955, 0.000636431, 0.0510432, 1.66963, 0.927027, 0.227539, 0.00431674, 0.0298475, 0.010077, 0, 0.0149828, 21.7, 19.3, 22.8333, 18.1, 23.9667, 16.9667, -1.10282
1261.5, 1254, 19.8667, 19.5243, 10.771, 0.00142094, 0.0184342, 0.00191489, 0.0014888, 0.0266601, 0.00187108, 0.00533867, 0.034314, 0.175341, 0.0403862, 1.39006, 0.336605, 0.20254, 0.0454431, 2.85473, 0.648206, 0.000640453, 0.0536686, 1.78257, 0.967582, 0.124629, 0.00255156, 0.0164771, 0.0053105, 0, 0.0151519, 20.7, 18.3667, 21.8333, 17.2333, 22.9667, 16.1, 0.300095
1276.5, 1269, 19.2667, 19.1075, 10.0937, 0.00149598, 0.0198431, 0.00214731, 0.00145205, 0.0274545, 0.00193166, 0.00538921, 0.0326704, 0.163789, 0.0366896, 1.29249, 0.30975, 0.188323, 0.0424357, 2.99156, 0.675986, 0.000712062, 0.0542744, 1.90194, 1.01831, 0.191845, 0.00380211, 0.0255987, 0.00856754, 0, 0.0153266, 20.3, 17.9667, 21.3667, 16.8333, 22.5, 15.7, 0.141013
1291.5, 1284, 18.4667, 18.5679, 9.5336, 0.00276706, 0.0346926, 0.0039404, 0.00145514, 0.0275015, 0.00191046, 0.0053941, 0.0315666, 0.150292, 0.0350661, 1.19765, 0.287087, 0.174504, 0.0391788, 3.06337, 0.701251, 0.000707637, 0.0584144, 1.99297, 1.06359, 0.122597, 0.00233483, 0.01558, 0.00498727, 0, 0.0154885, 19.7, 17.4333, 20.8333, 16.3, 21.9, 15.2333, -0.0909848
1306.5, 1299, 16.9333, 16.8131, 8.82487, 0.00141248, 0.0183827, 0.00199283, 0.00141564, 0.0265473, 0.00187262, 0.00529782, 0.0305835, 0.138504, 0.0329931, 1.08882, 0.264302, 0.158649, 0.0356109, 2.69241, 0.626139, 0.000619534, 0.0509422, 1.72942, 0.923185, 0.120893, 0.00233027, 0.015356, 0.00486382, 0, 0.0156321, 17.9, 15.7, 18.9667, 14.7, 19.9667, 13.6333, 0.113609
1321.5, 1314, 15.1333, 15.02, 8.27522, 0.00144384, 0.0188459, 0.00207264, 0.00143906, 0.0273918, 0.00188668, 0.00531014, 0.0744937, 0.124418, 0.0294706, 0.968756, 0.237993, 0.141154, 0.0321135, 2.20116, 0.504078, 0.00051011, 0.0454895, 1.42004, 0.750066, 0.118166, 0.00233939, 0.0154446, 0.00487521, 0, 0.0157928, 16.0333, 13.9667, 17.0333, 12.9667, 18.0333, 12.0333, 0.113296
1333.5, 1329, 16.8889, 16.4008, 7.80747, 0.00137349, 0.0183589, 0.00192749, 0.00145377, 0.0267885, 0.00189142, 0.0052854, 2.38788, 0.10658, 0.0244743, 0.869864, 0.209112, 0.126745, 0.0289229, 2.08395, 0.483111, 0.000488788, 0.0409793, 1.31292, 0.701744, 0.120616, 0.00239836, 0.0156713, 0.0048973, 0, 0.0158964, 17.8333, 14.9444, 19.1667, 13.6111, 20.5, 12.3889, 0.361565
1346.5, 1338, 14.5882, 13.0009, 7.3239, 0.00145926, 0.0196692, 0.00212282, 0.0014526, 0.0282827, 0.00200252, 0.00519919, 0.0227974, 0.0900192, 0.0231511, 0.696273, 0.175897, 0.101451, 0.0253062, 1.95989, 0.457447, 0.000463231, 0.0393805, 1.21291, 0.662189, 0.111819, 0.00229483, 0.0148268, 0.00465357, 0, 0.0160527, 13.9118, 12.0882, 14.7941, 11.2059, 15.6176, 10.3824, 1.81511
1363.5, 1355, 11.7059, 11.9125, 6.71731, 0.00159117, 0.021426, 0.00227437, 0.00145922, 0.0277361, 0.0019276, 0.00532274, 0.0163729, 0.0704136, 0.0173697, 0.57826, 0.142391, 0.0842561, 0.0217492, 1.82112, 0.422961, 0.000447967, 0.0385786, 1.16172, 0.605025, 0.114887, 0.0022959, 0.0147033, 0.00465016, 0, 0.0162267, 12.7941, 11.0294, 13.6176, 10.2059, 14.4412, 9.38235, -0.246793
1380.5, 1372, 10.8824, 11.153, 6.18016, 0.00146931, 0.0234514, 0.00233778, 0.00148299, 0.0275397, 0.00194297, 0.00534873, 0.0160495, 0.062249, 0.0146325, 0.458102, 0.116282, 0.0667484, 0.0184192, 1.63029, 0.374719, 0.000404306, 0.0339011, 1.01281, 0.545432, 0.457731, 0.00898674, 0.0600967, 0.0160198, 0, 0.016402, 11.9706, 10.3235, 12.7941, 9.5, 13.5588, 8.73529, -0.334154
1397.5, 1389, 10.3529, 9.66207, 5.60914, 0.00121252, 0.0154541, 0.00175138, 0.00146373, 0.0268679, 0.00190073, 0.00515171, 0.0177225, 0.0520562, 0.0129058, 0.381394, 0.0978936, 0.0555715, 0.0169411, 1.44561, 0.32133, 0.000345382, 0.0258824, 0.862152, 0.474092, 0.182821, 0.00350018, 0.0241672, 0.00816636, 0, 0.0165809, 10.4412, 8.85294, 11.2059, 8.14706, 11.9118, 7.38235, 0.916408
1414.5, 1406, 9.70588, 8.66204, 5.11012, 0.00112703, 0.0144263, 0.00157348, 0.00134491, 0.0249657, 0.00180628, 0.00502386, 0.0168434, 0.0447236, 0.0120744, 0.350282, 0.0935511, 0.0510383, 0.0158336, 1.22567, 0.269538, 0.000282553, 0.026907, 0.727514, 0.401418, 0.20818, 0.00400522, 0.0279284, 0.00911561, 0, 0.0167511, 9.38235, 7.91176, 10.0882, 7.20588, 10.7941, 6.5, 1.46235
1431.5, 1423, 8.05882, 7.55248, 4.57488, 0.00114641, 0.0164505, 0.00170897, 0.00134852, 0.0246549, 0.00175659, 0.00493488, 0.0161831, 0.0428514, 0.0110128, 0.325338, 0.081167, 0.0474038, 0.0145362, 1.05961, 0.222804, 0.000217949, 0.0171065, 0.593853, 0.34063, 0.114394, 0.00221061, 0.0148896, 0.00445239, 0, 0.0169398, 8.26471, 6.85294, 8.91176, 6.20588, 9.55882, 5.55882, 0.759671
1446, 1440, 6.66667, 6.87557, 4.19605, 0.00092618, 0.0115141, 0.00123619, 0.00132866, 0.0244141, 0.00172348, 0.00484483, 0.0160549, 0.0423617, 0.0103647, 0.31651, 0.0759488, 0.0461175, 0.0142409, 0.951752, 0.182223, 0.000209696, 0.0164085, 0.504941, 0.301733, 0.116077, 0.00219888, 0.0148144, 0.00445854, 0, 0.0171116, 7.70833, 6.04167, 8.45833, 5.29167, 9.125, 4.625, -0.275977
1461.5, 1452, 42.0526, 46.6774, 3.82661, 0.00256003, 0.0311961, 0.00341997, 0.00131453, 0.0238436, 0.00171278, 0.00479875, 0.0157582, 3.30414, 0.756056, 25.9235, 6.33615, 3.77722, 0.679086, 0.900413, 0.172036, 0.000171822, 0.0139506, 0.468924, 0.278815, 0.116507, 0.00224669, 0.0152011, 0.00451762, 0, 0.0172585, 48.2895, 45.0789, 49.8158, 43.5, 51.3421, 41.9737, -2.95065
1476.5, 1471, 5.36364, 5.34951, 3.40943, 0.00078585, 0.0114822, 0.00111182, 0.00128354, 0.0234629, 0.00167671, 0.00476273, 0.0148661, 0.00032148, 5.93023e-05, 0.00331605, 0.00049712, 0.000483169, 6.00884e-05, 0.846066, 0.160139, 0.000164027, 0.0123925, 0.43367, 0.260243, 0.122688, 0.0024195, 0.0158684, 0.00483932, 0, 0.0174231, 6.13636, 4.59091, 6.77273, 3.95455, 7.5, 3.22727, 0.020257
1487.5, 1482, 4.54545, 5.024, 3.18951, 0.000762148, 0.00933979, 0.00103927, 0.00124883, 0.0228191, 0.00160404, 0.00472114, 0.0150397, 0, 0, 0, 0, 0, 0, 0.82435, 0.150538, 0.000172804, 0.014389, 0.377498, 0.246876, 0.12332, 0.00236768, 0.0161023, 0.00476539, 0, 0.0175367, 5.77273, 4.31818, 6.40909, 3.59091, 7.04545, 2.95455, -0.708095
1498.5, 1493, 4.81818, 4.77982, 2.95717, 0.00485667, 0.0567932, 0.00619679, 0.00122132, 0.0229237, 0.0016112, 0.0046573, 0.0144502, 0, 0, 0, 0, 0, 0, 0.789354, 0.139045, 0.000156895, 0.0127367, 0.360888, 0.238019, 0.127931, 0.00239173, 0.01685, 0.00489802, 0, 0.0176775, 5.5, 4.04545, 6.13636, 3.40909, 6.77273, 2.77273, 0.0581893
1509.5, 1504, 5.18182, 4.67952, 2.73502, 0.000676468, 0.00808961, 0.000882074, 0.00260194, 0.0523386, 0.00356881, 0.00674364, 0.0139355, 0, 0, 0, 0, 0, 0, 0.797131, 0.134546, 0.000159638, 0.0122548, 0.342164, 0.231222, 0.267612, 0.00496169, 0.0357091, 0.0121163, 0, 0.0177845, 5.40909, 3.95455, 6.04545, 3.31818, 6.68182, 2.68182, 0.770114
1525, 1515, 72.05, 71.7715, 2.40498, 0.000462429, 0.00575387, 0.000574748, 0.00128955, 0.0232655, 0.00168934, 0.00473748, 0.0136981, 0, 0, 0, 0, 0, 0, 28.1345, 8.40121, 0.00889383, 0.791435, 21.5872, 10.2224, 0.1274, 0.00243028, 0.0166757, 0.00487583, 0, 0.0179568, 73.675, 69.875, 75.575, 67.975, 77.425, 66.125, 0.147014
1547.5, 1535, 2.6, 2.52595, 2.03459, 0.000817963, 0.00964452, 0.00106465, 0.00117552, 0.0214837, 0.00151991, 0.00455131, 0.0146385, 0, 0, 0, 0, 0, 0, 0.022084, 0.0456343, 4.58616e-06, 0.00045439, 0.173009, 0.00687096, 0.143452, 0.00271206, 0.018733, 0.00530521, 0, 0.0182035, 2.86, 2.18, 3.18, 1.86, 3.5, 1.58, 0.232967
