xunit, xunit_low, fitted_data, total_model, Nnbb_invcoax, Ac228_central_fiber_shroud, Ac228_holders, Ac228_mini_shrouds, Bi212Tl208_central_fiber_shroud, Bi212Tl208_holders, Bi212Tl208_mini_shrouds, Bi212Tl208_outer_fiber_shroud, Co60_holders, K40_cables, K40_central_fiber_shroud, K40_close, K40_holders, K40_mini_shrouds, K40_outer_fiber_shroud, K42_above_array, K42_inside_ms, K42_nplus_bege, K42_nplus_invcoax, K42_nplus_semicoax, K42_outside_ms, Pb214Bi214_cables, Pb214Bi214_central_fiber_shroud, Pb214Bi214_mini_shrouds, Pb214Bi214_outer_fiber_shroud, Zn65_invcoax, alpha_high_energy_invcoax, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
1008, 1001, 20.7143, 22.4911, 16.4562, 0.0043944, 0.0217744, 0.00225419, 0.00255512, 0.0218819, 0.00149393, 0.0029024, 0.103093, 0.117897, 0.0598275, 0.923638, 0.226805, 0.13458, 0.0174679, 2.73131, 0.345163, 0.000475426, 0.47684, 0.141659, 0.405695, 0.132099, 0.0060783, 0.017049, 0.00353265, 0.124235, 0.0102013, 23.8214, 21.1786, 25.0357, 19.8929, 26.3214, 18.6786, -1.40181
1022, 1015, 19.5714, 21.7251, 16.045, 0.00512837, 0.0241668, 0.00262122, 0.00254773, 0.0220177, 0.00157966, 0.00294809, 0.102202, 0.113982, 0.0613962, 0.939922, 0.223875, 0.136952, 0.0173193, 2.51138, 0.298071, 0.000411634, 0.447412, 0.117693, 0.377198, 0.13023, 0.00596398, 0.0166816, 0.00350092, 0.104623, 0.0102142, 23.0357, 20.4643, 24.25, 19.1786, 25.4643, 17.9643, -1.72884
1036, 1029, 20.8571, 21.1362, 15.5327, 0.00678192, 0.0319198, 0.00345579, 0.00245952, 0.0203455, 0.00150264, 0.00285703, 0.100107, 0.129327, 0.0603711, 0.960114, 0.23019, 0.139895, 0.0175498, 2.42795, 0.295312, 0.000395686, 0.440813, 0.117456, 0.36407, 0.126475, 0.00583598, 0.0162491, 0.0034238, 0.0883523, 0.0102255, 22.3929, 19.8929, 23.6071, 18.6786, 24.8214, 17.4643, -0.227087
1050, 1043, 19.7143, 20.5894, 15.0158, 0.00391574, 0.0190809, 0.00202367, 0.00244331, 0.0211946, 0.00148649, 0.00287114, 0.0980667, 0.125601, 0.0649063, 0.954252, 0.238848, 0.13904, 0.0173061, 2.41483, 0.300269, 0.000421117, 0.442273, 0.119117, 0.362905, 0.131807, 0.00626361, 0.0171865, 0.00351239, 0.073713, 0.0102374, 21.8214, 19.3214, 23.0357, 18.1071, 24.25, 16.9643, -0.721622
1064, 1057, 18.6429, 20.2281, 14.5083, 0.00738893, 0.0361067, 0.00341579, 0.00237905, 0.0205404, 0.00143412, 0.00278927, 0.0971686, 0.126801, 0.0656363, 1.04284, 0.241778, 0.151948, 0.0174331, 2.4248, 0.30473, 0.000415944, 0.449738, 0.125286, 0.362855, 0.131763, 0.00624081, 0.0170253, 0.00347139, 0.0656029, 0.010246, 21.4643, 18.9643, 22.6786, 17.8214, 23.8214, 16.6071, -1.3188
1078, 1071, 19.0714, 19.7595, 14.0509, 0.0037441, 0.0184822, 0.00189316, 0.00554523, 0.0424191, 0.00330254, 0.00390035, 0.0977352, 0.128695, 0.0677175, 1.01841, 0.245814, 0.148389, 0.0177136, 2.43975, 0.308157, 0.000428444, 0.458448, 0.123151, 0.364524, 0.117594, 0.00548001, 0.0155079, 0.00312947, 0.0583283, 0.0102622, 20.9643, 18.5357, 22.1786, 17.3214, 23.3214, 16.1786, -0.57914
1092, 1085, 16.7143, 19.4088, 13.5773, 0.00511541, 0.0251999, 0.00259572, 0.00574962, 0.0465421, 0.00286153, 0.00299925, 0.0970628, 0.137347, 0.0704045, 1.08062, 0.25623, 0.157453, 0.0177615, 2.46033, 0.316864, 0.000409479, 0.454174, 0.128134, 0.362135, 0.11717, 0.00543148, 0.0150204, 0.00315022, 0.0504784, 0.0102727, 20.6071, 18.1786, 21.8214, 17.0357, 22.9643, 15.8929, -2.28849
1105.5, 1099, 19.6154, 18.9293, 13.0735, 0.00799119, 0.0384495, 0.00401618, 0.00236922, 0.0197788, 0.00144307, 0.00267623, 0.0973053, 0.137031, 0.0746828, 1.10833, 0.262059, 0.16149, 0.0181027, 2.45091, 0.319374, 0.000437728, 0.457536, 0.122658, 0.368827, 0.123163, 0.00582123, 0.0158501, 0.00322118, 0.0420488, 0.0102837, 20.1923, 17.6538, 21.3462, 16.5, 22.5769, 15.3462, 0.568553
1121, 1112, 26.6667, 26.5577, 12.5522, 0.00541468, 0.0264209, 0.00256338, 0.00224015, 0.0191532, 0.00136409, 0.00262924, 0.0846019, 0.145233, 0.0780011, 1.15534, 0.280251, 0.168341, 0.0181519, 2.50243, 0.328622, 0.000444201, 0.464488, 0.123098, 0.370749, 0.705085, 0.0358097, 0.0973246, 0.0140321, 7.36344, 0.0102971, 27.8056, 25.3056, 29.0278, 24.0833, 30.1944, 22.9167, 0.0897161
1137, 1130, 16.7143, 17.9902, 11.9617, 0.00336221, 0.0165361, 0.00177715, 0.00223622, 0.0187398, 0.001351, 0.00258862, 0.0716303, 0.151997, 0.0820221, 1.21838, 0.293141, 0.177526, 0.0184836, 2.5134, 0.333395, 0.000433616, 0.463695, 0.128134, 0.36859, 0.119069, 0.00576466, 0.0153529, 0.00283149, 0.00772048, 0.0103111, 19.1786, 16.8214, 20.3214, 15.6786, 21.3929, 14.6071, -1.12557
1151, 1144, 17.1429, 17.73, 11.437, 0.00494541, 0.023968, 0.00258072, 0.00216913, 0.0191499, 0.00135875, 0.00259134, 0.0675111, 0.156859, 0.0865262, 1.27668, 0.298544, 0.18602, 0.0190245, 2.56242, 0.339861, 0.00043491, 0.48068, 0.135964, 0.378057, 0.190546, 0.00954393, 0.0259385, 0.00415913, 0.0071664, 0.0103239, 18.8929, 16.5357, 20.0357, 15.4643, 21.1071, 14.3214, -0.521772
1164, 1158, 18.75, 17.2942, 11.0001, 0.00414586, 0.0204037, 0.00198817, 0.00221132, 0.0188832, 0.00137531, 0.00260225, 0.0647928, 0.160164, 0.0888974, 1.29682, 0.311162, 0.188954, 0.0194768, 2.60191, 0.358612, 0.000468674, 0.485188, 0.138416, 0.383106, 0.106141, 0.00511551, 0.0138373, 0.00245662, 0.00663319, 0.0103337, 18.5417, 16.0417, 19.7083, 14.875, 20.875, 13.7083, 1.2127
1174.5, 1170, 18.1111, 19.3608, 10.5857, 0.0036413, 0.0180393, 0.00189016, 0.0021978, 0.0187921, 0.00135563, 0.00252946, 2.35916, 0.173671, 0.0937415, 1.37902, 0.32739, 0.200931, 0.019692, 2.63649, 0.360606, 0.000443195, 0.49537, 0.152811, 0.386633, 0.103278, 0.00501355, 0.0134626, 0.00245814, 0.00619513, 0.0103424, 20.8333, 17.8333, 22.3889, 16.3889, 23.7222, 14.9444, -0.852074
1186.5, 1179, 17, 16.7918, 10.1709, 0.00300676, 0.0150337, 0.00163534, 0.00216556, 0.0186173, 0.00136384, 0.00250953, 0.0467761, 0.174575, 0.0992693, 1.42471, 0.344868, 0.207589, 0.020242, 2.70654, 0.371958, 0.000487581, 0.495387, 0.147939, 0.396421, 0.103455, 0.00499916, 0.0132887, 0.00235298, 0.00532624, 0.0103522, 17.9, 15.7, 18.9667, 14.6333, 19.9667, 13.6333, 0.196792
1201.5, 1194, 17.5333, 16.5849, 9.66987, 0.00305644, 0.0151581, 0.0015868, 0.00223497, 0.0185354, 0.00135305, 0.00246948, 0.0428415, 0.186893, 0.105314, 1.56241, 0.369051, 0.227653, 0.0209217, 2.7633, 0.385235, 0.000488386, 0.500334, 0.157019, 0.40404, 0.108186, 0.00514446, 0.0141252, 0.00259602, 0.00473954, 0.0103665, 17.7, 15.5, 18.7, 14.4333, 19.7667, 13.4333, 0.901949
1216.5, 1209, 15.6, 16.3037, 9.13003, 0.00310377, 0.0153114, 0.00166847, 0.00219816, 0.0182943, 0.0013253, 0.00248568, 0.03761, 0.203336, 0.114041, 1.63384, 0.407572, 0.238061, 0.0217771, 2.85644, 0.394669, 0.000547523, 0.510836, 0.166542, 0.411917, 0.0976198, 0.00476267, 0.0129364, 0.00228237, 0.00408196, 0.0103799, 17.3667, 15.2333, 18.4333, 14.1667, 19.4333, 13.1667, -0.674955
1231.5, 1224, 16.6667, 16.5392, 8.72112, 0.00337835, 0.0166694, 0.00180755, 0.00218396, 0.0186906, 0.00138257, 0.00250298, 0.0334209, 0.218071, 0.121448, 1.78978, 0.421303, 0.260782, 0.0228424, 2.96313, 0.427397, 0.000597006, 0.52881, 0.159012, 0.430665, 0.315383, 0.0158948, 0.0426066, 0.00662798, 0.00326294, 0.010392, 17.6333, 15.4333, 18.7, 14.4333, 19.7, 13.3667, 0.121427
1246.5, 1239, 15.1333, 15.5109, 8.16816, 0.0109065, 0.0501655, 0.0059449, 0.00224426, 0.0187102, 0.00135943, 0.00248769, 0.0293437, 0.172865, 0.0992258, 1.46271, 0.348332, 0.213126, 0.0196808, 3.09882, 0.446165, 0.000607465, 0.554609, 0.170307, 0.439141, 0.151529, 0.00775226, 0.0205135, 0.00323267, 0.00254105, 0.0104048, 16.5667, 14.4333, 17.5667, 13.4333, 18.5667, 12.4333, -0.37128
1261.5, 1254, 13.5333, 14.6983, 7.71214, 0.00298409, 0.0146571, 0.00159193, 0.00220929, 0.0189467, 0.00133401, 0.00242177, 0.0266972, 0.146579, 0.080062, 1.18458, 0.285689, 0.1726, 0.0168963, 3.22587, 0.473422, 0.000634821, 0.559102, 0.179166, 0.462154, 0.0969381, 0.00474808, 0.0124138, 0.00203158, 0.00200292, 0.0104201, 15.7, 13.7, 16.7, 12.7, 17.7, 11.7, -1.17684
1276.5, 1269, 13.6667, 14.4331, 7.22848, 0.00309813, 0.015, 0.00169087, 0.00233401, 0.0196138, 0.00142182, 0.00246797, 0.0256395, 0.140803, 0.0751043, 1.11193, 0.269466, 0.162015, 0.0161037, 3.38037, 0.504138, 0.000672235, 0.578439, 0.209285, 0.479502, 0.160555, 0.00804499, 0.0215961, 0.00337686, 0.00147922, 0.0104325, 15.4333, 13.4333, 16.4333, 12.4333, 17.3667, 11.5, -0.7813
