xunit, xunit_low, fitted_data, total_model, Nnbb_bege, Ac228_holders, Co60_cables, K40_close, K42_inside_ms, K42_nplus_coax, K42_outside_ms, Th228_cables, U238_cables, alpha_high_energy_bege, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
980.5, 980, 57, 59.113, 57.863, 0.0822501, 0.00268544, 0.338756, 0.0857086, 0.00181654, 0.5683, 0.00585275, 0.0205227, 0.144104, 67.5, 50.5, 74.5, 43.5, 82.5, 35.5, -0.274829
981.5, 981, 61, 59.5119, 58.0665, 0.101439, 0.00282982, 0.496842, 0.0963018, 0.00726616, 0.566148, 0.00718119, 0.0231996, 0.144202, 67.5, 51.5, 75.5, 43.5, 82.5, 36.5, 0.192893
982.5, 982, 58, 59.4994, 57.9793, 0.0734611, 0.00352284, 0.564593, 0.0987093, 0.00726616, 0.60059, 0.00641907, 0.021415, 0.144145, 67.5, 51.5, 75.5, 43.5, 82.5, 36.5, -0.19439
983.5, 983, 59, 59.017, 57.6437, 0.0374508, 0.0028587, 0.474258, 0.0996723, 0.00181654, 0.581216, 0.0073565, 0.0245381, 0.144183, 67.5, 50.5, 74.5, 43.5, 82.5, 35.5, -0.00221359
984.5, 984, 62, 59.2305, 57.8533, 0.0263913, 0.00259881, 0.553301, 0.0900421, 0.00363308, 0.531705, 0.00645947, 0.0187381, 0.144255, 67.5, 51.5, 75.5, 43.5, 82.5, 35.5, 0.359861
985.5, 985, 61, 59.3915, 57.9309, 0.030029, 0.00306083, 0.598469, 0.0924497, 0.00363308, 0.566148, 0.00474685, 0.0178459, 0.144207, 67.5, 51.5, 75.5, 43.5, 82.5, 36.5, 0.208724
986.5, 986, 60, 58.723, 57.4102, 0.0528803, 0.00303195, 0.406507, 0.0953387, 0.00544962, 0.572606, 0.00650672, 0.0263226, 0.144196, 66.5, 50.5, 74.5, 42.5, 81.5, 35.5, 0.16664
987.5, 987, 49, 59.0215, 57.6533, 0.109887, 0.00280094, 0.451675, 0.0948572, 0.00544962, 0.529553, 0.00605479, 0.0236458, 0.144263, 67.5, 50.5, 74.5, 43.5, 82.5, 35.5, -1.30445
988.5, 988, 52, 58.7886, 57.3071, 0.146214, 0.00271432, 0.48555, 0.0972648, 0.00363308, 0.574758, 0.00606162, 0.0209689, 0.144331, 66.5, 50.5, 74.5, 42.5, 82.5, 35.5, -0.885389
989.5, 989, 63, 58.6239, 57.2217, 0.0990956, 0.00256994, 0.395215, 0.0871531, 0.00726616, 0.641491, 0.00562337, 0.0196304, 0.144249, 66.5, 50.5, 74.5, 42.5, 81.5, 35.5, 0.571538
990.5, 990, 81, 58.2628, 57.0269, 0.045605, 0.00233893, 0.327464, 0.0953387, 0.00363308, 0.579064, 0.0073565, 0.0307841, 0.144295, 66.5, 50.5, 73.5, 42.5, 81.5, 35.5, 2.9788
991.5, 991, 57, 57.9703, 56.7212, 0.027197, 0.00265657, 0.395215, 0.0953387, 0.00726616, 0.548926, 0.00638549, 0.0218612, 0.144254, 66.5, 49.5, 73.5, 42.5, 81.5, 34.5, -0.127444
992.5, 992, 59, 58.0291, 56.538, 0.0225095, 0.00262769, 0.553301, 0.0963018, 0.00363308, 0.635033, 0.00712711, 0.0263226, 0.144284, 66.5, 49.5, 73.5, 42.5, 81.5, 34.5, 0.12745
993.5, 993, 64, 57.4851, 56.0649, 0.0234128, 0.00291645, 0.530718, 0.104969, 0.00181654, 0.585522, 0.00606846, 0.0205227, 0.14427, 65.5, 49.5, 73.5, 41.5, 80.5, 34.5, 0.859271
994.5, 994, 47, 57.5983, 56.2076, 0.0237058, 0.0030897, 0.462967, 0.0963018, 0.00726616, 0.622117, 0.00729558, 0.0236458, 0.144279, 65.5, 49.5, 73.5, 41.5, 80.5, 34.5, -1.39647
995.5, 995, 56, 58.0292, 56.5873, 0.0240232, 0.00282982, 0.587177, 0.0866716, 0.00908269, 0.557537, 0.00610203, 0.0240919, 0.144353, 66.5, 49.5, 73.5, 42.5, 81.5, 34.5, -0.266379
996.5, 996, 53, 57.4439, 56.0508, 0.0235837, 0.0032052, 0.530718, 0.0890791, 0.00181654, 0.5683, 0.00664161, 0.0254303, 0.14437, 65.5, 49.5, 73.5, 41.5, 80.5, 34.5, -0.586334
997.5, 997, 45, 57.0749, 55.6957, 0.0224851, 0.00329183, 0.496842, 0.0919682, 0, 0.589827, 0.00593356, 0.0245381, 0.144322, 65.5, 49.5, 72.5, 41.5, 79.5, 34.5, -1.59832
998.5, 998, 45, 56.8372, 55.516, 0.0231687, 0.0032052, 0.451675, 0.0919682, 0.00363308, 0.576911, 0.00707987, 0.0191843, 0.144321, 64.5, 48.5, 72.5, 41.5, 79.5, 33.5, -1.57011
999.5, 999, 57, 57.2723, 55.6966, 0.0226072, 0.00306083, 0.654928, 0.0885976, 0.00181654, 0.626422, 0.00588632, 0.0281072, 0.1443, 65.5, 49.5, 72.5, 41.5, 80.5, 34.5, -0.0359873
1000.5, 1000, 63, 56.9895, 55.5706, 0.0239988, 0.00311858, 0.587177, 0.0852271, 0.00726616, 0.540316, 0.00725517, 0.0200766, 0.144428, 65.5, 48.5, 72.5, 41.5, 79.5, 34.5, 0.796184
1001.5, 1001, 62, 57.0305, 55.672, 0.0247068, 0.00256994, 0.496842, 0.0900421, 0.00181654, 0.561842, 0.00645947, 0.0298918, 0.144406, 65.5, 48.5, 72.5, 41.5, 79.5, 34.5, 0.658046
1002.5, 1002, 66, 56.8586, 55.4984, 0.0240964, 0.00334958, 0.553301, 0.0910052, 0.0108992, 0.503721, 0.00676967, 0.0227535, 0.144341, 64.5, 48.5, 72.5, 41.5, 79.5, 33.5, 1.21231
1003.5, 1003, 61, 57.1633, 55.6887, 0.024365, 0.00291645, 0.621053, 0.0991908, 0.00363308, 0.551079, 0.00567061, 0.0223073, 0.144422, 65.5, 49.5, 72.5, 41.5, 80.5, 34.5, 0.507453
1004.5, 1004, 66, 57.2277, 55.8455, 0.0241941, 0.00340733, 0.48555, 0.0857086, 0.00181654, 0.598437, 0.00792281, 0.0307841, 0.144409, 65.5, 49.5, 72.5, 41.5, 80.5, 34.5, 1.1596
1005.5, 1005, 67, 57.0454, 55.7389, 0.0242917, 0.0032052, 0.530718, 0.0934127, 0.00726616, 0.475736, 0.00686416, 0.0205227, 0.144464, 65.5, 49.5, 72.5, 41.5, 79.5, 34.5, 1.318
1006.5, 1006, 72, 56.3288, 54.968, 0.023364, 0.00395597, 0.48555, 0.0987093, 0.0108992, 0.555384, 0.00589316, 0.0325687, 0.144424, 64.5, 48.5, 71.5, 40.5, 79.5, 33.5, 2.08804
1007.5, 1007, 65, 56.056, 54.776, 0.0240232, 0.00280094, 0.372632, 0.0991908, 0.00363308, 0.604895, 0.00650672, 0.0218612, 0.144461, 64.5, 48.5, 71.5, 40.5, 78.5, 33.5, 1.1946
1008.5, 1008, 40, 56.0868, 54.7213, 0.025073, 0.00326296, 0.417799, 0.0987093, 0.00181654, 0.645796, 0.00583908, 0.0227535, 0.144458, 64.5, 48.5, 71.5, 40.5, 78.5, 33.5, -2.14803
1009.5, 1009, 58, 55.918, 54.4297, 0.0244382, 0.00323408, 0.54201, 0.102561, 0.00544962, 0.637185, 0.00531317, 0.0236458, 0.144436, 63.5, 47.5, 71.5, 40.5, 78.5, 33.5, 0.278423
1010.5, 1010, 60, 55.8285, 54.4694, 0.026611, 0.0032052, 0.48555, 0.0895606, 0.00363308, 0.574758, 0.00672926, 0.0245381, 0.144556, 63.5, 47.5, 71.5, 40.5, 78.5, 33.5, 0.558294
1011.5, 1011, 61, 55.2004, 53.6976, 0.0266355, 0.00381159, 0.519426, 0.0977463, 0.00908269, 0.67378, 0.00672926, 0.0209689, 0.144565, 63.5, 47.5, 70.5, 39.5, 77.5, 32.5, 0.780604
1012.5, 1012, 63, 55.7268, 54.3337, 0.0306149, 0.00300307, 0.474258, 0.0991908, 0.00726616, 0.607048, 0.00615611, 0.0209689, 0.144583, 63.5, 47.5, 71.5, 40.5, 78.5, 33.5, 0.974304
1013.5, 1013, 44, 55.7481, 54.2518, 0.0377193, 0.0030897, 0.553301, 0.0977463, 0.00726616, 0.619964, 0.00553571, 0.0272149, 0.144467, 63.5, 47.5, 71.5, 40.5, 78.5, 33.5, -1.57344
1014.5, 1014, 46, 55.9693, 54.5795, 0.037817, 0.00280094, 0.496842, 0.0905236, 0.00363308, 0.585522, 0.00575826, 0.0223073, 0.14459, 63.5, 47.5, 71.5, 40.5, 78.5, 33.5, -1.33257
1015.5, 1015, 64, 56.0074, 54.5821, 0.0436275, 0.00256994, 0.564593, 0.0938942, 0.00726616, 0.538163, 0.00638549, 0.0240919, 0.144691, 63.5, 48.5, 71.5, 40.5, 78.5, 33.5, 1.06798
1016.5, 1016, 49, 55.1638, 53.754, 0.055224, 0.00349396, 0.451675, 0.0938942, 0.0108992, 0.617811, 0.00822618, 0.0240919, 0.144533, 63.5, 47.5, 70.5, 39.5, 77.5, 32.5, -0.829897
1017.5, 1017, 63, 55.1027, 53.5355, 0.0475337, 0.00303195, 0.66622, 0.0943757, 0.00544962, 0.572606, 0.00527276, 0.0281072, 0.144556, 63.5, 47.5, 70.5, 39.5, 77.5, 32.5, 1.06389
1018.5, 1018, 56, 55.1833, 53.6412, 0.0338131, 0.0030897, 0.621053, 0.0953387, 0.00363308, 0.602743, 0.00614927, 0.0316764, 0.144629, 63.5, 47.5, 70.5, 39.5, 77.5, 32.5, 0.109934
1019.5, 1019, 57, 55.0774, 53.687, 0.0279538, 0.00306083, 0.530718, 0.0987093, 0.00726616, 0.548926, 0.00411962, 0.0249842, 0.144623, 62.5, 47.5, 70.5, 39.5, 77.5, 32.5, 0.259062
1020.5, 1020, 55, 55.4403, 54.013, 0.0261228, 0.00294532, 0.496842, 0.103043, 0.00726616, 0.619964, 0.00461196, 0.0218612, 0.144622, 63.5, 47.5, 70.5, 40.5, 78.5, 32.5, -0.0591322
1021.5, 1021, 58, 54.9182, 53.4844, 0.0247068, 0.00329183, 0.496842, 0.0847455, 0.00726616, 0.637185, 0.00523235, 0.0298918, 0.144657, 62.5, 47.5, 70.5, 39.5, 77.5, 32.5, 0.415856
1022.5, 1022, 55, 54.927, 53.2915, 0.0246091, 0.00317633, 0.66622, 0.0857086, 0.00363308, 0.67378, 0.00571102, 0.0281072, 0.144632, 62.5, 47.5, 70.5, 39.5, 77.5, 32.5, 0.00984456
1023.5, 1023, 44, 54.7488, 53.1514, 0.0231199, 0.0028587, 0.654928, 0.0943757, 0.00544962, 0.643643, 0.00655396, 0.0218612, 0.144668, 62.5, 46.5, 70.5, 39.5, 77.5, 32.5, -1.45269
1024.5, 1024, 50, 54.7865, 53.2333, 0.0243406, 0.00360946, 0.54201, 0.0948572, 0.0127158, 0.699612, 0.00646631, 0.0249842, 0.144619, 62.5, 46.5, 70.5, 39.5, 77.5, 32.5, -0.646672
1025.5, 1025, 51, 54.4917, 53.0474, 0.0231931, 0.00334958, 0.575885, 0.0881161, 0.0127158, 0.566148, 0.00655396, 0.0236458, 0.144667, 62.5, 46.5, 69.5, 39.5, 76.5, 32.5, -0.473011
1026.5, 1026, 50, 54.7136, 53.3188, 0.0228757, 0.00248331, 0.462967, 0.104006, 0, 0.628575, 0.00544806, 0.0236458, 0.14479, 62.5, 46.5, 69.5, 39.5, 77.5, 32.5, -0.637238
1027.5, 1027, 53, 54.6168, 53.2016, 0.0238035, 0.00323408, 0.54201, 0.0953387, 0.0145323, 0.561842, 0.00646631, 0.0231996, 0.144727, 62.5, 46.5, 69.5, 39.5, 77.5, 32.5, -0.218766
1028.5, 1028, 63, 53.9974, 52.6422, 0.0235105, 0.00303195, 0.508134, 0.0861901, 0.00363308, 0.553232, 0.00597397, 0.0267688, 0.14472, 61.5, 46.5, 69.5, 38.5, 76.5, 31.5, 1.22514
1029.5, 1029, 57, 54.0841, 52.7162, 0.0249265, 0.00317633, 0.496842, 0.0885976, 0.00363308, 0.574758, 0.00637182, 0.0249842, 0.144695, 61.5, 46.5, 69.5, 38.5, 76.5, 31.5, 0.396489
1030.5, 1030, 59, 53.7877, 52.4378, 0.0256589, 0.00340733, 0.440383, 0.0914867, 0.00544962, 0.604895, 0.00500297, 0.0289995, 0.144673, 61.5, 45.5, 68.5, 38.5, 76.5, 31.5, 0.7107
1031.5, 1031, 46, 53.2433, 51.7418, 0.0470942, 0.00288757, 0.598469, 0.0972648, 0.00726616, 0.576911, 0.00641907, 0.0205227, 0.144721, 61.5, 45.5, 68.5, 38.5, 75.5, 31.5, -0.99267
1032.5, 1032, 50, 53.77, 52.4563, 0.0951406, 0.00372497, 0.406507, 0.0929312, 0.00544962, 0.533858, 0.00721477, 0.0240919, 0.144804, 61.5, 45.5, 68.5, 38.5, 76.5, 31.5, -0.514126
1033.5, 1033, 56, 53.1564, 51.7435, 0.112865, 0.00282982, 0.417799, 0.0934127, 0.00544962, 0.602743, 0.00615611, 0.0267688, 0.14481, 60.5, 45.5, 68.5, 38.5, 75.5, 31.5, 0.390029
1034.5, 1034, 39, 53.8335, 52.2263, 0.0715568, 0.00358059, 0.677512, 0.0987093, 0.00726616, 0.574758, 0.00707303, 0.0218612, 0.144891, 61.5, 46.5, 68.5, 38.5, 76.5, 31.5, -2.02171
1035.5, 1035, 48, 53.5486, 51.9823, 0.0366695, 0.00360946, 0.677512, 0.100154, 0.00363308, 0.572606, 0.00681692, 0.0205227, 0.144833, 61.5, 45.5, 68.5, 38.5, 75.5, 31.5, -0.758249
1036.5, 1036, 46, 53.3333, 51.9558, 0.0262204, 0.00340733, 0.553301, 0.0861901, 0.00726616, 0.525247, 0.00677651, 0.0240919, 0.1449, 61.5, 45.5, 68.5, 38.5, 75.5, 31.5, -1.00415
1037.5, 1037, 67, 53.1148, 51.6827, 0.0313961, 0.00369609, 0.54201, 0.0900421, 0, 0.591979, 0.00589316, 0.0223073, 0.144743, 60.5, 45.5, 68.5, 38.5, 75.5, 30.5, 1.90522
1038.5, 1038, 52, 52.4741, 51.0193, 0.0559076, 0.00340733, 0.598469, 0.103043, 0.0127158, 0.508026, 0.00602122, 0.0223073, 0.144847, 60.5, 44.5, 67.5, 37.5, 74.5, 30.5, -0.0654452
1039.5, 1039, 53, 53.1683, 51.5805, 0.0841055, 0.00360946, 0.632344, 0.0910052, 0, 0.602743, 0.00677651, 0.0223073, 0.144907, 60.5, 45.5, 68.5, 38.5, 75.5, 31.5, -0.0230861
1040.5, 1040, 47, 52.4165, 50.8035, 0.0744133, 0.00340733, 0.677512, 0.0852271, 0.00363308, 0.585522, 0.00721477, 0.0312302, 0.144863, 60.5, 44.5, 67.5, 37.5, 74.5, 30.5, -0.748144
1041.5, 1041, 51, 52.7948, 51.2413, 0.0423335, 0.00349396, 0.654928, 0.0881161, 0.00908269, 0.581216, 0.00672243, 0.0227535, 0.144767, 60.5, 45.5, 67.5, 37.5, 74.5, 30.5, -0.247008
1042.5, 1042, 48, 52.2501, 50.77, 0.0274411, 0.00355171, 0.621053, 0.0982278, 0.00726616, 0.546774, 0.00451747, 0.0263226, 0.144915, 59.5, 44.5, 67.5, 37.5, 74.5, 30.5, -0.587967
1043.5, 1043, 51, 51.8769, 50.3128, 0.0238767, 0.00311858, 0.643636, 0.0861901, 0.00908269, 0.622117, 0.00888014, 0.0223073, 0.14488, 59.5, 44.5, 66.5, 37.5, 73.5, 30.5, -0.121742
1044.5, 1044, 47, 51.6464, 50.237, 0.0223875, 0.00378272, 0.462967, 0.0881161, 0.0127158, 0.643643, 0.00730925, 0.0236458, 0.144794, 59.5, 43.5, 66.5, 36.5, 73.5, 29.5, -0.646536
1045.5, 1045, 47, 52.0575, 50.4361, 0.0227781, 0.00386935, 0.677512, 0.0905236, 0.00544962, 0.643643, 0.00641223, 0.0263226, 0.144883, 59.5, 44.5, 66.5, 37.5, 73.5, 30.5, -0.700961
1046.5, 1046, 57, 51.7066, 50.2784, 0.0220457, 0.0032052, 0.564593, 0.0963018, 0.00544962, 0.557537, 0.0064259, 0.0276611, 0.144964, 59.5, 44.5, 66.5, 36.5, 73.5, 29.5, 0.736144
1047.5, 1047, 51, 51.7451, 50.289, 0.0224851, 0.00303195, 0.598469, 0.0881161, 0.00544962, 0.563995, 0.00641223, 0.0231996, 0.144973, 59.5, 44.5, 66.5, 36.5, 73.5, 29.5, -0.103582
1048.5, 1048, 57, 51.6582, 50.1753, 0.0236814, 0.00352284, 0.632344, 0.0977463, 0.00363308, 0.548926, 0.00623693, 0.0218612, 0.144929, 59.5, 43.5, 66.5, 36.5, 73.5, 29.5, 0.74322
1049.5, 1049, 52, 51.8475, 50.3418, 0.0230466, 0.00381159, 0.621053, 0.0876346, 0.00363308, 0.589827, 0.0049694, 0.0267688, 0.144957, 59.5, 44.5, 66.5, 36.5, 73.5, 29.5, 0.0211738
1050.5, 1050, 64, 51.8613, 50.5039, 0.0225339, 0.0028587, 0.395215, 0.0996723, 0.00181654, 0.660864, 0.00395115, 0.0254303, 0.144996, 59.5, 44.5, 66.5, 36.5, 73.5, 29.5, 1.68559
1051.5, 1051, 46, 51.1891, 49.7692, 0.0233396, 0.0039271, 0.54201, 0.0871531, 0.00363308, 0.579064, 0.00628417, 0.0294457, 0.145022, 58.5, 43.5, 65.5, 36.5, 72.5, 29.5, -0.72527
1052.5, 1052, 51, 51.1006, 49.5348, 0.0238523, 0.00314745, 0.66622, 0.0895606, 0.0127158, 0.587674, 0.00540082, 0.0321225, 0.14503, 58.5, 43.5, 65.5, 36.5, 72.5, 29.5, -0.0140667
1053.5, 1053, 45, 51.2303, 49.7251, 0.0264157, 0.00381159, 0.587177, 0.0996723, 0.00544962, 0.607048, 0.00593356, 0.0245381, 0.145136, 58.5, 43.5, 66.5, 36.5, 72.5, 29.5, -0.870455
1054.5, 1054, 50, 50.5804, 49.2926, 0.026489, 0.0029742, 0.451675, 0.0799305, 0.00363308, 0.538163, 0.00606846, 0.0339071, 0.145025, 58.5, 42.5, 65.5, 35.5, 72.5, 28.5, -0.0816113
1055.5, 1055, 50, 51.1824, 49.7427, 0.0246091, 0.00343621, 0.575885, 0.0972648, 0.00363308, 0.555384, 0.00620336, 0.0281072, 0.145087, 58.5, 43.5, 65.5, 36.5, 72.5, 29.5, -0.165268
1056.5, 1056, 59, 50.768, 49.193, 0.0246091, 0.0030897, 0.733971, 0.103524, 0.00726616, 0.518789, 0.00654712, 0.0321225, 0.145056, 58.5, 43.5, 65.5, 36.5, 72.5, 29.5, 1.15535
1057.5, 1057, 46, 50.4656, 48.9921, 0.0218015, 0.00360946, 0.598469, 0.0934127, 0.00726616, 0.576911, 0.00694497, 0.0200766, 0.145027, 58.5, 42.5, 65.5, 35.5, 72.5, 28.5, -0.628618
1058.5, 1058, 39, 50.5794, 49.0291, 0.0224607, 0.00349396, 0.632344, 0.0770414, 0.0145323, 0.622117, 0.0051447, 0.0281072, 0.145052, 58.5, 42.5, 65.5, 35.5, 72.5, 28.5, -1.62817
1059.5, 1059, 46, 50.5294, 49.045, 0.0242673, 0.00343621, 0.575885, 0.0818565, 0.00363308, 0.617811, 0.00523235, 0.0272149, 0.145033, 58.5, 42.5, 65.5, 35.5, 72.5, 28.5, -0.637184
1060.5, 1060, 45, 50.1104, 48.63, 0.0252195, 0.00375384, 0.587177, 0.103043, 0.00181654, 0.583369, 0.00810495, 0.0227535, 0.145099, 57.5, 42.5, 64.5, 35.5, 71.5, 28.5, -0.721919
1061.5, 1061, 54, 49.3247, 47.8151, 0.025488, 0.0039271, 0.677512, 0.0943757, 0.00908269, 0.514484, 0.00616295, 0.033461, 0.145059, 56.5, 41.5, 63.5, 35.5, 71.5, 29.5, 0.677779
1062.5, 1062, 51, 49.5299, 47.9023, 0.0445064, 0.00282982, 0.711388, 0.0885976, 0.00726616, 0.594132, 0.00660121, 0.0272149, 0.145009, 56.5, 41.5, 64.5, 35.5, 71.5, 29.5, 0.230733
1063.5, 1063, 56, 49.9674, 48.2873, 0.125902, 0.00300307, 0.677512, 0.0967833, 0.00726616, 0.589827, 0.00571102, 0.0289995, 0.145091, 57.5, 42.5, 64.5, 35.5, 71.5, 29.5, 0.858786
1064.5, 1064, 53, 49.5984, 47.8583, 0.302536, 0.00317633, 0.564593, 0.0890791, 0.00544962, 0.596285, 0.00536041, 0.0285534, 0.145104, 56.5, 41.5, 64.5, 35.5, 71.5, 29.5, 0.500064
1065.5, 1065, 45, 50.0944, 48.097, 0.357369, 0.00343621, 0.733971, 0.0996723, 0.00726616, 0.619964, 0.00377585, 0.0267688, 0.145126, 57.5, 42.5, 64.5, 35.5, 71.5, 28.5, -0.719774
1066.5, 1066, 57, 49.616, 48.1005, 0.184202, 0.00343621, 0.440383, 0.0982278, 0.00544962, 0.607048, 0.00694497, 0.0245381, 0.145191, 56.5, 41.5, 64.5, 35.5, 71.5, 29.5, 1.04521
1067.5, 1067, 47, 49.3291, 47.6539, 0.0572015, 0.00355171, 0.688804, 0.0890791, 0, 0.658712, 0.00597397, 0.0267688, 0.145119, 56.5, 41.5, 63.5, 35.5, 71.5, 29.5, -0.310611
1068.5, 1068, 60, 49.1674, 47.6486, 0.0259275, 0.00303195, 0.587177, 0.0881161, 0.00544962, 0.63288, 0.00655396, 0.0245381, 0.145187, 55.5, 41.5, 63.5, 35.5, 71.5, 29.5, 1.51302
1069.5, 1069, 48, 49.1464, 47.7129, 0.0215818, 0.00349396, 0.496842, 0.0948572, 0.00726616, 0.622117, 0.00606162, 0.0361379, 0.14512, 55.5, 41.5, 63.5, 35.5, 71.5, 29.5, -0.140685
1070.5, 1070, 49, 49.3911, 47.9023, 0.0211912, 0.00358059, 0.677512, 0.0953387, 0.00181654, 0.503721, 0.0069114, 0.033461, 0.145225, 56.5, 41.5, 63.5, 35.5, 71.5, 29.5, -0.0324473
1071.5, 1071, 55, 49.0383, 47.5156, 0.0198484, 0.00366722, 0.66622, 0.0828195, 0.00544962, 0.563995, 0.00960186, 0.0258765, 0.145243, 55.5, 41.5, 63.5, 35.5, 71.5, 29.5, 0.856844
1072.5, 1072, 43, 48.4487, 46.8821, 0.0204588, 0.00300307, 0.733971, 0.0919682, 0.00726616, 0.533858, 0.00715385, 0.0236458, 0.145314, 55.5, 41.5, 62.5, 34.5, 70.5, 28.5, -0.773764
1073.5, 1073, 47, 48.9264, 47.2803, 0.0205076, 0.00352284, 0.700096, 0.0987093, 0.00181654, 0.639338, 0.00830015, 0.0285534, 0.145277, 55.5, 41.5, 63.5, 35.5, 70.5, 28.5, -0.253563
1074.5, 1074, 61, 48.7726, 47.3164, 0.0204832, 0.00343621, 0.66622, 0.0938942, 0, 0.492957, 0.00619652, 0.0276611, 0.145288, 55.5, 41.5, 62.5, 34.5, 70.5, 28.5, 1.70391
1075.5, 1075, 38, 48.7415, 47.1781, 0.0195066, 0.00378272, 0.700096, 0.0919682, 0.00726616, 0.566148, 0.00737639, 0.0218612, 0.145338, 55.5, 41.5, 62.5, 34.5, 70.5, 28.5, -1.57635
1076.5, 1076, 43, 48.6342, 47.2019, 0.0220212, 0.00291645, 0.564593, 0.0938942, 0.00544962, 0.55969, 0.0165127, 0.0218612, 0.145304, 55.5, 41.5, 62.5, 34.5, 70.5, 28.5, -0.799876
1077.5, 1077, 42, 48.6129, 47.001, 0.0224607, 0.00349396, 0.66622, 0.10545, 0.00726616, 0.591979, 0.0410551, 0.0285534, 0.145367, 55.5, 41.5, 62.5, 34.5, 70.5, 28.5, -0.946698
1078.5, 1078, 45, 48.4049, 46.8222, 0.0210203, 0.00363834, 0.632344, 0.0938942, 0.00363308, 0.589827, 0.0649702, 0.0281072, 0.145256, 55.5, 41.5, 62.5, 34.5, 70.5, 28.5, -0.471202
1079.5, 1079, 40, 48.1356, 46.4936, 0.0202146, 0.00352284, 0.700096, 0.0905236, 0.00363308, 0.607048, 0.0515328, 0.0200766, 0.145363, 54.5, 40.5, 62.5, 34.5, 70.5, 28.5, -1.18334
1080.5, 1080, 51, 47.995, 46.505, 0.020825, 0.00337846, 0.564593, 0.0895606, 0.00181654, 0.617811, 0.0206658, 0.0258765, 0.145393, 54.5, 40.5, 62.5, 34.5, 69.5, 28.5, 0.452221
1081.5, 1081, 48, 47.6923, 46.1156, 0.0205564, 0.00334958, 0.677512, 0.0910052, 0.00908269, 0.596285, 0.00896096, 0.0245381, 0.145333, 54.5, 40.5, 61.5, 33.5, 69.5, 28.5, 0.0680523
1082.5, 1082, 45, 47.3859, 45.8416, 0.0202635, 0.00323408, 0.66622, 0.0693373, 0.00544962, 0.60059, 0.00751129, 0.0263226, 0.145342, 54.5, 40.5, 61.5, 33.5, 68.5, 27.5, -0.325395
1083.5, 1083, 47, 47.7167, 46.1332, 0.0208494, 0.00363834, 0.711388, 0.0934127, 0.00726616, 0.570453, 0.00646631, 0.0245381, 0.145401, 54.5, 40.5, 61.5, 33.5, 69.5, 28.5, -0.0802613
1084.5, 1084, 56, 47.4712, 45.9059, 0.0208738, 0.00334958, 0.654928, 0.0919682, 0.00544962, 0.613506, 0.00660121, 0.0231996, 0.145425, 54.5, 40.5, 61.5, 33.5, 68.5, 27.5, 1.22477
1085.5, 1085, 46, 47.6756, 45.9297, 0.0214109, 0.00453349, 0.84689, 0.0876346, 0.00544962, 0.598437, 0.00629784, 0.0298918, 0.145311, 54.5, 40.5, 61.5, 33.5, 69.5, 28.5, -0.220159
1086.5, 1086, 51, 46.6938, 45.2663, 0.0203123, 0.00378272, 0.587177, 0.106413, 0.00908269, 0.523095, 0.0049694, 0.0272149, 0.145428, 53.5, 39.5, 60.5, 32.5, 68.5, 27.5, 0.643695
1087.5, 1087, 47, 47.0758, 45.6002, 0.0197752, 0.00378272, 0.621053, 0.0967833, 0.00544962, 0.557537, 0.00527276, 0.0205227, 0.145395, 53.5, 39.5, 61.5, 33.5, 68.5, 27.5, 0.0127214
1088.5, 1088, 50, 46.9773, 45.4328, 0.0206297, 0.00346509, 0.643636, 0.0828195, 0.00544962, 0.602743, 0.00633825, 0.0339071, 0.145468, 53.5, 39.5, 61.5, 33.5, 68.5, 27.5, 0.459503
1089.5, 1089, 39, 46.9577, 45.2919, 0.0208982, 0.00398485, 0.722679, 0.0852271, 0.00363308, 0.647948, 0.00602805, 0.0298918, 0.145506, 53.5, 39.5, 61.5, 33.5, 68.5, 27.5, -1.17142
1090.5, 1090, 51, 46.368, 44.78, 0.0206541, 0.00323408, 0.688804, 0.0943757, 0.00363308, 0.598437, 0.00699905, 0.0263226, 0.145532, 53.5, 39.5, 60.5, 32.5, 67.5, 26.5, 0.692194
1091.5, 1091, 42, 46.8393, 45.3262, 0.0203855, 0.00343621, 0.66622, 0.0866716, 0.00363308, 0.546774, 0.0160284, 0.0245381, 0.145387, 53.5, 39.5, 61.5, 33.5, 68.5, 27.5, -0.69503
1092.5, 1092, 48, 46.9043, 45.3756, 0.0232663, 0.00352284, 0.632344, 0.0881161, 0.0108992, 0.548926, 0.0520655, 0.0240919, 0.145461, 53.5, 39.5, 61.5, 33.5, 68.5, 27.5, 0.182932
1093.5, 1093, 56, 47.0223, 45.3447, 0.041064, 0.00386935, 0.688804, 0.0861901, 0.00908269, 0.570453, 0.106208, 0.0263226, 0.145516, 53.5, 39.5, 61.5, 33.5, 68.5, 27.5, 1.29193
1094.5, 1094, 42, 46.4703, 44.8434, 0.0965566, 0.00424473, 0.609761, 0.100635, 0.00908269, 0.533858, 0.0963766, 0.0307841, 0.145529, 53.5, 39.5, 60.5, 32.5, 67.5, 26.5, -0.641885
1095.5, 1095, 51, 46.8527, 45.039, 0.161033, 0.00395597, 0.722679, 0.0958202, 0.00544962, 0.613506, 0.0375334, 0.0281072, 0.145538, 53.5, 39.5, 61.5, 33.5, 68.5, 27.5, 0.620131
