xunit, xunit_low, fitted_data, total_model, Ac228_holders, Co60_cables, K40_close, K42_inside_ms, K42_nplus_coax, K42_outside_ms, Th228_cables, U238_cables, 1sig_p, 1sig_m, 2sig_p, 2sig_m, 3sig_p, 3sig_m, norm_pois_res
1435.5, 1435, 4, 4.36027, 0.0473139, 0.0025555, 3.12169, 0.0387615, 0.0517714, 1.04081, 0.017217, 0.0401532, 6.5, 1.5, 9.5, 0.5, 11.5, 0, -0.0995506
1436.5, 1436, 2, 4.28998, 0.0401363, 0.00278651, 3.03957, 0.0385207, 0.0599458, 1.04727, 0.0196007, 0.0421608, 6.5, 1.5, 8.5, 0.5, 11.5, 0, -1.14049
1437.5, 1437, 1, 4.26034, 0.0374833, 0.00271432, 3.03238, 0.0329834, 0.0508631, 1.05265, 0.0171362, 0.0341302, 6.5, 1.5, 8.5, 0.5, 11.5, 0, -1.79735
1438.5, 1438, 6, 4.26322, 0.037345, 0.00295976, 3.05907, 0.0406875, 0.0499548, 1.0139, 0.0175847, 0.0417147, 6.5, 1.5, 8.5, 0.5, 11.5, 0, 0.851474
1439.5, 1439, 2, 4.37837, 0.0368079, 0.00275763, 3.14325, 0.0351501, 0.0590375, 1.04727, 0.0197489, 0.0343533, 6.5, 1.5, 9.5, 0.5, 11.5, 0, -1.17911
1440.5, 1440, 2, 4.4016, 0.0378088, 0.00281538, 3.12579, 0.0409282, 0.0445052, 1.09247, 0.0184646, 0.0388147, 6.5, 1.5, 9.5, 0.5, 11.5, 0, -1.18918
1441.5, 1441, 4, 4.40832, 0.0371252, 0.00306083, 3.18533, 0.0344279, 0.04723, 1.04511, 0.0192264, 0.0368071, 6.5, 1.5, 9.5, 0.5, 11.5, 0, -0.122209
1442.5, 1442, 5, 4.50587, 0.0375728, 0.00225231, 3.23153, 0.0385207, 0.0526796, 1.08278, 0.0197085, 0.0408224, 6.5, 1.5, 9.5, 0.5, 11.5, 0, 0.296512
1443.5, 1443, 1, 4.4825, 0.0386308, 0.00274319, 3.27156, 0.0390022, 0.0626706, 1.01175, 0.0206727, 0.0354686, 6.5, 1.5, 9.5, 0.5, 11.5, 0, -1.89143
1444.5, 1444, 4, 4.35973, 0.0382239, 0.00274319, 3.14222, 0.0368354, 0.0481383, 1.0365, 0.0178172, 0.0372532, 6.5, 1.5, 9.5, 0.5, 11.5, 0, -0.099297
1445.5, 1445, 3, 4.54714, 0.0388179, 0.00301751, 3.30544, 0.0349094, 0.0535879, 1.04619, 0.0190039, 0.0461762, 6.5, 1.5, 9.5, 0.5, 11.5, 0, -0.690261
1446.5, 1446, 4, 4.52689, 0.0375077, 0.00281538, 3.31365, 0.0390022, 0.0590375, 1.00959, 0.0193343, 0.0459531, 6.5, 1.5, 9.5, 0.5, 11.5, 0, -0.177441
1447.5, 1447, 4, 4.49293, 0.0380367, 0.00278651, 3.32084, 0.0351501, 0.0435969, 0.991297, 0.0212931, 0.0399301, 6.5, 1.5, 9.5, 0.5, 11.5, 0, -0.161715
1448.5, 1448, 4, 4.47501, 0.0387203, 0.00262769, 3.2151, 0.0399652, 0.0608541, 1.06341, 0.0175203, 0.0368071, 6.5, 1.5, 9.5, 0.5, 11.5, 0, -0.153388
1449.5, 1449, 6, 4.6808, 0.0394364, 0.00259881, 3.38859, 0.0387615, 0.0490466, 1.10216, 0.0193881, 0.0408224, 6.5, 1.5, 9.5, 0.5, 12.5, 0, 0.644971
1450.5, 1450, 2, 4.53682, 0.0416255, 0.00300307, 3.33418, 0.0438173, 0.0517714, 1.00098, 0.0208446, 0.0405993, 6.5, 1.5, 9.5, 0.5, 11.5, 0, -1.24723
1451.5, 1451, 5, 4.64401, 0.0423091, 0.00326296, 3.39372, 0.0397245, 0.0526796, 1.05049, 0.0180935, 0.0437223, 6.5, 1.5, 9.5, 0.5, 12.5, 0, 0.231013
1452.5, 1452, 5, 4.8278, 0.0429764, 0.00252663, 3.58671, 0.0349094, 0.0490466, 1.04834, 0.020457, 0.0428301, 7.5, 2.5, 9.5, 0.5, 12.5, 0, 0.145806
1453.5, 1453, 1, 4.73143, 0.0494624, 0.00284426, 3.51793, 0.0467063, 0.0563127, 0.997755, 0.0187071, 0.0417147, 6.5, 1.5, 9.5, 0.5, 12.5, 0, -1.99503
1454.5, 1454, 7, 5.08748, 0.0603428, 0.00290201, 3.7684, 0.0387615, 0.0563127, 1.10539, 0.0187848, 0.036584, 7.5, 2.5, 9.5, 0.5, 12.5, 0, 0.856878
1455.5, 1455, 10, 5.50006, 0.0828035, 0.00294532, 4.19647, 0.0385207, 0.0490466, 1.06341, 0.0200153, 0.0468454, 7.5, 2.5, 10.5, 0.5, 13.5, 0, 1.7653
1456.5, 1456, 12, 7.41501, 0.102912, 0.00275763, 6.11301, 0.0479101, 0.0490466, 1.04188, 0.0197927, 0.0376994, 10.5, 4.5, 13.5, 2.5, 16.5, 0.5, 1.58822
1457.5, 1457, 12, 15.534, 0.128343, 0.00281538, 14.1374, 0.0406875, 0.0581292, 1.09785, 0.0192128, 0.0495223, 19.5, 11.5, 23.5, 7.5, 28.5, 4.5, -0.888797
1458.5, 1458, 42, 39.3109, 0.158975, 0.00264213, 37.9253, 0.0370762, 0.0590375, 1.06772, 0.0204738, 0.039707, 45.5, 32.5, 52.5, 26.5, 59.5, 21.5, 0.449346
1459.5, 1459, 104, 84.0676, 0.158934, 0.00287313, 82.7139, 0.0457433, 0.0426887, 1.03865, 0.019223, 0.0455069, 93.5, 74.5, 102.5, 65.5, 111.5, 56.5, 2.17393
1460.5, 1460, 125, 123.592, 0.116218, 0.00288757, 122.185, 0.0442988, 0.0499548, 1.12046, 0.0214615, 0.0515299, 135.5, 111.5, 146.5, 100.5, 157.5, 90.5, 0.126652
1461.5, 1461, 93, 112.047, 0.0720288, 0.00280094, 110.674, 0.0469471, 0.0526796, 1.1366, 0.0194219, 0.0432762, 123.5, 100.5, 133.5, 90.5, 143.5, 80.5, -1.79943
1462.5, 1462, 54, 63.9038, 0.0455968, 0.00327739, 62.637, 0.0450211, 0.0454135, 1.06664, 0.0207165, 0.0401532, 72.5, 55.5, 80.5, 47.5, 88.5, 39.5, -1.23891
1463.5, 1463, 17, 24.3372, 0.0377193, 0.00249775, 23.1196, 0.0397245, 0.0590375, 1.01605, 0.0190611, 0.0434993, 29.5, 19.5, 34.5, 14.5, 40.5, 10.5, -1.53668
1464.5, 1464, 9, 7.56215, 0.0356197, 0.00277207, 6.31523, 0.041169, 0.0626706, 1.04404, 0.0216064, 0.0390378, 10.5, 4.5, 13.5, 2.5, 16.5, 0.5, 0.561969
1465.5, 1465, 2, 2.6193, 0.0353837, 0.00293089, 1.3191, 0.0442988, 0.0608541, 1.09032, 0.0211311, 0.0452839, 4.5, 0.5, 6.5, 0, 8.5, 0, -0.32062
1466.5, 1466, 0, 1.5236, 0.0359941, 0.00290201, 0.246368, 0.0426135, 0.0526796, 1.07633, 0.0200927, 0.0466223, 2.5, 0, 4.5, 0, 6.5, 0, -1.70462
1467.5, 1467, 1, 1.31421, 0.0359778, 0.00321964, 0.0246368, 0.0423728, 0.0690285, 1.07417, 0.0206289, 0.0441685, 2.5, 0, 3.5, 0, 5.5, 0, -0.278137
1468.5, 1468, 1, 1.27146, 0.0370439, 0.00265657, 0.0030796, 0.0469471, 0.04723, 1.0731, 0.0201331, 0.0412685, 2.5, 0, 3.5, 0, 5.5, 0, -0.242988
1469.5, 1469, 1, 1.31343, 0.0386145, 0.00281538, 0, 0.0469471, 0.0599458, 1.09785, 0.0210805, 0.0461762, 2.5, 0, 3.5, 0, 5.5, 0, -0.277505
1470.5, 1470, 4, 1.32347, 0.0458572, 0.00304639, 0, 0.0510399, 0.0681202, 1.08924, 0.0228842, 0.0432762, 2.5, 0, 3.5, 0, 5.5, 0, 1.37619
1471.5, 1471, 3, 1.28667, 0.0622064, 0.00298864, 0, 0.0462248, 0.04723, 1.06233, 0.0226312, 0.0430531, 2.5, 0, 3.5, 0, 5.5, 0, 1.06791
1472.5, 1472, 4, 1.32233, 0.0919098, 0.00298864, 0, 0.0440581, 0.0454135, 1.07633, 0.0203659, 0.0412685, 2.5, 0, 3.5, 0, 5.5, 0, 1.37649
1473.5, 1473, 1, 1.32388, 0.111945, 0.00274319, 0, 0.0459841, 0.0517714, 1.04404, 0.0225606, 0.0448377, 2.5, 0, 3.5, 0, 5.5, 0, -0.286017
1474.5, 1474, 1, 1.39437, 0.103018, 0.00295976, 0, 0.0467063, 0.0626706, 1.10969, 0.0218053, 0.0475146, 2.5, 0, 4.5, 0, 6.5, 0, -0.334234
1475.5, 1475, 1, 1.35759, 0.0717928, 0.002671, 0, 0.043095, 0.057221, 1.1183, 0.0214581, 0.0430531, 2.5, 0, 4.5, 0, 5.5, 0, -0.304818
1476.5, 1476, 2, 1.3093, 0.0487137, 0.00278651, 0, 0.0455026, 0.0563127, 1.08601, 0.0220111, 0.0479607, 2.5, 0, 3.5, 0, 5.5, 0, 0.502646
1477.5, 1477, 0, 1.30767, 0.0379228, 0.00290201, 0, 0.0457433, 0.0563127, 1.09355, 0.0219402, 0.0492992, 2.5, 0, 3.5, 0, 5.5, 0, -1.58891
1478.5, 1478, 1, 1.29862, 0.0360592, 0.00313302, 0, 0.0510399, 0.0508631, 1.08601, 0.0213198, 0.0501915, 2.5, 0, 3.5, 0, 5.5, 0, -0.265382
1479.5, 1479, 2, 1.38876, 0.0360348, 0.00293089, 0, 0.0488731, 0.0672119, 1.16781, 0.0221761, 0.0437223, 2.5, 0, 4.5, 0, 6.5, 0, 0.449033
1480.5, 1480, 3, 1.38815, 0.0365149, 0.00301751, 0, 0.0522437, 0.0608541, 1.16674, 0.0232786, 0.0455069, 2.5, 0, 4.5, 0, 6.5, 0, 1.01851
1481.5, 1481, 1, 1.3221, 0.0388749, 0.0029742, 0, 0.0500769, 0.0663037, 1.09893, 0.0232279, 0.0417147, 2.5, 0, 3.5, 0, 5.5, 0, -0.284571
1482.5, 1482, 2, 1.35676, 0.0390377, 0.00281538, 0, 0.0536882, 0.0481383, 1.14306, 0.0213907, 0.04863, 2.5, 0, 4.5, 0, 5.5, 0, 0.474258
1483.5, 1483, 2, 1.25794, 0.0378251, 0.00252663, 0, 0.0467063, 0.0463217, 1.0548, 0.0240339, 0.04573, 2.5, 0, 3.5, 0, 5.5, 0, 0.533872
1484.5, 1484, 0, 1.35206, 0.036401, 0.00258438, 0, 0.0522437, 0.0581292, 1.13122, 0.0224021, 0.0490761, 2.5, 0, 4.5, 0, 5.5, 0, -1.60323
1485.5, 1485, 2, 1.38862, 0.0356767, 0.0028587, 0, 0.0479101, 0.0626706, 1.16781, 0.0223884, 0.0492992, 2.5, 0, 4.5, 0, 6.5, 0, 0.449147
1486.5, 1486, 0, 1.35382, 0.0364824, 0.00300307, 0, 0.054892, 0.0563127, 1.13875, 0.0231067, 0.0412685, 2.5, 0, 4.5, 0, 5.5, 0, -1.60493
1487.5, 1487, 2, 1.41362, 0.035872, 0.00254106, 0, 0.0409282, 0.0644871, 1.20118, 0.0231033, 0.0455069, 2.5, 0, 4.5, 0, 6.5, 0, 0.429564
1488.5, 1488, 1, 1.38819, 0.0351477, 0.0029742, 0, 0.0503177, 0.0535879, 1.16997, 0.0224322, 0.0537606, 2.5, 0, 4.5, 0, 6.5, 0, -0.329316
1489.5, 1489, 1, 1.32837, 0.0368974, 0.00281538, 0, 0.0464656, 0.0517714, 1.11938, 0.0248597, 0.0461762, 2.5, 0, 3.5, 0, 5.5, 0, -0.289664
1490.5, 1490, 2, 1.38731, 0.0368974, 0.00298864, 0, 0.0565773, 0.0672119, 1.14952, 0.0230324, 0.0510838, 2.5, 0, 4.5, 0, 6.5, 0, 0.450176
1491.5, 1491, 0, 1.49265, 0.0380774, 0.00280094, 0, 0.0510399, 0.0653954, 1.25715, 0.0237607, 0.0544299, 2.5, 0, 4.5, 0, 6.5, 0, -1.70826
1492.5, 1492, 0, 1.40658, 0.0437821, 0.00295976, 0, 0.0452618, 0.0508631, 1.19365, 0.0254565, 0.0446146, 2.5, 0, 4.5, 0, 6.5, 0, -1.65641
1493.5, 1493, 2, 1.41546, 0.0620029, 0.00268544, 0, 0.0517622, 0.0626706, 1.16243, 0.02193, 0.0519761, 2.5, 0, 4.5, 0, 6.5, 0, 0.436858
1494.5, 1494, 2, 1.47455, 0.095523, 0.00268544, 0, 0.0534475, 0.0653954, 1.18073, 0.0236799, 0.0530914, 2.5, 0, 4.5, 0, 6.5, 0, 0.39071
1495.5, 1495, 1, 1.46538, 0.13041, 0.00278651, 0, 0.0503177, 0.0544962, 1.15059, 0.0225671, 0.0542068, 2.5, 0, 4.5, 0, 6.5, 0, -0.38161
1496.5, 1496, 0, 1.47109, 0.129735, 0.00261325, 0, 0.0604293, 0.0635789, 1.14091, 0.0245328, 0.0492992, 2.5, 0, 4.5, 0, 6.5, 0, -1.68736
1497.5, 1497, 1, 1.4882, 0.0967763, 0.00262769, 0, 0.0536882, 0.0590375, 1.20333, 0.0241113, 0.04863, 2.5, 0, 4.5, 0, 6.5, 0, -0.399284
1498.5, 1498, 1, 1.50611, 0.0672356, 0.00295976, 0, 0.0645222, 0.0635789, 1.23347, 0.0241483, 0.0501915, 2.5, 0, 4.5, 0, 6.5, 0, -0.404624
1499.5, 1499, 1, 1.47928, 0.0680413, 0.00274319, 0, 0.0551328, 0.0599458, 1.22271, 0.0238685, 0.0468454, 2.5, 0, 4.5, 0, 6.5, 0, -0.392393
1500.5, 1500, 2, 1.58498, 0.0929352, 0.00239668, 0, 0.0585033, 0.0672119, 1.2819, 0.0251463, 0.0568837, 2.5, 0, 4.5, 0, 6.5, 0, 0.322199
1501.5, 1501, 0, 1.52827, 0.109512, 0.00241112, 0, 0.0640407, 0.0626706, 1.2184, 0.0252778, 0.0459531, 2.5, 0, 4.5, 0, 6.5, 0, -1.70902
1502.5, 1502, 1, 1.52242, 0.0932119, 0.00272876, 0, 0.0522437, 0.0590375, 1.241, 0.0237809, 0.0504145, 2.5, 0, 4.5, 0, 6.5, 0, -0.417107
1503.5, 1503, 2, 1.5317, 0.0619866, 0.00249775, 0, 0.0628369, 0.0699368, 1.26576, 0.023619, 0.0450608, 2.5, 0, 4.5, 0, 6.5, 0, 0.3549
1504.5, 1504, 0, 1.4841, 0.0414058, 0.00293089, 0, 0.0585033, 0.0581292, 1.24639, 0.0249878, 0.051753, 2.5, 0, 4.5, 0, 6.5, 0, -1.69994
1505.5, 1505, 2, 1.47861, 0.0342526, 0.00269988, 0, 0.053929, 0.080836, 1.23132, 0.0238179, 0.051753, 2.5, 0, 4.5, 0, 6.5, 0, 0.387569
1506.5, 1506, 2, 1.50131, 0.031624, 0.00264213, 0, 0.0659667, 0.0454135, 1.27868, 0.0261273, 0.0508607, 2.5, 0, 4.5, 0, 6.5, 0, 0.378363
1507.5, 1507, 1, 1.55686, 0.0315915, 0.0025555, 0, 0.0635592, 0.0762946, 1.28406, 0.0267508, 0.0720526, 2.5, 0, 4.5, 0, 6.5, 0, -0.443247
1508.5, 1508, 0, 1.61058, 0.0317135, 0.00291645, 0, 0.0515214, 0.0644871, 1.35725, 0.0339889, 0.0687065, 2.5, 0, 4.5, 0, 6.5, 0, -1.75174
1509.5, 1509, 3, 1.61635, 0.031681, 0.00265657, 0, 0.0633184, 0.0690285, 1.31527, 0.0576616, 0.0767372, 2.5, 0, 4.5, 0, 6.5, 0, 0.901048
1510.5, 1510, 3, 1.69781, 0.0311846, 0.00272876, 0, 0.0690965, 0.0772029, 1.32065, 0.130025, 0.066922, 2.5, 0, 4.5, 0, 6.5, 0, 0.854705
1511.5, 1511, 3, 1.86835, 0.0317217, 0.00261325, 0, 0.0635592, 0.0826525, 1.37232, 0.257709, 0.057776, 3.5, 0.5, 4.5, 0, 7.5, 0, 0.74457
1512.5, 1512, 2, 1.96321, 0.0317217, 0.00238225, 0, 0.0551328, 0.0663037, 1.4003, 0.347144, 0.0602298, 3.5, 0.5, 5.5, 0, 7.5, 0, 0.0686335
1513.5, 1513, 2, 1.89924, 0.0322913, 0.00317633, 0, 0.0597071, 0.0762946, 1.37232, 0.299684, 0.0557683, 3.5, 0.5, 4.5, 0, 7.5, 0, 0.113551
1514.5, 1514, 2, 1.7024, 0.0316891, 0.00294532, 0, 0.0674112, 0.0690285, 1.30235, 0.169633, 0.0593375, 2.5, 0, 4.5, 0, 6.5, 0, 0.241644
1515.5, 1515, 4, 1.67155, 0.0330481, 0.00311858, 0, 0.0674112, 0.0772029, 1.36586, 0.0711462, 0.0537606, 2.5, 0, 4.5, 0, 6.5, 0, 1.33091
1516.5, 1516, 1, 1.73662, 0.0332841, 0.00249775, 0, 0.0722263, 0.0753864, 1.46703, 0.0324348, 0.0537606, 2.5, 0, 4.5, 0, 6.5, 0, -0.55831
1517.5, 1517, 1, 1.68749, 0.033097, 0.00259881, 0, 0.0669297, 0.0753864, 1.43367, 0.0229451, 0.0528683, 2.5, 0, 4.5, 0, 6.5, 0, -0.52295
1518.5, 1518, 4, 1.76169, 0.0335039, 0.00256994, 0, 0.0724671, 0.0908269, 1.48964, 0.0184814, 0.0542068, 2.5, 0, 4.5, 0, 6.5, 0, 1.28141
1519.5, 1519, 1, 1.98511, 0.0318437, 0.00252663, 0, 0.0893199, 0.0908269, 1.70275, 0.0174262, 0.0504145, 3.5, 0.5, 5.5, 0, 7.5, 0, -0.712346
1520.5, 1520, 3, 3.16689, 0.0319495, 0.00277207, 0, 0.134341, 0.196186, 2.72741, 0.0184612, 0.0557683, 4.5, 0.5, 6.5, 0, 9.5, 0, -0.0188318
1521.5, 1521, 10, 7.33416, 0.0320879, 0.00249775, 0, 0.311536, 0.406905, 6.50209, 0.0181476, 0.060899, 10.5, 4.5, 13.5, 2.5, 16.5, 0.5, 0.983692
1522.5, 1522, 14, 18.8791, 0.0323401, 0.00281538, 0, 0.841677, 0.99183, 16.9317, 0.0176555, 0.0611221, 23.5, 14.5, 28.5, 10.5, 32.5, 6.5, -1.13571
1523.5, 1523, 45, 38.2299, 0.0313066, 0.0028587, 0, 1.7185, 1.81381, 34.5931, 0.0182825, 0.0519761, 44.5, 31.5, 50.5, 25.5, 57.5, 20.5, 1.08891
1524.5, 1524, 45, 51.2287, 0.0317461, 0.00256994, 0, 2.3671, 2.23888, 46.5221, 0.0181476, 0.0481838, 58.5, 43.5, 66.5, 36.5, 72.5, 29.5, -0.870241
1525.5, 1525, 42, 43.5318, 0.0317217, 0.0028587, 0, 1.97057, 1.98457, 39.4657, 0.0181914, 0.0582221, 50.5, 36.5, 57.5, 30.5, 64.5, 24.5, -0.208477
1526.5, 1526, 13, 23.4872, 0.0317623, 0.00251219, 0, 1.09832, 1.14987, 21.1315, 0.0185488, 0.0546529, 28.5, 18.5, 33.5, 13.5, 39.5, 10.5, -2.33333
1527.5, 1527, 8, 8.67975, 0.0330644, 0.00259881, 0, 0.385448, 0.469575, 7.71511, 0.0204166, 0.0535376, 11.5, 5.5, 14.5, 2.5, 18.5, 0.5, -0.176815
1528.5, 1528, 1, 2.4216, 0.0361731, 0.00288757, 0, 0.106413, 0.13624, 2.06547, 0.017534, 0.0568837, 3.5, 0.5, 5.5, 0, 8.5, 0, -0.94947
1529.5, 1529, 0, 0.580929, 0.0436112, 0.00280094, 0, 0.0279275, 0.0272481, 0.404699, 0.0168664, 0.057776, 1.5, 0, 2.5, 0, 3.5, 0, -1.08403
1530.5, 1530, 0, 0.211622, 0.0527094, 0.00272876, 0, 0.00746339, 0.00817443, 0.0645796, 0.0186365, 0.0573298, 0.5, 0, 1.5, 0, 2.5, 0, -0.718612
1531.5, 1531, 0, 0.159599, 0.057055, 0.00298864, 0, 0.00866716, 0.00272481, 0.0150686, 0.0179959, 0.0550991, 0.5, 0, 1.5, 0, 2.5, 0, -0.643471
1532.5, 1532, 0, 0.140538, 0.0513992, 0.00238225, 0, 0.00409282, 0.00272481, 0.00538163, 0.0172272, 0.0573298, 0.5, 0, 1.5, 0, 2.5, 0, -0.612279
1533.5, 1533, 0, 0.129178, 0.0423172, 0.00290201, 0, 0.0052966, 0.00272481, 0.00215265, 0.0191319, 0.0546529, 0.5, 0, 1.5, 0, 2.5, 0, -0.596236
1534.5, 1534, 0, 0.127339, 0.0377275, 0.00269988, 0, 0.00409282, 0.00181654, 0.00645796, 0.0169913, 0.0575529, 0.5, 0, 1.5, 0, 2.5, 0, -0.59603
1535.5, 1535, 0, 0.13126, 0.0374101, 0.00244, 0, 0.00457433, 0.00181654, 0.00538163, 0.0198537, 0.0597836, 0.5, 0, 1.5, 0, 2.5, 0, -0.611412
1536.5, 1536, 0, 0.137314, 0.0418127, 0.00298864, 0, 0.00457433, 0.00181654, 0.00753428, 0.0181342, 0.0604528, 0.5, 0, 1.5, 0, 2.5, 0, -0.61203
1537.5, 1537, 0, 0.130502, 0.0439611, 0.00238225, 0, 0.00505584, 0.00181654, 0.00538163, 0.0168058, 0.0550991, 0.5, 0, 1.5, 0, 2.5, 0, -0.596372
1538.5, 1538, 0, 0.139173, 0.0418778, 0.00246887, 0, 0.0052966, 0.00544962, 0.00322898, 0.0181678, 0.0626836, 0.5, 0, 1.5, 0, 2.5, 0, -0.61218
1539.5, 1539, 0, 0.151378, 0.0398108, 0.00303195, 0, 0.0052966, 0.00363308, 0.00538163, 0.0188252, 0.0753987, 0.5, 0, 1.5, 0, 2.5, 0, -0.643155
1540.5, 1540, 0, 0.157923, 0.0363196, 0.0028587, 0, 0.00361132, 0.00272481, 0.00215265, 0.0185725, 0.0916831, 0.5, 0, 1.5, 0, 2.5, 0, -0.643432
1541.5, 1541, 0, 0.231367, 0.0336585, 0.00265657, 0, 0.00457433, 0.00181654, 0.00107633, 0.0171564, 0.170428, 0.5, 0, 1.5, 0, 2.5, 0, -0.747804
1542.5, 1542, 1, 0.312078, 0.0326412, 0.00249775, 0, 0.00505584, 0.00272481, 0.00215265, 0.0182791, 0.248727, 0.5, 0, 1.5, 0, 3.5, 0, 0.435361
1543.5, 1543, 0, 0.342598, 0.0323646, 0.00281538, 0, 0.00361132, 0.00363308, 0.00645796, 0.0186666, 0.275049, 0.5, 0, 2.5, 0, 3.5, 0, -0.867975
1544.5, 1544, 0, 0.293335, 0.0321286, 0.00306083, 0, 0.00505584, 0.00363308, 0.00430531, 0.0180633, 0.227089, 0.5, 0, 1.5, 0, 3.5, 0, -0.816179
1545.5, 1545, 0, 0.201502, 0.0334876, 0.00277207, 0, 0.00577811, 0.00272481, 0.00538163, 0.0188522, 0.132505, 0.5, 0, 1.5, 0, 2.5, 0, -0.70387
1546.5, 1546, 0, 0.15964, 0.0358639, 0.00300307, 0, 0.00505584, 0.00181654, 0.00215265, 0.017834, 0.0939138, 0.5, 0, 1.5, 0, 2.5, 0, -0.643472
1547.5, 1547, 0, 0.144607, 0.0403723, 0.00252663, 0, 0.00577811, 0.00363308, 0.00645796, 0.0198095, 0.0660297, 0.5, 0, 1.5, 0, 2.5, 0, -0.627648
1548.5, 1548, 0, 0.143084, 0.0419755, 0.00316189, 0, 0.00577811, 0.00272481, 0.00645796, 0.0200793, 0.0629066, 0.5, 0, 1.5, 0, 2.5, 0, -0.627535
1549.5, 1549, 0, 0.128938, 0.0409094, 0.0029742, 0, 0.00385207, 0.00726616, 0.00107633, 0.0188758, 0.0539837, 0.5, 0, 1.5, 0, 2.5, 0, -0.59621
1550.5, 1550, 1, 0.122214, 0.0374589, 0.00330627, 0, 0.00385207, 0.00181654, 0.00107633, 0.0180431, 0.0566606, 0.5, 0, 1.5, 0, 2.5, 0, 0.455569
1551.5, 1551, 0, 0.126234, 0.0354244, 0.00323408, 0, 0.00385207, 0.00363308, 0.00430531, 0.0180093, 0.057776, 0.5, 0, 1.5, 0, 2.5, 0, -0.595897
1552.5, 1552, 1, 0.12996, 0.0346188, 0.00321964, 0, 0.00577811, 0.00544962, 0.00430531, 0.0185892, 0.057999, 0.5, 0, 1.5, 0, 2.5, 0, 0.469585
1553.5, 1553, 0, 0.132031, 0.0347246, 0.00326296, 0, 0.00505584, 0.00454135, 0.00215265, 0.0171564, 0.0651374, 0.5, 0, 1.5, 0, 2.5, 0, -0.611502
1554.5, 1554, 0, 0.1253, 0.0394201, 0.0029742, 0, 0.00337056, 0.00363308, 0.00107633, 0.0192802, 0.0555452, 0.5, 0, 1.5, 0, 2.5, 0, -0.595779
1555.5, 1555, 1, 0.134744, 0.0480789, 0.00298864, 0, 0.00361132, 0.000908269, 0.00430531, 0.0181914, 0.0566606, 0.5, 0, 1.5, 0, 2.5, 0, 0.463967
1556.5, 1556, 0, 0.150319, 0.0578444, 0.00278651, 0, 0.00553735, 0.000908269, 0.00322898, 0.0195603, 0.0604528, 0.5, 0, 1.5, 0, 2.5, 0, -0.627968
1557.5, 1557, 0, 0.148504, 0.0599847, 0.00336402, 0, 0.00361132, 0, 0.00430531, 0.0194623, 0.057776, 0.5, 0, 1.5, 0, 2.5, 0, -0.627883
1558.5, 1558, 1, 0.151971, 0.0534011, 0.00316189, 0, 0.00337056, 0.00181654, 0.0107633, 0.0187813, 0.0606759, 0.5, 0, 1.5, 0, 2.5, 0, 0.464073
1559.5, 1559, 0, 0.139819, 0.0450679, 0.0030897, 0, 0.00216679, 0.00454135, 0.00430531, 0.0210873, 0.0595605, 0.5, 0, 1.5, 0, 2.5, 0, -0.612228
1560.5, 1560, 0, 0.13824, 0.0412512, 0.00282982, 0, 0.00505584, 0.00272481, 0.00322898, 0.020912, 0.0622374, 0.5, 0, 1.5, 0, 2.5, 0, -0.612107
1561.5, 1561, 0, 0.126496, 0.0364579, 0.00268544, 0, 0.00553735, 0.00454135, 0.00430531, 0.0169776, 0.0559914, 0.5, 0, 1.5, 0, 2.5, 0, -0.595929
1562.5, 1562, 0, 0.142245, 0.0343746, 0.00249775, 0, 0.00433358, 0.00363308, 0.00968694, 0.0183431, 0.0693758, 0.5, 0, 1.5, 0, 2.5, 0, -0.627468
1563.5, 1563, 0, 0.125568, 0.032747, 0.00314745, 0, 0.00433358, 0.000908269, 0.00538163, 0.0208278, 0.0582221, 0.5, 0, 1.5, 0, 2.5, 0, -0.595814
1564.5, 1564, 0, 0.129228, 0.0327877, 0.00271432, 0, 0.00505584, 0.00181654, 0.00430531, 0.0220956, 0.0604528, 0.5, 0, 1.5, 0, 2.5, 0, -0.596241
1565.5, 1565, 0, 0.121591, 0.0329668, 0.00330627, 0, 0.00457433, 0.00181654, 0.00430531, 0.0222, 0.0524222, 0.5, 0, 1.5, 0, 2.5, 0, -0.595259
1566.5, 1566, 0, 0.137064, 0.0331051, 0.00277207, 0, 0.00650037, 0.00181654, 0.00968694, 0.0225068, 0.0606759, 0.5, 0, 1.5, 0, 2.5, 0, -0.612009
1567.5, 1567, 0, 0.134566, 0.0330075, 0.00281538, 0, 0.00577811, 0.00363308, 0.00538163, 0.0197051, 0.0642451, 0.5, 0, 1.5, 0, 2.5, 0, -0.611775
1568.5, 1568, 2, 0.134441, 0.0341224, 0.00275763, 0, 0.00553735, 0.00272481, 0.00322898, 0.0220481, 0.064022, 0.5, 0, 1.5, 0, 2.5, 0, 0.584803
1569.5, 1569, 0, 0.129719, 0.0345618, 0.00298864, 0, 0.00722263, 0.00181654, 0.00430531, 0.0206018, 0.0582221, 0.5, 0, 1.5, 0, 2.5, 0, -0.596293
1570.5, 1570, 0, 0.140419, 0.0358313, 0.00252663, 0, 0.00770414, 0.00181654, 0.00645796, 0.0198297, 0.0662527, 0.5, 0, 1.5, 0, 2.5, 0, -0.612271
1571.5, 1571, 1, 0.143223, 0.0376135, 0.00316189, 0, 0.00818565, 0.00363308, 0.00430531, 0.0220785, 0.0642451, 0.5, 0, 1.5, 0, 2.5, 0, 0.464174
