 249  0.2490   0.1812E-19
 250  0.2500   0.1820E-19
 251  0.2510   0.1829E-19
 252  0.2520   0.1837E-19
 253  0.2530   0.1845E-19
 254  0.2540   0.1853E-19
 255  0.2550   0.1861E-19
 256  0.2560   0.1869E-19
 257  0.2570   0.1877E-19
 258  0.2580   0.1885E-19
 259  0.2590   0.1893E-19
 260  0.2600   0.1901E-19
 261  0.2610   0.1909E-19
 262  0.2620   0.1917E-19
 263  0.2630   0.1925E-19
 264  0.2640   0.1934E-19
 265  0.2650   0.1942E-19
 266  0.2660   0.1950E-19
 267  0.2670   0.1958E-19
 268  0.2680   0.1966E-19
 269  0.2690   0.1974E-19
 270  0.2700   0.1982E-19
 271  0.2710   0.1990E-19
 272  0.2720   0.1998E-19
 273  0.2730   0.2006E-19
 274  0.2740   0.2014E-19
 275  0.2750   0.2022E-19
 276  0.2760   0.2030E-19
 277  0.2770   0.2038E-19
 278  0.2780   0.2046E-19
 279  0.2790   0.2054E-19
 280  0.2800   0.2062E-19
 281  0.2810   0.2070E-19
 282  0.2820   0.2078E-19
 283  0.2830   0.2086E-19
 284  0.2840   0.2094E-19
 285  0.2850   0.2102E-19
 286  0.2860   0.2110E-19
 287  0.2870   0.2118E-19
 288  0.2880   0.2125E-19
 289  0.2890   0.2133E-19
 290  0.2900   0.2141E-19
 291  0.2910   0.2149E-19
 292  0.2920   0.2157E-19
 293  0.2930   0.2165E-19
 294  0.2940   0.2173E-19
 295  0.2950   0.2181E-19
 296  0.2960   0.2189E-19
 297  0.2970   0.2197E-19
 298  0.2980   0.2204E-19
 299  0.2990   0.2212E-19
 300  0.3000   0.2220E-19
 301  0.3010   0.2228E-19
 302  0.3020   0.2236E-19
 303  0.3030   0.2244E-19
 304  0.3040   0.2251E-19
 305  0.3050   0.2259E-19
 306  0.3060   0.2267E-19
 307  0.3070   0.2275E-19
 308  0.3080   0.2283E-19
 309  0.3090   0.2290E-19
 310  0.3100   0.2298E-19
 311  0.3110   0.2306E-19
 312  0.3120   0.2314E-19
 313  0.3130   0.2321E-19
 314  0.3140   0.2329E-19
 315  0.3150   0.2337E-19
 316  0.3160   0.2345E-19
 317  0.3170   0.2352E-19
 318  0.3180   0.2360E-19
 319  0.3190   0.2368E-19
 320  0.3200   0.2375E-19
 321  0.3210   0.2383E-19
 322  0.3220   0.2391E-19
 323  0.3230   0.2398E-19
 324  0.3240   0.2406E-19
 325  0.3250   0.2414E-19
 326  0.3260   0.2421E-19
 327  0.3270   0.2429E-19
 328  0.3280   0.2436E-19
 329  0.3290   0.2444E-19
 330  0.3300   0.2452E-19
 331  0.3310   0.2459E-19
 332  0.3320   0.2467E-19
 333  0.3330   0.2474E-19
 334  0.3340   0.2482E-19
 335  0.3350   0.2489E-19
 336  0.3360   0.2497E-19
 337  0.3370   0.2504E-19
 338  0.3380   0.2512E-19
 339  0.3390   0.2519E-19
 340  0.3400   0.2527E-19
 341  0.3410   0.2534E-19
 342  0.3420   0.2542E-19
 343  0.3430   0.2549E-19
 344  0.3440   0.2556E-19
 345  0.3450   0.2564E-19
 346  0.3460   0.2571E-19
 347  0.3470   0.2579E-19
 348  0.3480   0.2586E-19
 349  0.3490   0.2593E-19
 350  0.3500   0.2601E-19
 351  0.3510   0.2608E-19
 352  0.3520   0.2615E-19
 353  0.3530   0.2623E-19
 354  0.3540   0.2630E-19
